Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z,pca1,pca2
10.25381459,-0.0189890686778147,0.0932247243355558,0.3496786828333967,0.3020041590994798,-0.19583205765439962
10.75381459,-0.0772018428210736,-0.0770907867459641,0.2146676272633012,0.0825823724552898,-0.21302859882841732
11.25381459,0.0180672781718127,0.0237064850629104,0.1339802453006091,0.11671197361685334,-0.06056983157653106
11.75381459,0.0364687413754548,-0.036217082696559,0.021425748243225,0.005635700626779509,0.0009656573410794461
12.25361459,-0.003353685838044,0.0151809084842579,8.267950300458762e-05,0.006998118929386242,0.004660231172476307
12.75361459,-0.0060008671139685,-0.0343116157878878,-0.0710501235463165,-0.07502688962666826,0.029454030018424403
13.25381459,-0.0340468728983641,-0.0585514952762627,-0.1138846387343602,-0.13021511888551202,0.02788457861102707
13.752232609999998,-0.0443440090070576,-0.0972438600714737,-0.1140745520476073,-0.15691215783992235,0.007078202753189428
14.25065063,-0.0607970761912688,0.1587972301494863,0.0864527595925076,0.13539811195044352,-0.03816456342841259
14.75065063,-0.1126364042694982,-0.2504511902182946,-0.1816422227052737,-0.3206322516497147,-0.05300163150668513
15.25065063,0.0561256865803724,0.0501741470121379,-0.0766416161201519,-0.007452758056042285,0.1063047486835019
15.75065063,-0.0102457970723116,-0.0279777245876239,0.0057999555526109,-0.0168923692346465,-0.01902450961914319
16.249809518297873,0.0928906855874481,-0.4205865901622865,-0.1009127617392648,-0.2924508907226152,-0.020017515708482817
16.74726934,-0.0968934999844039,-0.1091768275664249,0.0420891792803837,-0.06865045962460045,-0.1309129679070884
17.24726934,-0.0413954477229426,0.1329562037335774,-0.0980233349336315,-0.0073084663203816375,0.08086497651199341
17.761686372340424,-0.0932867983933275,-0.2599087313161106,0.0557420342385249,-0.1471498992009336,-0.1903773511739091
18.2501884,-0.0235528961238975,0.0538150031945243,-0.0719382485485214,-0.02929311490367006,0.04902563549064519
18.7501884,0.0487321329000485,-0.0857367535820363,0.1725587824667213,0.09019187891993677,-0.10197345121777136
19.2501884,-0.0147807634884994,0.0838058583807943,-4.302674442047738e-05,0.04379371132891176,0.021114133664255977
19.7501884,0.0309123742440727,0.0378325789007894,0.021188363852063,0.04759742017013852,0.023514475711394485
20.2501884,-0.0081680811191396,-0.009432348921247,-0.0017552082879055,-0.010634526727715874,-0.006295749955314997
20.750188400000003,-0.0124894925993442,-0.018040962340533,-0.0002931978488111,-0.016180342767183022,-0.013277884404634007
21.250188400000003,-0.0154436398950482,0.0145074818485357,0.0018160423182342,0.0036957825847399152,-0.005099787967681617
