Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2
10.251471,-2.2278626627229,3.130139090710245,9.159059352274424,0.5895595297007952,-2.056309879297418
10.751471,-1.1279119253350032,2.8212062391201767,9.314482775495687,0.0520864239514781,-1.040033908606903
11.251471,-0.0615357819380562,2.3875131991751406,9.433123607548634,-0.5853375759080912,-0.074209620964584
11.751471,0.6284127306032269,2.174869218985698,9.375221894737034,-0.894271494658782,0.573481895970546
12.251471,0.933288129817315,2.081168103153892,9.3556184560181,-1.0323042133617975,0.8592142509825064
12.751471,1.4374447736005522,1.919447528443331,9.42898700285722,-1.2981487375596852,1.321509454800978
13.251471,1.8155940743466656,1.7123615689765292,9.53076757107124,-1.5917864306323934,1.6500634339794837
13.75018251,1.6704594378634,1.863853838531036,9.770072502612503,-1.4937683573986527,1.5119584175661702
14.24889402,1.1023659553528553,2.2068559895069626,9.019187669437615,-0.8461515270742976,1.0750063742265046
14.74889402,0.818623047014847,1.505305259904581,9.666575237839208,-1.6430098766645425,0.6246517520385363
15.24889402,0.5171432912071404,2.229966687639584,9.2544844390519,-0.7865330700588976,0.48363883019089027
15.74889402,-0.3363297523379739,2.3781034294912216,9.409532568445188,-0.5367493692196683,-0.3437223957344012
16.25212761375,-0.2344987473955426,2.7246239923985693,9.102554069203444,-0.13989507047287544,-0.16002366566180826
16.75332527,-0.0380958667642471,3.0248928889114097,9.157306749602354,0.08941654900114993,0.07787581432096613
17.25332527,-0.6351129432916138,2.951990315098836,9.490471106845057,0.03227811483349949,-0.549357675198515
17.766442860212766,-0.8039862517126513,2.636615361963374,9.12720773161949,-0.12515018675169085,-0.7362081910002791
18.25405845,-0.2004012917669387,1.9185977427529144,9.480346522420543,-1.0134479324665686,-0.2922168428633143
18.75405845,0.084217407054367,2.602162971974185,9.334383497087662,-0.3816799485370479,0.11295684938538686
19.25405845,-0.0862425367276488,2.271525834192468,9.53248526233418,-0.7188931210563685,-0.12619212237596555
19.75405845,-0.2388699396024017,2.387982946550024,9.316144860169322,-0.5178006510719558,-0.23831426847955028
20.25405845,-0.3111020498693602,2.41377712891435,9.259400142092735,-0.4635998294969843,-0.30014396135838084
20.75405845,-0.3065336650374591,2.3570076436371665,9.39876530253277,-0.5588191595606141,-0.3170104427625897
21.25405845,-0.315784516815658,2.230217535219135,9.514275315498224,-0.710109165778828,-0.3569804224813128
21.75405845,-0.3490547484604951,2.207924824476842,9.485508628893912,-0.7164088824884466,-0.39088263345678875
22.25405845,-0.3364891562909026,2.213532950006586,9.474158099048427,-0.7101056583171601,-0.37663501297897783
22.75405845,-0.2273996859024272,2.33071507181053,9.28014819651691,-0.5629714520665566,-0.2334199691586113
23.25405845,-0.204975582484133,2.357220502558049,9.233240206592182,-0.5283847429613084,-0.20297778574177738
23.75405845,-0.1532759979702309,2.432062927110417,9.41705389996454,-0.5219812731824875,-0.1555990759484316
24.25405845,-0.423802930507347,3.0270940338396217,9.154163028955532,0.16321389906997108,-0.3004452951459712
24.75405845,-1.8062145045435811,3.3107754387504342,8.728403278828237,0.8086911223774806,-1.5751921180622666
25.25405845,-0.0658089898899535,2.1849223180516577,9.40339911833506,-0.7657260863743524,-0.10934531196659458
25.75405845,-0.3055781450369914,2.2408575587913417,9.514450204204415,-0.7020582733826151,-0.34520883531363267
26.25405845,-0.2442484973675361,2.043299225367614,9.070011482245349,-0.7673096310647606,-0.27943765609536775
26.75405845,-0.2514797952751421,2.0387086860707084,9.64988824297772,-0.9415188227041297,-0.33710782152471386
27.25405845,-0.3155730704684653,1.336960378106101,9.656203244753677,-1.5895809357159882,-0.5166277841096837
27.75405845,-0.6612807147914681,1.0551333053458334,9.8529393235273,-1.8484555765478743,-0.9197705156650193
28.25405845,-0.4519965978794045,1.6979186829885813,9.477432341944104,-1.1733113204383532,-0.5756380378629907
28.75405845,-0.3524193977913221,1.81746874467922,9.528110607151696,-1.0944650082893537,-0.46239397979548935
29.25405845,-0.2297627628253447,1.86990122160992,9.512943847400791,-1.063341806574411,-0.3319142009957564
29.75405845,-0.3531296122114312,1.603935993725491,9.604793879462251,-1.3171880274463272,-0.5049773965128497
30.25405845,-0.2662065170721275,1.3350113354220017,9.582060079525164,-1.5785768839805043,-0.4620793411137598
30.75405845,-0.4001849276366984,1.1712499312478046,9.771468390366216,-1.7634563481226002,-0.6370524276589122
31.25405845,-0.7356674379172573,0.8169503504774517,9.62742567394946,-1.9915296665575557,-1.0128594154894546
31.75405845,-1.0830672145066438,0.5043909185659344,9.771934773110154,-2.2634863380552503,-1.4182591719494932
32.25405845,-1.1614912233284485,0.5170898106193698,9.824825791159556,-2.2528015464371705,-1.4977539555859487
32.75405845,-1.3379731154770826,-0.5296984345753708,9.996877294286486,-3.2526840987840355,-1.8589691660424141
33.25405845,-1.1543496714322266,1.4150759793748051,9.573121694634272,-1.3378296938744059,-1.3206717001586088
33.75405845,-1.1901399752762227,1.4517891061632824,9.613726811110794,-1.3088274809608282,-1.353254051630421
34.25405845,-0.8598437021852422,1.9924872011552304,9.464155155847784,-0.8183320683440105,-0.9265098704141925
34.75405845,-0.7123024733957847,2.1633067569794577,9.4586759515331,-0.6836372623705231,-0.7528425872438922
35.25405845,-0.5659454160691871,2.5837489124127937,9.244160764440284,-0.2529510374930859,-0.5211190868357618
35.75405845,-0.527152788436593,2.7603750443972386,9.313386426068014,-0.11490838952529081,-0.4597533266688427
36.25405845,-0.4936940681086915,2.82025903843589,9.256851311119084,-0.048208600790673545,-0.4121249818885121
36.75405845,-0.2680314152979781,3.2179594410824666,9.122414673768084,0.32295000294516246,-0.11312171337370791
37.25405845,-0.083201259399702,3.574297550549022,9.01744354759714,0.6541219082725792,0.13639539996736133
37.75405845,0.0349431853277094,3.714787377819484,9.002643222827777,0.7685282803949857,0.2769672975277073
38.25405845,0.0871631906100248,3.910490596810671,8.861145714662435,0.9842175252975753,0.3727783887482066
38.75405845,0.4217770817757346,4.018449991344334,8.872796178542936,1.0205746466052792,0.7183807679279801
39.25405845,0.4327261851513935,3.96150060118537,8.918445733047701,0.9516887120842166,0.7158029575081462
39.75405845,0.3721213626653051,3.867116752500982,8.79964488465964,0.9094001262279672,0.650860438909691
40.25405845,0.4165171288429271,3.967876505858471,8.978982941029615,0.9427662246825965,0.6957320120423107
40.75405845,0.5591671367069248,3.7585936902870416,9.01714652338713,0.7090854944172704,0.7980102795959781
41.25405845,-0.0282046919138045,3.8288971057187022,8.792455028930995,0.9491771511569537,0.251841806965094
41.75405845,0.160960206607655,3.76284139307212,8.862328669071097,0.8318843882554642,0.4207739866509341
42.25405845,0.0822477382626828,3.414167105681577,9.19864726124414,0.4201029433725471,0.2569129845275555
42.75405845,-0.2432254171333549,3.3787904475500965,9.070120344107716,0.48463440711906713,-0.057671278529094594
43.25405845,-0.5019064459098808,3.6191057449445823,8.913214926310673,0.8037749030100332,-0.2586204379093806
43.75405845,-0.7660671169837069,3.5411016757715834,9.015293611128342,0.7489875590738857,-0.5398193903800297
44.25405845,-0.7142071551329423,3.69304338607338,9.147762057640238,0.8428121099523413,-0.475127668965449
44.75405845,-0.8430059659632788,3.735131728713853,9.075177650746587,0.9273518423208431,-0.5884797327495546
45.25405845,-0.709324463329408,3.6511846929016856,8.985612772131095,0.8505501065640638,-0.46332285285553787
45.75405845,-0.5196009183676233,3.664501628127998,8.911015572482649,0.8502360049242744,-0.2683118399038874
46.25405845,-0.6480825678504588,3.645863590625948,8.899698880129899,0.8596883024379345,-0.3966533825399279
46.75405845,-0.5374889966124423,3.467583629738141,9.2357939781087,0.5729841278265192,-0.3463351285477245
47.25405845,-0.4605324879731134,3.601724047718845,8.78015164816975,0.8191750281166915,-0.20941510470854952
47.75405845,-0.4084384559597412,3.355876890679874,8.972572872733945,0.5222840250186669,-0.21540148347113053
48.25405845,-0.6276809587159264,3.540115953407547,9.263030585358466,0.649504874286158,-0.42529727176840404
48.75405845,-0.5773560274835579,3.531719027091983,8.936431588688937,0.7288354253503675,-0.34918927312676684
49.25405845,-0.7652821042158022,3.531075463684893,8.9920826491442,0.7462968144984724,-0.5387119280382768
49.75405845,-0.8215900458060262,3.600625822469352,9.05202335765142,0.8041442423451656,-0.5876851735414081
50.25405845,-0.4791972569775681,3.3885955053405272,9.137322252254837,0.5173015005961513,-0.29366347928326775
50.75405845,-0.5037178970118292,3.421547774661202,9.046217776201663,0.5796014043299303,-0.3044823998599854
51.25405845,-0.3821688440108729,3.2711744503469946,9.17061140202695,0.37956511779673613,-0.22060379428739818
51.75405845,-0.3574171360840767,3.321926089474077,8.88687962836977,0.506389917884321,-0.16352540879843291
52.25405845,-0.0634882073249605,2.9249387651539736,9.382106721841094,-0.06602112520965235,0.01709608139023
52.75405845,-0.102468781262484,2.53067130513988,9.41918345246406,-0.4394811586335182,-0.08956319660174905
53.25405845,-0.1389661433104718,2.6355988332289053,9.320074824633515,-0.3051346985949036,-0.09956343133445067
53.75405845,-0.2502387728506315,2.7578209198415555,9.59961853602204,-0.2526588070661264,-0.2126940597201754
54.25405845,-0.3179436129261191,2.7162901511661057,9.195919348448244,-0.15996069094035453,-0.2514047441093812
54.75405845,-0.3264104076409276,2.679214937921998,9.218942216369753,-0.19996679770894243,-0.2678297122765617
55.25405845,-0.269962804231838,2.7080447626558657,9.677513475063629,-0.31871011327290044,-0.24699185153995473
55.75405845,-0.2275031172643932,2.711597048908094,8.859395900359987,-0.08159092665052653,-0.13441872268004396
56.25405845,-0.1503678849277411,2.670969516919289,9.381271247329185,-0.2879486714035296,-0.1101747006139826
56.75405845,-0.2923593409176571,2.7487013289453768,9.367367909753538,-0.18489562383094887,-0.2356364439956662
57.25405845,-0.3106457555365876,2.7147549653782312,9.386123719361132,-0.218905465974354,-0.2608253968357178
57.75405845,-0.3374873043871706,2.756825384050132,9.402370017658187,-0.17933002590547192,-0.28163781141896016
58.25405845,-0.3649724738298361,2.762686830228103,9.099005165340104,-0.07920778652370107,-0.2816163579690144
58.75405845,-0.4242923221689,2.79728476798498,9.3669771803728,-0.11500886792031065,-0.3571949422566738
59.25405845,-0.3334017045517394,2.7803828826208017,9.276388177720133,-0.12079105095890949,-0.2629086411959298
59.75405845,-0.2932970676324395,2.878174317523224,9.21092042312534,-0.01713131234666164,-0.20171698826758788
60.25405845,-0.2908805858562956,2.948633060820744,9.139940087578193,0.06944747062845864,-0.18159862654858971
60.75405845,-0.2617220538499801,2.917657638219879,9.241787629289885,0.004977346202900412,-0.16681895017475057
61.25405845,-0.2921170621721219,2.833537116685016,9.27562544602842,-0.0783068448948983,-0.21349425558954738
61.75405845,-0.2275572093647594,2.7753088286281824,9.377282547290742,-0.17477188296449542,-0.16842180666105389
62.25405845,-0.2048533069681016,2.757792768949899,9.236484146779125,-0.15378631294910977,-0.13691752587361095
62.75405845,-0.3229477059830774,2.6852301054940706,9.293615338382423,-0.21701292107571848,-0.26984705825999167
63.25405845,-0.3016072051477683,2.8761236283238016,9.125328794845483,0.00774592373126963,-0.20286904217910684
63.75405845,-0.4051055593247427,2.7283506846328764,9.291476482088356,-0.16086931375607721,-0.3432546937127634
64.25405845,-0.4128723296258867,2.906680846322555,9.117989043750276,0.058989128758355366,-0.30650454666810334
64.75405845,-0.4534710409033297,2.791718428280053,9.337697404091273,-0.10622542474362659,-0.38426815218049204
65.25405845,-0.3967122052334122,2.836516624890753,9.284174642812427,-0.05883694697265322,-0.31650015131179754
65.75405845,-0.4170063733885568,2.8608623630153374,9.202668113881415,-0.008216628952211001,-0.3254137200290581
66.25405845,-0.3500805494087609,2.689757940801128,8.889334196354685,-0.08840606083604566,-0.26103203597300584
