Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2
10.251303190000002,0.1904853197187273,0.1803510758795866,0.4536970218262384,0.2747776609202029,0.4301653261593546,,,,,,,,,0.1904853197187273,,,,,,,,,,,0.1803510758795866,,,,,,,,,,,0.4536970218262384,,
10.7526054628,-0.190669114282105,1.16786671085565,-0.6657194986499769,0.9545922590060214,-0.9097014224416062,,,,,,,,,0.12118451353675777,0.1904853197187273,,,,,,,,,,0.3598993731479617,0.1803510758795866,,,,,,,,,,0.2501667453760174,0.4536970218262384,
11.25390774,0.3834624474376889,-0.3738675919013733,-0.0488870021686168,-0.34168102424058777,0.08211884869612415,,,,,,,,,0.16887141060965433,-0.190669114282105,0.1904853197187273,,,,,,,,,0.22648719768444625,1.16786671085565,0.1803510758795866,,,,,,,,,0.19579333673153845,-0.6657194986499769,0.4536970218262384
11.75019642734694,-0.1346808375786704,0.3407125399393076,-1.0007365067569762,0.0902660551489109,-1.0488731781893306,,,,,,,,,0.11368009275723165,0.3834624474376889,-0.190669114282105,,,,,,,,,0.24725544173078468,-0.3738675919013733,1.16786671085565,,,,,,,,,-0.02175754390273696,-0.0488870021686168,-0.6657194986499769
12.2464851,0.1842392932534256,0.2208382363210133,-0.5955150411691039,0.0977688940182882,-0.5980052314612235,,,,,,,,,0.12650903830199417,-0.1346808375786704,0.3834624474376889,,,,,,,,,0.2424523134744626,0.3407125399393076,-0.3738675919013733,,,,,,,,,-0.12607708886025823,-1.0007365067569762,-0.0488870021686168
12.7477869152,0.2935443024113295,0.1762752140389346,-1.5234998391999104,-0.12216205726161236,-1.47857825286012,,,,,,,,,0.1568790863218733,0.1842392932534256,-0.1346808375786704,,,,,,,,,0.23042011357709385,0.2208382363210133,0.3407125399393076,,,,,,,,,-0.3801539525583768,-0.5955150411691039,-1.0007365067569762
13.24908864,-0.0303172165404055,-0.0544017329875334,-0.006366078572338,-0.07561822946037258,0.013101723795607976,,,,,,,,,0.12284339489236806,0.2935443024113295,0.1842392932534256,,,,,,,,,0.17863432329261617,0.1762752140389346,0.2208382363210133,,,,,,,,,-0.3121925209245515,-1.5234998391999104,-0.5955150411691039
13.7503905176,-0.0400014611145243,-0.0172465214097987,-0.0532334585834837,-0.05042300226776526,-0.04146578939672471,,,,,,,,,0.09323523925475126,-0.0303172165404055,0.2935443024113295,,,,,,,,,0.14301962425581347,-0.0544017329875334,0.1762752140389346,,,,,,,,,-0.26510905504435733,-0.006366078572338,-1.5234998391999104
14.25169231,0.0748499741946854,-0.0289961783339361,0.0644074051125817,-0.023042489018198817,0.08657467183010477,,,,,,,,,0.08989246378928474,-0.0400014611145243,-0.0303172165404055,,,,,,,,,0.1117440237849499,-0.0172465214097987,-0.0544017329875334,,,,,,,,,-0.2051969713794593,-0.0532334585834837,-0.006366078572338
14.75299399,0.0156814341326742,-0.0332795897508879,0.0615601394863971,-0.0353152916391289,0.07894824931922563,0.07465941416328258,0.3834624474376889,-0.190669114282105,0.1857601544176283,0.0452657041636798,0.7465941416328258,0.26177570171338604,-0.8757489613015618,0.07639954930626464,0.0748499741946854,-0.0400014611145243,0.15782521626509627,1.16786671085565,-0.3738675919013733,0.40664767241995387,0.07951434631456794,1.5782521626509627,1.7723138290617149,4.658732199166189,0.0853760940511612,-0.0289961783339361,-0.0172465214097987,-0.33142928586751885,0.4536970218262384,-1.5234998391999104,0.6000866081107045,-0.05106023037605025,-3.3142928586751887,-0.8769711595948331,0.18699083386335705,-0.15669567849475813,0.0644074051125817,-0.0532334585834837
15.25429562,0.0144136422388128,0.049197511631876,0.0018198641300284,0.03228609463225078,0.002809842476816285,0.05705224641529113,0.3834624474376889,-0.190669114282105,0.1818654275982129,0.0150475381857435,0.5705224641529113,0.6023429968567884,-0.34677344569406443,0.06512938438490974,0.0156814341326742,0.0748499741946854,0.1447098598403252,1.16786671085565,-0.3738675919013733,0.4079533474801197,0.01597549511103865,1.447098598403252,1.8733110559777153,4.9115605985927795,0.07879816997492753,-0.0332795897508879,-0.0289961783339361,-0.3766170016371399,0.0644074051125817,-1.5234998391999104,0.5492568530377898,-0.05106023037605025,-3.766170016371399,-1.209018673256412,0.523027007734345,-0.12787467074479694,0.0615601394863971,0.0644074051125817
15.750584303265306,-0.013615604334874,0.032147010737223,0.0441158416707703,0.020860349934164652,0.04485350344483048,0.07475759741001423,0.3834624474376889,-0.1346808375786704,0.16267506188880615,0.0150475381857435,0.7475759741001423,0.9107779262211202,-0.031337689572709895,0.05081211370858542,0.0144136422388128,0.0156814341326742,0.031137889828482514,0.3407125399393076,-0.3738675919013733,0.19283497060008498,0.007450244663712151,0.3113788982848251,-0.5442420039479122,1.6457872714428905,0.0703161410226176,0.049197511631876,-0.0332795897508879,-0.30563346760506516,0.0644074051125817,-1.5234998391999104,0.5535940215339176,-0.0276265403704774,-3.0563346760506516,-1.583838335958078,1.511185234456162,-0.09660366848742108,0.0018198641300284,0.0615601394863971
16.24687302,0.0033597327236354,-0.0496858736617803,-0.0100607688639916,-0.06751427117641877,0.01178425940559878,0.03674732593860888,0.2935443024113295,-0.1346808375786704,0.12180117912337858,0.0088866874812241,0.3674732593860888,1.0930741246356892,1.3633863681804368,0.04218440807495814,-0.013615604334874,0.0144136422388128,0.0635560616524418,0.3407125399393076,-0.0544017329875334,0.136080692910265,0.007450244663712151,0.6355606165244181,1.1716088648569984,0.26685241487989436,0.04849759289818162,0.032147010737223,0.049197511631876,-0.30175084427460264,0.0644074051125817,-1.5234998391999104,0.5557268304952403,-0.0082134237181648,-3.0175084427460264,-1.5846720879127834,1.498425806802612,-0.08086859582861572,0.0441158416707703,0.0018198641300284
16.7481746968,-0.040276132089113,-0.0440605602175236,-0.0001299448514036,-0.065570304465885,0.015922683074054037,0.04618779648756462,0.2935443024113295,-0.040276132089113,0.11013805383365832,0.0088866874812241,0.4618779648756462,1.632314192039549,1.9954966825730895,0.02719158259058156,0.0033597327236354,-0.013615604334874,0.02507875163675869,0.2208382363210133,-0.0544017329875334,0.09810549018068704,-0.023121349871867397,0.2507875163675869,1.3663975510224335,0.6293362748462538,0.03166883778623521,-0.0496858736617803,0.032147010737223,-0.20169018808404537,0.0644074051125817,-1.5234998391999104,0.503516925968472,-0.0032480117118708,-2.0169018808404537,-2.4851962075599547,6.176013034884802,-0.06618884110548624,-0.0100607688639916,0.0441158416707703
17.24947614,0.0240526486161669,0.0227616414866609,-0.0190321156033439,0.0035776976924658706,-0.010718969889300777,0.030169132023838745,0.2935443024113295,-0.040276132089113,0.09890471903154073,0.0088866874812241,0.30169132023838746,2.4880591212433814,6.796326949203055,0.026620867322506167,-0.040276132089113,0.0033597327236354,0.005271092153323449,0.1762752140389346,-0.0544017329875334,0.07022372521355624,-0.023121349871867397,0.05271092153323449,1.8058484739236151,3.6575265302096347,0.03004934754994897,-0.0440605602175236,-0.0496858736617803,-0.14404189552746938,0.0644074051125817,-1.5234998391999104,0.4861179958289356,-0.0032480117118708,-1.4404189552746938,-3.127515384766916,9.839676658688749,-0.05761489101418763,-0.0001299448514036,-0.0100607688639916
17.7507780376,-0.0159046113197907,-0.0043433983736897,0.0003752395855043,-0.023824110405849017,0.010128188142039711,-0.0007757593492732685,0.0748499741946854,-0.040276132089113,0.035307754024812496,-0.0051279358056193,-0.007757593492732685,0.9545580800727699,1.1180747740556103,0.018888962114815826,0.0240526486161669,-0.040276132089113,-0.01279076908793898,0.049197511631876,-0.0544017329875334,0.036469263553269377,-0.023121349871867397,-0.1279076908793898,0.5975633785528969,-1.0698231777414324,0.0237961210183783,0.0227616414866609,-0.0440605602175236,0.0083456123510721,0.0644074051125817,-0.0532334585834837,0.037310882829401426,0.00012264736705035,0.083456123510721,0.2883046850543037,-0.43722074003609074,-0.04707123090515273,-0.0190321156033439,-0.0001299448514036
18.2520796,-0.0146746096162853,-0.0010661684646265,-0.0093892186357739,-0.02249298453000029,5.240371174392022e-05,0.0007885013431387514,0.0748499741946854,-0.040276132089113,0.034182108183994996,-0.0051279358056193,0.007885013431387514,0.9605745649615869,1.4564397935403852,0.012786494527342892,-0.0159046113197907,0.0240526486161669,-0.0074572126356482905,0.049197511631876,-0.0496858736617803,0.033485635985010226,-0.010794959891744199,-0.0745721263564829,0.44151483851946316,-0.9989553575824109,0.019275704748741063,-0.0043433983736897,0.0227616414866609,0.00804329834472851,0.0644074051125817,-0.0532334585834837,0.03745529815705595,0.00012264736705035,0.0804329834472851,0.30892332111405385,-0.4763731920830122,-0.04021995594708385,0.0003752395855043,-0.0190321156033439
18.7533808896,0.0040675454408724,-0.013047784578239,0.0045068060563958,-0.028879719542342742,0.017997266528210088,0.005195401998678422,0.0748499741946854,-0.040276132089113,0.031034876506816935,0.0037136390822539002,0.051954019986784214,1.0624780416812125,2.3516927769558698,0.011201231057075529,-0.0146746096162853,-0.0159046113197907,-0.00703733895249232,0.049197511631876,-0.0496858736617803,0.03337539237415139,-0.00869559147596435,-0.0703733895249232,0.4015773168154641,-0.9896660099055633,0.01339870668929014,-0.0010661684646265,-0.0043433983736897,0.01381732480871646,0.0644074051125817,-0.0190321156033439,0.030822730181012583,0.00109755185776635,0.1381732480871646,0.9338063076883041,-0.8410290398345879,-0.032087817400996636,-0.0093892186357739,0.0003752395855043
19.2496689022449,0.0582791180070789,-0.0020311311438148,-0.0305766630437811,-0.01849489068157294,-0.01316060986130261,0.0035383163799177705,0.0582791180070789,-0.040276132089113,0.027094760026644613,0.0037136390822539002,0.035383163799177705,0.5110786552823122,1.0131686403205964,0.019760846866167053,0.0040675454408724,-0.0146746096162853,-0.00434083423348019,0.049197511631876,-0.0496858736617803,0.0324814672934243,-0.00318726475875225,-0.043408342334801904,0.16696785943279102,-0.8193427234861049,0.010593281628725606,-0.013047784578239,-0.0010661684646265,0.004318917993080181,0.0615601394863971,-0.0305766630437811,0.02800721905796281,0.00012264736705035,0.043189179930801805,1.1989440567994745,1.0180405070140008,-0.03181306206332108,0.0045068060563958,-0.0093892186357739
19.7459576934,-0.0320104097174042,0.0258895650120721,-0.0645150349232165,-0.009865176245926819,-0.061055989005884215,-0.0012308680050900696,0.0582791180070789,-0.040276132089113,0.028859698176438624,-0.0051279358056193,-0.012308680050900696,0.7789786698779223,0.8004027250965982,0.010347891123699552,0.0582791180070789,0.0040675454408724,0.0015760812428158102,0.049197511631876,-0.0496858736617803,0.03200996032125871,-0.0015486498042206502,0.015760812428158102,-0.3078760827434546,-0.6270206296073475,0.013374424062061331,-0.0020311311438148,-0.013047784578239,-0.00828859944788118,0.0441158416707703,-0.0645150349232165,0.02775227628309865,-0.00475958174358875,-0.0828859944788118,-0.27185865324267766,2.225982325877262,-0.03775887531057479,-0.0305766630437811,0.0045068060563958
20.2472594,-0.0555051921960337,0.0136914637248978,0.0186591416863767,-0.007609019879040056,0.02006245957818685,-0.00822275144857472,0.0582791180070789,-0.0555051921960337,0.03284310655602808,-0.01414510697557965,-0.0822275144857472,0.6984607523849753,0.7374257797049069,-0.0016253967526155856,-0.0320104097174042,0.0582791180070789,-0.0019745235478820103,0.032147010737223,-0.0496858736617803,0.02783812724086395,-0.0015486498042206502,-0.0197452354788201,-0.6707195599452213,-0.4408694222518201,0.013432067637122506,0.0258895650120721,-0.0020311311438148,-0.00660467169224635,0.0441158416707703,-0.0645150349232165,0.02892008748164123,-0.00475958174358875,-0.0660467169224635,-0.3524270315862283,1.4783437604367495,-0.027501054038401793,-0.0645150349232165,-0.0305766630437811
