"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.080173446E0,-3.730288148E-1,9.216263294E-1,2.239589691E-1
3.090173446E0,-6.511312127E-1,1.203351498E0,1.016055107E0
3.100173446E0,-9.132884741E-1,1.270949364E0,1.398436546E0
3.110173446E0,-1.067316651E0,1.220921278E0,1.701374054E0
3.120173446E0,-1.066816926E0,1.094210148E0,1.665925980E0
3.130173446E0,-7.214953899E-1,9.551656246E-1,1.281167030E0
3.140173446E0,-3.939829171E-1,7.589926720E-1,4.696493149E-1
3.150173446E0,-7.974146307E-2,4.555726051E-1,-4.897708893E-1
3.160173446E0,-9.348934889E-2,2.377374172E-1,-1.340394020E0
3.170173446E0,-1.855311543E-1,1.271009445E-1,-1.926455975E0
3.180173446E0,-2.512668967E-1,8.527421951E-2,-2.238264084E0
3.190173446E0,-2.391894162E-1,9.038662910E-2,-2.272313118E0
3.200173446E0,-3.555507064E-1,1.977975368E-1,-2.087080956E0
3.210173446E0,-4.529963732E-1,4.367716312E-1,-1.658652306E0
3.220173446E0,-6.195914745E-1,7.410073280E-1,-1.216344833E0
3.230173446E0,-7.866730690E-1,9.437134266E-1,-8.493480682E-1
3.240173446E0,-9.094389677E-1,1.070317745E0,-4.672136307E-1
3.250173446E0,-8.895357251E-1,1.216994047E0,-1.162719727E-2
3.260173446E0,-9.527233243E-1,1.420266390E0,3.678894043E-1
3.270173446E0,-1.118710756E0,1.563037395E0,5.698404312E-1
3.280173446E0,-8.956569433E-1,1.543346167E0,7.243719101E-1
3.290173446E0,-5.985649228E-1,1.286859989E0,5.689477921E-1
3.300173446E0,-3.444467187E-1,8.959298134E-1,1.399602890E-1
3.310173446E0,-3.285836577E-1,4.391298294E-1,-4.236717224E-1
3.320173446E0,-5.971492827E-2,2.766320705E-1,-8.895282745E-1
3.330173446E0,-3.300132155E-1,1.369571686E-1,-1.319236755E0
3.340173446E0,-8.123457432E-1,1.526803970E-1,-1.486592293E0
3.350173446E0,-9.708086848E-1,4.165546894E-1,-1.451657295E0
3.360173446E0,-6.825196743E-1,8.229503632E-1,-1.356615067E0
3.370173446E0,-5.237631798E-1,1.059290648E0,-1.229382515E0
3.380173446E0,-6.697438359E-1,1.114459753E0,-1.002156258E0
3.390173446E0,-8.543210030E-1,1.105225563E0,-7.968606949E-1
3.400173446E0,-9.492055178E-1,1.190585613E0,-3.801898956E-1
3.410173446E0,-6.487803459E-1,1.452699184E0,-9.900054932E-1
3.420173446E0,-3.768469691E-1,1.242461681E0,3.333501816E-1
3.430173446E0,2.126582861E-1,1.081118345E0,7.715396881E-1
3.440173446E0,4.068733454E-1,9.792263508E-1,8.499774933E-1
3.450173446E0,1.584009528E-1,9.876837730E-1,7.537622452E-1
3.460173446E0,-9.055322409E-2,1.135475636E0,4.040336609E-1
3.470173446E0,-2.355344892E-1,1.244863272E0,-5.599212646E-2
3.480173446E0,-2.901833653E-1,1.242914200E0,-4.786739349E-1
3.490173446E0,-2.251442075E-1,1.172575712E0,-9.033336639E-1
3.500173446E0,-1.176215410E-1,1.049014091E0,-1.292350769E0
3.510173446E0,-1.623775363E-1,1.020732641E0,-1.533454895E0
3.520173446E0,-4.414001107E-1,1.082687140E0,-1.483926773E0
3.530173446E0,-8.907485008E-1,1.173967600E0,-1.093032837E0
3.540173446E0,-1.139098763E0,1.283072710E0,-4.566917419E-1
3.550173446E0,-1.179783583E0,1.430766582E0,2.553377151E-1
3.560173446E0,-1.031801939E0,1.574409485E0,9.623050690E-1
3.570173446E0,-8.722974062E-1,1.628531933E0,1.387768745E0
3.580173446E0,-7.268966436E-1,1.476979733E0,1.452386856E0
3.590173446E0,-5.394273996E-1,1.177863836E0,1.148139954E0
3.600173446E0,-4.368216991E-1,8.637070656E-1,5.625715256E-1
3.610173446E0,-4.376186728E-1,5.498077869E-1,-1.958055496E-1
3.620173446E0,-3.827959597E-1,3.592023849E-1,-8.494205475E-1
3.630173446E0,-3.335076571E-1,3.821561337E-1,-1.267811775E0
3.640173446E0,-2.956398427E-1,4.098052979E-1,-1.438102245E0
3.650173446E0,-4.853381217E-1,4.869182110E-1,-1.533380985E0
3.660173446E0,-6.043511629E-1,5.591833591E-1,-1.549983978E0
3.670173446E0,-7.554803491E-1,6.711130142E-1,-1.374773979E0
3.680173446E0,-1.094025016E0,8.715381622E-1,-1.172864914E0
3.690173446E0,-1.267961860E0,9.965314865E-1,-1.093597412E0
3.700173446E0,-1.439784884E0,1.080713749E0,-9.838066101E-1
3.710173446E0,-1.380484223E0,1.197726488E0,-5.839643478E-1
3.720173446E0,-1.344391465E0,1.245502234E0,-1.383333206E-1
3.730173446E0,-1.188479185E0,1.110005856E0,1.829738617E-1
3.740173446E0,-1.561821222E0,1.287118435E0,4.829683304E-1
3.750173446E0,-1.712175727E0,1.413012743E0,6.788501740E-1
3.760173446E0,-1.485234380E0,1.449384451E0,7.167158127E-1
3.770173446E0,-1.036527514E0,1.275151968E0,8.573169708E-1
3.780173446E0,-7.233874798E-1,9.485261440E-1,8.377990723E-1
3.790173446E0,-4.994077086E-1,6.362984180E-1,6.027746201E-1
3.800173446E0,-6.483848095E-1,5.597672462E-1,1.200981140E-1
3.810173446E0,-8.776152730E-1,5.582568645E-1,-4.080448151E-1
3.820173446E0,-9.271311760E-1,5.173492432E-1,-8.243026733E-1
