"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.411351884E2,6.934842467E-1,2.197586000E-1,-5.665770918E-2
2.411451884E2,7.362447977E-1,6.632464528E-1,-3.344484791E-2
2.411551884E2,5.761982203E-1,7.768672705E-1,1.131627038E-1
2.411651884E2,1.522580534E-1,4.812087417E-1,2.548833191E-1
2.411751884E2,-2.203694731E-1,8.399390616E-3,2.915352285E-1
2.411851884E2,-5.807796717E-1,-4.705185890E-1,1.779143661E-1
2.411951884E2,-7.591522336E-1,-5.597048402E-1,1.070540547E-1
2.412051884E2,-9.534072280E-1,-4.717403352E-1,3.252854943E-2
2.412151884E2,-1.111010313E0,-3.740019500E-1,-6.276635826E-2
2.412251884E2,-1.195309639E0,-4.118755758E-1,-1.495091617E-1
2.412351884E2,-1.173318505E0,-4.644099474E-1,-2.582430840E-1
2.412451884E2,-9.961677194E-1,-3.849975169E-1,-2.826776803E-1
2.412551884E2,-5.966621637E-1,-1.870773435E-1,-2.411388755E-1
2.412651884E2,-1.947131455E-1,-8.811724186E-2,-1.886045039E-1
2.412751884E2,3.306305707E-1,5.238165334E-2,-1.140789986E-1
2.412851884E2,6.873756051E-1,2.869537175E-1,-2.611446939E-2
2.412951884E2,7.973312736E-1,4.408916533E-1,3.741546720E-2
2.413051884E2,6.812669635E-1,4.995346665E-1,1.107192412E-1
2.413151884E2,4.735729098E-1,4.213439822E-1,1.278234571E-1
2.413251884E2,1.828012913E-1,2.845102847E-1,1.290451884E-1
2.413351884E2,-6.765327603E-2,1.244636998E-1,1.143844277E-1
2.413451884E2,-3.681987524E-1,-6.734783947E-2,6.551524997E-2
2.413551884E2,-5.661189556E-1,-2.335030586E-1,3.375028074E-2
2.413651884E2,-6.382009983E-1,-3.153589368E-1,4.428769462E-3
2.413751884E2,-6.418661475E-1,-2.591593862E-1,-3.588830680E-2
2.413851884E2,-5.795579553E-1,-1.565341055E-1,-4.321868345E-2
2.413951884E2,-4.072940946E-1,-2.580903657E-2,-2.244928107E-2
2.414051884E2,-2.374736816E-1,2.794706449E-2,1.786779426E-2
2.414151884E2,-2.122755162E-2,5.604684353E-2,4.718930274E-2
2.414251884E2,1.424842030E-1,7.315105945E-2,7.528908551E-2
2.414351884E2,2.390008420E-1,4.871646687E-2,8.506292105E-2
2.414451884E2,3.733910918E-1,8.048143238E-2,5.574141070E-2
