"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.983905845E1,-5.264209956E-2,4.168296814E0,8.662017822E0
9.984905845E1,-4.737788737E-1,4.407579422E0,8.403593063E0
9.985905845E1,-3.972085714E-1,4.364508629E0,8.202595711E0
9.986905845E1,-2.153540403E-1,4.374079704E0,8.642875671E0
9.987905845E1,-2.344966233E-1,4.407579422E0,8.915657043E0
9.988905845E1,-4.067798555E-1,4.374079704E0,8.910871506E0
9.989905845E1,-4.019941986E-1,4.307080746E0,8.910871506E0
9.990905845E1,-2.009970993E-1,4.240081787E0,8.843872070E0
9.991905845E1,-2.153540403E-1,4.187439442E0,8.614161491E0
9.992905845E1,-2.584248483E-1,4.211368084E0,8.480163574E0
9.993905845E1,-4.402793646E-1,4.287938118E0,8.394021988E0
9.994905845E1,-3.302095234E-1,4.225724697E0,8.456234932E0
9.995905845E1,-4.307080805E-1,4.182653904E0,8.743373871E0
9.996905845E1,-2.392822653E-1,4.120440483E0,8.934800148E0
9.997905845E1,-2.871387303E-1,4.134797573E0,8.853444099E0
9.998905845E1,-4.881358147E-1,4.192225456E0,8.695517540E0
9.999905845E1,-5.599204898E-1,4.268795490E0,8.776873589E0
1.000090585E2,-4.402793646E-1,4.331008911E0,8.949156761E0
1.000190585E2,-5.024927258E-1,4.378865242E0,9.030512810E0
1.000290585E2,2.823530734E-1,4.158725739E0,9.154939651E0
1.000390585E2,-4.163511395E-1,4.153940201E0,9.126225471E0
1.000490585E2,-6.269195080E-1,4.273581028E0,9.116654396E0
1.000590585E2,-2.344966233E-1,4.015156269E0,9.245866776E0
1.000690585E2,3.924229145E-1,3.785445452E0,8.920442581E0
1.000790585E2,-1.722832322E-1,3.895515203E0,8.303094864E0
1.000890585E2,-6.795616150E-1,4.139583111E0,8.006384850E0
1.000990585E2,-1.052842021E0,4.402793884E0,8.059026718E0
1.001090585E2,-5.168496966E-1,4.182653904E0,8.327022552E0
1.001190585E2,3.445664644E-1,3.976871252E0,8.709874153E0
1.001290585E2,3.349951804E-1,4.091726780E0,8.441878319E0
1.001390585E2,-3.732803464E-1,4.091726780E0,8.216953278E0
1.001490585E2,-5.599204898E-1,4.335794449E0,8.446663857E0
1.001590585E2,-4.977070987E-1,4.254438877E0,8.915657043E0
1.001690585E2,-2.392822653E-1,4.230510235E0,9.212367058E0
1.001790585E2,-1.579262912E-1,4.321437836E0,9.446864128E0
1.001890585E2,-2.153540403E-1,4.278367043E0,9.485149384E0
1.001990585E2,8.135596663E-2,4.096512318E0,9.480362892E0
1.002090585E2,2.632105052E-1,4.091726780E0,9.322437286E0
1.002190585E2,1.292124242E-1,4.335794449E0,8.958727837E0
1.002290585E2,-3.732803464E-1,4.354937077E0,8.623732567E0
1.002390585E2,-7.657032609E-1,4.383651257E0,8.762516975E0
1.002490585E2,-4.211367965E-1,4.225724697E0,9.078369141E0
1.002590585E2,2.632105052E-1,4.101297855E0,9.016156197E0
1.002690585E2,9.571290575E-3,4.302295208E0,8.666803360E0
1.002790585E2,-6.077769399E-1,4.421936035E0,8.513663292E0
1.002890585E2,-9.523434043E-1,4.450650215E0,8.599804878E0
1.002990585E2,-6.747759581E-1,4.431507587E0,8.810373306E0
1.003090585E2,-1.914258152E-1,4.398007870E0,8.953942299E0
1.003190585E2,1.387837082E-1,4.297509670E0,9.049654961E0
1.003290585E2,2.201396823E-1,4.163511276E0,9.016156197E0
1.003390585E2,9.571290761E-2,4.053441525E0,8.977870941E0
1.003490585E2,-1.387837082E-1,4.134797573E0,8.752944946E0
1.003590585E2,-6.125625968E-1,4.249652863E0,8.748159409E0
1.003690585E2,-5.503492355E-1,4.307080746E0,8.767302513E0
1.003790585E2,-5.120640397E-1,4.254438877E0,8.475378036E0
1.003890585E2,-4.450650215E-1,4.225724697E0,8.269595146E0
1.003990585E2,9.571290575E-3,4.283152580E0,8.312665939E0
1.004090585E2,1.866401732E-1,4.302295208E0,8.250452042E0
1.004190585E2,-1.100698411E-1,4.311866283E0,7.891529083E0
1.004290585E2,-6.795616150E-1,4.527220249E0,7.604390144E0
1.004390585E2,-1.339980721E0,4.488935471E0,7.666603565E0
1.004490585E2,-1.234696507E0,4.599005222E0,8.197810173E0
1.004590585E2,-5.407779217E-1,4.575077057E0,8.776873589E0
1.004690585E2,-9.571290575E-3,4.311866283E0,9.188439369E0
1.004790585E2,4.498506486E-1,3.996013880E0,9.518648148E0
1.004890585E2,3.876372576E-1,3.957728624E0,9.556933403E0
1.004990585E2,-3.876372576E-1,4.421936035E0,9.025727272E0
1.005090585E2,-8.087740541E-1,4.436293125E0,8.590232849E0
1.005190585E2,-6.939185858E-1,3.986442566E0,7.987242222E0
1.005290585E2,-6.987041831E-1,4.589433670E0,8.762516975E0
1.005390585E2,0.000000000E0,4.297509670E0,8.571090698E0
1.005490585E2,0.000000000E0,4.297509670E0,8.571090698E0
1.005590585E2,0.000000000E0,4.388436794E0,8.221738815E0
1.005690585E2,0.000000000E0,4.388436794E0,8.221738815E0
1.005790585E2,0.000000000E0,4.388436794E0,8.221738815E0
1.005890585E2,1.387837082E-1,4.419543266E0,9.171689034E0
1.005990585E2,-2.464607358E-1,4.567898273E0,9.071190834E0
1.006090585E2,-4.953143001E-1,4.419543266E0,9.422935486E0
1.006190585E2,-2.225325108E-1,4.254438877E0,9.655039787E0
1.006290585E2,6.460621208E-2,4.139583111E0,9.401400566E0
1.006390585E2,7.657032460E-2,4.170690060E0,8.769695282E0
1.006490585E2,-3.637090325E-1,4.189832687E0,8.420342445E0
1.006590585E2,-8.733802438E-1,4.130012035E0,8.271987915E0
1.006690585E2,-7.345965505E-1,3.981656790E0,8.248059273E0
1.006790585E2,-3.445664644E-1,4.115654945E0,7.992027760E0
1.006890585E2,-2.871387303E-1,4.230510235E0,7.905886173E0
1.006990585E2,-1.196411327E-1,4.106083870E0,8.236095428E0
1.007090585E2,-7.417750359E-2,4.108476639E0,8.126026154E0
1.007190585E2,-4.689932466E-1,4.290330887E0,7.848458290E0
1.007290585E2,-9.236295223E-1,4.491328239E0,8.164310455E0
1.007390585E2,-9.738788009E-1,4.606183529E0,8.949156761E0
1.007490585E2,-6.269195080E-1,4.517649174E0,9.822537422E0
1.007590585E2,2.153540403E-1,4.206582069E0,1.032502937E1
1.007690585E2,7.824530005E-1,3.862015724E0,9.934999466E0
1.007790585E2,1.770688742E-1,4.314259052E0,9.664610863E0
1.007890585E2,-3.541377485E-1,4.357329845E0,9.547362328E0
1.007990585E2,-6.029912829E-1,4.254438877E0,9.164510727E0
1.008090585E2,-4.713860750E-1,4.201796532E0,8.819944382E0
1.008190585E2,-3.134597540E-1,4.287938118E0,8.384450912E0
1.008290585E2,-5.240281820E-1,4.352544308E0,8.082955360E0
1.008390585E2,-3.517449200E-1,4.252045631E0,8.123632431E0
1.008490585E2,-3.517449200E-1,4.252045631E0,8.123632431E0
1.008590585E2,9.092725813E-2,4.352544308E0,7.970492363E0
1.008690585E2,-1.196411327E-1,4.450650215E0,7.853243828E0
1.008790585E2,-2.488535494E-1,4.460221291E0,7.992027760E0
1.008890585E2,-4.211367965E-1,4.259224415E0,8.394021988E0
1.008990585E2,-1.100698411E-1,4.393222332E0,8.786444664E0
1.009090585E2,1.148554832E-1,4.378865242E0,8.987442017E0
1.009190585E2,-1.914258115E-2,4.264009953E0,9.145368576E0
1.009290585E2,-1.818545163E-1,4.264009953E0,9.169296265E0
1.009390585E2,-2.584248483E-1,4.326223373E0,9.107083321E0
1.009490585E2,-3.206382394E-1,4.441078663E0,8.973084450E0
1.009590585E2,-5.216353536E-1,4.340580463E0,9.016156197E0
1.009690585E2,-3.302095234E-1,4.316651821E0,9.116654396E0
1.009790585E2,0.000000000E0,4.307080746E0,8.949156761E0
1.009890585E2,-3.828516230E-2,4.230510235E0,8.480163574E0
1.009990585E2,-2.344966233E-1,4.254438877E0,8.288737297E0
1.010090585E2,-6.556333899E-1,4.532006264E0,8.494520187E0
1.010190585E2,-7.704889178E-1,4.632504463E0,8.824729919E0
1.010290585E2,-3.876372576E-1,4.512863636E0,9.040083885E0
1.010390585E2,2.201396823E-1,4.417150497E0,8.695517540E0
1.010490585E2,-5.264209956E-2,4.378865242E0,8.595019341E0
1.010590585E2,-3.349951655E-2,4.354937077E0,8.571090698E0
1.010690585E2,1.052841991E-1,4.173082829E0,8.470592499E0
1.010790585E2,2.536391914E-1,4.230510235E0,8.178668022E0
1.010890585E2,-4.785645381E-2,4.268795490E0,7.791030407E0
1.010990585E2,-5.264210105E-1,4.307080746E0,7.676175117E0
1.011090585E2,-6.125625968E-1,4.393222332E0,7.814958572E0
1.011190585E2,-1.019342422E0,4.862215519E0,7.786244869E0
1.011290585E2,-6.891329288E-1,4.747360229E0,7.695317745E0
1.011390585E2,-3.589234054E-1,4.455435753E0,8.216953278E0
1.011490585E2,-3.110669553E-1,4.498506546E0,8.910871506E0
1.011590585E2,-3.541377485E-1,4.709074974E0,9.269794464E0
1.011690585E2,-4.737788737E-1,4.752145767E0,9.159725189E0
1.011790585E2,-6.652047038E-1,4.627718925E0,8.676374435E0
1.011890585E2,-1.239482164E0,4.713860512E0,9.442078590E0
1.011990585E2,-8.757730722E-1,4.441078663E0,9.585647583E0
1.012090585E2,-3.349951804E-1,4.139583111E0,9.030512810E0
1.012190585E2,-5.503492355E-1,4.220939159E0,8.355736732E0
1.012290585E2,-1.067198873E0,4.460221291E0,8.135597229E0
1.012390585E2,-8.901300430E-1,4.321437836E0,8.240880966E0
1.012490585E2,-3.876372576E-1,4.182653904E0,8.283951759E0
1.012590585E2,8.614161611E-2,4.163511276E0,8.015955925E0
1.012690585E2,-6.221339107E-1,4.493721008E0,7.542177200E0
1.012790585E2,-1.277767301E0,4.618147850E0,7.628318787E0
1.012890585E2,-1.177268744E0,4.469792843E0,8.312665939E0
1.012990585E2,-4.977070987E-1,4.555934429E0,8.633303642E0
1.013090585E2,-3.062812984E-1,4.646861553E0,8.638090134E0
1.013190585E2,-5.359922647E-1,4.546362877E0,8.786444664E0
1.013290585E2,-6.221339107E-1,4.441078663E0,9.020941734E0
1.013390585E2,-1.914258152E-1,4.484149456E0,8.781659126E0
1.013490585E2,3.349951655E-2,4.302295208E0,8.729017258E0
1.013590585E2,-4.785645306E-1,4.307080746E0,8.958727837E0
1.013690585E2,-1.043270707E0,4.560719967E0,8.930013657E0
1.013790585E2,-6.029912829E-1,4.345366001E0,8.934800148E0
1.013890585E2,-2.823530734E-1,4.292723656E0,8.863015175E0
1.013990585E2,-2.775674164E-1,4.388436794E0,8.695517540E0
1.014090585E2,-4.833501875E-1,4.340580463E0,8.685946465E0
1.014190585E2,-3.780659735E-1,4.235296249E0,8.685946465E0
1.014290585E2,-2.392822653E-1,4.235296249E0,8.250452042E0
1.014390585E2,-6.029912829E-1,4.536791801E0,7.858029366E0
1.014490585E2,-1.019342422E0,4.584648132E0,7.814958572E0
1.014590585E2,-1.000199914E0,4.302295208E0,8.269595146E0
1.014690585E2,-4.211367965E-1,4.197010994E0,8.394021988E0
1.014790585E2,-2.105683982E-1,4.297509670E0,8.207381248E0
1.014890585E2,-4.211367965E-1,4.402793884E0,8.260024071E0
1.014990585E2,-6.269195080E-1,4.158725739E0,8.489734650E0
1.015090585E2,-4.163511395E-1,3.828516245E0,8.738588333E0
1.015190585E2,-2.297109663E-1,3.780659676E0,8.800801277E0
1.015290585E2,-5.264209956E-2,4.077369690E0,9.025727272E0
1.015390585E2,-3.828516304E-1,4.283152580E0,9.260223389E0
1.015490585E2,-6.795616150E-1,4.455435753E0,9.513862610E0
1.015590585E2,-7.609176040E-1,4.532006264E0,9.466006279E0
1.015690585E2,-5.647061467E-1,4.488935471E0,9.159725189E0
1.015790585E2,-3.302095234E-1,4.278367043E0,8.805587769E0
1.015890585E2,-2.440679073E-1,4.029513359E0,8.623732567E0
1.015990585E2,-4.019941986E-1,3.967299938E0,8.082955360E0
1.016090585E2,-1.339980662E-1,3.948157310E0,7.805387497E0
1.016190585E2,-6.125625968E-1,4.115654945E0,7.810173035E0
1.016290585E2,-9.475577474E-1,4.158725739E0,8.183453560E0
1.016390585E2,-8.231309652E-1,4.024727821E0,8.489734650E0
1.016490585E2,-3.589234054E-1,3.962514400E0,8.571090698E0
1.016590585E2,-2.488535494E-1,4.039084435E0,8.542376518E0
1.016690585E2,-4.402793646E-1,4.015156269E0,8.709874153E0
1.016790585E2,-7.561319470E-1,3.981656790E0,8.800801277E0
1.016890585E2,-9.092726111E-1,3.948157310E0,9.073583603E0
1.016990585E2,-8.901300430E-1,4.029513359E0,9.140582085E0
1.017090585E2,-7.274180651E-1,3.972085476E0,9.609575272E0
1.017190585E2,-1.914258115E-2,3.708875179E0,9.925428391E0
1.017290585E2,3.541377485E-1,3.436093330E0,9.925428391E0
1.017390585E2,3.493520916E-1,3.407379389E0,9.662218094E0
1.017490585E2,-8.614161611E-2,3.670589924E0,9.418149948E0
1.017590585E2,-6.125625968E-1,3.986442566E0,9.097511292E0
1.017690585E2,-6.795616150E-1,3.842873096E0,8.805587769E0
1.017790585E2,-2.871387303E-1,3.531806231E0,8.518448830E0
1.017890585E2,-1.914258115E-2,3.330809116E0,8.092526436E0
1.017990585E2,-1.292124242E-1,3.321237803E0,7.757531166E0
1.018090585E2,-2.967100143E-1,3.493520975E0,7.618747234E0
1.018190585E2,-4.402793646E-1,3.675375462E0,7.642675400E0
1.018290585E2,-6.269195080E-1,3.780659676E0,7.915457249E0
1.018390585E2,-7.896314859E-1,3.924229145E0,8.566305161E0
1.018490585E2,-5.647061467E-1,3.857230186E0,9.375079155E0
1.018590585E2,-8.614161611E-2,3.574877024E0,9.638289452E0
1.018690585E2,3.541377485E-1,3.436093330E0,9.399007797E0
1.018790585E2,5.264209956E-2,3.579662561E0,9.126225471E0
1.018890585E2,-6.221338734E-2,3.847658873E0,9.059226990E0
1.018990585E2,-3.828516230E-2,3.914657831E0,8.858229637E0
1.019090585E2,7.657032460E-2,3.866801500E0,8.729017258E0
1.019190585E2,2.057827413E-1,4.125226021E0,8.767302513E0
1.019290585E2,7.178468257E-2,4.311866283E0,9.073583603E0
1.019390585E2,0.000000000E0,4.082155228E0,9.183652878E0
1.019490585E2,-1.148554832E-1,3.684946775E0,9.236295700E0
1.019590585E2,-3.541377485E-1,3.584448338E0,9.322437286E0
1.019690585E2,-4.211367965E-1,3.598805189E0,9.408578873E0
1.019790585E2,-3.206382394E-1,3.627519131E0,9.193224907E0
1.019890585E2,-2.632105052E-1,3.694518089E0,8.748159409E0
1.019990585E2,-4.067798555E-1,3.857230186E0,8.250452042E0
1.020090585E2,-2.488535494E-1,3.929014683E0,8.274380684E0
1.020190585E2,2.775674164E-1,3.862015724E0,8.427521706E0
1.020290585E2,7.274180651E-1,3.799802303E0,8.451449394E0
1.020390585E2,3.972085714E-1,3.924229145E0,8.561519623E0
1.020490585E2,-2.344966233E-1,4.230510235E0,8.896514893E0
1.020590585E2,-6.604190469E-1,4.311866283E0,9.221938133E0
1.020690585E2,-5.264210105E-1,4.096512318E0,9.839286804E0
1.020790585E2,-3.828516230E-2,3.728017569E0,9.872786522E0
1.020890585E2,5.934200287E-1,3.383451223E0,9.561718941E0
1.020990585E2,6.891329288E-1,3.359523058E0,9.217152596E0
1.021090585E2,2.967100143E-1,3.847658873E0,9.006584167E0
1.021190585E2,-2.632105052E-1,4.297509670E0,8.963513374E0
1.021290585E2,-7.178468108E-1,4.345366001E0,8.953942299E0
1.021390585E2,-9.475577474E-1,4.015156269E0,9.006584167E0
1.021490585E2,-8.327022791E-1,3.641875982E0,9.092725754E0
1.021590585E2,-3.828516304E-1,3.436093330E0,9.107083321E0
1.021690585E2,-2.919243574E-1,3.541377544E0,9.107083321E0
1.021790585E2,-1.339980662E-1,3.627519131E0,8.915657043E0
1.021890585E2,1.914258115E-2,3.790230989E0,8.963513374E0
1.021990585E2,3.349951655E-2,3.952943087E0,9.288937569E0
1.022090585E2,9.092725813E-2,3.933800459E0,9.710074425E0
1.022190585E2,2.392822690E-2,3.823730469E0,9.887143135E0
1.022290585E2,-2.392822653E-1,3.785445452E0,9.968499184E0
1.022390585E2,-5.216353536E-1,3.694518089E0,9.930213928E0
1.022490585E2,-8.087740541E-1,3.589233875E0,9.796216011E0
1.022590585E2,-8.518448472E-1,3.531806231E0,9.710074425E0
1.022690585E2,-7.848458290E-1,3.455235958E0,9.643074989E0
1.022790585E2,-4.977070987E-1,3.460021496E0,9.509077072E0
1.022890585E2,-2.297109663E-1,3.407379389E0,9.241081238E0
1.022990585E2,5.264209956E-2,3.469592810E0,8.819944382E0
1.023090585E2,1.483550072E-1,3.603590965E0,8.690732002E0
1.023190585E2,2.440679073E-1,3.790230989E0,8.489734650E0
1.023290585E2,3.397808075E-1,3.986442566E0,8.240880966E0
1.023390585E2,6.699903309E-2,4.091726780E0,8.049455643E0
1.023490585E2,-3.397808075E-1,3.871587038E0,8.121239662E0
1.023590585E2,-5.694918036E-1,3.517449379E0,8.336593628E0
1.023690585E2,-3.876372576E-1,2.904886723E0,8.475378036E0
1.023790585E2,-2.775674164E-1,2.751745939E0,8.513663292E0
1.023890585E2,-4.259224236E-1,2.876172781E0,8.403593063E0
1.023990585E2,-5.982056856E-1,3.349951744E0,8.370093346E0
1.024090585E2,-7.082754970E-1,3.617947817E0,8.465806961E0
1.024190585E2,-7.322037220E-1,3.756731510E0,8.906085968E0
1.024290585E2,-6.556333899E-1,3.699303865E0,9.303294182E0
1.024390585E2,-5.790630579E-1,3.751945972E0,9.896714211E0
1.024490585E2,-4.354937077E-1,3.876372576E0,1.030827999E1
1.024590585E2,-2.057827413E-1,4.024727821E0,1.058106136E1
1.024690585E2,-7.178468257E-2,3.981656790E0,1.054756260E1
1.024790585E2,5.742774159E-2,4.034298897E0,1.057627583E1
1.024890585E2,2.392822653E-1,3.699303865E0,1.033699417E1
1.024990585E2,-1.435693540E-2,3.584448338E0,9.896714211E0
1.025090585E2,-1.962114573E-1,3.627519131E0,9.332008362E0
1.025190585E2,-4.881358147E-1,3.665804386E0,8.810373306E0
1.025290585E2,-9.236295223E-1,3.656233072E0,8.260024071E0
1.025390585E2,-1.081555843E0,3.771088600E0,8.092526436E0
1.025490585E2,-9.092726111E-1,3.737588882E0,8.054241180E0
1.025590585E2,-5.120640397E-1,3.440878868E0,7.886743546E0
1.025690585E2,-3.158525825E-1,3.254238844E0,7.494320393E0
1.025790585E2,-7.417750359E-1,3.373879910E0,6.867401123E0
1.025890585E2,-1.416550994E0,3.747160196E0,7.025327206E0
1.025990585E2,-1.962114573E0,4.072584152E0,7.312466145E0
1.026090585E2,-1.651047587E0,4.335794449E0,8.269595146E0
1.026190585E2,5.264209956E-2,3.751945972E0,8.977870941E0
1.026290585E2,1.048056364E0,3.115455151E0,9.772287369E0
1.026390585E2,9.236295223E-1,3.172882795E0,1.015035343E1
1.026490585E2,-5.742774159E-2,3.479164124E0,1.029392338E1
1.026590585E2,-1.110269666E0,3.684946775E0,1.029870892E1
1.026690585E2,-1.598405480E0,3.780659676E0,1.051406288E1
1.026790585E2,-1.038485050E0,3.708875179E0,1.049013424E1
1.026890585E2,-5.024927258E-1,3.627519131E0,1.024606609E1
1.026990585E2,-4.163511395E-1,3.584448338E0,9.786644936E0
1.027090585E2,-3.158525825E-1,3.594019651E0,9.561718941E0
1.027190585E2,-1.387837082E-1,3.546163082E0,9.571290970E0
1.027290585E2,1.387837082E-1,3.632304668E0,9.609575272E0
1.027390585E2,-1.483550072E-1,3.900300980E0,9.336793900E0
1.027490585E2,-2.823530734E-1,4.005585194E0,8.910871506E0
1.027590585E2,-1.483550072E-1,4.048655987E0,8.872586250E0
1.027690585E2,-1.100698411E-1,3.957728624E0,8.843872070E0
1.027790585E2,-8.614161611E-2,3.885943890E0,8.997013092E0
1.027890585E2,-7.657032460E-2,3.847658873E0,9.126225471E0
1.027990585E2,-2.871387079E-2,3.732803345E0,9.020941734E0
1.028090585E2,-3.780659735E-1,3.603590965E0,8.604590416E0
1.028190585E2,-6.364908218E-1,3.507878065E0,8.006384850E0
1.028290585E2,-6.029912829E-1,3.201596737E0,7.451249599E0
1.028390585E2,-8.757730722E-1,3.862015724E0,7.676175117E0
1.028490585E2,-1.148554921E0,4.374079704E0,8.212167740E0
1.028590585E2,-3.972085714E-1,4.106083870E0,8.671588898E0
1.028690585E2,4.211367965E-1,3.799802303E0,8.575876236E0
1.028790585E2,1.579262912E-1,3.732803345E0,8.379665375E0
1.028890585E2,3.828516230E-2,3.584448338E0,8.504091263E0
1.028990585E2,-2.727817893E-1,3.699303865E0,8.877371788E0
1.029090585E2,-4.977070987E-1,3.747160196E0,8.987442017E0
1.029190585E2,-4.019941986E-1,3.651447296E0,8.834300995E0
1.029290585E2,-4.402793646E-1,3.579662561E0,8.221738815E0
1.029390585E2,-1.019342422E0,3.718446493E0,8.082955360E0
1.029490585E2,-1.110269666E0,3.732803345E0,8.580661774E0
1.029590585E2,-3.732803464E-1,3.641875982E0,9.030512810E0
1.029690585E2,-2.201396823E-1,3.790230989E0,9.236295700E0
1.029790585E2,-5.264210105E-1,3.890729666E0,9.399007797E0
1.029890585E2,-5.694918036E-1,3.948157310E0,9.844072342E0
1.029990585E2,4.307080805E-2,3.689732552E0,1.050449181E1
1.030090585E2,8.279166222E-1,3.527020693E0,1.075334454E1
1.030190585E2,6.460621357E-1,3.460021496E0,1.023649502E1
1.030290585E2,1.435693540E-2,3.507878065E0,9.466006279E0
1.030390585E2,-9.140582681E-1,3.527020693E0,8.571090698E0
1.030490585E2,-1.517049551E0,3.670589924E0,8.087740898E0
1.030590585E2,-9.954141974E-1,3.517449379E0,8.130811691E0
1.030690585E2,-1.770688742E-1,3.498306751E0,8.020741463E0
1.030790585E2,-3.062812984E-1,3.646661758E0,7.561319351E0
1.030890585E2,-6.269195080E-1,3.704089403E0,7.374679565E0
1.030990585E2,-6.317051649E-1,3.756731510E0,7.810173035E0
1.031090585E2,-5.455635786E-1,3.919443607E0,8.671588898E0
1.031190585E2,1.914258152E-1,3.708875179E0,9.690931320E0
1.031290585E2,6.843472719E-1,3.498306751E0,9.891928673E0
1.031390585E2,2.871387303E-1,3.584448338E0,9.753145218E0
1.031490585E2,-2.249253243E-1,3.426522017E0,9.389435768E0
1.031590585E2,-4.354937077E-1,3.359523058E0,9.131011009E0
1.031690585E2,-4.929214716E-1,3.407379389E0,8.786444664E0
1.031790585E2,-5.407779217E-1,3.445664644E0,8.446663857E0
1.031890585E2,-6.795616150E-1,3.541377544E0,8.039883614E0
1.031990585E2,-7.322037220E-1,3.661018610E0,7.795815945E0
1.032090585E2,-5.886343718E-1,3.838087559E0,7.920242786E0
1.032190585E2,-5.934200287E-1,4.091726780E0,8.690732002E0
1.032290585E2,-5.120640397E-1,3.890729666E0,9.499505997E0
1.032390585E2,5.790630579E-1,3.670589924E0,1.003071213E1
1.032490585E2,1.253839016E0,3.522234917E0,9.743574142E0
1.032590585E2,2.967100143E-1,3.728017569E0,9.226723671E0
1.032690585E2,-7.034898400E-1,3.761517286E0,9.332008362E0
1.032790585E2,-5.359922647E-1,3.493520975E0,9.576076508E0
1.032890585E2,1.339980662E-1,3.407379389E0,9.202795982E0
1.032990585E2,-1.579262912E-1,3.503092289E0,8.685946465E0
1.033090585E2,-7.561319470E-1,3.483949661E0,8.274380684E0
1.033190585E2,-4.642075896E-1,3.507878065E0,8.135597229E0
1.033290585E2,-6.125625968E-1,3.340380430E0,8.015955925E0
1.033390585E2,-9.571290761E-2,3.445664644E0,8.082955360E0
1.033490585E2,-6.604190469E-1,3.747160196E0,8.719446182E0
