Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z,pca1,pca2,temp_Gyroscope_X_mean,temp_Gyroscope_X_max,temp_Gyroscope_X_min,temp_Gyroscope_X_std,temp_Gyroscope_X_median,temp_Gyroscope_X_sum,temp_Gyroscope_X_skew,temp_Gyroscope_X_kurt,temp_Gyroscope_X_exp_avg,Gyroscope_X_lag1,Gyroscope_X_lag2,temp_Gyroscope_Y_mean,temp_Gyroscope_Y_max,temp_Gyroscope_Y_min,temp_Gyroscope_Y_std,temp_Gyroscope_Y_median,temp_Gyroscope_Y_sum,temp_Gyroscope_Y_skew,temp_Gyroscope_Y_kurt,temp_Gyroscope_Y_exp_avg,Gyroscope_Y_lag1,Gyroscope_Y_lag2,temp_Gyroscope_Z_mean,temp_Gyroscope_Z_max,temp_Gyroscope_Z_min,temp_Gyroscope_Z_std,temp_Gyroscope_Z_median,temp_Gyroscope_Z_sum,temp_Gyroscope_Z_skew,temp_Gyroscope_Z_kurt,temp_Gyroscope_Z_exp_avg,Gyroscope_Z_lag1,Gyroscope_Z_lag2
10.25147743,-0.0350873773607889,-0.1058624238380928,0.0050535724565101,-0.06909552958829965,-0.08784914339018841,,,,,,,,,-0.0350873773607889,,,,,,,,,,,-0.1058624238380928,,,,,,,,,,,0.0050535724565101,,
10.752735046600002,0.1826632011160542,0.3666769140439775,0.0918528855413353,0.3406743998890298,0.24170523446105133,,,,,,,,,0.00450363690772803,-0.0350873773607889,,,,,,,,,,-0.01994618058680729,-0.1058624238380928,,,,,,,,,,0.020835265744660138,0.0050535724565101,
11.2539929,-0.1003721234051015,-0.2127057456536182,-0.0877755385954928,-0.22192615120022666,-0.11780386437497159,,,,,,,,,-0.01456468314915007,0.1826632011160542,-0.0350873773607889,,,,,,,,,-0.05499337423531836,0.3666769140439775,-0.1058624238380928,,,,,,,,,0.0010878467737232417,0.0918528855413353,0.0050535724565101
11.750237593469388,0.0207763154425984,0.0384574085825429,0.0041917522365122,0.03182167444832453,0.02908894139693495,,,,,,,,,-0.008139047041559438,-0.1003721234051015,0.1826632011160542,,,,,,,,,-0.03800232281388904,-0.2127057456536182,0.3666769140439775,,,,,,,,,0.0016521932215030522,-0.0877755385954928,0.0918528855413353
12.24648274,-0.0683834085976385,-0.0132771314908258,-0.0439284470497922,-0.06599241253386913,0.011939879990364922,,,,,,,,,-0.019092567324482904,0.0207763154425984,-0.1003721234051015,,,,,,,,,-0.03350683348242299,0.0384574085825429,-0.2127057456536182,,,,,,,,,-0.006635195918732449,0.0041917522365122,-0.0877755385954928
12.7477405384,-0.0324062804191591,-0.0507681853824684,0.0537948269613626,-0.0011971245285966941,-0.07544332690613874,,,,,,,,,-0.02151324243260585,-0.0683834085976385,0.0207763154425984,,,,,,,,,-0.03664526110061306,-0.0132771314908258,0.0384574085825429,,,,,,,,,0.004352080968557561,-0.0439284470497922,0.0041917522365122
13.2489983,-0.0338582717893006,-0.0289940281499299,-0.0333272336290067,-0.054057711574367714,-0.004108338495103444,,,,,,,,,-0.023757793224732166,-0.0324062804191591,-0.0683834085976385,,,,,,,,,-0.035254127836852486,-0.0507681853824684,-0.0132771314908258,,,,,,,,,-0.0024987035037268507,0.0537948269613626,-0.0439284470497922
13.750256325,-0.0187319281488453,-0.0289687607928266,0.0029167368796808,-0.021569952387056116,-0.02557274873392889,,,,,,,,,-0.022843999574570915,-0.0338582717893006,-0.0324062804191591,,,,,,,,,-0.034111333828847776,-0.0289940281499299,-0.0507681853824684,,,,,,,,,-0.001514077979470914,-0.0333272336290067,0.0537948269613626
14.25151401,0.0174594527174923,0.0041346962440708,0.0327016753388701,0.03249380655394375,-0.015648211710492764,,,,,,,,,-0.015516099157832149,-0.0187319281488453,-0.0338582717893006,,,,,,,,,-0.027157510179226213,-0.0289687607928266,-0.0289940281499299,,,,,,,,,0.004706968078409271,0.0029167368796808,-0.0333272336290067
14.7527715634,0.0065455117544106,0.0267731329124729,0.034662853490304,0.04253691134805416,-0.00020148853786671855,-0.00613949086902784,0.1826632011160542,-0.1003721234051015,0.0762289355581978,-0.0255691042840022,-0.0613949086902784,1.7625437176768457,4.497821481032796,-0.011504897173788012,0.0174594527174923,-0.0187319281488453,-0.0004534123524697578,0.3666769140439775,-0.2127057456536182,0.14815415873410262,-0.0211229461418262,-0.004534123524697578,1.6508737786168146,4.870641736923643,-0.01735193870800819,0.0041346962440708,-0.0289687607928266,0.006014308363028341,0.0918528855413353,-0.0877755385954928,0.05167914343328698,0.00462266234651115,0.06014308363028341,-0.22786508317548745,0.14891785153811402,0.010153492698753767,0.0327016753388701,0.0029167368796808
15.25402924,0.0013746486875828,-0.0002158179507854,0.0225359810903151,0.01653547472170578,-0.013948677513880013,-0.0024932882641906704,0.1826632011160542,-0.1003721234051015,0.07555953485946179,-0.00867863973063125,-0.024932882641906705,1.6366348153604973,4.286601158578891,-0.009163161562629682,0.0065455117544106,0.0174594527174923,0.010111248236260983,0.3666769140439775,-0.2127057456536182,0.14349594224501408,-0.0067464747208056,0.10111248236260982,1.5953341716275573,5.260269533565189,-0.014236280388513137,0.0267731329124729,0.0041346962440708,0.007762549226408841,0.0918528855413353,-0.0877755385954928,0.05193808706211421,0.013363866663413649,0.07762549226408841,-0.3462806784098366,0.12222305605048689,0.01240485422449219,0.034662853490304,0.0327016753388701
