Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2,temp_Accelerometer_X_mean,temp_Accelerometer_X_max,temp_Accelerometer_X_min,temp_Accelerometer_X_std,temp_Accelerometer_X_median,temp_Accelerometer_X_sum,temp_Accelerometer_X_skew,temp_Accelerometer_X_kurt,temp_Accelerometer_X_exp_avg,Accelerometer_X_lag1,Accelerometer_X_lag2,temp_Accelerometer_Y_mean,temp_Accelerometer_Y_max,temp_Accelerometer_Y_min,temp_Accelerometer_Y_std,temp_Accelerometer_Y_median,temp_Accelerometer_Y_sum,temp_Accelerometer_Y_skew,temp_Accelerometer_Y_kurt,temp_Accelerometer_Y_exp_avg,Accelerometer_Y_lag1,Accelerometer_Y_lag2,temp_Accelerometer_Z_mean,temp_Accelerometer_Z_max,temp_Accelerometer_Z_min,temp_Accelerometer_Z_std,temp_Accelerometer_Z_median,temp_Accelerometer_Z_sum,temp_Accelerometer_Z_skew,temp_Accelerometer_Z_kurt,temp_Accelerometer_Z_exp_avg,Accelerometer_Z_lag1,Accelerometer_Z_lag2,Accelerometer_X_fft,temp_Accelerometer_X_highest_freq,temp_Accelerometer_X_power_spectrum_entropy,temp_Accelerometer_X_spectral_energy,Accelerometer_Y_fft,temp_Accelerometer_Y_highest_freq,temp_Accelerometer_Y_power_spectrum_entropy,temp_Accelerometer_Y_spectral_energy,Accelerometer_Z_fft,temp_Accelerometer_Z_highest_freq,temp_Accelerometer_Z_power_spectrum_entropy,temp_Accelerometer_Z_spectral_energy
10.24554522,-1.4248990423624923,0.023911923901072,9.735525041018926,-1.786235058062497,-0.08985572030104272,,,,,,,,,-1.4248990423624923,,,,,,,,,,,0.023911923901072,,,,,,,,,,,9.735525041018926,,,68.7550183417619,,,,699.1822550025335,,,,7913.43578127571,,,
10.74554522,-0.9280744829852609,1.5315075242949732,9.40102033372058,-0.6591236482980647,1.0745880603507625,,,,,,,,,-1.3345673042939048,-1.4248990423624923,,,,,,,,,,0.2980202148817813,0.023911923901072,,,,,,,,,,9.674706003328318,9.735525041018926,,387.64160700499565,,,,313.3588184182029,,,,94.98134965485818,,,
11.24554522,1.046414113665327,2.377694953954324,9.59275856430518,1.2885566918181006,1.0146766725051533,,,,,,,,,-0.9016615919376807,-0.9280744829852609,-1.4248990423624923,,,,,,,,,0.6761428947131527,1.5315075242949732,0.023911923901072,,,,,,,,,9.659806468960474,9.40102033372058,9.735525041018926,711.0662004314887,,,,327.89653400379393,,,,289.05484538989805,,,
11.74554522,0.1525408370251777,2.553886161883598,9.008684559563909,0.7971605721278103,1.55460544615851,,,,,,,,,-0.7099884230353428,1.046414113665327,-0.9280744829852609,,,,,,,,,1.0175507614714154,2.377694953954324,1.5315075242949732,,,,,,,,,9.541420667252007,9.59275856430518,9.40102033372058,596.0003049348082,,,,209.2165602412841,,,,220.20512445101681,,,
12.24514522,-0.0726487871767455,1.4108553779433404,9.745920954701482,-0.09592325412520308,0.6035536914457478,,,,,,,,,-0.5941084892428705,0.1525408370251777,1.046414113665327,,,,,,,,,1.089060691739038,2.553886161883598,2.377694953954324,,,,,,,,,9.578602537697366,9.008684559563909,9.59275856430518,368.4338125243713,,,,92.0156935798199,,,,140.8478865679426,,,
12.74554522,-0.0218778784106042,0.7876403266915291,9.544457666023636,-0.22543869804640648,0.018333886028039204,,,,,,,,,-0.49006656000064025,-0.0726487871767455,0.1525408370251777,,,,,,,,,1.0342569890031272,1.4108553779433404,2.553886161883598,,,,,,,,,9.572394379211232,9.745920954701482,9.008684559563909,629.9752954316751,,,,289.5594602196393,,,,271.1522234313615,,,
13.24554522,-0.7118813415371577,0.2698238239376709,10.221068987337134,-1.250562795185512,-0.16978484596171184,,,,,,,,,-0.530396520280007,-0.0218778784106042,-0.0726487871767455,,,,,,,,,0.8952691408094079,0.7876403266915291,1.4108553779433404,,,,,,,,,9.690335217052304,9.544457666023636,9.745920954701482,97.38117537959229,,,,17.92927172405573,,,,36.361304157696125,,,
13.74554522,-0.047336733957268,1.0239493008432,9.140333033555637,-0.014920367390125477,0.24758503486597672,,,,,,,,,-0.4425674682213271,-0.7118813415371577,-0.0218778784106042,,,,,,,,,0.9186655335428245,0.2698238239376709,0.7876403266915291,,,,,,,,,9.59033482005291,10.221068987337134,9.544457666023636,429.4191996832196,,,,244.44267568125426,,,,216.67064955336582,,,
14.24554522,-0.6309545241675051,0.5050824398113444,9.77155710291337,-0.9339392049868955,0.014431197131818507,,,,,,,,,-0.47681966021154126,-0.047336733957268,-0.7118813415371577,,,,,,,,,0.8434686074098281,1.0239493008432,0.2698238239376709,,,,,,,,,9.62328432602754,9.140333033555637,10.221068987337134,168.83278992411837,,,,49.61808418333969,,,,101.59195301299434,,,
14.74554522,-0.3229585670004516,0.6085494307865578,9.726414848625172,-0.6151983804267154,-0.020079229757861805,-0.296167640690698,1.046414113665327,-1.4248990423624923,0.6790464035385874,-0.19780367708859856,-2.9616764069069803,0.33615966203926173,0.9233013856071517,-0.4488449159913431,-0.6309545241675051,-0.047336733957268,1.109290126404761,2.553886161883598,0.023911923901072,0.854674530819688,0.9057948137673645,11.09290126404761,0.6468892291071167,-0.6274165900008895,0.8007560298419607,0.5050824398113444,1.0239493008432,9.588774109176502,10.221068987337134,9.008684559563909,0.3453206180166669,9.659586706465177,95.88774109176502,-0.07941170942557474,0.5309946329191858,9.6420353301362,9.77155710291337,9.140333033555637,245.49714840350296,711.0662004314887,1.8539334969099723,1831094.4231752208,140.65013247321403,699.1822550025335,1.5147529644100322,912966.9442709637,139.8063074491885,7913.43578127571,0.04050562910924546,62935027.02039476
15.24554522,-1.390857413738112,0.197329500284022,9.866118410197233,-1.7349557629746557,0.05209001846057948,-0.29276347782826,1.046414113665327,-1.390857413738112,0.672815923503177,-0.19780367708859856,-2.9276347782826,0.3841725630592284,0.9091310390406458,-0.6201199155816647,-0.3229585670004516,-0.6309545241675051,1.126631884043056,2.553886161883598,0.197329500284022,0.8316540385301265,0.9057948137673645,11.26631884043056,0.7494995126739751,-0.6200071568902966,0.6910421153768809,0.6085494307865578,0.5050824398113444,9.601833446094332,10.221068987337134,9.008684559563909,0.35385111833956373,9.659586706465177,96.01833446094332,-0.15530641847759769,0.1739456271440736,9.682777708329114,9.726414848625172,9.77155710291337,255.85518397226582,711.0662004314887,1.9274223764412606,1891829.0457935268,35.27419002972398,327.89653400379393,1.7888537348398024,425355.387042789,102.53355840427547,289.05484538989805,1.9365033945349739,323074.2866190915
15.74554522,0.3428048008546805,0.4680885920019543,9.452326807495764,-0.006786429387686699,-0.42359547095579464,-0.16567554944426588,1.046414113665327,-1.390857413738112,0.6593721719652836,-0.05999276056700675,-1.6567554944426588,-0.07595365900351754,1.0019183820297834,-0.4450426944114201,-1.390857413738112,-0.3229585670004516,1.0202899908137542,2.553886161883598,0.197329500284022,0.842054693334388,0.6980948787390434,10.20289990813754,1.1165742395561515,-0.03257506202780596,0.6505051111268942,0.197329500284022,0.6085494307865578,9.60696409347185,10.221068987337134,9.008684559563909,0.3509761972002161,9.659586706465177,96.0696409347185,-0.1986980034603883,0.32318346752015664,9.640877544541233,9.866118410197233,9.726414848625172,221.1246121633966,711.0662004314887,1.8687309878844292,1790459.1244165238,121.55383396196127,327.89653400379393,1.7311626534546956,341936.97251318884,110.71282186672208,289.05484538989805,1.9512362994805388,326310.15876252565
16.24554522,-1.00024920867112,0.379785508612506,9.513365922499371,-1.2082465504985263,0.05777407264293899,-0.3703418816779106,0.3428048008546805,-1.390857413738112,0.5498902634181143,-0.19780367708859856,-3.703418816779106,-0.6366143333716463,-0.45517962559043773,-0.5459893333677291,0.3428048008546805,-1.390857413738112,0.8204990462795723,2.553886161883598,0.197329500284022,0.7110273085614194,0.556815935298951,8.204990462795722,1.8712387642759771,3.7377842448408822,0.6012833652151872,0.4680885920019543,0.197329500284022,9.59902482929127,10.221068987337134,9.008684559563909,0.35222895338170196,9.635436257324404,95.99024829291271,-0.1146412886421509,0.23606226699029215,9.617693613260894,9.452326807495764,9.866118410197233,138.9620318961599,629.9752954316751,1.8254892231477293,1304154.429329159,84.19447037331473,289.5594602196393,1.702017771954651,241509.54434293066,90.038214083639,271.1522234313615,1.9407829025819634,250864.33511451894
