"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.307166983E2,-3.159928894E-1,6.216572571E-1,9.798623657E0
1.307267243E2,-5.065466309E-1,6.791377258E-1,9.802964630E0
1.307367503E2,-6.408174133E-1,6.721023560E-1,9.839788055E0
1.307467773E2,-6.963519287E-1,5.607339478E-1,9.908195801E0
1.307568033E2,-7.518864441E-1,4.602928162E-1,9.940229187E0
1.307668293E2,-8.747808838E-1,4.656816101E-1,9.989177399E0
1.307768553E2,-1.006956024E0,4.466711426E-1,1.008617569E1
1.307868813E2,-1.074465637E0,4.308041382E-1,1.015847534E1
1.307969073E2,-1.192869415E0,4.218228149E-1,1.015488281E1
1.308069343E2,-1.309626617E0,4.367916870E-1,1.001672012E1
1.308169603E2,-1.335672455E0,3.727249146E-1,9.902058563E0
1.308269863E2,-1.253643036E0,2.811154175E-1,9.846973114E0
1.308370123E2,-1.171164551E0,2.300715637E-1,9.836794281E0
1.308470383E2,-1.207389221E0,2.212399292E-1,9.873318329E0
1.308570643E2,-1.288819885E0,2.321672058E-1,9.957593079E0
1.308670913E2,-1.251547394E0,2.680924988E-1,1.005968079E1
1.308771173E2,-1.102008362E0,3.002755737E-1,1.010294083E1
1.308871433E2,-1.002914429E0,3.115022278E-1,1.006970993E1
1.308971693E2,-1.030307465E0,3.264710999E-1,1.002884491E1
1.309071953E2,-1.049916687E0,3.194357300E-1,9.983489227E0
1.309172213E2,-1.051413574E0,3.104544067E-1,9.948013000E0
1.309272473E2,-1.020877075E0,3.517684937E-1,9.933942261E0
1.309372743E2,-9.900411987E-1,3.260220337E-1,9.929301910E0
1.309473003E2,-9.948312378E-1,3.513194275E-1,9.894723816E0
1.309573263E2,-9.180409241E-1,3.540138245E-1,9.829758911E0
1.309673523E2,-8.054750061E-1,3.751199341E-1,9.754914551E0
1.309773783E2,-7.194039917E-1,4.046086121E-1,9.710007935E0
1.309874043E2,-6.375242615E-1,4.309538269E-1,9.734407196E0
1.309974313E2,-5.406756592E-1,4.695735168E-1,9.783505096E0
1.310074573E2,-4.590953064E-1,4.412823486E-1,9.829609222E0
1.310174833E2,-4.037104797E-1,4.493655396E-1,9.858499146E0
1.310275093E2,-3.116519165E-1,4.414320374E-1,9.844727783E0
1.310375353E2,-1.865121460E-1,4.170327759E-1,9.812694397E0
1.310475613E2,-1.248403931E-1,4.056564331E-1,9.804461517E0
1.310575883E2,-5.104385376E-2,4.526586914E-1,9.839189301E0
1.310676143E2,-2.844085693E-3,4.119433594E-1,9.849817200E0
1.310776403E2,-1.496887207E-3,4.320016479E-1,9.830956421E0
1.310876663E2,3.338058472E-2,4.390370178E-1,9.785451050E0
1.310976923E2,1.243913269E-1,4.580474854E-1,9.745933228E0
1.311077183E2,2.460882568E-1,4.870870972E-1,9.746981049E0
1.311177443E2,3.023712158E-1,4.653822327E-1,9.763895874E0
1.311277713E2,2.854563904E-1,5.529501343E-1,9.803114319E0
1.311377973E2,2.938389587E-1,6.030958557E-1,9.819879456E0
1.311478233E2,2.799179077E-1,5.637277222E-1,9.752818909E0
1.311578493E2,2.859054565E-1,4.900808716E-1,9.694290619E0
1.311678753E2,2.875520325E-1,4.752616882E-1,9.701775055E0
1.311779013E2,2.960842896E-1,5.272036743E-1,9.728419647E0
1.311879283E2,3.156935120E-1,6.369255066E-1,9.801018677E0
1.311979543E2,2.745291138E-1,6.544390869E-1,9.770931244E0
1.312079803E2,2.216889954E-1,5.451663208E-1,9.707612915E0
1.312180063E2,1.522334290E-1,5.755531311E-1,9.640702057E0
1.312280323E2,1.234931946E-1,5.297483826E-1,9.600286102E0
1.312380583E2,7.933502197E-3,5.101391602E-1,9.638007660E0
1.312480853E2,-8.442443848E-2,5.439688110E-1,9.728120270E0
1.312581113E2,-1.664538574E-1,5.212161255E-1,9.812993774E0
1.312681373E2,-3.046165466E-1,5.532495117E-1,9.824519806E0
1.312781633E2,-4.129911804E-1,4.860392761E-1,9.827363892E0
1.312881893E2,-4.846920776E-1,4.397854614E-1,9.814340973E0
1.312982153E2,-5.504054260E-1,4.453239441E-1,9.762398987E0
1.313082413E2,-6.655160522E-1,4.355941772E-1,9.771080933E0
1.313182683E2,-8.162525940E-1,4.095483398E-1,9.797875214E0
1.313282943E2,-8.960366821E-1,3.966751099E-1,9.831704865E0
1.313383203E2,-9.343569946E-1,3.742218018E-1,9.871222687E0
1.313483463E2,-9.463320923E-1,3.679348755E-1,9.893376617E0
1.313583723E2,-9.445358276E-1,3.502716064E-1,9.915380859E0
1.313683983E2,-9.836045837E-1,3.299139404E-1,9.895023193E0
1.313784253E2,-1.013392639E0,3.344046021E-1,9.846374359E0
1.313884513E2,-1.015039215E0,3.243754578E-1,9.803713074E0
1.313984773E2,-9.647438049E-1,3.303630066E-1,9.787097626E0
1.314085033E2,-9.360035706E-1,3.182382202E-1,9.821076965E0
1.314185293E2,-9.482780457E-1,3.438349915E-1,9.845176849E0
1.314285553E2,-1.006656647E0,3.152444458E-1,9.838889923E0
1.314385823E2,-1.020727386E0,3.209326172E-1,9.815688171E0
1.314486083E2,-9.319619751E-1,3.118016052E-1,9.813891907E0
1.314586343E2,-8.253836060E-1,3.784130859E-1,9.873318329E0
1.314686603E2,-7.544311523E-1,4.087998962E-1,9.932894440E0
1.314786863E2,-7.114704895E-1,4.427792358E-1,9.977052612E0
1.314887123E2,-6.373745728E-1,4.818479919E-1,9.973759460E0
1.314987393E2,-5.281018066E-1,4.592449951E-1,9.942773895E0
1.315087653E2,-4.213737488E-1,4.439767456E-1,9.920170898E0
1.315187913E2,-3.360511780E-1,4.189787292E-1,9.930050354E0
1.315288173E2,-2.565664673E-1,4.722679138E-1,9.968370667E0
1.315388433E2,-2.002835083E-1,5.292993164E-1,1.000743942E1
1.315488693E2,-9.729766846E-2,5.788462830E-1,1.005174728E1
1.315588963E2,2.035766602E-2,5.539979553E-1,1.006806335E1
1.315689223E2,1.085243225E-1,5.562432861E-1,1.004980133E1
1.315789483E2,1.125659180E-1,5.387297058E-1,1.000010468E1
1.315889743E2,1.212478638E-1,5.008584595E-1,9.914632416E0
1.315990003E2,1.377136230E-1,5.373825073E-1,9.880054321E0
1.316090263E2,2.089654541E-1,6.300398254E-1,9.892927551E0
1.316190534E2,2.465373230E-1,6.848258972E-1,9.939181366E0
1.316290794E2,2.101629639E-1,7.210505676E-1,9.944869537E0
1.316391054E2,9.565109253E-2,6.738986206E-1,9.915081482E0
1.316491314E2,-1.736389160E-2,6.265969849E-1,9.853559418E0
1.316591574E2,-1.451980591E-2,6.111790466E-1,9.799671478E0
1.316691834E2,-1.721420288E-2,5.927673340E-1,9.813143463E0
1.316792094E2,-7.664062500E-2,5.828878784E-1,9.869725800E0
1.316892364E2,-1.887574768E-1,6.010002136E-1,9.937385101E0
1.316992624E2,-2.772235107E-1,6.430627441E-1,9.906998291E0
1.317092884E2,-2.972817993E-1,5.800437927E-1,9.848020935E0
1.317193144E2,-3.984713745E-1,5.147795105E-1,9.749825134E0
1.317293404E2,-4.725672913E-1,4.914280701E-1,9.650581512E0
1.317393664E2,-4.971162415E-1,4.625381470E-1,9.596992950E0
1.317493934E2,-5.508544922E-1,4.607418823E-1,9.621691589E0
1.317594194E2,-6.295907593E-1,4.390370178E-1,9.707163849E0
1.317694454E2,-6.899153137E-1,4.312532043E-1,9.780361633E0
1.317794714E2,-7.448510742E-1,4.296066284E-1,9.748777313E0
1.317894974E2,-7.902067566E-1,3.617976379E-1,9.674232330E0
1.317995234E2,-7.804769897E-1,3.303630066E-1,9.601034546E0
1.318095504E2,-7.122189331E-1,2.942880249E-1,9.566306763E0
1.318195764E2,-7.599696350E-1,2.484832764E-1,9.585167542E0
1.318296024E2,-8.469387817E-1,2.920426941E-1,9.681866455E0
1.318396284E2,-8.758287048E-1,3.125500488E-1,9.785151672E0
1.318496544E2,-8.080197144E-1,3.459306335E-1,9.840536499E0
1.318596804E2,-7.162605286E-1,3.348536682E-1,9.841434631E0
1.318697074E2,-6.872209167E-1,3.297642517E-1,9.811496887E0
1.318797334E2,-6.291416931E-1,3.481759644E-1,9.793983307E0
1.318897594E2,-6.080355835E-1,3.441343689E-1,9.781409454E0
1.318997854E2,-6.318360901E-1,3.534150696E-1,9.788893890E0
1.319098114E2,-5.574407959E-1,3.365002441E-1,9.821675720E0
1.319198374E2,-4.703219604E-1,3.775149536E-1,9.856253815E0
1.319298644E2,-3.885919189E-1,4.394860840E-1,9.878856812E0
1.319398904E2,-3.251239014E-1,4.670288086E-1,9.868677979E0
1.319499164E2,-2.950364685E-1,4.552033997E-1,9.840686188E0
1.319599424E2,-1.996847534E-1,4.358935547E-1,9.821675720E0
1.319699684E2,-1.410067749E-1,4.822970581E-1,9.845176849E0
1.319799944E2,-6.017486572E-2,5.192701721E-1,9.901010742E0
1.319900204E2,-1.796264648E-3,5.227130127E-1,9.972711639E0
1.320000474E2,-3.397933960E-2,5.797444153E-1,9.981992340E0
1.320100734E2,-4.999603271E-2,5.984555054E-1,9.942923584E0
1.320200994E2,-4.370910645E-2,6.179150391E-1,9.912985840E0
1.320301254E2,-1.930984497E-2,6.279441833E-1,9.913734283E0
1.320401514E2,-7.349716187E-2,6.445596313E-1,9.917626190E0
1.320501774E2,-1.513352966E-1,6.620732117E-1,9.950707397E0
1.320602044E2,-1.758842468E-1,6.837780762E-1,9.985135803E0
1.320702304E2,-1.969903564E-1,7.075785828E-1,1.002225861E1
1.320802564E2,-2.814147949E-1,6.221063232E-1,1.002630020E1
1.320902824E2,-4.556524658E-1,6.062393188E-1,9.989776154E0
1.321003084E2,-5.569917297E-1,6.116281128E-1,9.984986115E0
1.321103344E2,-5.622308350E-1,5.788462830E-1,9.987530823E0
1.321203614E2,-6.271957397E-1,5.304968262E-1,1.002495300E1
1.321303874E2,-7.752378845E-1,5.586383057E-1,1.004037094E1
1.321404134E2,-9.147477722E-1,5.203179932E-1,1.002540207E1
1.321504394E2,-1.026116180E0,4.915777588E-1,9.991871796E0
1.321604654E2,-1.078956299E0,4.254153442E-1,9.932744751E0
1.321704914E2,-1.129102020E0,4.355941772E-1,9.904154205E0
1.321805184E2,-1.197360077E0,3.894900513E-1,9.931547241E0
1.321905444E2,-1.331930237E0,3.586541748E-1,9.996362457E0
1.322005704E2,-1.415905609E0,4.381388855E-1,9.991722107E0
1.322105964E2,-1.467248840E0,3.743714905E-1,9.918674011E0
1.322206224E2,-1.474583588E0,3.339555359E-1,9.840686188E0
1.322306484E2,-1.434467010E0,2.980302429E-1,9.766739960E0
1.322406754E2,-1.378034363E0,3.125500488E-1,9.698930969E0
1.322507014E2,-1.403930511E0,2.927911377E-1,9.672735443E0
1.322607274E2,-1.456920319E0,2.712359619E-1,9.724078674E0
1.322707534E2,-1.455722809E0,3.121009827E-1,9.780211945E0
1.322807794E2,-1.395098877E0,3.023712158E-1,9.768985291E0
1.322908054E2,-1.302740936E0,2.960842896E-1,9.694290619E0
1.323008324E2,-1.156195679E0,2.579136658E-1,9.630373535E0
1.323108584E2,-1.018182678E0,2.559677124E-1,9.586215363E0
1.323208844E2,-9.541159058E-1,2.414479065E-1,9.616751862E0
1.323309104E2,-8.993298340E-1,2.405497742E-1,9.694739685E0
1.323409364E2,-8.307723999E-1,2.630030823E-1,9.728569336E0
1.323509624E2,-7.180567932E-1,3.074606323E-1,9.725725250E0
1.323609884E2,-5.306465149E-1,2.968327332E-1,9.712103577E0
1.323710154E2,-3.089575195E-1,2.942880249E-1,9.700876923E0
1.323810414E2,-1.681004333E-1,2.906954956E-1,9.708361359E0
1.323910674E2,-1.236428833E-1,3.576063538E-1,9.733209686E0
1.324010934E2,-8.891510010E-2,3.872447205E-1,9.783056030E0
1.324111194E2,3.158432007E-2,3.873944092E-1,9.783804474E0
1.324211454E2,1.704954529E-1,4.210743713E-1,9.736053772E0
1.324311724E2,2.788700867E-1,4.367916870E-1,9.734107819E0
1.324411984E2,3.427871704E-1,4.721182251E-1,9.814041595E0
1.324512244E2,3.683839417E-1,5.532495117E-1,9.917177124E0
1.324612504E2,3.373983765E-1,5.548960876E-1,1.000205063E1
1.324712764E2,2.484832764E-1,5.560935974E-1,1.003004242E1
1.324813024E2,2.228865051E-1,5.888754272E-1,1.005773483E1
1.324913294E2,1.833686829E-1,5.480104065E-1,1.007180557E1
1.325013554E2,1.008901978E-1,5.628295898E-1,1.006626709E1
1.325113814E2,1.616638184E-2,6.436614990E-1,1.009949799E1
1.325214074E2,-6.571334839E-2,7.801776123E-1,1.012509476E1
1.325314334E2,-1.794767761E-1,8.059240723E-1,1.010952713E1
1.325414594E2,-3.323089600E-1,7.831713867E-1,1.005519012E1
1.325514864E2,-4.014651489E-1,7.159611511E-1,9.996811523E0
1.325615124E2,-4.444258118E-1,6.327342224E-1,9.990674286E0
1.325715384E2,-4.917274475E-1,6.264472961E-1,1.005369324E1
1.325815644E2,-5.872288513E-1,6.140231323E-1,1.014664993E1
1.325915904E2,-8.099656677E-1,5.733078003E-1,1.017479141E1
1.326016164E2,-1.022074585E0,5.605842590E-1,1.015099091E1
1.326116425E2,-1.085243225E0,4.733157349E-1,1.003363495E1
1.326216685E2,-1.059197388E0,3.701802063E-1,9.902058563E0
1.326316945E2,-1.050814819E0,2.932402039E-1,9.823471985E0
1.326417205E2,-1.121767273E0,2.739303589E-1,9.812245331E0
1.326517465E2,-1.212778015E0,2.764750671E-1,9.810748444E0
1.326617725E2,-1.301244049E0,2.472857666E-1,9.786648560E0
1.326717995E2,-1.291065216E0,2.646496582E-1,9.689201202E0
1.326818255E2,-1.207089844E0,2.062710571E-1,9.601932678E0
1.326918515E2,-1.111738129E0,1.332229614E-1,9.517807617E0
1.327018775E2,-1.033600616E0,7.918533325E-2,9.500593414E0
1.327119035E2,-9.957293701E-1,7.903564453E-2,9.510921936E0
1.327219295E2,-9.933343506E-1,1.559756470E-1,9.526639252E0
1.327319565E2,-1.007554779E0,1.907034302E-1,9.497150574E0
1.327419825E2,-9.907896423E-1,1.938468933E-1,9.435478821E0
1.327520085E2,-8.904981995E-1,1.263372803E-1,9.360784149E0
1.327620345E2,-7.720944214E-1,1.068777466E-1,9.298513641E0
1.327720605E2,-7.526348877E-1,1.306782532E-1,9.303004303E0
1.327820865E2,-7.244934082E-1,1.642085266E-1,9.388925629E0
1.327921125E2,-6.833290100E-1,2.303709412E-1,9.445058899E0
1.328021395E2,-5.682183838E-1,3.228785706E-1,9.481133881E0
1.328121655E2,-3.989204407E-1,3.586541748E-1,9.491911469E0
1.328221915E2,-2.974314880E-1,4.264631653E-1,9.462422791E0
1.328322175E2,-2.676434326E-1,4.559518433E-1,9.451944580E0
1.328422435E2,-2.752775574E-1,4.459226990E-1,9.455686798E0
1.328522705E2,-2.851570129E-1,4.438270569E-1,9.517508240E0
1.328622965E2,-2.639012146E-1,4.104464722E-1,9.615554352E0
1.328723225E2,-2.656974792E-1,4.526586914E-1,9.691895599E0
1.328823485E2,-2.842588806E-1,5.004093933E-1,9.726324005E0
1.328923745E2,-3.138972473E-1,5.306465149E-1,9.732910309E0
1.329024005E2,-2.857557678E-1,5.653742981E-1,9.722731476E0
1.329124265E2,-2.668949890E-1,5.312452698E-1,9.690548401E0
1.329224535E2,-2.897973633E-1,5.267546082E-1,9.656269684E0
1.329324795E2,-3.378474426E-1,4.977149963E-1,9.680070190E0
1.329425055E2,-3.995191956E-1,5.090913391E-1,9.737550659E0
1.329525315E2,-3.628454590E-1,5.300477600E-1,9.784702606E0
1.329625575E2,-3.499722290E-1,5.364843750E-1,9.807604980E0
1.329725835E2,-4.120930481E-1,5.673202515E-1,9.879006500E0
1.329826105E2,-4.787045288E-1,5.462141418E-1,9.952204285E0
1.329926365E2,-5.761518860E-1,4.966671753E-1,9.972711639E0
1.330026625E2,-6.132746887E-1,4.486170959E-1,9.941726074E0
1.330126885E2,-6.197113037E-1,4.156855774E-1,9.932445374E0
1.330227145E2,-5.986051941E-1,4.201762390E-1,9.929601288E0
1.330327405E2,-6.237528992E-1,3.781137085E-1,9.981243896E0
1.330427675E2,-6.830296326E-1,3.876937866E-1,1.000369720E1
1.330527935E2,-7.433541870E-1,3.875440979E-1,1.001417542E1
1.330628195E2,-7.906558228E-1,3.439846802E-1,9.978250122E0
1.330728455E2,-7.665559387E-1,3.391946411E-1,9.930649109E0
1.330828715E2,-6.740483093E-1,3.254232788E-1,9.936187592E0
1.330928975E2,-6.418652344E-1,3.269201660E-1,1.002285736E1
1.331029245E2,-6.783892822E-1,3.388952637E-1,1.011701157E1
1.331129505E2,-7.116201782E-1,3.848497009E-1,1.014979340E1
1.331229765E2,-7.000941467E-1,3.923341370E-1,1.008602600E1
1.331330025E2,-6.475534058E-1,3.329077148E-1,9.975256348E0
1.331430285E2,-6.129753113E-1,2.987786865E-1,9.910890198E0
1.331530545E2,-5.929170227E-1,3.067121887E-1,9.910291443E0
1.331630815E2,-6.268963623E-1,3.378474426E-1,9.958191833E0
1.331731075E2,-5.535488892E-1,4.171824646E-1,1.005025040E1
1.331831335E2,-5.008584595E-1,4.493655396E-1,1.007599686E1
1.331931595E2,-4.261637878E-1,4.739144897E-1,9.997260590E0
1.332031855E2,-3.293151855E-1,4.549040222E-1,9.895172882E0
1.332132115E2,-3.231779480E-1,4.763095093E-1,9.802665253E0
1.332232385E2,-3.311114502E-1,4.851411438E-1,9.766739960E0
1.332332645E2,-3.403921509E-1,4.343966675E-1,9.792336731E0
1.332432905E2,-3.541635132E-1,4.267625427E-1,9.849068756E0
1.332533165E2,-3.248245239E-1,4.739144897E-1,9.930499420E0
1.332633425E2,-3.059637451E-1,5.168751526E-1,9.928703156E0
1.332733685E2,-2.424957275E-1,5.324427795E-1,9.868977356E0
1.332833955E2,-1.794767761E-1,5.080435181E-1,9.792486420E0
1.332934215E2,-1.616638184E-1,4.833448792E-1,9.721384277E0
1.333034475E2,-1.697470093E-1,4.649331665E-1,9.715546417E0
1.333134735E2,-2.142045593E-1,4.053570557E-1,9.750573578E0
1.333234995E2,-1.763333130E-1,4.781057739E-1,9.818981323E0
1.333335255E2,-1.514849854E-1,4.293072510E-1,9.902807007E0
1.333435525E2,-1.511856079E-1,4.183799744E-1,9.949360199E0
1.333535785E2,-1.817221069E-1,4.302053833E-1,9.946216736E0
1.333636045E2,-1.951940918E-1,4.179309082E-1,9.887538757E0
1.333736305E2,-1.830693054E-1,3.697311401E-1,9.831255798E0
1.333836565E2,-2.130070496E-1,3.396437073E-1,9.818981323E0
1.333936825E2,-2.790197754E-1,3.496728516E-1,9.811796265E0
1.334037095E2,-3.095562744E-1,3.790118408E-1,9.815688171E0
1.334137355E2,-3.362008667E-1,4.370910645E-1,9.833800507E0
1.334237615E2,-3.336561584E-1,4.333488464E-1,9.884395294E0
1.334337875E2,-3.975732422E-1,4.065545654E-1,9.917326813E0
1.334438135E2,-4.790039062E-1,3.725752258E-1,9.921518097E0
1.334538395E2,-5.131329346E-1,3.995191956E-1,9.872719574E0
1.334638665E2,-4.815486145E-1,4.161346436E-1,9.792336731E0
1.334738925E2,-4.391867065E-1,3.948788452E-1,9.748178558E0
1.334839185E2,-5.047503662E-1,3.841012573E-1,9.777367859E0
1.334939445E2,-6.011499023E-1,4.020639038E-1,9.819729767E0
1.335039705E2,-6.500981140E-1,4.281097412E-1,9.805958405E0
1.335139965E2,-6.375242615E-1,4.354444885E-1,9.749825134E0
1.335240235E2,-6.331832886E-1,4.013154602E-1,9.708660736E0
1.335340495E2,-6.297404480E-1,3.809577942E-1,9.695338440E0
1.335440755E2,-6.536906433E-1,3.930825806E-1,9.738149414E0
1.335541015E2,-7.466473389E-1,3.637435913E-1,9.806407471E0
1.335641275E2,-7.737409973E-1,3.620970154E-1,9.894723816E0
1.335741535E2,-7.399113464E-1,3.625460815E-1,9.910590820E0
1.335841805E2,-7.008425903E-1,3.366499329E-1,9.865534515E0
1.335942065E2,-6.379733276E-1,3.189866638E-1,9.792037354E0
1.336042325E2,-6.050418091E-1,2.598596191E-1,9.732461243E0
1.336142588E2,-5.891748047E-1,2.776725769E-1,9.741592255E0
1.336242848E2,-5.873785400E-1,2.894979858E-1,9.753118286E0
1.336343108E2,-5.568420410E-1,3.369493103E-1,9.792336731E0
1.336443368E2,-4.887336731E-1,3.776646423E-1,9.802515564E0
1.336543638E2,-3.894900513E-1,3.926335144E-1,9.771230621E0
1.336643898E2,-3.326083374E-1,3.541635132E-1,9.737251282E0
1.336744158E2,-3.064128113E-1,3.279679871E-1,9.740544434E0
1.336844418E2,-3.272195435E-1,3.712280273E-1,9.771080933E0
1.336944678E2,-3.433859253E-1,3.698808289E-1,9.772727509E0
1.337044948E2,-2.987786865E-1,3.430865479E-1,9.754465485E0
1.337145208E2,-2.204914856E-1,3.836521912E-1,9.747879181E0
1.337245468E2,-9.909393311E-2,4.219725037E-1,9.788893890E0
1.337345728E2,-8.038284302E-2,4.231700134E-1,9.837093658E0
1.337445988E2,-1.202000427E-1,4.255650330E-1,9.876910858E0
1.337546248E2,-6.930587769E-2,4.336482239E-1,9.880353699E0
1.337646508E2,-1.945953369E-2,4.758604431E-1,9.857151947E0
1.337746778E2,6.197113037E-2,4.731660461E-1,9.807754669E0
1.337847038E2,9.400451660E-2,4.860392761E-1,9.780661011E0
1.337947298E2,1.429527283E-1,4.888833618E-1,9.781858521E0
1.338047558E2,1.428030396E-1,5.057981873E-1,9.823771362E0
1.338147818E2,7.768844604E-2,5.089416504E-1,9.858199768E0
1.338248088E2,3.502716064E-2,4.833448792E-1,9.934690704E0
1.338348348E2,-1.122665405E-2,4.986131287E-1,1.000833755E1
1.338448608E2,-1.242416382E-2,4.989125061E-1,1.002824615E1
1.338548868E2,-3.502716064E-2,5.168751526E-1,1.001612137E1
1.338649128E2,-6.885681152E-2,5.108876038E-1,1.002405487E1
1.338749388E2,-1.357676697E-1,4.845423889E-1,1.004590942E1
1.338849658E2,-2.688409424E-1,4.929249573E-1,1.001686981E1
1.338949918E2,-3.864962769E-1,4.613406372E-1,9.982291718E0
1.339050178E2,-4.658312988E-1,4.366419983E-1,9.960437164E0
1.339150438E2,-4.572990417E-1,4.644841003E-1,9.963580627E0
1.339250698E2,-4.834945679E-1,4.733157349E-1,9.997410278E0
1.339350958E2,-5.477110291E-1,5.263055420E-1,1.005010071E1
1.339451228E2,-6.310876465E-1,5.053491211E-1,1.008497818E1
1.339551488E2,-7.210505676E-1,5.022056580E-1,1.006252487E1
1.339651748E2,-7.774832153E-1,4.797523499E-1,9.994266815E0
1.339752008E2,-8.098159790E-1,4.044589233E-1,9.911638641E0
1.339852268E2,-8.993298340E-1,3.797602844E-1,9.850565643E0
1.339952528E2,-9.729766846E-1,4.167333984E-1,9.838440857E0
1.340052798E2,-9.898915100E-1,3.873944092E-1,9.841284943E0
1.340153058E2,-1.065634003E0,3.327580261E-1,9.874066772E0
1.340253318E2,-1.113085327E0,2.980302429E-1,9.875863037E0
1.340353578E2,-1.129700775E0,3.165916443E-1,9.835596771E0
1.340453838E2,-1.138981476E0,2.963836670E-1,9.783505096E0
1.340554098E2,-1.111438751E0,2.207908630E-1,9.719737701E0
1.340654368E2,-1.096320190E0,2.074685669E-1,9.680668945E0
1.340754628E2,-1.076112213E0,1.883084106E-1,9.661508789E0
1.340854888E2,-1.060245209E0,2.145039368E-1,9.641749878E0
1.340955148E2,-9.934840393E-1,2.302212524E-1,9.653126221E0
1.341055408E2,-8.553213501E-1,2.414479065E-1,9.668843536E0
1.341155668E2,-7.674540710E-1,2.757266235E-1,9.702074432E0
1.341255938E2,-7.243437195E-1,3.124003601E-1,9.702224121E0
1.341356198E2,-6.158193970E-1,3.989204407E-1,9.653425598E0
1.341456458E2,-4.790039062E-1,4.025129700E-1,9.591304779E0
1.341556718E2,-3.537144470E-1,3.567082214E-1,9.565558319E0
1.341656978E2,-2.694396973E-1,3.739224243E-1,9.571994934E0
1.341757238E2,-1.847158813E-1,3.692820740E-1,9.644593964E0
1.341857508E2,-1.663041687E-1,4.177812195E-1,9.709858246E0
1.341957768E2,-1.302291870E-1,4.457730103E-1,9.775122528E0
1.342058028E2,-2.245330811E-2,4.519102478E-1,9.821376343E0
1.342158288E2,9.131011963E-2,4.920268250E-1,9.777517548E0
1.342258548E2,1.428030396E-1,4.761598206E-1,9.738598480E0
1.342358808E2,1.447489929E-1,4.634362793E-1,9.711804199E0
1.342459078E2,1.062789917E-1,4.299060059E-1,9.687704315E0
1.342559338E2,3.891906738E-2,4.167333984E-1,9.715696106E0
1.342659598E2,1.811233521E-2,4.481680298E-1,9.767638092E0
1.342759858E2,3.817062378E-2,4.927752686E-1,9.862540741E0
1.342860118E2,1.631607056E-2,5.709127808E-1,9.933493195E0
1.342960378E2,-3.757186890E-2,6.062393188E-1,9.936936035E0
1.343060648E2,-1.025367737E-1,6.008505249E-1,9.911339264E0
1.343160908E2,-1.410067749E-1,5.752537537E-1,9.870174866E0
1.343261168E2,-1.454974365E-1,5.918692017E-1,9.855505371E0
1.343361428E2,-2.484832764E-1,5.391787720E-1,9.867480469E0
1.343461688E2,-3.418890381E-1,5.613327026E-1,9.879904633E0
1.343561948E2,-4.522096252E-1,5.409750366E-1,9.893526306E0
1.343662218E2,-4.950205994E-1,5.224136353E-1,9.899214478E0
1.343762478E2,-5.372328186E-1,5.014572144E-1,9.934241638E0
1.343862738E2,-6.565347290E-1,4.772076416E-1,9.971963196E0
1.343962998E2,-7.397616577E-1,4.790039062E-1,9.990374908E0
1.344063258E2,-8.484356689E-1,4.110452271E-1,9.974208527E0
1.344163518E2,-9.283694458E-1,4.065545654E-1,9.931547241E0
1.344263788E2,-9.800120544E-1,3.576063538E-1,9.896969147E0
1.344364048E2,-1.041683807E0,2.989283752E-1,9.883946228E0
1.344464308E2,-1.150956573E0,2.905458069E-1,9.842931519E0
1.344564568E2,-1.251846771E0,2.897973633E-1,9.820029144E0
1.344664828E2,-1.289718018E0,2.652484131E-1,9.802814941E0
1.344765088E2,-1.260379028E0,1.848655701E-1,9.817035370E0
1.344865358E2,-1.245709534E0,1.225950623E-1,9.851164398E0
1.344965618E2,-1.214125214E0,1.107696533E-1,9.887089691E0
1.345065878E2,-1.157692566E0,1.475930786E-1,9.880802765E0
1.345166138E2,-1.101259918E0,1.986369324E-1,9.834548950E0
1.345266398E2,-1.043929138E0,2.161505127E-1,9.805808716E0
1.345366658E2,-9.678872681E-1,2.341131592E-1,9.805359650E0
1.345466928E2,-8.704399109E-1,2.546205139E-1,9.834698639E0
1.345567188E2,-8.068222046E-1,2.772235107E-1,9.869276733E0
1.345667448E2,-7.180567932E-1,3.348536682E-1,9.915979614E0
1.345767708E2,-6.102809143E-1,3.972738647E-1,9.928703156E0
1.345867968E2,-4.930746460E-1,4.534071350E-1,9.926158447E0
1.345968228E2,-3.501219177E-1,4.969665527E-1,9.929301910E0
1.346068498E2,-2.627037048E-1,4.825964355E-1,9.929301910E0
1.346168763E2,-2.466870117E-1,5.372328186E-1,9.897717590E0
1.346269023E2,-2.577639771E-1,5.315446472E-1,9.867330780E0
1.346369283E2,-2.290237427E-1,5.598358154E-1,9.841584320E0
1.346469543E2,-1.573228455E-1,5.372328186E-1,9.834249573E0
1.346569803E2,-1.076261902E-1,5.797444153E-1,9.810449066E0
1.346670073E2,-4.011657715E-2,6.156697083E-1,9.810898132E0
1.346770333E2,1.646575928E-2,6.384223938E-1,9.858499146E0
1.346870593E2,7.334747314E-3,6.159690857E-1,9.914782104E0
1.346970853E2,-1.315763855E-1,6.029461670E-1,9.914632416E0
1.347071113E2,-3.085084534E-1,6.179150391E-1,9.868079224E0
1.347171373E2,-3.803590393E-1,6.387217712E-1,9.769134979E0
1.347271643E2,-3.320095825E-1,6.806346130E-1,9.716294861E0
1.347371903E2,-3.020718384E-1,6.710545349E-1,9.724378052E0
