"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.428621565E2,4.853577831E-1,1.440048616E-1,-2.609781915E-1
1.428721825E2,3.390424673E-1,1.357700086E-1,-1.233054990E-1
1.428822095E2,2.385213020E-1,2.199761997E-1,4.405584633E-2
1.428922355E2,2.690243988E-1,2.636356779E-1,1.215396398E-1
1.429022615E2,2.832396378E-1,2.807053815E-1,1.425773370E-1
1.429122875E2,2.928534836E-1,2.546485075E-1,1.080483592E-1
1.429223135E2,2.280727661E-1,2.559413268E-1,6.256813109E-2
1.429323405E2,5.970730774E-2,1.519200913E-1,5.642621577E-2
1.429423665E2,-2.934191287E-2,6.629843540E-2,1.088669693E-1
1.429523925E2,-1.207932428E-2,9.129586704E-2,1.525497633E-1
1.429624185E2,-6.834386453E-2,-2.409717970E-2,1.919383621E-1
1.429724445E2,-1.365205718E-1,-4.291848980E-2,1.990795666E-1
1.429824715E2,-1.644508206E-1,-3.027359359E-2,1.745516664E-1
1.429924975E2,-2.172048388E-1,-4.104986586E-2,6.629631579E-2
1.430025235E2,-2.683901221E-1,-3.981756516E-2,-5.006970763E-3
1.430125495E2,-1.951894140E-1,-4.494264968E-2,1.784862578E-2
1.430225755E2,-1.653969732E-1,-7.057881653E-2,7.752823234E-2
1.430326025E2,-2.532620595E-1,-8.229714833E-2,1.358968931E-1
1.430426285E2,-3.600524633E-1,-3.758071281E-2,1.810075772E-1
1.430526545E2,-3.674761614E-1,1.723437577E-2,1.445554501E-1
1.430626805E2,-2.750692503E-1,5.301911630E-2,8.097516596E-2
1.430727065E2,-1.976984543E-1,1.325476080E-2,2.591895282E-2
1.430827325E2,-2.281299227E-1,1.643608466E-2,-1.606873333E-2
1.430927595E2,-3.482001572E-1,1.453990571E-2,-4.787641704E-2
1.431027855E2,-4.400854967E-1,-3.855697855E-2,-6.890125036E-2
1.431128115E2,-4.107434376E-1,-4.623568833E-2,-7.375443935E-2
1.431228375E2,-3.678034593E-1,-1.151291911E-1,-4.731391490E-2
1.431328635E2,-2.740843599E-1,-1.013415297E-1,4.276653528E-3
1.431428905E2,-2.229009770E-1,-4.365940511E-2,2.901388407E-2
1.431529165E2,-2.775253733E-1,-6.869111605E-2,-9.837940335E-3
1.431629425E2,-3.251302602E-1,-9.041213349E-2,-8.403618336E-2
1.431729685E2,-2.560318125E-1,-1.468219040E-1,-1.458810139E-1
1.431829945E2,-1.597012004E-1,-1.780457432E-1,-1.641711044E-1
1.431930215E2,-1.094640432E-1,-1.942960326E-1,-1.237761998E-1
1.432030475E2,-2.009432204E-2,-1.431831817E-1,-4.606085658E-2
1.432130735E2,1.214516392E-1,-3.560618117E-2,5.925275981E-2
1.432230995E2,2.682080544E-1,3.328220531E-2,1.373411554E-1
1.432331255E2,3.310003531E-1,6.740377843E-2,1.431480253E-1
1.432431525E2,4.114092162E-1,7.617482118E-2,1.736272216E-2
1.432531785E2,5.303735961E-1,9.300332710E-2,-1.263086289E-1
1.432632045E2,5.761953016E-1,6.110259958E-2,-1.534537429E-1
1.432732305E2,6.387850673E-1,8.695949882E-2,-5.242262721E-2
1.432832565E2,6.716473695E-1,1.757078802E-1,1.046312463E-1
1.432932835E2,6.309650011E-1,2.343745297E-1,2.950721365E-1
1.433033095E2,5.705895028E-1,2.852963229E-1,3.790937018E-1
1.433133355E2,5.773491765E-1,3.424519788E-1,3.587629330E-1
1.433233615E2,5.480485596E-1,2.624413110E-1,2.459163487E-1
1.433333875E2,4.237533463E-1,2.072855490E-1,1.046610671E-1
1.433434145E2,3.603938676E-1,2.050036731E-1,6.108001471E-2
1.433534405E2,3.371152981E-1,2.627834462E-1,1.067403370E-1
1.433634665E2,2.431506157E-1,2.363742775E-1,2.126252264E-1
1.433734925E2,8.725434467E-2,1.964501468E-1,2.947224730E-1
1.433835185E2,-6.176121533E-5,2.237336936E-1,2.546743083E-1
1.433935455E2,-2.955950238E-2,1.235335404E-1,1.132365936E-1
1.434035715E2,-5.845746540E-2,5.773175284E-3,-6.022982955E-2
1.434135975E2,-1.120959480E-1,-8.332589284E-2,-1.693020362E-1
1.434236235E2,-1.811925685E-1,-2.235047020E-2,-1.659539205E-1
1.434336495E2,-2.587267211E-1,-2.405968443E-2,-6.155305445E-2
1.434436765E2,-3.639251474E-1,-3.474291287E-2,9.023949444E-2
1.434537025E2,-4.244585205E-1,-2.113476098E-2,1.590109366E-1
1.434637285E2,-4.546279605E-1,-2.690895952E-2,1.226272219E-1
1.434737545E2,-5.397044367E-1,-4.142993487E-2,5.380023122E-3
1.434837805E2,-6.198272248E-1,-9.288397081E-2,-1.095651269E-1
1.434938075E2,-5.931127582E-1,-1.036131730E-1,-2.230016953E-1
1.435038335E2,-5.307277181E-1,-1.319359893E-1,-2.374314541E-1
1.435138595E2,-5.461674372E-1,-1.409715454E-1,-1.750445867E-1
1.435238855E2,-5.518916421E-1,-1.359948340E-1,-9.317655087E-2
1.435339115E2,-4.998049374E-1,-7.997280702E-2,-4.094044983E-2
1.435439385E2,-3.953888686E-1,-8.477651395E-2,-3.165097833E-3
1.435539645E2,-2.688965640E-1,-1.078128625E-1,3.391268134E-2
1.435639905E2,-1.344656409E-1,-1.460204700E-1,6.745055616E-2
1.435740165E2,-3.054037280E-2,-1.031732431E-1,6.833056211E-2
1.435840425E2,9.432801381E-3,-3.650804110E-2,6.674304307E-2
1.435940695E2,7.817420349E-2,-4.527265191E-2,1.107801783E-1
1.436040955E2,2.100552289E-1,-2.433684245E-2,1.934562993E-1
1.436141215E2,2.835925173E-1,9.716025889E-3,2.586410594E-1
1.436241475E2,2.321876711E-1,2.174214050E-3,2.954364181E-1
1.436341729E2,2.380375180E-1,2.941251799E-2,2.462777066E-1
1.436441989E2,4.011585356E-1,8.736829229E-2,1.670572901E-1
1.436542259E2,5.536357203E-1,9.906754754E-2,1.239428455E-1
1.436642519E2,5.025615341E-1,6.319648750E-2,1.410675859E-1
1.436742779E2,4.120333334E-1,7.544399232E-2,1.527760506E-1
1.436843039E2,3.284409537E-1,7.751821898E-2,1.450524634E-1
1.436943299E2,2.651309571E-1,1.640592033E-1,1.238007581E-1
1.437043569E2,3.459835508E-1,2.307279137E-1,1.277254093E-1
1.437143829E2,4.428858013E-1,3.079078712E-1,1.174044889E-1
1.437244089E2,4.126474372E-1,3.072209696E-1,9.685386479E-2
1.437344349E2,2.438525739E-1,2.940273853E-1,8.039746106E-2
1.437444609E2,1.117353941E-1,2.580177462E-1,8.559388161E-2
1.437544879E2,6.031899959E-2,1.510897136E-1,3.808642387E-2
1.437645139E2,-1.895199537E-2,1.526724818E-1,-2.469279170E-2
1.437745399E2,-2.856423318E-2,1.149544325E-1,-1.806965053E-2
1.437845659E2,-5.956558585E-3,8.920987286E-2,-9.426296353E-3
1.437945919E2,-1.075020830E-1,5.251479395E-2,-1.261185944E-2
1.438046189E2,-2.692553638E-1,-9.890638366E-3,3.608901501E-3
1.438146449E2,-3.392732862E-1,-4.336404763E-2,-8.615287542E-3
1.438246709E2,-2.813238707E-1,-6.954941422E-2,-8.709369242E-2
1.438346969E2,-1.926211707E-1,-9.702745400E-2,-1.461470622E-1
1.438447229E2,-1.384373622E-1,-1.530364709E-1,-1.021777546E-1
1.438547499E2,-1.671575698E-1,-1.086106420E-1,2.410807014E-3
1.438647759E2,-2.515163733E-1,-3.118115455E-2,1.009428227E-1
1.438748019E2,-3.478110981E-1,-2.277534351E-2,1.397426069E-1
1.438848279E2,-3.793479826E-1,-7.796648115E-2,9.957925200E-2
1.438948539E2,-3.046209320E-1,-1.113578101E-1,6.227284670E-4
1.439048809E2,-2.492340589E-1,-1.577883569E-1,-1.054077566E-1
1.439149069E2,-2.308043660E-1,-1.422703582E-1,-1.426340550E-1
1.439249329E2,-1.460114068E-1,-8.662255302E-2,-3.929387391E-2
1.439349589E2,-4.799328826E-2,-3.450617373E-2,4.552291274E-2
1.439449849E2,-2.183277234E-2,-3.172633432E-2,4.303550720E-2
1.439550119E2,4.426715009E-2,-2.922774598E-2,-1.858128190E-2
1.439650379E2,1.822638515E-1,-4.855915256E-2,-1.220723212E-1
1.439750639E2,3.006059414E-1,-8.007213660E-2,-2.083357090E-1
1.439850899E2,3.380580886E-1,-4.613036536E-2,-1.840569001E-1
1.439951159E2,4.059332257E-1,-4.051389545E-4,-4.154212832E-2
1.440051429E2,4.406173009E-1,8.526351392E-2,3.657725751E-2
1.440151689E2,4.266400436E-1,1.369083153E-1,2.553128242E-2
1.440251949E2,4.863869662E-1,1.726564376E-1,-5.098011911E-2
1.440352209E2,5.057625192E-1,1.675218514E-1,-1.556441098E-1
1.440452469E2,3.837566371E-1,1.298228786E-1,-2.034404200E-1
1.440552739E2,2.402734932E-1,1.433985054E-1,-1.876722336E-1
1.440652999E2,1.750010249E-1,1.667459989E-1,-8.438116908E-2
1.440753259E2,1.970578187E-1,2.013573495E-1,1.612428188E-2
1.440853519E2,2.329924672E-1,2.057516782E-1,1.249158221E-1
1.440953779E2,2.064213306E-1,2.107348216E-1,2.023124921E-1
1.441054049E2,1.600220664E-1,2.121781337E-1,1.691008919E-1
1.441154309E2,5.517834686E-2,1.809548061E-1,6.025614202E-2
1.441254569E2,5.661128014E-3,1.601520938E-1,-4.434352934E-2
1.441354829E2,-3.013508767E-3,1.066983832E-1,-9.576803684E-2
1.441455089E2,-5.916351669E-2,5.461248256E-2,-6.728391051E-2
1.441555359E2,-1.299730790E-1,2.176735662E-2,4.042940319E-2
1.441655619E2,-2.298117281E-1,3.676509932E-2,1.532771569E-1
1.441755879E2,-3.186420435E-1,4.765641555E-2,2.551812619E-1
1.441856139E2,-3.684750851E-1,4.800571360E-2,2.992645901E-1
1.441956399E2,-4.092898929E-1,4.328160189E-2,3.004118139E-1
1.442056669E2,-4.172648373E-1,4.056739748E-2,2.906399471E-1
1.442156929E2,-4.098465478E-1,3.544282459E-2,2.470425224E-1
1.442257189E2,-4.512902968E-1,1.226285376E-2,1.751977837E-1
1.442357449E2,-5.222105907E-1,-2.399689995E-2,9.581306040E-2
1.442457709E2,-5.512643089E-1,-9.161636755E-3,2.678609490E-2
1.442557979E2,-4.464528222E-1,-8.968751729E-3,-5.218639970E-3
1.442658239E2,-3.348680670E-1,-9.057746351E-2,1.956536829E-2
1.442758499E2,-2.477686735E-1,-1.004375502E-1,9.604753375E-2
1.442858759E2,-1.711486600E-1,-9.555790253E-2,1.849304742E-1
1.442959019E2,-1.728728577E-1,-4.555361062E-2,1.714158046E-1
1.443059289E2,-1.234220778E-1,-9.066911861E-3,1.157807171E-1
1.443159549E2,-1.224275395E-2,-1.578061178E-2,4.617663145E-2
1.443259809E2,1.287841938E-2,3.154105067E-2,-2.852739573E-2
1.443360069E2,-9.352570273E-2,6.817078695E-2,-5.139234781E-2
1.443460329E2,-1.502482262E-1,1.337432174E-1,-5.446798325E-2
1.443560599E2,-1.415310509E-1,1.398437637E-1,-4.906574070E-2
1.443660859E2,-8.541071758E-2,1.500820921E-1,-4.195084870E-2
1.443761119E2,1.467643820E-2,1.467412124E-1,-1.163595915E-3
1.443861379E2,5.344874047E-2,1.409249870E-1,3.164220750E-2
1.443961639E2,6.321812220E-2,1.101767457E-1,3.202812374E-2
1.444061909E2,7.808634907E-2,8.069676541E-2,8.078513145E-3
1.444162169E2,1.075548542E-1,1.074133515E-1,-6.874162138E-2
1.444262429E2,1.323670752E-1,4.667773783E-2,-1.286995554E-1
1.444362689E2,1.920768680E-1,2.318932638E-2,-1.614176506E-1
1.444462949E2,2.357696023E-1,-2.525105461E-2,-1.102966136E-1
1.444563219E2,3.082989769E-1,-1.592284530E-2,-2.184695184E-2
1.444663479E2,3.661983255E-1,2.530455664E-2,8.124179900E-2
1.444763739E2,4.050281498E-1,5.030491188E-2,1.699019605E-1
1.444863999E2,4.714084462E-1,4.649428144E-2,2.166206288E-1
1.444964259E2,5.110698176E-1,6.984966874E-2,1.961898726E-1
1.445064529E2,5.084663448E-1,8.811315447E-2,1.650119340E-1
1.445164789E2,4.615764262E-1,7.377227336E-2,1.219518685E-1
1.445265049E2,4.134757684E-1,1.643135572E-1,9.495235026E-2
1.445365309E2,3.415466105E-1,2.060597534E-1,1.109713823E-1
1.445465569E2,3.233859627E-1,2.843103361E-1,1.365237147E-1
1.445565839E2,2.861376641E-1,2.627743831E-1,1.974511170E-1
1.445666099E2,1.866363993E-1,2.310866404E-1,2.079053539E-1
1.445766359E2,8.772109866E-2,1.944869442E-1,1.936036491E-1
1.445866619E2,2.561000057E-2,1.831497046E-1,1.406764072E-1
1.445966879E2,2.049405232E-2,1.428979837E-1,1.282095587E-1
1.446067149E2,-2.026878834E-2,1.136999854E-1,1.289743745E-1
1.446167409E2,-7.661380090E-2,1.741798566E-1,1.331393462E-1
1.446267673E2,-1.437912190E-1,1.567533997E-1,6.388901711E-2
1.446367933E2,-2.454483522E-1,6.552674912E-2,-2.033193827E-2
1.446468193E2,-3.459162348E-1,-3.337027900E-2,-7.609741867E-2
1.446568463E2,-3.021145961E-1,-1.100871371E-1,-7.693883300E-2
1.446668723E2,-2.218668969E-1,-1.385502134E-1,-4.504811883E-2
1.446768983E2,-2.178236935E-1,-1.177831692E-1,4.566675425E-4
1.446869243E2,-2.953761186E-1,-5.312049240E-2,3.219184577E-2
1.446969503E2,-3.986428441E-1,-1.699493229E-3,-3.889801741E-2
1.447069773E2,-4.458089706E-1,-7.943990640E-2,-1.653463948E-1
1.447170033E2,-4.377783316E-1,-1.227099600E-1,-2.271988267E-1
1.447270293E2,-3.104266325E-1,-1.039704379E-1,-2.269742936E-1
1.447370553E2,-2.323790943E-1,-7.294518471E-2,-1.470504570E-1
1.447470813E2,-3.068723293E-1,-2.259137549E-2,-1.224465430E-2
1.447571083E2,-3.070178519E-1,3.821535498E-2,1.337802011E-1
1.447671343E2,-3.325596593E-1,6.459550694E-2,1.937714642E-1
1.447771603E2,-3.024837747E-1,6.184548832E-2,1.529853809E-1
1.447871863E2,-1.395984730E-1,8.066321701E-2,4.789629757E-2
1.447972123E2,-5.429870635E-2,2.064746864E-2,-4.581234992E-2
1.448072393E2,-4.431312382E-2,-3.238239191E-2,-5.176189184E-2
1.448172653E2,3.424421847E-2,1.518185690E-2,-5.729101896E-3
1.448272913E2,7.347881623E-2,8.275820129E-2,3.391560495E-2
1.448373173E2,5.729978979E-2,5.883446462E-2,4.244084537E-2
1.448473433E2,1.414568643E-1,2.321973190E-2,1.075010598E-2
1.448573693E2,2.516008656E-1,1.799809523E-2,-3.289701998E-2
1.448673963E2,3.869640541E-1,1.757344119E-2,-4.436984181E-2
1.448774223E2,4.857738125E-1,7.640366659E-2,3.758356333E-2
1.448874483E2,5.222900397E-1,1.791780565E-1,1.487484884E-1
1.448974743E2,5.249882374E-1,2.258830570E-1,1.723501897E-1
1.449075003E2,4.872999358E-1,2.221345532E-1,1.308057225E-1
1.449175273E2,4.254861686E-1,1.309594312E-1,4.221748173E-2
1.449275533E2,3.332188598E-1,7.682861298E-2,-3.572765708E-2
1.449375793E2,2.603263731E-1,1.109466047E-1,-6.109170914E-2
1.449476053E2,2.034021208E-1,1.491341123E-1,-1.191077828E-2
1.449576323E2,1.752043618E-1,1.320398504E-1,1.028267956E-1
1.449676583E2,8.014646932E-2,1.546030131E-1,1.978598374E-1
1.449776843E2,-4.857881382E-2,1.794005430E-1,1.960717589E-1
1.449877103E2,-1.752794985E-1,8.734497651E-2,9.680299401E-2
1.449977363E2,-2.075420956E-1,2.090189561E-2,-2.280881882E-2
1.450077633E2,-1.859369262E-1,8.672078624E-3,-4.691104174E-2
1.450177893E2,-2.681988450E-1,-1.297592171E-2,6.507366300E-3
1.450278153E2,-3.783924745E-1,4.495558664E-3,1.242854923E-1
1.450378413E2,-4.426399990E-1,6.007955611E-2,2.096606880E-1
1.450478673E2,-4.399936223E-1,6.274449773E-2,2.247213614E-1
1.450578933E2,-4.108787276E-1,4.924744293E-3,1.250438762E-1
1.450679203E2,-4.117255506E-1,-4.906113602E-2,1.709784329E-2
1.450779463E2,-3.753449788E-1,-6.774839871E-2,-7.149273634E-2
1.450879723E2,-3.106674647E-1,-7.956854515E-2,-7.354277015E-2
1.450979983E2,-2.807399531E-1,-6.156569906E-2,1.676806033E-2
1.451080253E2,-2.282636046E-1,-3.723996632E-2,1.611726522E-1
1.451180513E2,-1.353593148E-1,-2.897565790E-2,2.607729542E-1
1.451280773E2,-1.148553953E-2,-1.173112258E-2,2.979226542E-1
1.451381033E2,1.451623180E-1,-2.612638280E-2,2.321981961E-1
1.451481293E2,2.913867096E-1,-3.158738986E-2,1.331960642E-1
1.451581563E2,3.308704718E-1,-1.773789413E-2,8.055358171E-2
1.451681823E2,3.215410200E-1,2.403534539E-2,9.632586122E-2
1.451782083E2,3.304820705E-1,5.174559273E-2,1.656054264E-1
1.451882343E2,3.817922650E-1,3.139011942E-2,2.168527633E-1
1.451982603E2,4.189532208E-1,7.833573282E-2,2.264281636E-1
1.452082873E2,4.918454882E-1,1.364386377E-1,1.802018309E-1
1.452183133E2,5.466248357E-1,1.558780716E-1,9.670651495E-2
1.452283393E2,4.818113738E-1,1.505184406E-1,2.314035594E-2
1.452383653E2,3.864809279E-1,1.092990055E-1,-1.056942701E-2
1.452483913E2,2.796354872E-1,1.139212295E-1,6.831886768E-3
1.452584183E2,1.913616074E-1,1.547121368E-1,4.044811428E-2
1.452684443E2,1.496356572E-1,2.062670372E-1,5.798742235E-2
1.452784703E2,8.435573369E-2,2.521221448E-1,4.307585299E-2
1.452884963E2,4.570264153E-2,3.008765213E-1,8.251006007E-3
1.452985223E2,4.522141568E-2,2.749849042E-1,-6.771075726E-2
1.453085493E2,-6.336576439E-2,2.083890648E-1,-1.349361956E-1
1.453185753E2,-2.295912880E-1,1.556120232E-1,-1.612363869E-1
1.453286013E2,-2.321496642E-1,1.078776935E-1,-1.735693341E-1
1.453386273E2,-2.316641260E-1,7.249180622E-2,-2.113107723E-1
1.453486533E2,-2.462466433E-1,6.479621261E-2,-2.256007826E-1
1.453586803E2,-2.388103737E-1,5.321280532E-2,-1.915734959E-1
1.453687063E2,-1.985340214E-1,4.632865906E-2,-1.108719796E-1
1.453787323E2,-2.439919569E-1,-3.074151702E-2,-8.497758508E-3
1.453887583E2,-3.800668247E-1,-8.242096312E-2,6.699154973E-2
1.453987843E2,-5.230142905E-1,-1.047656592E-1,1.117309356E-1
1.454088113E2,-4.793439218E-1,-7.546621174E-2,1.011398739E-1
1.454188373E2,-2.148826171E-1,-9.212397896E-2,8.743224621E-2
1.454288633E2,-8.370661967E-2,-1.842909350E-1,8.650955558E-2
1.454388893E2,-2.105518768E-1,-1.028384169E-1,2.130608439E-2
1.454489153E2,-2.801129854E-1,-1.164114124E-1,-3.977276087E-2
1.454589423E2,-1.943344049E-1,-1.609107701E-1,-7.844566047E-2
1.454689683E2,-6.715088636E-3,-1.736134075E-1,-6.219273984E-2
1.454789943E2,1.631031836E-1,-7.940686963E-2,-4.057382941E-3
1.454890203E2,2.638865235E-1,1.294222713E-2,1.057381243E-1
1.454990463E2,3.427131300E-1,1.090686252E-1,2.465174425E-1
1.455090733E2,3.558665147E-1,1.853169751E-1,2.947329980E-1
1.455190993E2,3.649949685E-1,1.572971177E-1,2.857996219E-1
1.455291253E2,3.333000630E-1,1.374161460E-1,2.167054135E-1
1.455391513E2,2.715172130E-1,8.185963042E-2,1.389579105E-1
1.455491773E2,2.124718101E-1,1.192098898E-1,6.929535270E-2
1.455592043E2,2.103900551E-1,1.300939701E-1,9.359111845E-2
1.455692303E2,2.279151106E-1,1.389865619E-1,1.645616984E-1
1.455792563E2,2.488512124E-1,1.571754956E-1,1.935785061E-1
1.455892823E2,2.314189084E-1,1.843089882E-1,1.519656265E-1
1.455993083E2,2.385480530E-1,1.881224692E-1,1.396139681E-2
1.456093353E2,2.723635244E-1,1.878994710E-1,-1.384708375E-1
1.456193613E2,2.306195209E-1,1.450852078E-1,-2.119691688E-1
1.456293869E2,1.373535807E-1,1.209245858E-1,-1.624707341E-1
1.456394129E2,2.866275877E-2,1.566956585E-1,8.328189254E-3
1.456494389E2,-9.716976061E-2,1.568050745E-1,1.322306889E-1
1.456594659E2,-1.693263752E-1,1.153024149E-1,1.660316885E-1
1.456694919E2,-1.515767135E-1,6.654467627E-2,1.280434978E-1
1.456795179E2,-1.634698771E-1,-3.043570764E-2,7.114716589E-2
1.456895439E2,-2.767357068E-1,-1.021295882E-1,4.226075113E-2
1.456995699E2,-4.067378026E-1,-4.772073492E-2,6.983914375E-2
1.457095969E2,-4.622825506E-1,-4.658155113E-2,1.146849489E-1
1.457196229E2,-4.538343472E-1,-1.058978263E-1,1.027139443E-1
1.457296489E2,-3.998639620E-1,-6.601374909E-2,4.433885157E-2
1.457396749E2,-2.813814658E-1,-1.105176383E-1,-3.893193126E-2
1.457497009E2,-1.992938671E-1,-8.701036960E-2,-1.162204278E-1
1.457597279E2,-2.306439330E-1,-1.061365389E-1,-1.023063934E-1
1.457697539E2,-2.786650687E-1,-7.148930110E-2,-5.179814458E-2
1.457797799E2,-1.967051585E-1,-3.765131794E-2,5.774827123E-2
1.457898059E2,7.912547238E-2,3.478472047E-2,1.305157006E-1
1.457998319E2,2.597785621E-1,7.307309255E-2,1.652002144E-1
1.458098589E2,1.534938694E-1,9.313116185E-2,1.675624895E-1
1.458198849E2,-7.444828458E-2,4.525598735E-2,1.558633804E-1
1.458299109E2,-1.919193587E-1,1.127474740E-2,1.423563123E-1
1.458399369E2,-1.420616857E-1,-4.382933982E-2,1.405682337E-1
1.458499629E2,8.678802922E-3,-1.202859968E-2,1.251432788E-1
1.458599899E2,1.130613233E-1,9.598029077E-2,9.143641949E-2
1.458700159E2,9.463813551E-2,8.959944360E-2,5.259044230E-2
1.458800419E2,5.355991066E-2,6.246003069E-2,-1.337375164E-2
1.458900679E2,9.061766312E-2,2.589461379E-2,-9.905417204E-2
1.459000939E2,1.419427679E-1,5.370945320E-2,-2.166159511E-1
1.459101209E2,8.019887500E-2,-4.293829724E-3,-3.037827337E-1
1.459201469E2,7.883362323E-3,1.174215920E-2,-2.652583534E-1
1.459301729E2,2.707355864E-2,4.564979732E-2,-1.052533901E-1
1.459401989E2,7.304948442E-2,1.063221880E-1,9.018979311E-2
1.459502249E2,7.785311826E-2,1.467306874E-1,2.719972694E-1
1.459602519E2,6.390699729E-2,2.218027237E-1,3.138247418E-1
1.459702779E2,-2.619282179E-2,2.214892399E-1,1.663585478E-1
1.459803039E2,-1.384724455E-1,9.056109130E-2,-9.924713016E-2
1.459903299E2,-7.582713112E-2,-2.065185405E-2,-3.150778002E-1
1.460003559E2,-3.262724407E-2,-1.150764200E-1,-3.915944642E-1
1.460103829E2,-1.232075581E-1,-6.195154220E-2,-2.526692981E-1
1.460204089E2,-1.217814953E-1,-8.569313809E-3,-2.153003275E-2
1.460304349E2,4.749620184E-3,5.919311821E-2,1.354636145E-1
1.460404609E2,1.379961167E-1,5.857557915E-2,1.813420379E-1
1.460504869E2,2.983702585E-1,6.780942902E-2,9.125106275E-2
1.460605139E2,4.303856237E-1,5.126802139E-2,-3.732979417E-2
1.460705399E2,3.993116925E-1,-3.092767775E-2,-5.065910697E-2
1.460805659E2,2.445959012E-1,-1.211418830E-2,1.691371447E-1
1.460905919E2,1.497935320E-1,-2.002079330E-2,4.393966216E-1
1.461006179E2,1.220768528E-1,9.449729070E-2,5.422245866E-1
1.461106449E2,1.912445169E-1,1.178754091E-1,4.795710862E-1
1.461206709E2,2.846705977E-1,1.332092205E-1,3.091282582E-1
1.461306969E2,2.850490587E-1,1.346143795E-1,9.602940738E-2
1.461407229E2,2.365890896E-1,4.342346996E-2,-2.052372694E-2
1.461507489E2,1.930491869E-1,3.828164779E-2,-4.877513409E-2
1.461607759E2,2.728106171E-2,8.880597644E-2,6.353993833E-2
1.461708019E2,-8.784462109E-2,1.039377666E-1,1.794147956E-1
1.461808279E2,-1.093437367E-1,1.447992790E-1,1.733085483E-1
1.461908539E2,-1.290570395E-1,1.794976799E-1,9.141712368E-2
1.462008799E2,-1.010989434E-1,1.713620833E-1,-2.665043950E-2
1.462109069E2,-7.736209832E-2,1.658295210E-1,-9.777187765E-2
1.462209329E2,-1.744781376E-1,1.001022854E-1,-2.564354897E-2
1.462309589E2,-3.415891490E-1,8.436187327E-2,8.078396201E-2
1.462409849E2,-4.181863584E-1,1.746733616E-1,1.847497952E-1
1.462510109E2,-4.454859851E-1,3.030209877E-2,2.066739303E-1
1.462610379E2,-4.852752643E-1,-8.597928621E-2,1.005709398E-1
1.462710639E2,-4.539792851E-1,-1.069647239E-1,9.267836809E-3
1.462810899E2,-4.050859641E-1,-1.307393566E-1,-8.905309439E-2
1.462911159E2,-3.874870875E-1,-1.249484935E-1,-1.985229117E-1
1.463011419E2,-3.456487978E-1,-8.742691062E-2,-2.147442573E-1
1.463111689E2,-2.957293636E-1,-8.092480682E-2,-2.029112470E-1
1.463211949E2,-3.703668056E-1,-1.920947021E-1,-1.964734626E-1
1.463312209E2,-3.759717272E-1,-1.916763338E-1,-2.187741584E-1
1.463412469E2,-1.669336215E-1,-1.727660729E-1,-1.524158621E-1
1.463512729E2,-6.829036251E-2,-2.109422515E-1,-4.012827158E-2
1.463612999E2,-8.200946532E-2,-1.063029653E-1,1.394853294E-1
1.463713259E2,-5.929003581E-2,3.590036921E-2,2.070832354E-1
1.463813519E2,-7.166676410E-2,1.305007902E-1,1.429702699E-1
1.463913779E2,-4.548921816E-2,5.925473325E-2,3.742042601E-2
1.464014039E2,7.987479307E-2,2.648920253E-2,-7.269258499E-2
1.464114309E2,6.697525062E-2,-1.089393286E-1,-1.127360719E-1
1.464214569E2,2.995228909E-2,-1.169211435E-1,-2.180543661E-2
1.464314829E2,1.104931531E-1,-8.639041856E-3,1.528070408E-1
1.464415089E2,2.147652342E-1,9.579910018E-2,1.920354259E-1
1.464515359E2,3.532934475E-1,1.346531173E-1,1.258718419E-1
1.464615619E2,5.121823235E-1,1.060565782E-1,3.091305971E-2
1.464715879E2,6.255335956E-1,4.182754554E-2,-1.343427032E-1
1.464816139E2,6.119266862E-1,6.363722138E-2,-2.784175122E-1
1.464916399E2,6.052281160E-1,7.973592170E-2,-2.485288846E-1
1.465016669E2,6.270841310E-1,3.772696629E-2,-4.596730113E-2
1.465116929E2,5.834500151E-1,6.564647086E-2,2.349411249E-1
1.465217189E2,4.822333965E-1,1.718882596E-1,3.788492882E-1
1.465317449E2,3.966009233E-1,2.920725149E-1,3.586202610E-1
1.465417709E2,4.111618790E-1,3.097563954E-1,1.745925969E-1
1.465517969E2,4.304419032E-1,1.946505200E-1,-2.423670888E-3
1.465618239E2,3.835497918E-1,1.584863683E-1,-5.789386690E-2
1.465718499E2,2.435023257E-1,2.000190680E-1,3.420971990E-2
1.465818759E2,5.050327867E-2,2.108274268E-1,1.508324361E-1
1.465919019E2,-7.114314593E-2,1.969600240E-1,1.986509657E-1
1.466019289E2,-2.282248668E-2,1.585981963E-1,1.986053574E-1
1.466119549E2,2.928724140E-2,8.356818683E-2,1.538180244E-1
1.466219809E2,-2.685655385E-2,5.827817515E-2,9.544702470E-2
1.466320072E2,-1.193652796E-1,7.887228794E-2,4.673270166E-2
1.466420332E2,-1.505970857E-1,7.485335045E-2,1.283756196E-2
1.466520602E2,-1.785548895E-1,1.308577627E-2,5.913113773E-2
1.466620862E2,-2.584057821E-1,-6.028333157E-2,1.582560611E-1
1.466721122E2,-3.551474534E-1,-4.874326676E-2,2.497959763E-1
1.466821382E2,-4.127905478E-1,-1.214715198E-2,2.728497934E-1
1.466921642E2,-4.068337700E-1,5.553137250E-2,2.175070667E-1
1.467021912E2,-3.613963728E-1,3.024304189E-2,9.665330529E-2
1.467122172E2,-3.915347495E-1,-5.648958497E-2,4.237535655E-2
