Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_highest_freq,X_power_spectrum_entropy,X_spectral_energy,Y_fft,Y_highest_freq,Y_power_spectrum_entropy,Y_spectral_energy,Z_fft,Z_highest_freq,Z_power_spectrum_entropy,Z_spectral_energy
10.25498131,-0.0070813916788449,-0.003492849768548,-0.001950241034265,-0.006074965693502479,-0.004809671651512646,-0.00493680543468012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2349328921841744,,,,0.24057239692918014,,,,0.8282443275107337,,,
10.75498131,0.0036459745996005,0.0005324103898737,0.0052132016727522,0.0020683291034288803,0.0003547576188108402,0.004529420750749806,,,,,,,,,-0.0070813916788449,,,,,,,,,,-0.003492849768548,,,,,,,,,,-0.001950241034265,,0.13579985986599177,,,,0.25635344154464645,,,,0.4918747600848161,,,
11.25498131,-0.0006489516627123,0.0018019368901557,-0.0018612800124346,-0.004853062314486225,0.0017646411726401768,3.353936304409735e-05,,,,,,,,,0.0036459745996005,-0.0070813916788449,,,,,,,,,0.0005324103898737,-0.003492849768548,,,,,,,,,0.0052132016727522,-0.001950241034265,0.08512441551187948,,,,0.2803114253340544,,,,0.45506603776085425,,,
11.75498131,-0.005548936443241,0.0032161756835714,-0.0007748543167352,-0.0037340294218402292,0.001766494715155855,-0.005059397408215407,,,,,,,,,-0.0006489516627123,0.0036459745996005,,,,,,,,,0.0018019368901557,0.0005324103898737,,,,,,,,,-0.0018612800124346,0.0052132016727522,0.21420631730387185,,,,0.17987226834467784,,,,0.6767932358411035,,,
12.25498131,-0.023757226411322,0.0243593946234005,0.0153221833383763,0.014966880760233284,0.01489049169691861,-0.027769060848126755,,,,,,,,,-0.005548936443241,-0.0006489516627123,,,,,,,,,0.0032161756835714,0.0018019368901557,,,,,,,,,-0.0007748543167352,-0.0018612800124346,0.2073107772535647,,,,0.5119292402103021,,,,0.13000535741680957,,,
12.75498131,-0.0086668848265795,0.0047362009604131,-0.0108073105195383,-0.013482180498545722,0.004203773420649776,-0.008482185675408503,,,,,,,,,-0.023757226411322,-0.005548936443241,,,,,,,,,0.0243593946234005,0.0032161756835714,,,,,,,,,0.0153221833383763,-0.0007748543167352,0.199595057722422,,,,0.44060141407954956,,,,0.6509684933282734,,,
13.25498131,-0.0185556231282186,-0.0079318072792735,-0.0095905882223694,-0.014786070894157004,-0.010465000197608909,-0.015029928911059276,,,,,,,,,-0.0086668848265795,-0.023757226411322,,,,,,,,,0.0047362009604131,0.0243593946234005,,,,,,,,,-0.0108073105195383,0.0153221833383763,0.40188564497698925,,,,0.38511989581049483,,,,0.9553971985686807,,,
13.75498131,-0.0086516017736178,-0.0054601677184593,0.0062568870035064,0.0016200224212897132,-0.008474076802195812,-0.005962545699560544,,,,,,,,,-0.0185556231282186,-0.0086668848265795,,,,,,,,,-0.0079318072792735,0.0047362009604131,,,,,,,,,-0.0095905882223694,-0.0108073105195383,0.31026204810951846,,,,0.4389589208860242,,,,0.701757428030519,,,
14.25498131,-0.0349032893105103,-0.0397827794713721,-0.0148671652968006,-0.025949035017191573,-0.04389167300799373,-0.023252985619316758,,,,,,,,,-0.0086516017736178,-0.0185556231282186,,,,,,,,,-0.0054601677184593,-0.0079318072792735,,,,,,,,,0.0062568870035064,-0.0095905882223694,0.29017360043068485,,,,0.4039262993196893,,,,0.7751238337733607,,,
14.75498131,-0.0155092559956294,0.0180615252526572,-0.0018630230958082,-0.002701000823095449,0.013781620926042763,-0.018301227899368416,-0.01196771866310753,0.0036459745996005,-0.0349032893105103,0.011449632994223946,-0.008659243300098651,-0.1196771866310753,-0.7702334293225664,0.44130391456118595,-0.0349032893105103,-0.0086516017736178,-0.00039599604375812995,0.0243593946234005,-0.0397827794713721,0.017133245899100126,0.0011671736400147002,-0.0039599604375812995,-1.1056115747929787,3.013668177894426,-0.0397827794713721,-0.0054601677184593,-0.0014922190483316398,0.0153221833383763,-0.0148671652968006,0.008944130519517476,-0.0018621515541214,-0.0149221904833164,0.34722687411242736,0.07356001962659724,-0.0148671652968006,0.0062568870035064,0.22472454171083592,0.40188564497698925,2.072433725287304,0.6020579718611999,0.22636877221103893,0.5119292402103021,2.1237627049366763,1.246123391008442,1.3375689256899945,1.3375689256899945,2.0057332452691155,5.828879884212883
