Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_highest_freq,X_power_spectrum_entropy,Y_fft,Y_highest_freq,Y_power_spectrum_entropy,Z_fft,Z_highest_freq,Z_power_spectrum_entropy
10.24509501,0.6140672320274095,2.704346624404599,9.30943863948991,1.6215298780534262,-0.3274130867275148,-0.06897431464201098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98917401879254,1,-59975.88812595757,321.2389851244042,0,-1258556.5051773961,2465.500928977901,0,-94952390.8212439
10.74509501,0.6733986592016589,2.6246319183235265,9.370046471820151,1.5886626228050047,-0.22812326440888286,-0.017893626781869898,,,,,,,,,0.6140672320274095,,,,,,,,,,2.704346624404599,,,,,,,,,,9.30943863948991,,36.005574595161676,1,-59975.88812595757,40.052086662402495,0,-1258556.5051773961,6.68555092437523,0,-94952390.8212439
11.24509501,0.6546245486290687,2.5837350307889047,9.312983696289184,1.5521446088062718,-0.2212958847843599,-0.08035164892602609,,,,,,,,,0.6733986592016589,0.6140672320274095,,,,,,,,,2.6246319183235265,2.704346624404599,,,,,,,,,9.370046471820151,9.30943863948991,26.46181052246595,1,-59975.88812595757,30.6807597543941,0,-1258556.5051773961,1.5785347619112156,0,-94952390.8212439
11.74509501,0.5224711491617985,2.6494634415455165,9.359791096656906,1.5163235727812454,-0.36284137109305636,-0.028801611251369152,,,,,,,,,0.6546245486290687,0.6733986592016589,,,,,,,,,2.5837350307889047,2.6246319183235265,,,,,,,,,9.312983696289184,9.370046471820151,32.76229890118167,1,-59975.88812595757,17.764392374129514,0,-1258556.5051773961,6.382019995995287,0,-94952390.8212439
12.24509501,0.581305731906442,2.4944805504442784,9.346730794763229,1.4334281943990854,-0.22226077129540134,-0.06069561303538329,,,,,,,,,0.5224711491617985,0.6546245486290687,,,,,,,,,2.6494634415455165,2.5837350307889047,,,,,,,,,9.359791096656906,9.312983696289184,13.088534093619703,1,-59975.88812595757,20.701162581867663,0,-1258556.5051773961,3.2189019840657362,0,-94952390.8212439
12.74509501,0.4318358313246112,2.3086719414139973,9.445845348050906,1.1847504193244132,-0.22002523849818734,0.008904326764515247,,,,,,,,,0.581305731906442,0.5224711491617985,,,,,,,,,2.4944805504442784,2.6494634415455165,,,,,,,,,9.346730794763229,9.359791096656906,15.729912564536459,1,-59975.88812595757,8.449581402764792,0,-1258556.5051773961,2.708101250197857,0,-94952390.8212439
13.24509501,0.3398487830759411,2.4909117827967195,9.33803051200436,1.2830530136532006,-0.41076917517701983,-0.07624475586669988,,,,,,,,,0.4318358313246112,0.581305731906442,,,,,,,,,2.3086719414139973,2.4944805504442784,,,,,,,,,9.445845348050906,9.346730794763229,12.240292096870709,1,-59975.88812595757,25.756367391576717,0,-1258556.5051773961,4.238243895438527,0,-94952390.8212439
13.74509501,0.7164445071661575,2.129343296176064,9.360015337693705,1.2306712880500683,0.10888308615771261,-0.0922798608963955,,,,,,,,,0.3398487830759411,0.4318358313246112,,,,,,,,,2.4909117827967195,2.3086719414139973,,,,,,,,,9.33803051200436,9.445845348050906,0.32373571137585966,1,-59975.88812595757,5.297763521702219,0,-1258556.5051773961,0.8326477374459703,0,-94952390.8212439
14.24509501,0.3984615692549212,2.1009004370051225,9.667017719175094,0.9757070183980072,-0.10547586432225348,0.199638053637198,,,,,,,,,0.7164445071661575,0.3398487830759411,,,,,,,,,2.129343296176064,2.4909117827967195,,,,,,,,,9.360015337693705,9.33803051200436,9.717808090833639,1,-59975.88812595757,15.536248253560265,0,-1258556.5051773961,3.8101559057652445,0,-94952390.8212439
14.74509501,0.5111298647184648,2.065054767796554,9.46681389982403,1.041319557623034,-0.006914102440468861,-0.0004649195481771784,0.5443587876466474,0.7164445071661575,0.3398487830759411,0.12561079717721135,0.5518884405341202,5.443587876466474,-0.29127285046474705,-1.1027832435917624,0.3984615692549212,0.7164445071661575,2.4151539790695282,2.704346624404599,2.065054767796554,0.24431690607340334,2.492696166620499,24.15153979069528,-0.4431722274209902,-1.6200394788013632,2.1009004370051225,2.129343296176064,9.397671351576747,9.667017719175094,9.30943863948991,0.10768982993478049,9.359903217175304,93.97671351576747,2.025722548853172,4.468359991035052,9.667017719175094,9.360015337693705,1.3374199487592366,1,-59975.88812595757,8.205168475235043,0,-1258556.5051773961,0.14351989539446752,0,-94952390.8212439
