Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2
10.25019954755102,0.531149643781402,0.3903156698891786,9.867014502423014,0.8151775755585724,0.7854210162254743
10.746508080000002,0.390356678339865,0.6529902259327828,9.856738263972092,0.7332051737680232,1.0713757998809723
11.2478312686,0.3172101469724232,1.13726563556307,9.927272756529751,0.7656132052242153,1.562626822582853
11.74915507,-0.1792728901031523,1.1425066591378803,9.994995014364957,0.2826615156322522,1.6761664491306205
12.2504792676,-0.2639400312566819,1.363347453104479,9.798164872586934,0.24376937965174664,1.9016030954254677
12.7518049202,0.1728828292960739,1.6807528555364102,10.021105150834591,0.7413987633082562,2.1277906409521
13.253132064,0.1994229367985596,1.4256505875017205,9.69160252710087,0.7080965931369538,1.8594362795165875
13.74944648122449,-0.1562275489922236,-0.3692000681101957,10.059365644873994,-0.014694494589082327,0.19815921095653405
14.2457616608,-0.0133135225458624,-0.3159151134712363,9.724283645486052,0.13108198531478205,0.20587517384329168
14.74709088,0.5329025946600948,0.5908063802822684,9.704934488663463,0.8569429882953731,0.9740493382652098
15.24842094,0.4276747667004317,0.3636386295649449,9.973958058029869,0.7100619566197656,0.7858262852612606
15.74975192,0.3533106003303222,0.3598839091187299,9.969517060526076,0.636535772484296,0.797795578287189
16.25108358,0.4827418188973492,0.4875523784946818,9.668076268182237,0.7854460034142428,0.8823908163651162
16.75241572,0.090740768597681,0.7293052278928147,9.77245195087336,0.4553496159500572,1.2061155290120227
17.2537484736,0.0044518135877088,-0.6425807335244411,9.98765324235183,0.08317041074153889,-0.10587891921928255
17.75006839591837,-0.5760657929319138,-0.8688765326938517,9.851894700287597,-0.5341774371973194,-0.20893831653381917
18.2463907502,-0.8135866982234404,-0.4384762794980371,9.693675874238028,-0.6773456029973678,0.25519427034671294
18.74772595,-0.4736055361908239,-0.383329503777054,9.670211214978073,-0.3338097372908292,0.23573482069108584
19.249058988,0.0675523848593278,-0.6492245861461032,10.053507196857405,0.14443209872500512,-0.12305579891466553
19.75039404,0.1154139210443513,-0.7318001524891906,9.74892597929144,0.16896738021005175,-0.22648586510175533
20.251730072,0.219453596841579,-0.7091834414188607,9.804946380877183,0.2762892227456099,-0.2242143350029011
20.7530664602,-0.0487650684692398,-0.660542003783732,9.669823323263609,0.022452891699729943,-0.1252783657338509
21.24938989040816,-0.2253973246741568,-0.6717980587115931,9.885296792169273,-0.14919534107612645,-0.08975385018463247
21.745713950200003,0.0094965682671326,-0.7814466968301192,9.87609322002474,0.05690210145989743,-0.24714556798879672
22.2470522802,-0.1352272410999581,-0.9240899557453665,9.76198927945842,-0.11654495070786403,-0.36034596878862096
22.74839051,0.0490767033376237,-1.127322593727483,9.783879154225447,0.020737856025021047,-0.5970456938488079
23.2497287792,-0.2702499029887076,-1.3338127068741452,9.560155139983337,-0.33855661441402696,-0.7399809945201764
23.7510671,-0.1285744669285852,-1.9315936538040777,9.884264321329942,-0.32200433967244235,-1.340245097378034
24.2524053588,-0.2015872301668157,-1.9223487222829356,9.794232125134604,-0.3927723780575171,-1.3194234712980926
24.753744190000003,-0.2686673374680552,-1.7817812977514422,9.601344998559323,-0.43145790242087123,-1.1759297973462832
25.250070362653062,-0.2528437977261256,-1.748144466109778,9.803492227407045,-0.4057360730774944,-1.1380721751506497
25.74639719,-0.0571020279457411,-1.6803498593426134,9.773101853552754,-0.2005577790918647,-1.114788623202942
26.2477384462,-0.0696089491303132,-1.4779232420225588,9.649920094641196,-0.17171407697537847,-0.919623254400493
26.74908044,-0.2705958514179583,-1.3078862523318957,9.714641207017545,-0.3310063296455622,-0.708188136588164
27.2504233242,-0.8809714587274625,-0.6555468141008837,9.877842151537646,-0.7864174887045723,0.06525791246298471
27.751766550000003,-2.461875995063975,0.1414108782255835,9.819136799880622,-2.162855333526729,1.1771331214548189
28.253109479,-3.838832747540731,-0.4097284872477352,9.682822555440438,-3.6273560133993703,0.9263495663798688
28.74943989040817,-4.012732189048725,-0.7281185805438323,9.872963629959733,-3.8619159087284047,0.6604079348964678
29.245771582000003,-3.3668013724900567,-0.4159759344921768,9.645888977559489,-3.1680340916652385,0.8183061890531182
29.74711697,-1.5809409704148163,-0.4408308974509967,9.918688381984632,-1.4241471250706221,0.42546486795974975
30.248462098,-0.2343390998496663,0.2884251354327978,9.803176073816273,0.04461194755706074,0.8461413470854778
30.74980849,-0.4242959772299481,0.3810932964504747,9.866550928855716,-0.12034566045385128,0.979644394240087
31.2511555612,-0.0196041355890498,0.3842423097567692,9.901433967042063,0.276282625345173,0.8980782433118342
31.75250313,-0.0150053261659511,0.3126745763772794,9.729973494325227,0.26293810084674496,0.8201200513179868
32.253851645,0.6676302929679232,0.1962353375806321,9.768457084669002,0.9058155057278511,0.562832291356135
32.75018686734694,0.8933920334106233,0.1044933893988013,10.048146145318183,1.111251323103106,0.4368493448261787
33.24652218,0.6159075430582882,0.1105342769960079,9.78333172578074,0.8373167908973428,0.49078797216770836
33.74787175,0.7969032413648853,-0.1360713527320011,9.79463121433463,0.9619974836948461,0.21201056056679518
34.2492219692,0.5030867081846877,-0.3117052427648593,9.71837645234778,0.6364550456587216,0.09988942628873394
34.7505729104,0.4368872060351114,-0.3923844298273173,9.89239451778898,0.5573343238706078,0.04242942941804352
35.2519253012,0.2814452420299054,-0.5398523790429495,9.967436492180752,0.37531102212793865,-0.0653540239977447
35.75327791,0.2692551685561872,-0.698925615991256,9.666813846959332,0.32499444372303854,-0.2305248941914954
36.24961667489796,0.0838764004964331,-1.1281793149158974,9.715430714246564,0.05350167532486061,-0.6081244368797275
36.7459563504,0.2105764327070754,-1.4943415000452025,9.741118887418423,0.09997617495522013,-0.9914698026104318
37.2473106524,0.1855882028899405,-1.5158041403946652,9.74570197020048,0.07107557790830467,-1.0069165844390884
37.74866502,-0.022575866412074,-1.0040203822975302,10.530529576284804,-0.011573411353325291,-0.43045628874313835
38.2500194336,-0.0176398658345262,-0.3271822550974693,8.6633793222473,0.10808271676716588,0.1517831959666378
38.7513744,0.0941942603020848,-0.3407248442497198,10.2369201108022,0.2387762103012932,0.1800530725580754
39.25272976,-0.044626053789595,0.0818721015026589,9.689154273765494,0.18437667831723986,0.5994110366705361
39.75408579,-0.0828879188266738,-0.071780907310785,10.0464532959232,0.11989443387994683,0.4723723586052161
40.25042871857143,0.0229264385083578,-0.1900236041264481,9.913876837356062,0.196140224644786,0.32893082789481654
40.74677242,-0.0342333610945707,-0.3915130954200276,9.61784362479036,0.09295187096869004,0.13210839986214062
41.2481306624,-0.1611657154661535,-0.4278720720788824,9.809495649922829,-0.03583099682387984,0.13156605507353897
41.74948944,-0.1125060440782549,-0.6705586778009477,9.990990228548345,-0.03699514965323142,-0.10817373538591787
42.250848644,-0.2082209795586495,-0.6969609344803057,9.721672560814527,-0.14027979564194445,-0.12476060854917342
42.7522084902,-0.2027182338229004,-0.81130454809853,9.818969278617574,-0.1576708338660932,-0.23352051129639556
43.253568526,-0.0144959326796774,-0.7471521323143893,9.777402562746026,0.039214607312440045,-0.21265667689215773
43.74991587408164,-0.4480982596233455,-0.7460727410303467,9.646760437668348,-0.386242926625022,-0.12478537078325994
44.246264281,-0.2837157971792228,-0.8383949888538402,9.967895748666296,-0.24026356578985567,-0.23655855631182005
