Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_highest_freq,X_power_spectrum_entropy,X_spectral_energy,Y_fft,Y_highest_freq,Y_power_spectrum_entropy,Y_spectral_energy,Z_fft,Z_highest_freq,Z_power_spectrum_entropy,Z_spectral_energy
10.25083158,0.1332638197843846,-9.706658966794585,-1.2625797055189891,4.629095303244777,-1.9991612768149167,1.947359048412352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.2369813203554,,,,7698.148228973865,,,,5612.1553602121185,,,
10.7521301612,1.0048741317199334,-9.494023495728634,-1.1782415468873704,4.086673658315107,-1.4828055409492098,2.4485444607894187,,,,,,,,,0.1332638197843846,,,,,,,,,,-9.706658966794585,,,,,,,,,,-1.2625797055189891,,781.8705016540168,,,,310.48794873157385,,,,779.7343752445057,,,
11.25342864,2.522021696951798,-9.96722535370037,-0.8414764001875004,3.2754380024402683,-1.2633027182851393,3.8387900213248556,,,,,,,,,1.0048741317199334,0.1332638197843846,,,,,,,,,-9.494023495728634,-9.706658966794585,,,,,,,,,-1.1782415468873704,-1.2625797055189891,687.24210293949,,,,143.2232070988679,,,,612.992326514346,,,
11.74971463755102,5.492913963880119,-6.655832312437212,1.3618135411870178,2.8195994979383654,3.397860385632391,5.48553865960395,,,,,,,,,2.522021696951798,1.0048741317199334,,,,,,,,,-9.96722535370037,-9.494023495728634,,,,,,,,,-0.8414764001875004,-1.1782415468873704,473.31805848026255,,,,55.49940291345157,,,,499.9463026880505,,,
12.24600076,4.406995005404341,-6.680293890589114,6.861572730507427,7.536024903179295,4.800260083249647,8.17175830412635,,,,,,,,,5.492913963880119,2.522021696951798,,,,,,,,,-6.655832312437212,-9.96722535370037,,,,,,,,,1.3618135411870178,-0.8414764001875004,268.1223982172381,,,,38.75247337910066,,,,414.26071178698936,,,
12.74729978,-3.647758131977188,-1.0478929023184336,8.036369468541727,13.993051805452073,7.34771000210017,1.1148157036229103,,,,,,,,,4.406995005404341,5.492913963880119,,,,,,,,,-6.680293890589114,-6.655832312437212,,,,,,,,,6.861572730507427,1.3618135411870178,166.55810442707815,,,,118.66750624646602,,,,260.42883577751536,,,
13.24859878,-3.373035307014681,7.260067907291057,4.532865919549037,11.31691035126311,13.600613204239446,-4.810696175043327,,,,,,,,,-3.647758131977188,4.406995005404341,,,,,,,,,-1.0478929023184336,-6.680293890589114,,,,,,,,,8.036369468541727,6.861572730507427,156.85363130284935,,,,194.82586790205218,,,,204.6429129839363,,,
13.7498979848,-2.274710006883613,8.535638604582461,3.64768188329968,9.923608444289872,14.812708787403299,-5.2651012146573315,,,,,,,,,-3.373035307014681,-3.647758131977188,,,,,,,,,7.260067907291057,-1.0478929023184336,,,,,,,,,4.532865919549037,8.036369468541727,116.24154512289125,,,,205.86034615618516,,,,125.89114121962916,,,
14.2511973754,-3.146849479673464,7.27798220507263,6.190658571124229,12.354998581468408,14.237232111585397,-3.66315679912169,,,,,,,,,-2.274710006883613,-3.373035307014681,,,,,,,,,8.535638604582461,7.260067907291057,,,,,,,,,3.64768188329968,4.532865919549037,69.27362770861285,,,,229.31493058916337,,,,106.47075428945928,,,
14.7524964608,-2.4492865412319333,6.95902468682179,6.580824964587515,12.151127663389401,14.326033419899403,-2.831827296140225,-0.1331570849040303,5.492913963880119,-3.647758131977188,3.375796264945444,-1.0707230935496141,-1.331570849040303,0.5951082561475668,-1.1911757941277312,-3.146849479673464,-2.274710006883613,-1.351921351780041,8.535638604582461,-9.96722535370037,8.044402125556218,-3.851862607377823,-13.51921351780041,0.20257322845974016,-2.163382079662777,7.27798220507263,8.535638604582461,3.392948942620277,8.036369468541727,-1.2625797055189891,3.614359262909833,4.090273901424359,33.92948942620277,-0.24439119040292256,-1.7548936448610644,6.190658571124229,3.64768188329968,27.09661866401139,3064.2369813203554,0.5780554494792883,10840480.894864693,250.9969865287188,7698.148228973865,0.04473038831482917,59592986.14912913,66.77037735164618,5612.1553602121185,0.2631452066358086,33042936.10294995
