Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_dominant_freq,X_spectral_energy,X_spectral_entropy,Y_fft,Y_dominant_freq,Y_spectral_energy,Y_spectral_entropy,Z_fft,Z_dominant_freq,Z_spectral_energy,Z_spectral_entropy
10.24581862,0.0153886290208263,0.0160823886721076,-0.0001883838750282,-0.05088873917261161,-0.05451854527182672,-0.0559491194443063,,,,,,,,,,,,,,,,,,,,,,,,,82.27786855996959,0,448948.6923732428,-54667.378299561475,25.93784856376388,411,227851.60092795998,-37031.78091702369,77.4441225903213,0,200455.58134561277,-32696.961744085198
10.747117201199998,-0.0384892118026359,0.1159672999418096,-0.0068935433326525,-0.12229339840757494,0.014725680986823086,-0.11100716303365316,,,,,,,0.0153886290208263,,,,,,,,0.0160823886721076,,,,,,,,-0.0001883838750282,,8.517052259511422,0,448948.6923732428,-54667.378299561475,16.602745069622543,411,227851.60092795998,-37031.78091702369,57.8187390815027,0,200455.58134561277,-32696.961744085198
11.24841566,-0.084987397576452,-0.5335697037581464,0.0548441970615871,-0.047361824012208495,-0.5101367158212454,0.272107274987522,,,,,,,-0.0384892118026359,0.0153886290208263,,,,,,,0.1159672999418096,0.0160823886721076,,,,,,,-0.0068935433326525,-0.0001883838750282,7.925925862490175,0,448948.6923732428,-54667.378299561475,19.9838253945495,411,227851.60092795998,-37031.78091702369,2.06967105947112,0,200455.58134561277,-32696.961744085198
11.7497146664,-0.3978958118358374,0.7712551116290527,-0.0767920476413814,-0.5943026983368117,0.45480857824030296,-0.4944068050824868,,,,,,,-0.084987397576452,-0.0384892118026359,,,,,,,-0.5335697037581464,0.1159672999418096,,,,,,,0.0548441970615871,-0.0068935433326525,26.23730163733913,0,448948.6923732428,-54667.378299561475,17.255608686202404,411,227851.60092795998,-37031.78091702369,22.58527157980179,0,200455.58134561277,-32696.961744085198
12.25101374,-0.7134435101065997,-0.4912547259293035,1.729374428990016,-0.8148389729876094,0.2290391133765002,1.709256209405196,,,,,,,-0.3978958118358374,-0.084987397576452,,,,,,,0.7712551116290527,-0.5335697037581464,,,,,,,-0.0767920476413814,0.0548441970615871,28.559977654213156,0,448948.6923732428,-54667.378299561475,9.80132109216069,411,227851.60092795998,-37031.78091702369,21.809312051584648,0,200455.58134561277,-32696.961744085198
12.75231278,0.9284474043201064,-1.1978285801240791,0.7627308008110549,1.0102429994096984,-0.5014014442990804,1.194489586613323,,,,,,,-0.7134435101065997,-0.3978958118358374,,,,,,,-0.4912547259293035,0.7712551116290527,,,,,,,1.729374428990016,-0.0767920476413814,8.772481506602029,0,448948.6923732428,-54667.378299561475,6.247056032347351,411,227851.60092795998,-37031.78091702369,11.133674939412348,0,200455.58134561277,-32696.961744085198
13.253611780000002,-0.2303089552917895,-0.8137941737956971,0.1031126964216175,-0.139321575689942,-0.7521696476777214,0.4590228194011303,,,,,,,0.9284474043201064,-0.7134435101065997,,,,,,,-1.1978285801240791,-0.4912547259293035,,,,,,,0.7627308008110549,1.729374428990016,23.456127351690405,0,448948.6923732428,-54667.378299561475,15.536365194930772,411,227851.60092795998,-37031.78091702369,19.4935206147881,0,200455.58134561277,-32696.961744085198
13.749898017755102,0.2234974921222576,-0.2317334301390212,0.0748815792669397,0.19394690555319954,-0.18145311133795414,0.12925509576106434,,,,,,,-0.2303089552917895,0.9284474043201064,,,,,,,-0.8137941737956971,-1.1978285801240791,,,,,,,0.1031126964216175,0.7627308008110549,8.62163575879088,0,448948.6923732428,-54667.378299561475,18.10437789873085,411,227851.60092795998,-37031.78091702369,8.179887077978336,0,200455.58134561277,-32696.961744085198
14.2461843756,-0.604283397963944,-0.091965573946608,0.2488509226125414,-0.657135312781192,-0.15157212450614488,0.22818826664725153,,,,,,,0.2234974921222576,-0.2303089552917895,,,,,,,-0.2317334301390212,-0.8137941737956971,,,,,,,0.0748815792669397,0.1031126964216175,15.422235323234837,0,448948.6923732428,-54667.378299561475,14.02305656075868,411,227851.60092795998,-37031.78091702369,22.504771401029686,0,200455.58134561277,-32696.961744085198
14.7474835056,-0.1558045684060649,-0.0875533878026073,0.1575416161850168,-0.21179834405650177,-0.09894245282806041,0.13656283712786868,-0.1057879327520133,0.46173517592251406,-0.12039598299125845,-1.057879327520133,1.0847231775948807,2.199354865787765,-0.604283397963944,0.2234974921222576,-0.2544394775252493,0.5430421277084698,-0.1618495020428146,-2.544394775252493,0.09454271371960198,0.7595903832688903,-0.091965573946608,-0.2317334301390212,0.3047462266499711,0.5533463498598584,0.0889971378442786,3.047462266499711,2.323113658961625,5.464241949697759,0.2488509226125414,0.0748815792669397,24.844393975831338,0,448948.6923732428,-54667.378299561475,11.736404973977825,411,227851.60092795998,-37031.78091702369,20.463837620760653,0,200455.58134561277,-32696.961744085198
15.2487826658,-0.1436194899838977,-0.0917175552311207,0.1137226197013607,-0.19528678489713852,-0.12175202793364556,0.10060435305260154,-0.12168874465248569,0.4598325134179371,-0.1497120291949813,-1.216887446524857,1.2253556227426572,2.5594505203111657,-0.1558045684060649,-0.604283397963944,-0.26521947191557216,0.5381229757539855,-0.1618495020428146,-2.6521947191557214,0.15848750599859296,0.9517161945129382,-0.0875533878026073,-0.091965573946608,0.31613732700761005,0.547513264798327,0.10841765806148909,3.1613732700761004,2.3382209886910763,5.560095267886808,0.1575416161850168,0.2488509226125414,46.121561169397744,0,448948.6923732428,-54667.378299561475,21.720669445695663,411,227851.60092795998,-37031.78091702369,1.2236716981245293,0,200455.58134561277,-32696.961744085198
15.7500821054,-0.1386776490231158,-0.1183672349681921,0.0478686983792213,-0.17959177606643761,-0.1759868915831192,0.05720374892777522,-0.1317075883745337,0.4589088691760935,-0.1497120291949813,-1.317075883745337,1.3138186318316243,2.7895993211844896,-0.1436194899838977,-0.1558045684060649,-0.2886529254065723,0.5246118131364867,-0.17505033255360664,-2.8865292540657226,0.2884465215319427,1.5161749777764513,-0.0917175552311207,-0.0875533878026073,0.32161355117879736,0.5441870797368558,0.10841765806148909,3.2161355117879737,2.356031908687732,5.639921183641017,0.1137226197013607,0.1575416161850168,51.88222061183449,0,448948.6923732428,-54667.378299561475,24.00093162897535,411,227851.60092795998,-37031.78091702369,25.536201759841607,0,200455.58134561277,-32696.961744085198
16.2513811456,-0.100417041542122,-0.1829185704265473,0.0976297668735552,-0.13401969671756986,-0.1973302287758406,0.13186672819640516,-0.1332505527711007,0.45876024561103806,-0.1497120291949813,-1.332505527711007,1.3276058823726935,2.8267567224039567,-0.1386776490231158,-0.1436194899838977,-0.2535878120734124,0.518101008396735,-0.15064290269736968,-2.535878120734124,0.06107953866739439,1.7255685379180576,-0.1183672349681921,-0.0917175552311207,0.3258921081599942,0.5420204984448788,0.10841765806148909,3.258921081599942,2.3615534603303914,5.67608572024554,0.0478686983792213,0.1137226197013607,35.0559501014415,0,448948.6923732428,-54667.378299561475,21.69407703672427,411,227851.60092795998,-37031.78091702369,39.616066136498745,0,200455.58134561277,-32696.961744085198
16.752680663,-0.0595312072866566,0.0497377676561625,0.0927916750538198,-0.13867692484651264,0.004400703032448869,0.0089563071443561,-0.0994140923161826,0.44945609534314307,-0.14114856950350674,-0.994140923161826,1.157833811695378,2.7979727500071343,-0.100417041542122,-0.1386776490231158,-0.3257395464707014,0.39517964345420314,-0.15064290269736968,-3.257395464707014,-1.5288775583245646,1.6328042464597428,-0.1829185704265473,-0.1183672349681921,0.3428504804295143,0.5305533175940437,0.10841765806148909,3.428504804295143,2.447050267303282,6.002453605103822,0.0976297668735552,0.0478686983792213,18.501261339229583,0,448948.6923732428,-54667.378299561475,38.00360401248749,411,227851.60092795998,-37031.78091702369,25.13308277042625,0,200455.58134561277,-32696.961744085198
17.25397975,-0.0461252835173134,-0.0523643306339307,0.166246899932683,-0.11217943654630229,-0.04190911450544948,0.12364506528019276,-0.03268226965725397,0.3943170248032635,-0.1195473452826189,-0.32682269657253976,1.598061087764906,4.385720765646673,-0.0595312072866566,-0.100417041542122,-0.2818505069411641,0.39910717183617833,-0.10516640445740005,-2.818505069411641,-1.8438700104418682,2.5744502985004902,0.0497377676561625,-0.1829185704265473,0.18653772752378103,0.21023394450342542,0.10841765806148909,1.8653772752378104,2.7645178669290327,8.060009914541178,0.0927916750538198,0.0976297668735552,27.77973394619063,0,448948.6923732428,-54667.378299561475,10.443194366709053,411,227851.60092795998,-37031.78091702369,11.544811755273505,0,200455.58134561277,-32696.961744085198
17.750266609183672,-0.6602242812827779,-3.2408477126149178,-1.1279623747657943,0.017009395581164738,-3.4971709861886935,0.6364775395703542,-0.1915494382175424,0.2618362928198604,-0.14114856950350674,-1.915494382175424,-0.7379643774398414,0.6654260669684372,-0.0461252835173134,-0.0595312072866566,-0.48615242019024796,0.9962616081331522,-0.10516640445740005,-4.86152420190248,-2.8686053032159844,8.469962298369566,-0.0523643306339307,0.0497377676561625,-0.0025315900339038856,0.3994753219454804,0.10037123164758635,-0.025315900339038855,-3.0402815257033518,9.461288975312957,0.166246899932683,0.0927916750538198,25.51218087004337,0,448948.6923732428,-54667.378299561475,5.335837360318362,411,227851.60092795998,-37031.78091702369,21.86522105319041,0,200455.58134561277,-32696.961744085198
18.24655296,-0.5904547515806056,-0.0295355516683485,4.662149986868397,-1.038190593778646,2.1072585963273704,4.000956218317056,-0.227564017846424,0.2909136656096202,-0.14114856950350674,-2.27564017846424,-0.42893923437221454,-0.7983976359791102,-0.6602242812827779,-0.0461252835173134,-0.40772655797751306,0.9984698523148906,-0.09184156458886435,-4.077265579775131,-3.126644040906161,9.83492179594648,-3.2408477126149178,-0.0523643306339307,0.45337213901077406,1.531369619097508,0.10567619328745795,4.533721390107741,2.718412064218376,8.366015037901688,-1.1279623747657943,0.166246899932683,22.433972339518053,0,448948.6923732428,-54667.378299561475,38.21832121567856,411,227851.60092795998,-37031.78091702369,29.70111567246841,0,200455.58134561277,-32696.961744085198
18.747852943,0.6199055139073906,0.0615375585038751,0.2541430159852599,0.5090372935570194,0.23805699625491736,0.1259126079869287,-0.18792321566791073,0.3742712974787846,-0.14114856950350674,-1.8792321566791073,0.7690485491526808,1.5856506956792091,-0.5904547515806056,-0.6602242812827779,-0.3783994591132235,1.0084703960028993,-0.08963547151686399,-3.783994591132235,-3.1303784823283096,9.853267038571502,-0.0295355516683485,-3.2408477126149178,0.4712982826826061,1.5274910389273608,0.13563211794318875,4.712982826826061,2.6969661084262424,8.294221479066378,4.662149986868397,-1.1279623747657943,33.787306430320406,0,448948.6923732428,-54667.378299561475,22.96437792480968,411,227851.60092795998,-37031.78091702369,6.177069029571881,0,200455.58134561277,-32696.961744085198
19.2491528754,-0.1332913701580817,0.0516004083319809,0.1449396983397532,-0.2156393227101832,0.01645849015504608,0.05472579998092603,-0.14082401288732452,0.34450552731650874,-0.13598450959059877,-1.4082401288732451,0.7156115198134937,2.6128245494320432,0.6199055139073906,-0.5904547515806056,-0.36404286088536464,1.0140078485797879,-0.069958859218269,-3.640428608853646,-3.1250101541966946,9.827193058692362,0.0615375585038751,-0.0295355516683485,0.4609071602553273,1.5295245161432665,0.12933115902055695,4.609071602553273,2.7107785056748903,8.342740959343862,0.2541430159852599,4.662149986868397,61.51766150272377,0,448948.6923732428,-54667.378299561475,18.87148623861554,411,227851.60092795998,-37031.78091702369,10.579963744691485,0,200455.58134561277,-32696.961744085198
19.7504529424,0.1590891734979491,0.1222838426979468,0.1192825773049546,0.05863290590851483,0.12466740982918181,-0.010130906485308469,-0.1093346386969231,0.35714364066696974,-0.11685420585010185,-1.093346386969231,0.39296741975102456,1.4787834421573547,-0.1332913701580817,0.6199055139073906,-0.34305913783530917,1.022500818820368,-0.040949941151139604,-3.4305913783530917,-3.1125570758084358,9.768896583992571,0.0516004083319809,0.0615375585038751,0.45708125636732105,1.5304152499781438,0.11650259850315765,4.57081256367321,2.714959688821689,8.356035334973894,0.1449396983397532,0.2541430159852599,33.114449114501355,0,448948.6923732428,-54667.378299561475,10.468230989612042,411,227851.60092795998,-37031.78091702369,10.099415749487864,0,200455.58134561277,-32696.961744085198
20.25175321,-0.0680473937445081,-0.1787291307565885,0.2749834091116426,-0.11856787702135027,-0.09843971838959086,0.2818719552454246,-0.10177742907298412,0.35713711839427653,-0.08423221764331505,-1.0177742907298413,0.31396128120725353,1.4321915281435114,0.1590891734979491,-0.1332913701580817,-0.3517602953878559,1.0204925814444206,-0.040949941151139604,-3.5176029538785594,-3.1004891006535327,9.712596383384428,0.1222838426979468,0.0516004083319809,0.4732073353083493,1.527241576782319,0.1321111378223539,4.732073353083493,2.693665432339499,8.281282709049558,0.1192825773049546,0.1449396983397532,27.56791156306105,0,448948.6923732428,-54667.378299561475,19.926222140797154,411,227851.60092795998,-37031.78091702369,32.551776928755075,0,200455.58134561277,-32696.961744085198
20.75305326,0.2183989348730752,0.0051035642887317,0.1078674834303017,0.14026399536556747,0.032985417790201796,0.03793100546606711,-0.06606977068336503,0.37063357183422513,-0.06378930051558235,-0.6606977068336504,0.008045273556212651,0.6434140122433993,-0.0680473937445081,0.1590891734979491,-0.33941321546216363,1.0243697774681961,-0.012215993689808401,-3.3941321546216363,-3.106389448675059,9.737324428247675,-0.1787291307565885,0.1222838426979468,0.4792072138134573,1.5255018034352459,0.1321111378223539,4.792072138134573,2.689245687716522,8.271687252263414,0.2749834091116426,0.1192825773049546,38.00065490110907,0,448948.6923732428,-54667.378299561475,35.14001675000434,411,227851.60092795998,-37031.78091702369,36.62999096764402,0,200455.58134561277,-32696.961744085198
