Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2
10.24727996,-0.1364581255430293,2.1564118384208144,9.6099944841943,-0.28412325169937036,-0.16436830446370357
10.74727996,-0.0141337179758243,2.436275151952356,9.216796891816132,0.09085041957521933,-0.008651975334116047
11.24727996,0.001965601168476,2.627661381026132,9.410896661755464,0.21392481913338013,0.011077699096297383
11.74727996,0.062547277890156,2.46455507924574,9.478092397449169,0.034307922234571575,0.05861527166392283
12.24727996,-0.0973422144754875,2.377211283361073,9.294663798465097,0.017338882303019054,-0.09853365622651913
12.74727996,0.0081809335725716,2.193797781534487,9.539616134128517,-0.23786518463879602,-0.014877881669691478
13.24727996,-0.0201510115209394,2.3439261252047445,9.265099224389733,-0.011028866926102276,-0.022372095180533597
13.74727996,-0.1205060916025715,2.351716206351154,9.56441616105267,-0.08577840945764836,-0.13450459643677634
14.24727996,-0.1135465059416494,2.141701569805054,9.358100116828869,-0.2245830931566214,-0.131876913269843
14.74727996,-0.1103663010468115,1.828858703428959,9.46581300513126,-0.5547053526008425,-0.15251435702455365
15.24727996,-0.2976585238652799,1.738815865910247,9.45052044496382,-0.6224659087506994,-0.3441988197295994
15.74707996,-0.295659943011562,2.0000252128238265,9.582550244092626,-0.4134058498863138,-0.33162385022451546
16.24707996,-0.5473125924244897,2.0731317640157965,9.368291041038002,-0.26191224964094373,-0.5690920650664233
16.74707996,-0.4122344058875142,2.008363489206794,9.422557186195982,-0.34939651171234165,-0.44065798166563064
17.24727996,-0.2013960382642295,2.013634427355637,9.458487295014068,-0.3701582907684483,-0.2315863348996974
17.74727996,-0.3250774969470258,2.0427799560894013,9.359322932183089,-0.30399217326044414,-0.34897211328315025
18.24727996,-0.4209398296369374,2.0308324844294483,9.690342668231358,-0.40730933341990205,-0.4591697578976376
18.74727996,-0.4134940370193815,2.0249450715615698,9.399058034373825,-0.326511801111836,-0.4399070116935465
19.24727996,-0.3377363801771599,2.2333010559548345,9.019247315528949,-0.02026544036590483,-0.33559933142328147
19.74727996,-0.2008652761452183,1.945160069638889,9.893862427683228,-0.5653024979562675,-0.253517006606954
20.24727996,0.0608002748068482,2.0952761191308373,9.27927480767119,-0.25769303674220556,0.042422608675457496
20.74727996,0.0385987243767342,1.904251657970144,9.579735245855884,-0.5275866148146211,-0.004085288699915951
21.24727996,0.0712415089649859,1.985927016348768,9.336794236314269,-0.3796782215900255,0.04368051759488803
21.74727996,-0.0447602778876043,2.0600531353613176,9.503447965408284,-0.35058231876606705,-0.07440655882631439
22.24727996,-0.1614944663919272,2.030917057844296,9.513085133972949,-0.3728532227631781,-0.19301668469985592
22.74727996,-0.2131485304228347,2.0743251263388958,9.273612995493965,-0.25638171746780036,-0.23181882782787724
23.24727996,-0.2113150228098778,1.828581906537384,9.65268571810113,-0.6035317068235386,-0.2610265658897386
23.74727996,-0.142198446714993,1.7147865712223,9.427045755803954,-0.6494307771556986,-0.18967039898487412
24.24727996,-0.3333676181116485,1.8410779813166285,9.304840256202894,-0.4791103122139919,-0.36739867542002236
24.74727996,0.0043551769964841,1.7325176738257182,9.487860103529224,-0.6611698120163363,-0.044978286731016476
25.24727996,0.0565244275170652,2.00752439573056,9.431599735725255,-0.38636624972168887,0.02636554289142201
25.74707996,0.1415165407957392,2.045684889082905,9.745055616220377,-0.44966539362713265,0.10034543218103947
26.24727996,-0.1935363039666383,2.3047827323441243,9.2256267161593,-0.024122436447050588,-0.19603589602829305
26.74727996,-0.2119140977515105,2.043346003611457,9.686216793301597,-0.4090940141386893,-0.24978116033373401
