Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2,X_fft,temp_X_highest_freq,temp_X_power_spectrum_entropy,temp_X_spectral_energy,Y_fft,temp_Y_highest_freq,temp_Y_power_spectrum_entropy,temp_Y_spectral_energy,Z_fft,temp_Z_highest_freq,temp_Z_power_spectrum_entropy,temp_Z_spectral_energy
10.25406768,-0.5233875610794806,-0.4190978599743089,-0.2062960014497026,-0.4197289952788274,-0.4297647989312337,,,,,,,,,-0.5233875610794806,,,,,,,,,,,-0.4190978599743089,,,,,,,,,,,-0.2062960014497026,,,15.248475427874485,,,,123.19333871621842,,,,9.992263669216616,,,
10.75406768,0.553035365127303,-0.6375376853303472,-0.3054568859298069,0.010718103821557867,0.4062287049567422,,,,,,,,,-0.3276743017691563,-0.5233875610794806,,,,,,,,,,-0.4588141918572249,-0.4190978599743089,,,,,,,,,,-0.2243252531733579,-0.2062960014497026,,0.7322419794738627,,,,17.15514860843763,,,,5.486941341851898,,,
11.25406768,-1.3541254441305122,-0.1453683867165119,0.5019698539760735,-0.2000945816669715,-1.2996152925352853,,,,,,,,,-0.5143017821984937,0.553035365127303,-0.5233875610794806,,,,,,,,,-0.4018240454680043,-0.6375376853303472,-0.4190978599743089,,,,,,,,,-0.09227159732800673,-0.3054568859298069,-0.2062960014497026,10.193579749711743,,,,38.84239284714943,,,,13.070143714104315,,,
11.75406723,0.3551608105390028,-0.7772041149026921,0.3323518527872495,0.4842666867964036,-0.07894129939950136,,,,,,,,,-0.35621767442803975,-1.3541254441305122,0.553035365127303,,,,,,,,,-0.4700749671834021,-0.1453683867165119,-0.6375376853303472,,,,,,,,,-0.01506733367068741,0.5019698539760735,-0.3054568859298069,11.346783374311388,,,,15.615074642473257,,,,8.89017714718778,,,
12.25406718,0.1836394581112257,-0.2881708036293445,-0.467574814207135,-0.32077326196653616,0.30971728811844923,,,,,,,,,-0.2580618321481733,0.3551608105390028,-1.3541254441305122,,,,,,,,,-0.43700148290084617,-0.7772041149026921,-0.1453683867165119,,,,,,,,,-0.0973414210409506,0.3323518527872495,0.5019698539760735,2.5110285730692765,,,,21.640388468848922,,,,15.526680734438854,,,
12.75406718,-1.1294439742194464,-0.1259059379128534,0.6166735585001789,0.0063061972544412185,-1.156567970505278,,,,,,,,,-0.41649494888840477,0.1836394581112257,0.3551608105390028,,,,,,,,,-0.3804386565393929,-0.2881708036293445,-0.7772041149026921,,,,,,,,,0.03247948433016387,-0.467574814207135,0.3323518527872495,5.332179375830314,,,,26.33828053741574,,,,14.143058814128718,,,
13.25406718,-0.2608564667694906,-0.6085580918993324,0.4131005576741913,0.25728910672566374,-0.5503278201634857,,,,,,,,,-0.38819704304860214,-1.1294439742194464,0.1836394581112257,,,,,,,,,-0.42191491751392735,-0.1259059379128534,-0.2881708036293445,,,,,,,,,0.10168331584725976,0.6166735585001789,-0.467574814207135,5.052099365755086,,,,31.089267256345483,,,,12.772865707791299,,,
13.75406718,0.186749681209123,-0.047055608253287,0.0722455968966464,0.1461141026937933,0.1797057396388062,,,,,,,,,-0.28366127500174304,-0.2608564667694906,-1.1294439742194464,,,,,,,,,-0.35375867946653816,-0.6085580918993324,-0.1259059379128534,,,,,,,,,0.09633100331078459,0.4131005576741913,0.6166735585001789,6.347182930476728,,,,12.01027596765948,,,,4.283609574179927,,,
14.25406718,0.1487197750887567,-0.1695776750832542,0.3088218480552757,0.3413466401562809,0.0008804695281548758,,,,,,,,,-0.20504653862165215,0.186749681209123,-0.2608564667694906,,,,,,,,,-0.32027122412412284,-0.047055608253287,-0.6085580918993324,,,,,,,,,0.13496570235523753,0.0722455968966464,0.4131005576741913,1.3172923626754125,,,,13.357349603249803,,,,9.117410723043978,,,
14.75406718,-0.3239198804402917,0.7192690294425883,-1.3041017106146289,-1.3378926893526188,0.642696664354717,-0.21644282365638104,0.553035365127303,-1.3541254441305122,0.6333713108302269,-0.05606834584036695,-2.1644282365638103,-0.7888858517525699,-0.39773988516420544,-0.22665987349776842,0.1487197750887567,0.186749681209123,-0.24992071342593433,0.7192690294425883,-0.7772041149026921,0.42166710327891044,-0.22887423935629936,-2.4992071342593434,1.2345832118834987,2.5759516902729183,-0.13126390529381168,-0.1695776750832542,-0.047055608253287,-0.003826614431165809,0.6166735585001789,-1.3041017106146289,0.5839504540501103,0.19053372247596104,-0.03826614431165809,-1.2722963764530142,1.6313580121472608,-0.1266829181847382,0.3088218480552757,0.0722455968966464,4.882659339684371,15.248475427874485,1.6698696645718778,591.8342041896469,13.77081726499441,123.19333871621842,0.992930777116584,19864.31476468422,5.909978768585853,15.526680734438854,2.073585994303426,1120.4701288999788
15.25406718,-0.4610437196549297,-0.1906716205080079,1.2799491285920774,0.9087764287548404,-0.9147922640510298,-0.21020843951392595,0.553035365127303,-1.3541254441305122,0.6303137496940533,-0.05606834584036695,-2.1020843951392596,-0.8295917773911305,-0.2776023036905312,-0.26927511825361594,-0.3239198804402917,0.1487197750887567,-0.22707808947930422,0.7192690294425883,-0.7772041149026921,0.41765216884898126,-0.18012464779563103,-2.270780894793042,1.074832887149026,2.43514592392036,-0.14206530806002918,0.7192690294425883,-0.1695776750832542,0.1447978985730122,1.2799491285920774,-1.3041017106146289,0.7035763436508504,0.32058685042126256,1.447978985730122,-0.6856274951575305,1.2917682376605402,0.1290683630474101,-1.3041017106146289,0.3088218480552757,5.076927820030414,11.346783374311388,1.7822643356241115,385.0933974049538,20.590791526712323,38.84239284714943,2.0211034047613152,5111.696756331827,12.852179735123974,15.526680734438854,2.0791048307260542,1185.8033196087636
15.75406718,0.1272628221478988,0.1621639231633336,-1.3542659815706222,-1.14618568131139,0.8138423053117885,-0.25278569381186633,0.3551608105390028,-1.3541254441305122,0.5858399789826276,-0.0667968223107959,-2.5278569381186635,-1.0407389568248373,-0.03905176393459137,-0.19717731090788596,-0.4610437196549297,-0.3239198804402917,-0.14710792862993616,0.7192690294425883,-0.7772041149026921,0.40674589468876476,-0.15747303089988304,-1.4710792862993616,0.6802368974967785,1.8486852973293466,-0.08675090238305412,-0.1906716205080079,0.7192690294425883,0.03991698900893066,1.2799491285920774,-1.3542659815706222,0.8425912503158611,0.32058685042126256,0.3991698900893066,-0.6906588051090524,-0.15638170602361814,-0.1406287905195049,1.2799491285920774,-1.3041017106146289,10.747412047779022,11.346783374311388,1.9048400677575075,500.0640848131957,15.069616019170326,38.84239284714943,2.008433498305087,5044.490959519481,8.883809348313825,15.526680734438854,2.1208797954233596,1234.6188628570283
16.25406718,0.0070258547503417,-0.3500186890753469,0.0905747321842379,0.08955378085383846,-0.09396282789664691,-0.11667056392378097,0.3551608105390028,-1.1294439742194464,0.4419848964311315,0.06714433844912025,-1.1667056392378097,-1.4419277651578757,2.1995979967088806,-0.16004946260639002,0.1272628221478988,-0.4610437196549297,-0.16757295886581963,0.7192690294425883,-0.7772041149026921,0.4117660584048482,-0.18012464779563103,-1.6757295886581964,0.8255869263088587,1.794050393803619,-0.1346177726907437,0.1621639231633336,-0.1906716205080079,-0.0012225231702528926,1.2799491285920774,-1.3542659815706222,0.8274316956217577,0.1996982901197568,-0.012225231702528927,-0.5668538687171131,-0.06883274194535664,-0.09859178639155164,-1.3542659815706222,1.2799491285920774,7.5618109311219515,11.346783374311388,1.9164646603230948,453.3360012574978,14.424427004795499,31.089267256345483,2.0987706875506507,3743.82357184387,9.625298426203662,15.526680734438854,2.114149354169896,1156.4365759431662
16.75406718,-0.1039863715689539,-0.5608840426154624,-0.1414991768666527,-0.15867297734291827,-0.16985197662950346,-0.16258528213457663,0.186749681209123,-1.1294439742194464,0.41023167809091987,-0.0484802584093061,-1.6258528213457664,-1.5929964141369928,2.8209124811977637,-0.14985617332685616,0.0070258547503417,0.1272628221478988,-0.1459409516370967,0.7192690294425883,-0.6085580918993324,0.38069025124114475,-0.18012464779563103,-1.4594095163709668,1.2485773665927458,2.384872621193451,-0.2121207308588744,-0.3500186890753469,0.1621639231633336,-0.04860762613564311,1.2799491285920774,-1.3542659815706222,0.8197385147934464,0.08141016454044214,-0.4860762613564311,-0.37598096329117725,-0.08806474643659966,-0.10639313011429728,0.0905747321842379,-1.3542659815706222,9.01673209166265,10.747412047779022,1.9748741387546334,405.88796592676755,6.0987987514099276,31.089267256345483,2.024811367004821,3537.188361964058,6.711393934356797,15.526680734438854,2.089645002493737,1122.4441347769077
17.25406718,0.6022600577656387,-0.6163084838914843,0.4982203920156242,0.7405755309667615,0.11645278134856647,-0.12072322216913534,0.6022600577656387,-1.1294439742194464,0.4669288275466651,-0.0484802584093061,-1.2072322216913534,-0.8637102916674144,1.8240597674896353,-0.01310776767367526,-0.1039863715689539,0.0070258547503417,-0.17875471966331066,0.7192690294425883,-0.6163084838914843,0.4075092987883804,-0.18012464779563103,-1.7875471966331067,1.1129379785190099,1.652910425739351,-0.2856094132284398,-0.5608840426154624,-0.3500186890753469,0.047971894486632805,1.2799491285920774,-1.3542659815706222,0.8217834556919016,0.1996982901197568,0.47971894486632805,-0.7568256442552046,0.2937069468926897,0.003536601182052082,-0.1414991768666527,0.0905747321842379,7.044997965981596,10.747412047779022,2.0595451288043276,449.21469777268203,16.020877630105524,31.089267256345483,2.0097072606038333,3325.5504689201844,11.19333873228583,14.143058814128718,2.125664180821613,1006.6571521234032
17.75406718,-1.0281168298688366,-0.1559958441739825,-1.524706159599042,-1.8295454084801315,-0.1839924982519281,-0.11059050773407435,0.6022600577656387,-1.0281168298688366,0.4430978891855286,-0.0484802584093061,-1.1059050773407435,-0.6506038938370494,1.3245362908324216,-0.1976548698909773,0.6022600577656387,-0.1039863715689539,-0.18176371028942356,0.7192690294425883,-0.6163084838914843,0.40718667433802236,-0.18012464779563103,-1.8176371028942355,1.1430180571520445,1.7243134131049322,-0.262043309763993,-0.6163084838914843,-0.5608840426154624,-0.1661660773232893,1.2799491285920774,-1.524706159599042,0.9291152542955745,0.08141016454044214,-1.661660773232893,-0.34779971588069813,-0.8789813671979607,-0.27432571895996505,0.4982203920156242,-0.1414991768666527,6.197898465458764,10.747412047779022,2.071576444107771,459.19650626478796,10.792585607373745,31.089267256345483,1.9875961626527119,2748.3253513450622,10.143130128824058,12.852179735123974,2.153834015402945,909.5141283137575
