Time_interval,Time,Acceleration_x,Acceleration_y,Acceleration_z
0,0.24868830632000002,2.252220387448,1.9981983397226,8.76079360444
1,0.7486632480000001,1.209811117502,0.48660441000520005,9.55827359212
2,1.248663248,1.7269479652056001,0.33571301982400004,9.60962360364
3,1.748663248,1.22866656001,0.7570890852428,9.37771122962
4,2.248663248,1.668945943082,1.17779516437784,9.33258254994
5,2.748263248,1.56567170490554,1.0411649863341998,9.06228937148
6,3.2486632479999997,2.6908726127620004,2.4886312900866,9.06712283136
7,3.7486632479999997,2.2426969649328,1.89765192029,9.6779147538
8,4.248663248000001,3.281325552826,3.710454352502,7.6077402544999995
9,4.748663248000001,1.780307880622,3.3131022042260003,8.47987638624
10,5.248663248000001,1.7281922093880002,-0.5253681366524,9.57114701266
11,5.748663248000001,-1.505707589028,-0.4826801800521,11.11973397254
12,6.248663248000001,0.4815316290716,0.37782669195266005,8.27801777874
13,6.748663248000001,0.70511698822202,-1.39989696998472,10.5572291375
14,7.248663248000001,3.68939750675,0.611749052242,7.565148029432001
15,7.748663248000001,0.679226632658,1.6514783283599999,8.8823011877
16,8.248463248,-0.35270205899060003,1.1749237747284,9.32784476326
17,8.748663248,-2.623299327998,-0.08470592096639999,9.64350597334
18,9.248663248,-1.1853086250558,0.60696339062504,9.003617306159999
19,9.748663248,-1.612140328094,1.1018948066698,8.63186852906
20,10.24866325,-3.474569919194,-0.04809573947600001,9.01634713152
21,10.74866325,-3.2633315810814003,-0.09547362831320004,8.798791741183999
22,11.24846325,-6.640561374648001,-1.5802679601224,8.382584181
23,11.74866325,-5.07311901093,-1.31906742510096,8.354301005626
24,12.24866325,-4.94639512784,-0.11097912131059999,7.63114212058
25,12.74866325,-4.80971705436,-1.3001641152080001,8.92197431518
26,13.24866325,-1.3764951645692,0.32590243939819996,9.6097193246
27,13.74866325,0.03488735419140001,0.872231726194,9.69078813582
28,14.24846325,-0.41663829247980005,1.6566468286719997,9.89934654178
29,14.74866325,-0.7907800229932,5.30474424362,7.7511181881799995
30,15.24866325,-1.486852131178,3.116555774268,10.12216622376
31,15.74846325,-0.5579105268924,3.28347906582,8.026819295520001
32,16.24866325,-1.411861081572,1.8671195205359998,9.19241106968
33,16.74866325,-1.4141103433636,1.3383535709762,9.18848678636
34,17.24866325,-1.7303936380577598,2.181201446486,9.28960747682
35,17.74866325,-3.9415531672140003,3.90685728796,6.1660646908059995
36,18.24866325,-3.5743984757639997,4.017166358214,9.396470904080001
37,18.74866325,-2.9031638695324,5.32474820618,6.44391921508
38,19.24866325,-2.0891734158156,4.0878503520362,7.8607094997599996
39,19.74866325,-0.8885986430116,3.0311798774697998,10.394517201348002
40,20.24866325,-1.7651374319982,3.292858960618,7.7328848937
41,20.74866325,-2.2584417081847197,1.5259030058362,9.71854488384
42,21.24866325,-0.081690967158,1.990493457364,9.4167620371
43,21.74866325,1.5736158530082,5.2932108163,6.22555018652
44,22.24866325,-2.124922246988,6.9453591587000005,6.00244344704
45,22.74846325,-1.312367499794,6.663819685019999,6.59031209944
46,23.24866325,-1.928806472894,5.99875849732,6.88692642214
47,23.74866325,-1.1730573624,6.04685428148,7.285810022340001
48,24.24866325,-2.108794608156,5.6531869983,7.12348086358
49,24.74866325,-2.7207829236600003,5.807524137520001,8.015477323239999
50,25.24866325,-2.8760292601999997,6.5663838577,6.3647646332
51,25.74866325,-2.22609077331,6.39075077526,7.50547107708
52,26.24866325,-2.74897036082,5.6345708704,7.0623203088799995
53,26.74846325,-2.237241311066,5.97454310426,6.9911578083000006
54,27.24866325,-2.7738078571,5.3683454848,7.52896863934
55,27.74866325,-2.45163820744,5.456257791540001,6.9716802121
56,28.24826325,-2.1988604353400003,5.49899354454,7.131568660599999
57,28.74846325,-2.9761449528000004,5.69247721188,6.942392053700001
58,29.24866325,-2.51662727604,5.98693794242,7.25613894452
59,29.74846325,-2.14956830024,6.89463129038,5.97124105458
60,30.24866325,-2.77313789126,6.7967649031,7.43751489632
61,30.74866325,-1.858888186248,6.94818270684,6.2643139981800005
62,31.24866325,-1.4101861035780001,7.882771282259999,6.10543046004
63,31.74866325,-1.279490115684,8.1049689288,4.5495693921600004
64,32.24846325,-1.6704773506786,8.53156128864,4.80909496772
65,32.74866325,-0.42563528903488,7.58720986362,5.86806256778
66,33.24866325,-1.262357514476,8.01854014382,4.12106273166
67,33.74866325,-3.2491181373,6.3265273857,6.469426679560001
68,34.24866325,-4.0748812365600005,5.86748830804,6.960960349980001
69,34.74866325,-3.44279321664,5.547855005280001,6.913103900139999
70,35.24866325,-4.13575467586,5.680226006420001,6.57992726328
71,35.74846325,-1.6941662737375,5.517322607,8.00657605176
72,36.24866325,-1.0811251325102,5.12418182374,7.931680650120001
73,36.74866325,-1.6431513050266,3.7705142175639996,9.02764124026
74,37.24866325,0.007322042289999977,0.23770299182799995,9.96873842284
75,37.74866325,-1.8189759426943999,-5.1023593276348,9.4247062492
76,38.24846325,-2.1271714873497998,-2.8041488366753997,9.38192255958
77,38.74866325,-1.5076218415442,-3.6439339082824,9.0905725292
78,39.24846325,-0.6352944224234,-1.07777517651028,8.6750827794
79,39.74866325,0.53082377770612,0.4952185848584,9.55009016072
80,40.24866325,2.622820757632,-0.3835216220766,9.1666163825
81,40.74866325,0.6041877216166001,0.264598332772,9.15527440574
82,41.24866325,1.5871114183160402,-0.47942595391994,9.93863674646
83,41.74826325,4.14781449318,-1.24785700987,9.203274431239999
84,42.24866325,5.497844982079999,0.1912343778238,8.27203570342
85,42.74866325,4.624799728326,1.64731482957,8.45489521986
