Time (s),X,Y,Z
0.25228585832,-0.4657550886993155,0.3896714132549263,0.22314037602673426
0.7522608,0.3844335550527989,0.2993938259555127,0.6058425500641635
1.2522608,-0.08853025598026518,-0.04730549846221397,-0.20652007714252169
1.7522608,0.1850265802300259,0.1159652016896669,0.285791392002674
2.2522608,-0.12748790402919305,-0.2707042530420847,-0.39610105637523807
2.7522608,0.11740260115644893,-0.5075150358955596,0.4710546567546914
3.2520607999999998,0.144071191035526,0.2031343102357807,-0.8513811900628463
3.7522608,0.0021650971340149905,-0.16571799414891664,0.2345293082626063
4.2522608,0.28545843098508444,-0.137943621841156,-0.5163755021478914
4.7522608,-0.5652802470676221,0.26425505773622876,0.8460720938690849
5.2522608,0.12265010226203468,0.8481343021708139,0.17090413601800616
5.7522608,-0.021237748575323206,-0.060237214244097066,0.19645028065975467
6.2522608,-0.020748463589481778,-0.22778364398193954,0.007169202550548984
6.7522608,0.22273923192968803,-0.1520191858564882,-0.08477123382815022
7.2522608,0.2714042247051728,-0.40364402008861583,0.14795044169126986
7.7522608,-0.07317716230351305,1.16104811373211,-0.21218438177396673
8.2522608,0.051855755368049275,0.08515769131425094,0.05577558759423317
8.7522608,-0.13751148414215536,-0.21975773506364782,-0.37110983550789894
9.2522608,0.1480773159799588,-0.009758186025494019,-0.428991823912281
9.7522608,0.2911376063130735,0.167436576017825,-0.17719611139008087
10.252260799999998,-0.24042379354051704,0.1290754259264742,0.18689206831931732
10.752260799999998,0.15797595458781719,0.048531902025995464,-0.21368533012385704
11.252260799999998,-0.345790661159493,0.24295870265779848,-0.0008704387303319748
11.752260799999998,-0.03912106346265178,0.3212131430182318,0.10013139487634393
12.252260799999998,-0.34234279446925764,-0.05298407085602561,-0.09687145831833473
12.752060799999999,0.5757271879651966,-0.7996181810555631,-0.5419942753452149
13.252060799999999,0.09920287568652401,-0.09110704481749884,0.7120401118410632
13.752060799999999,-0.1269070829848057,-0.019949944663644126,0.26631364645720157
14.252260799999998,0.53865387280982,-0.020400137382095736,-0.5500527488522867
