Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z
10.25147743,0.06720225018905283,0.03497817193023962,0.02880843063537456
10.752735046600002,0.06703848126152863,-0.3499478558643171,-0.09440125300496556
11.2539929,0.06211229985739436,0.3841975873760479,0.0660528617329729
11.750237593469388,0.016693743926354827,-0.03251228745181554,0.0776651991101018
12.24648274,-0.03438764730089738,0.03493094191036071,0.007819260304542526
12.7477405384,0.04374358261090215,0.004758488790454662,0.013645647810812072
13.2489983,0.06204465678526571,0.012181991638291914,0.04582149664231317
13.750256325,0.010147515632550572,-0.0009603840005460901,0.008611367958871121
14.251514010000001,0.038633375361782664,-0.044666162322536174,-0.04034398953059011
14.7527715634,0.021202314865685377,0.0526312586260081,0.07330825925406904
15.25402924,0.0184437270636655,-0.014725001903163835,0.031168860924926562
15.750274416938776,0.009443698343102085,-0.00016426834793805355,0.028779824736529274
16.2465196218,0.015229718698881149,-0.00217332318850368,0.025179903912045155
16.747778106400002,-0.008247454455458653,0.0013983203853194632,0.023552140605975852
17.24903605,0.037945197602434824,-0.003047538990048175,0.028883437463822725
17.75029399,0.01304696541579569,-0.004923526763038385,0.02405806967484129
18.25155193,0.007188436224003031,-0.001316917411258161,0.023086661376749168
18.7528088858,0.019070008857876842,0.0015397580360855545,0.021442351076244943
19.2540669824,-0.004106224093759594,-0.005027670614642924,0.031565489067065376
19.750313267755104,0.014644002186656097,-0.0006273836005845718,0.024507377339112565
20.246559050000002,0.004499303065640581,-0.002873282445374926,0.02848815217440584
20.7478171316,0.009897470991224967,-0.0020961893438839955,0.022828159863526473
21.24907572,0.011569864899466951,-0.0028252668009033995,0.025873871381514008
21.750338178399996,0.026303455624017244,-0.012559301763424282,0.030010988664624753
22.251597139999998,-0.002679634014531248,0.0053578512817430615,0.019778904793915277
22.7528521968,0.006607648616065887,-0.004132076559782332,0.02768319950345484
23.25411102,0.007438569993486985,-0.002160936718922541,0.0265808424310735
23.750358217755103,0.011736629970798627,-0.007176805677263299,0.025204120671078255
