Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z
10.24782584,-0.0008165393566975247,-0.0006048798089158732,-0.0010032178037073815
10.7490630114,-2.2190534888555658e-05,0.0003817543106154842,-0.0012392719921691191
11.2503011872,0.0019613258860062084,-0.0002641153253779747,-0.00014720274230883748
11.7515405964,0.005398868512983672,-0.0001798640586944944,-0.006632288186109737
12.25278082,0.008620505562153876,-0.002708480497535698,-0.07979570205109139
12.7540211452,0.03139105958646862,0.012084982505055446,-0.26445567231838646
13.25025006632653,-0.005258986108603906,-0.012393176044074533,-0.48100415277020536
13.746480265,-0.01879196484343074,0.021207689050876773,-0.6598891157375235
14.2477239,-0.028166811675747715,0.036603819085770685,-0.7867593048310678
14.7489685148,-0.016894247583706345,0.040909152516850567,-0.7701861094854313
15.250214289999999,-0.01071930334145652,0.04359894288904364,-0.652059093533913
15.75146136,-0.019951968019304503,0.01852301903138963,-0.5099648934768263
16.2527097,-0.026758249780386382,0.01760541956071177,-0.5061810418556724
16.7539584812,-0.0025517107034024465,0.026331961799321554,-0.5527409591628265
17.250196234693878,-0.011476368858283624,0.04773336735414417,-0.5175691796380911
17.7464352836,-0.010727829646031663,0.021660916126287715,-0.31800037024348066
18.24768825,0.05576872605965584,-0.03748547001065287,-0.21729426382809183
18.7489416732,-0.026851761065340388,0.027708749367760216,-0.08530949445286425
19.2501962176,-0.008888471064325493,-0.0074164020413305986,-0.046022072881014404
19.7514521824,0.029585357757874874,0.03978185819359563,-0.04899038949905233
20.252709287400002,-0.006916918115082913,0.007608369429140971,-0.018677304051666396
20.7539673088,-0.03988103308040342,0.014847036688892278,-0.021601093006044954
21.25021379081633,0.03150592488425593,-0.0026234565533529916,0.003910423957673141
21.7464616082,-0.013444894612066416,0.017624037704753008,0.0036141599743952607
22.247723147400002,-0.01291055684360234,0.0055192444489526905,-0.0032472226152555394
22.748985390399998,-0.01068102052764901,-0.0014600319773466792,-0.00541810902922715
23.25024868,0.0064017214523105995,0.012692024940079025,0.004950455281777427
23.7515132946,-0.004745047026119625,-0.003979411839616428,0.061381065843937
24.252779190000002,0.0062339009142183,-0.0030656530995612523,0.09923343589681602
24.75404635,0.0052665034196924644,-0.0090961208489384,0.2378292924616111
25.250302027142855,-0.02159273016133418,-0.06636120826444701,0.4497948251570003
25.74655865,0.005509667933401401,-0.024694507223047245,0.5630580540212967
26.24782867,0.028371858304352463,-0.053772349327717614,0.6689467797657335
26.749099778,-0.012270319018379432,-0.02906933951381475,0.5069941654489228
27.25037163,-0.00456812563266082,-0.0022755499752661686,0.2927906914336902
27.7516441182,0.0022461414966236624,-0.01915786920356244,0.10877268959140954
28.252917160000003,-0.006813886761781899,-0.018820094724048216,0.021945681812660718
28.7541904614,0.005150247342343199,-0.011614833533662145,-0.00950348528746492
29.25045134346939,0.004178550551369426,-0.012256560713060189,-0.013119423149939522
29.746712702,-0.02299655516556983,-0.0007662895821601363,-0.01227460902261699
30.247987400000003,0.011782918015793698,-0.000465618063476036,0.002001528770977096
30.749262132,0.004811557243178046,-0.013446899493244326,0.002152558566709496
31.250537518599998,-0.002155818733287947,-0.0017689120886495288,0.0014934205337323084
31.7518133638,-0.0028152088804612235,0.001866585685784435,-0.009406408274647
32.25308978,-0.0015041590373219686,-0.0009133546171300456,-0.013111263627910652
32.754366548600004,0.006549003600240125,-0.012344602129272792,-0.02126963258007732
33.250631077142856,0.001204554232987403,0.016821063631353647,-0.020001867450637548
33.746896666000005,0.003948769690384741,0.01317352966987193,0.0021686064134072668
34.24817564,-0.01924756368940557,0.016088035021912063,0.007872352526521562
34.749454368,-0.010765794422434664,0.001293562081509452,0.023703926583485614
35.25073344,0.00710342583386709,0.01237174624924365,0.019151830661368094
35.752013240000004,0.010155962885513022,-0.017105247042111894,-0.014066536256258927
36.25329332,-0.017383435376546807,-0.011206096486010272,-0.004346513485392571
36.74956132408163,0.013175431992975994,-0.005933286052428369,0.0006474001075424376
37.2458302172,0.008029332929794755,-0.004560259150451539,-0.005637657972146878
37.747112863400005,0.02596406078201923,0.009653447967291095,-0.00220180546587112
38.24839622,-0.03987582849114032,0.015125060199125651,-0.007179205522675844
38.749679958799994,-0.004448441001810337,-0.0350383853619262,-0.014528473048822573
39.2509641476,0.005262432682468505,0.022065211917262958,-0.008695515188081503
39.752249227,-2.109072818814034e-06,-0.009748775366675393,-0.010566676542087436
40.2535348476,-0.03169868044545493,0.006626088224500095,-0.013523079517608444
40.74980844836735,0.033055284112583676,0.017636819774141367,-0.012536505321539044
41.246082957199995,-0.005958900498742149,0.0008450253995977357,-0.048153550338536535
41.74736824440001,0.001293184369514078,0.01306062762020751,-0.08723246175059197
42.24865307,0.011875602136831255,0.01819969605684667,-0.12202855734821254
42.7499406334,-0.00017339196723539319,0.008031892175667396,-0.15624493530226158
43.2512294774,0.016278280149871153,0.026760356910570327,-0.1630454918741197
43.7525190722,0.01740439074328488,0.0038896613197411754,-0.1557765823149813
44.253809527,0.0019078674940062644,0.007287176615930366,-0.1251046812623783
44.75008708693877,-0.008477084329854747,-0.018020010229496407,-0.07713513423660262
45.2463647468,0.01937598058500597,0.011789196368327131,-0.0267900698383821
45.7476563442,-0.00937550066370693,-0.010093338688937765,-0.024122484118403797
46.24894864,-0.029900124255079076,0.01893885070812465,-0.019724838578095597
46.750238798,0.025152622111402175,-0.02242116181736618,3.538615296478087e-05
47.2515293974,0.058949535405143735,-0.02515669577507602,0.012410502919535977
47.75282339420001,-0.10776480889747063,0.040204949175076256,0.00142153952641174
48.254118399999996,0.052302185568000155,0.013759554269287646,0.0010838207272749
48.75040052489796,0.033550565214944844,-0.015094984361356582,-0.005495194076205708
49.246683139999995,-0.029355392823378613,0.0002059063808566137,0.0037214490167368415
49.747979581,-0.03638642608325599,0.0005764213562493772,0.008890636892366332
50.2492764972,-0.005542035824137485,-0.013375535867819022,0.012588323178026462
50.7505742772,-0.03176689231716283,0.0015395924557328245,-0.00043428679948891575
51.251872717400005,0.007183690318657552,0.03153411120279723,-0.031013806197009046
51.7531715772,0.020721332714404798,0.03855279491067139,-0.027222947058160318
52.24945837734694,0.004417708742661556,0.00978364427523433,0.03292899317085655
52.7457453774,0.003838758236390542,-0.01589266611505147,0.023634182626679913
53.2470458774,0.0036737573754178215,0.030504788153552346,0.0020198686017227517
53.7483474314,-0.017298351789660965,0.013409571361885784,-0.0058297665113063975
54.249649829999996,0.012049398482693308,-0.019526148373007302,0.00343911410710557
54.75095184,0.0071254635013863355,-0.00957135196761742,0.011101885302564778
55.25225398,0.010196826477399052,-0.016121546289124284,0.012970397177351014
55.753557359999995,0.013507868193738986,-0.0173604840417854,0.002975998146728339
56.249848459183674,-0.004289990200535575,-0.011599071005430013,-0.04668801919475263
56.746139412800005,0.001206187219424061,0.023119561299882206,-0.21156091708190514
57.24744402,-0.07746001246738124,-0.011895981091599561,-0.2844801529905537
57.748748908799996,0.04118829642898364,-0.010168627108932403,-0.31049630772697917
58.25005418,0.012671215483776232,0.0032019686159139504,-0.28460177726035285
58.751360745599996,-0.005047794139571724,0.03496978422849884,-0.16191576299760238
59.252667866399996,-0.008941493364941745,0.023194060709153266,-0.18112903065914704
59.753974651600004,0.023439835060941622,0.020469929650790076,-0.3508894585952788
60.250268668367355,0.017755952412857136,0.023400244165626454,-0.4041600381748376
60.7465638786,-0.017617235279932898,0.01886396139522865,-0.3508936240128484
61.24787344680001,-0.009997109092813636,0.07357773268572036,-0.05735846849642295
61.7491836014,-0.01610084178044179,0.025180428248052035,0.29769550681422485
62.25049445,-0.05365201590317483,-0.09045686821245028,0.47068662842878156
62.7518057454,-0.01624450216483325,-0.022261162857695246,0.5539965471754186
63.2531175864,-0.028603249941934146,-0.01814170028085148,0.617360632981184
63.74941723244898,-0.023019284785154838,-0.042686199612418194,0.6307144482236222
64.24571765,-0.039161509811222246,-0.03287920759196413,0.6185631868743313
64.7470321608,-0.02071961782689908,-0.02003803673134482,0.6256093206226487
65.24834763,-0.03726806715347025,-0.02126647116952721,0.5917023320202961
65.7496635598,-0.033546817231726596,-0.03460641991326954,0.5691200849341791
66.2509802376,-0.0313867833863733,-0.05807144430628438,0.5531266732642751
66.75229736680001,-0.002180636681467451,-0.05746200866651719,0.3992992154578073
67.2536150574,-0.012011943398675205,-0.06239987490010522,-0.06830223516364917
67.74992042040816,-0.00874435162459012,-0.016873546639377318,-0.3481516562712548
