Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z,pca1,pca2,temp_Linear Accelerometer_X_mean,temp_Linear Accelerometer_X_max,temp_Linear Accelerometer_X_min,temp_Linear Accelerometer_X_std,temp_Linear Accelerometer_X_median,temp_Linear Accelerometer_X_sum,temp_Linear Accelerometer_X_skew,temp_Linear Accelerometer_X_kurt,temp_Linear Accelerometer_X_exp_avg,Linear Accelerometer_X_lag1,Linear Accelerometer_X_lag2,temp_Linear Accelerometer_Y_mean,temp_Linear Accelerometer_Y_max,temp_Linear Accelerometer_Y_min,temp_Linear Accelerometer_Y_std,temp_Linear Accelerometer_Y_median,temp_Linear Accelerometer_Y_sum,temp_Linear Accelerometer_Y_skew,temp_Linear Accelerometer_Y_kurt,temp_Linear Accelerometer_Y_exp_avg,Linear Accelerometer_Y_lag1,Linear Accelerometer_Y_lag2,temp_Linear Accelerometer_Z_mean,temp_Linear Accelerometer_Z_max,temp_Linear Accelerometer_Z_min,temp_Linear Accelerometer_Z_std,temp_Linear Accelerometer_Z_median,temp_Linear Accelerometer_Z_sum,temp_Linear Accelerometer_Z_skew,temp_Linear Accelerometer_Z_kurt,temp_Linear Accelerometer_Z_exp_avg,Linear Accelerometer_Z_lag1,Linear Accelerometer_Z_lag2
15.24923949,-0.6858632679407728,-0.6400784058312423,0.3001726066806844,-0.7778957003435721,0.3146152387816459,-0.19487555615786803,0.318441456446731,-1.2433509850777316,0.48716213176839335,-0.11486391795951675,-1.9487555615786802,-1.1440367932233926,1.1445227664485367,-0.32780854216276495,-1.2433509850777316,-0.3662909017968007,-0.031842192414450896,0.1553670857185427,-0.6400784058312423,0.22361549551474164,0.01758893384675105,-0.3184219241445089,-2.6648865968847426,7.754092981352168,-0.06883856486103367,0.0320858526958036,0.0030920149976985,0.03867010516972531,0.3001726066806844,-0.2520730589106055,0.1507579298919832,0.028723921128245497,0.38670105169725316,-0.2221246261662454,1.0316225596452762,0.1257584148553119,0.0469400731511877,0.0173869048726133
15.74923949,0.0528574902611973,0.0211762990956678,-0.2212826094047082,0.0843009188936515,-0.2553783769283668,-0.21407197216119864,0.318441456446731,-1.2433509850777316,0.47143934318383496,-0.11486391795951675,-2.1407197216119864,-1.202098584841003,1.4377670172843549,-0.25859653626749907,-0.6858632679407728,-1.2433509850777316,-0.03475322032257378,0.1553670857185427,-0.6400784058312423,0.22261478765823126,0.01213415704668315,-0.3475322032257378,-2.6570441781748,7.749261443170133,-0.05247222595981521,-0.6400784058312423,0.0320858526958036,0.01253575049086673,0.3001726066806844,-0.2520730589106055,0.17168932383925017,0.016649381350116,0.1253575049086673,-0.0567484431453648,-0.3278556658407723,0.0626600468080355,0.3001726066806844,0.0469400731511877
16.24923949,-0.1598571871469264,-0.2608976038689208,0.0267080904015474,-0.18668915971484257,0.029397294606655598,-0.21889520732218576,0.318441456446731,-1.2433509850777316,0.47052059582409206,-0.1389800937644522,-2.1889520732218575,-1.1719330343946115,1.405818150513586,-0.24064392733648585,0.0528574902611973,-0.6858632679407728,-0.06872096664786162,0.1553670857185427,-0.6400784058312423,0.22918443259009424,0.0030346991855430498,-0.6872096664786163,-2.0250409483265823,4.468896959243814,-0.09036774921601623,0.0211762990956678,-0.6400784058312423,0.040413865422082015,0.3001726066806844,-0.2212826094047082,0.14441689481340278,0.02204749763708035,0.4041386542208202,0.025223005105679566,0.7411681316781339,0.05612332746140129,-0.2212826094047082,0.3001726066806844
16.74923949,0.6169791603397191,0.1106600021734229,-0.3298124140782727,0.6638169030974419,-0.2868263490891549,-0.14538699125001603,0.6169791603397191,-1.2433509850777316,0.5402673197475807,-0.05349984844286455,-1.4538699125001602,-0.7743921845713562,0.6593752180451874,-0.0847124568499031,-0.1598571871469264,0.0528574902611973,-0.0579527047678581,0.1553670857185427,-0.6400784058312423,0.23537366538598928,0.01213415704668315,-0.579527047678581,-1.983598710470074,4.195838017469598,-0.053817248963390935,-0.2608976038689208,0.0211762990956678,0.017356153582964013,0.3001726066806844,-0.3298124140782727,0.18256054844885772,0.02204749763708035,0.17356153582964012,-0.607289809306031,0.5963151436875772,-0.014046807363993982,0.0267080904015474,-0.2212826094047082
17.24923949,0.1704518666191904,0.0110111190994451,0.1374998146437224,0.14304283560510225,0.10209081670573844,-0.15024885729569387,0.6169791603397191,-1.2433509850777316,0.5368309805543433,-0.05349984844286455,-1.5024885729569388,-0.7705711847832949,0.7235492024614872,-0.038318943491886095,0.6169791603397191,-0.1598571871469264,-0.07238830142976786,0.1106600021734229,-0.6400784058312423,0.2250367063131667,0.007051567048571799,-0.7238830142976787,-2.1430805582542805,4.788509272492336,-0.0420302729519662,0.1106600021734229,-0.2608976038689208,0.031097108819066677,0.3001726066806844,-0.3298124140782727,0.18625055836820506,0.03682408177636755,0.31097108819066677,-0.8117348511340744,0.5666410933874653,0.013507123910136271,-0.3298124140782727,0.0267080904015474
17.74923949,0.4133566458890563,-0.0880051503410492,-0.1254894930133263,0.41534687550907556,-0.0680616657909152,-0.12188805100972111,0.6169791603397191,-1.2433509850777316,0.5602476395355208,-0.05349984844286455,-1.218880510097211,-0.7438795785740402,0.3451092550199582,0.04380389094101252,0.1704518666191904,0.6169791603397191,-0.07205811704527149,0.1106600021734229,-0.6400784058312423,0.2250082841713317,0.007051567048571799,-0.7205811704527149,-2.14935953200587,4.812916259296723,-0.050389341568163104,0.0110111190994451,0.1106600021734229,0.00016254316563620863,0.3001726066806844,-0.3298124140782727,0.18373229196322693,0.02204749763708035,0.0016254316563620863,-0.3733635450350547,0.1210536455406722,-0.011764988257766014,0.1374998146437224,-0.3298124140782727
18.24923949,0.359152967741948,0.0229425719809916,0.0444113944424614,0.3443343890101727,0.04458700967859224,-0.11781689988019943,0.6169791603397191,-1.2433509850777316,0.5639386690762779,-0.05349984844286455,-1.1781689988019943,-0.7363546087728873,0.2908933784712216,0.10114008672300079,0.4133566458890563,0.1704518666191904,-0.06973766933340729,0.1106600021734229,-0.6400784058312423,0.2259486523789781,0.01609370909755645,-0.6973766933340729,-2.15528095582798,4.8039863987229285,-0.0370562663774077,-0.0880051503410492,0.0110111190994451,0.003012496827120479,0.3001726066806844,-0.3298124140782727,0.1842241067464705,0.0355597424220044,0.030124968271204786,-0.42656125142466367,0.11298673831122537,-0.0015511004940883012,-0.1254894930133263,0.1374998146437224
18.74923949,0.09032906396642,-0.012968275694065,-0.0129365095936274,0.08579972103754668,-0.044034322346972625,-0.07522351471447003,0.6169791603397191,-1.2433509850777316,0.5617425879356284,0.07159327711380865,-0.7522351471447003,-1.0148091223389937,0.7787403053088663,0.09917444622180427,0.359152967741948,0.4133566458890563,-0.08009815756922478,0.1106600021734229,-0.6400784058312423,0.2200769057737399,0.007051567048571799,-0.8009815756922478,-2.207115979890103,5.079703638168425,-0.03267663170770903,0.0229425719809916,-0.0880051503410492,-0.011640214189771802,0.3001726066806844,-0.3298124140782727,0.1784200424045301,0.02204749763708035,-0.11640214189771801,-0.21536427528774071,0.4678480877235742,-0.003621174875822683,0.0444113944424614,-0.1254894930133263
19.24923949,-0.5251249635931914,0.0002526760822956,-0.2278252533462484,-0.4853037317564733,-0.3555471393177463,-0.0911069208941091,0.6169791603397191,-1.2433509850777316,0.5730193791436065,0.07159327711380865,-0.911069208941091,-0.9011114536622578,0.28994405363356485,-0.014334537380922219,0.09032906396642,0.359152967741948,-0.08038209146076507,0.1106600021734229,-0.6400784058312423,0.21995945221455007,0.0056318975908703495,-0.8038209146076507,-2.20655623364271,5.081335352589063,-0.026689484836799095,-0.012968275694065,0.0229425719809916,-0.03616143001165797,0.3001726066806844,-0.3298124140782727,0.19043339490193856,0.00688579040396,-0.3616143001165797,0.10502424179258464,-0.38377712382796453,-0.04438555277953645,-0.0129365095936274,0.0444113944424614
19.74447986,-0.1314879317635533,0.0118688060639458,0.0901126462551874,-0.14668261486693004,0.0050576261056752975,0.020079384437308726,0.6169791603397191,-0.6858632679407728,0.4089962207821936,0.07159327711380865,0.20079384437308725,-0.420054340687452,-0.41668181407952937,-0.03563515454140059,-0.5251249635931914,0.09032906396642,-0.08240379612395085,0.1106600021734229,-0.6400784058312423,0.21890123655825108,0.0056318975908703495,-0.8240379612395085,-2.212518784192667,5.127053021667925,-0.019678886491209115,0.0002526760822956,-0.012968275694065,-0.031844172701258,0.3001726066806844,-0.3298124140782727,0.19299878999251602,0.00688579040396,-0.31844172701258,0.04480331285301983,-0.5696370488504608,-0.019931334773223022,-0.2278252533462484,-0.0129365095936274
20.26594176042553,0.2604915421493894,-0.0421906068599563,0.1597909070364003,0.22388951793032022,0.15574612442222946,0.11471486544632495,0.6169791603397191,-0.5251249635931914,0.329205341525139,0.1303904652928052,1.1471486544632494,-0.4928536698080474,0.35460039189143594,0.01820606303874305,-0.1314879317635533,-0.5251249635931914,-0.02261501622682225,0.1106600021734229,-0.2608976038689208,0.09782575811860128,0.0056318975908703495,-0.2261501622682225,-1.6584485255308465,4.165408396477642,-0.023771926558254056,0.0118688060639458,0.0002526760822956,-0.0458823426656864,0.1597909070364003,-0.3298124140782727,0.16988720319428194,0.00688579040396,-0.45882342665686404,-0.46103882001981944,-1.2110674825773506,0.012745436464890313,0.0901126462551874,-0.2278252533462484
20.75423949,0.4030790553475392,0.0577981791638921,0.0429175645270989,0.39062004391116456,0.03958488683159387,0.14973702195495914,0.6169791603397191,-0.5251249635931914,0.34033438927122966,0.21547170438428992,1.4973702195495913,-0.7481579624331199,0.24123088335346463,0.08818297073125143,0.2604915421493894,-0.1314879317635533,-0.01895282821999982,0.1106600021734229,-0.2608976038689208,0.10030143294014081,0.0056318975908703495,-0.18952828219999818,-1.6156276014451856,3.7936354482122465,-0.008940998245136571,-0.0421906068599563,0.0118688060639458,-0.019462325272505698,0.1597909070364003,-0.3298124140782727,0.15982454026467927,0.03481282746432315,-0.19462325272505698,-0.9724885667381554,0.045320034213405434,0.018231277930746418,0.1597909070364003,0.0901126462551874
21.25423949,-0.4001859014650922,-0.0196518330578956,-0.1826085280620763,-0.37100722783301127,-0.2852551997313454,0.12570415052314257,0.6169791603397191,-0.5251249635931914,0.371668658737029,0.21547170438428992,1.2570415052314257,-0.701193599549838,-0.5122129325207087,-0.0006113696680837832,0.4030790553475392,0.2604915421493894,0.005171748861102703,0.1106600021734229,-0.0880051503410492,0.05394097494190211,0.0056318975908703495,0.051717488611027033,0.34435317002277493,1.1389394677881788,-0.010888422756547302,0.0577981791638921,-0.0421906068599563,-0.04039398711886807,0.1597909070364003,-0.3298124140782727,0.16666619485332582,0.014990527466735749,-0.4039398711886807,-0.5170865388596273,-1.0270353810803112,-0.01828505043158499,0.0429175645270989,0.1597909070364003
21.75423949,-0.1968186330585887,0.0573082239884589,-0.1954247610573882,-0.1626035504940459,-0.2865885973915941,0.04432437118331177,0.4133566458890563,-0.5251249635931914,0.33988257004629546,0.1303904652928052,0.44324371183311767,-0.5380492471602542,-1.1352459341372676,-0.0362854175572665,-0.4001859014650922,0.4030790553475392,-0.00016342895739369576,0.0577981791638921,-0.0880051503410492,0.04408635242014326,0.0056318975908703495,-0.0016342895739369576,-0.5859667177645007,0.591759842267716,0.001510967560726554,-0.0196518330578956,0.0577981791638921,-0.026955221816779618,0.1597909070364003,-0.2278252533462484,0.14470817201751449,0.014990527466735749,-0.2695522181677962,-0.19901362429887057,-1.701281350968621,-0.050492270545367396,-0.1826085280620763,0.0429175645270989
22.25423949,-0.0069823836868969,-0.0385604653888591,0.1148146813428244,-0.0320630939642961,0.06607209279154241,0.02658094615270304,0.4133566458890563,-0.5251249635931914,0.33718728713739593,0.04167334013976155,0.2658094615270304,-0.3612792949321701,-1.1878728322146443,-0.030957593217199295,-0.1968186330585887,-0.4001859014650922,-0.005120587406224115,0.0577981791638921,-0.0880051503410492,0.0454559443747389,-0.0063577998058847,-0.051205874062241155,-0.20960210600421897,-0.15003821506397078,-0.005774747521016293,0.0573082239884589,-0.0196518330578956,-0.029223735146869424,0.1597909070364003,-0.2278252533462484,0.14199604076453273,0.014990527466735749,-0.29223735146869423,-0.22825936458697152,-1.695638659463842,-0.020436461111150706,-0.1954247610573882,-0.1826085280620763
22.75423949,0.1781931485912147,-0.0119241848100282,-0.085969449766012,0.183812010222414,-0.09695966108020959,0.0030645964229188806,0.4030790553475392,-0.5251249635931914,0.3146634940587353,0.04167334013976155,0.030645964229188805,-0.4061079349714507,-0.9270816061930495,0.007069814384330523,-0.0069823836868969,-0.1968186330585887,0.0024875091468779835,0.0577981791638921,-0.0421906068599563,0.03526690728354754,-0.0058357543638663,0.024875091468779836,0.5302225009884401,-0.7079589188153926,-0.006892827028109366,-0.0385604653888591,0.0573082239884589,-0.025271730822137996,0.1597909070364003,-0.2278252533462484,0.13954795151306412,0.014990527466735749,-0.25271730822137994,-0.31046051529904034,-1.50283638871642,-0.03235154995748912,0.1148146813428244,-0.1954247610573882
23.25423949,0.055852789707991,-0.1661299373693476,0.1462076038392933,0.014577847407546866,0.1475069747117982,-0.027265421380476818,0.4030790553475392,-0.5251249635931914,0.2901927703750246,0.02443520301054705,-0.2726542138047682,-0.3800055531720482,-0.4954314199862644,0.0159394462613597,0.1781931485912147,-0.0069823836868969,-0.016419741788155938,0.0577981791638921,-0.1661299373693476,0.06292180777142575,-0.0124462302520466,-0.16419741788155937,-1.4197297510465348,3.508691235585023,-0.035845028908334506,-0.0119241848100282,-0.0385604653888591,-0.015092109882454801,0.1597909070364003,-0.2278252533462484,0.14861428613396097,0.014990527466735749,-0.15092109882454802,-0.31530000552716825,-1.6774632106786187,0.00011375073283495518,-0.085969449766012,0.1148146813428244
23.75423949,-0.0977505448358689,0.0755350901266638,-0.0408772444463953,-0.08781962732094041,-0.13147304030654888,-0.04607338226070571,0.4030790553475392,-0.5251249635931914,0.2878095225668038,-0.052366464261382896,-0.4607338226070571,-0.1555926352895339,-0.48610213262650753,-0.004731461210863682,0.055852789707991,0.1781931485912147,-0.007569405206083056,0.0755350901266638,-0.1661299373693476,0.0693564696630888,-0.0058357543638663,-0.07569405206083056,-1.2178403576170334,2.4358042248871428,-0.015594098174698447,-0.1661299373693476,-0.0119241848100282,-0.017886183367731595,0.1597909070364003,-0.2278252533462484,0.14883175156808795,0.0010201600403517974,-0.17886183367731595,-0.24423327129578876,-1.7257643382843544,-0.007339157481570546,0.1462076038392933,-0.085969449766012
24.25423949,0.199639281628192,-0.1463468955189691,-0.0713669759540673,0.19178805997712575,-0.03614429138578753,0.02640304226143263,0.4030790553475392,-0.4001859014650922,0.24126169885837784,0.02443520301054705,0.2640304226143263,-0.1942994305806156,-0.4081330178733066,0.032426855668964624,-0.0977505448358689,0.055852789707991,-0.022229362366209527,0.0755350901266638,-0.1661299373693476,0.08188185416917362,-0.0157880089339619,-0.22229362366209526,-0.7370333113441379,-0.2603996526881619,-0.03936733405547493,0.0755350901266638,-0.1661299373693476,-0.0022403556285134837,0.1597909070364003,-0.1954247610573882,0.13152772216836633,0.0010201600403517974,-0.022403556285134837,-0.24682037958837771,-1.4477513624007108,-0.0189805790220245,-0.0408772444463953,0.1462076038392933
24.75423949,-0.1691023836119669,-0.0362572352359722,-0.0058930521285262,-0.17255585802635462,-0.07521788053050446,0.022641597076591274,0.4030790553475392,-0.4001859014650922,0.24427129571506945,0.02443520301054705,0.22641597076591274,-0.16315566845286114,-0.5654463555421592,-0.0042148242002956506,0.199639281628192,-0.0977505448358689,-0.027041966496201324,0.0755350901266638,-0.1661299373693476,0.08106528707808787,-0.0279545341469339,-0.27041966496201325,-0.5476695720048791,-0.3461260854805777,-0.038801861542838066,-0.1463468955189691,0.0755350901266638,-0.011840925466884844,0.1597909070364003,-0.1954247610573882,0.12747916218031982,-0.02338514828746075,-0.11840925466884844,-0.040893680518629,-1.2089475194076102,-0.01660102867775208,-0.0713669759540673,-0.0408772444463953
25.25423949,0.076372076188349,-0.0185652121202722,0.1744715046626491,0.04225752149738833,0.12962703588313712,0.004229650480487233,0.4030790553475392,-0.4001859014650922,0.23092580901732107,0.02443520301054705,0.042296504804872334,-0.04342474972350587,0.04374696436833757,0.010437339506730649,-0.1691023836119669,0.199639281628192,-0.024679427022232917,0.0755350901266638,-0.1661299373693476,0.08091887916899249,-0.0191085225890839,-0.24679427022232917,-0.6590978046048593,-0.20648010372543674,-0.03512247073873517,-0.0362572352359722,-0.1463468955189691,-0.010372865704259965,0.1744715046626491,-0.1954247610573882,0.12973978864097205,-0.02338514828746075,-0.10372865704259965,0.008541264820822214,-1.1638514061063527,0.018139431929593587,-0.0058930521285262,-0.0713669759540673
25.75423949,-0.3340339782396813,-0.0139256802314652,-0.0688136768555658,-0.3232506328588099,-0.16973782488947772,-0.06948165287823481,0.199639281628192,-0.4001859014650922,0.20573673462203992,-0.052366464261382896,-0.6948165287823481,-0.28323442391484094,-1.05697468694806,-0.05219380917443516,0.076372076188349,-0.1691023836119669,-0.03185181296176865,0.0755350901266638,-0.1661299373693476,0.07581369079005013,-0.0191085225890839,-0.3185181296176865,-0.6238973924290873,0.24198947463345227,-0.03126850882832245,-0.0185652121202722,-0.0362572352359722,-0.021545989842526432,0.1744715046626491,-0.1954247610573882,0.12945131484381173,-0.05484546065098055,-0.21545989842526433,0.3106909093153701,-1.052015920342416,0.0023297757868373323,0.1744715046626491,-0.0058930521285262
26.25423949,0.0032822935415253,0.0371598434259348,0.0207954484083901,-0.001123250514221786,-0.0440725485710057,-0.029134833377573062,0.199639281628192,-0.3340339782396813,0.17016301634460446,-0.0018500450726858,-0.2913483337757306,-0.37788986218009946,-0.5378471173953544,-0.04210724504426053,-0.3340339782396813,0.076372076188349,-0.02617064531338561,0.0755350901266638,-0.1661299373693476,0.07889546807862863,-0.0162454461758687,-0.2617064531338561,-0.7317137523025959,-0.03528567529774662,-0.018826990236639314,-0.0139256802314652,-0.0185652121202722,-0.0012055921954797952,0.1744715046626491,-0.1954247610573882,0.11668243924056697,-0.02338514828746075,-0.012055921954797953,0.13511574484378913,-0.6559569321198241,0.005687170808937836,-0.0688136768555658,0.1744715046626491
26.75423949,-0.2735401976447638,-0.0715324195089119,-0.0512755332822051,-0.27109871390435253,-0.12423297014786086,-0.036806989836190566,0.199639281628192,-0.3340339782396813,0.18000820189440356,-0.0018500450726858,-0.3680698983619057,-0.39464299987005824,-0.8534965098368009,-0.08418596369889748,0.0032822935415253,-0.3340339782396813,-0.03905470966312268,0.0755350901266638,-0.1661299373693476,0.07412409395862454,-0.0274112236781222,-0.39054709663122683,-0.45341792212758253,0.010631010433781134,-0.028409795558870694,0.0371598434259348,-0.0139256802314652,0.013209330582038515,0.1744715046626491,-0.085969449766012,0.09732028343131131,-0.02338514828746075,0.13209330582038514,0.757907946191939,-1.140039037583035,-0.004669684480360879,0.0207954484083901,-0.0688136768555658
27.25423949,0.0489226531355003,-0.0051431694153052,0.0554268249927195,0.03496542781841315,0.009785261416076524,-0.031216486153950847,0.199639281628192,-0.3340339782396813,0.18189560558530055,0.026102473338512802,-0.31216486153950845,-0.4838518639592642,-0.9029867245133764,-0.05998439700173424,-0.2735401976447638,0.0032822935415253,-0.0357129800657673,0.0755350901266638,-0.1661299373693476,0.07489808517374444,-0.0162454461758687,-0.35712980065767297,-0.5940518222819735,-0.014104191247368598,-0.02417949989640424,-0.0715324195089119,0.0371598434259348,0.007270544947028027,0.1744715046626491,-0.085969449766012,0.09210327288626995,-0.02338514828746075,0.07270544947028026,0.9632154779610173,-0.32348684984449655,0.006256953605653736,-0.0512755332822051,0.0207954484083901
27.75423949,-0.4134788102956811,-0.1646886987649055,-0.1527550844695125,-0.40047192978516943,-0.21288419535551553,-0.09038368204264043,0.199639281628192,-0.4134788102956811,0.20139475349616148,-0.0472341256471718,-0.9038368204264042,-0.32544521925022646,-1.1095131647353358,-0.12425610850972457,0.0489226531355003,-0.2735401976447638,-0.05098943146125503,0.0755350901266638,-0.1661299373693476,0.08447395261005611,-0.0274112236781222,-0.5098943146125503,-0.22513083739002715,-1.1253119080234362,-0.04972662696340446,-0.0051431694153052,-0.0715324195089119,0.0005919814766779746,0.1744715046626491,-0.1527550844695125,0.10155217008626194,-0.02338514828746075,0.005919814766779746,0.5296413708998287,-0.26354995252697727,-0.022654326044376488,0.0554268249927195,-0.0512755332822051
28.25423949,-0.0672923941511902,-0.0878302904529297,0.0534585000459051,-0.08579597742501438,0.014429819755313385,-0.10269820042855855,0.199639281628192,-0.4134788102956811,0.19512681030483692,-0.08252146949352955,-1.0269820042855855,-0.17904600167680854,-0.8609051874754127,-0.1138990695354456,-0.4134788102956811,0.0489226531355003,-0.04315946676961323,0.0755350901266638,-0.1646886987649055,0.07579905257825048,-0.0274112236781222,-0.4315946676961323,-0.22964790306616106,-0.508360235698775,-0.05665456577968178,-0.1646886987649055,-0.0051431694153052,-0.008682928902660841,0.1744715046626491,-0.1527550844695125,0.09039807577056828,-0.02338514828746075,-0.08682928902660841,0.5843998226543922,0.9605839743614969,-0.008815630391598016,-0.1527550844695125,0.0554268249927195
28.75423949,0.0118242426744883,-0.1701815027053631,-0.3320124180298435,0.045810037065382905,-0.30360022837036915,-0.09174072167752283,0.199639281628192,-0.4134788102956811,0.19848327558156606,-0.03200505030483245,-0.9174072167752283,-0.35069509521790454,-0.9803451941290068,-0.09104028549727579,-0.0672923941511902,-0.4134788102956811,-0.06773112605281592,0.0371598434259348,-0.1701815027053631,0.07281483573116188,-0.05389482737244205,-0.6773112605281593,-0.27912301055318745,-1.3229871765047356,-0.07729582703889656,-0.0878302904529297,-0.1646886987649055,-0.03779644626100566,0.1744715046626491,-0.3320124180298435,0.13685995461028425,-0.02858429270536565,-0.3779644626100566,-0.8500600559252353,1.7932792664478296,-0.06757868268946082,0.0534585000459051,-0.1527550844695125
29.25423949,0.0192206476448998,-0.0104020761338765,-0.0205324414556271,0.017200439522833344,-0.06433665474837227,-0.10978258507585206,0.076372076188349,-0.4134788102956811,0.17597838471336316,-0.03200505030483245,-1.0978258507585206,-0.7128796868538088,-1.0929971428289262,-0.0709928431077893,0.0118242426744883,-0.0672923941511902,-0.054136644114306666,0.0371598434259348,-0.1701815027053631,0.06910224637536368,-0.0274112236781222,-0.5413664411430666,-0.791063915477472,-0.36405304421378,-0.06513332687434746,-0.1701815027053631,-0.0878302904529297,-0.03271299281116164,0.1744715046626491,-0.3320124180298435,0.1364178527709143,-0.01321274679207665,-0.3271299281116164,-0.9958114493485668,2.0892985979409553,-0.0590248206469456,-0.3320124180298435,0.0534585000459051
