Time (s),X,Y,Z,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,pca1,pca2,pca3,X_fft,X_dominant_freq,X_spectral_energy,X_spectral_entropy,Y_fft,Y_dominant_freq,Y_spectral_energy,Y_spectral_entropy,Z_fft,Z_dominant_freq,Z_spectral_energy,Z_spectral_entropy
10.2501537676,-0.2182123975769936,0.5807651278286627,9.831363199528802,,,,,,,,,,,,,,,,,,,,,,,,,0.7397443550764736,0.21646533311698357,0.07555001712020903,1112.030146934035,0,1589024.0140952405,-39928.607188966096,436.19552089059965,0,377960.90904624504,-16153.558959268517,11285.243176655043,0,127369593.10070874,-109107.18100589777
10.75144037,-0.1808836668917832,0.5812383679588369,9.834105959951565,,,,,,,-0.2182123975769936,,,,,,,,0.5807651278286627,,,,,,,,9.831363199528802,,0.7768571696070302,0.21767077364197784,0.08027936552011106,223.49145586688346,0,1589024.0140952405,-39928.607188966096,114.04532289513283,0,377960.90904624504,-16153.558959268517,16.10346718423404,0,127369593.10070874,-109107.18100589777
11.2527271332,-0.1783196711280696,0.5785365207112912,9.834826349147072,,,,,,,-0.1808836668917832,-0.2182123975769936,,,,,,,0.5812383679588369,0.5807651278286627,,,,,,,9.834105959951565,9.831363199528802,0.7794170493847531,0.2150428978293022,0.08124595625831255,13.188059335805569,0,1589024.0140952405,-39928.607188966096,155.79985012644389,0,377960.90904624504,-16153.558959268517,11.063718563360542,0,127369593.10070874,-109107.18100589777
11.75401409,-0.1442224753262865,0.5625885942143662,9.832153425074829,,,,,,,-0.1783196711280696,-0.1808836668917832,,,,,,,0.5785365207112912,0.5812383679588369,,,,,,,9.834826349147072,9.834105959951565,0.8138373483228579,0.19957326260478214,0.08106415630171249,80.76956467904213,0,1589024.0140952405,-39928.607188966096,94.33625020193578,0,377960.90904624504,-16153.558959268517,1.7183736019778255,0,127369593.10070874,-109107.18100589777
12.250288105510204,-0.1485549161312723,0.5788892801146301,9.830480409641062,,,,,,,-0.1442224753262865,-0.1783196711280696,,,,,,,0.5625885942143662,0.5785365207112912,,,,,,,9.832153425074829,9.834826349147072,0.8093662278796095,0.21571994271252382,0.0784999433094633,21.15388173076093,0,1589024.0140952405,-39928.607188966096,63.49321330186637,0,377960.90904624504,-16153.558959268517,8.075007840144828,0,127369593.10070874,-109107.18100589777
12.74656209,-0.1436933310422012,0.5615954424057296,9.832623470041955,,,,,,,-0.1485549161312723,-0.1442224753262865,,,,,,,0.5788892801146301,0.5625885942143662,,,,,,,9.830480409641062,9.832153425074829,0.8143544467126035,0.19860855050837467,0.08160195392709468,41.12261964630385,0,1589024.0140952405,-39928.607188966096,44.53607762862851,0,377960.90904624504,-16153.558959268517,6.493435428664926,0,127369593.10070874,-109107.18100589777
13.24784909,-0.1788907606636205,0.5492968780423239,9.835404393141667,,,,,,,-0.1436933310422012,-0.1485549161312723,,,,,,,0.5615954424057296,0.5788892801146301,,,,,,,9.832623470041955,9.830480409641062,0.7792401327000618,0.1858438546750414,0.08297845759698141,104.18332846473534,0,1589024.0140952405,-39928.607188966096,96.29681995863238,0,377960.90904624504,-16153.558959268517,8.275330511706935,0,127369593.10070874,-109107.18100589777
13.74913567,-0.211269381367727,0.5319048017389615,9.834489577731894,,,,,,,-0.1788907606636205,-0.1436933310422012,,,,,,,0.5492968780423239,0.5615954424057296,,,,,,,9.835404393141667,9.832623470041955,0.7472156557255335,0.16789063360697487,0.08102627628742809,70.67497432735716,0,1589024.0140952405,-39928.607188966096,29.328042479909893,0,377960.90904624504,-16153.558959268517,12.986175688518657,0,127369593.10070874,-109107.18100589777
14.25042283,-0.1930683138944387,0.350578315379043,9.851705505342984,,,,,,,-0.211269381367727,-0.1788907606636205,,,,,,,0.5319048017389615,0.5492968780423239,,,,,,,9.834489577731894,9.835404393141667,0.7670832052849248,-0.012279212153510244,0.10654232671572395,27.265216594810113,0,1589024.0140952405,-39928.607188966096,49.62774225873381,0,377960.90904624504,-16153.558959268517,6.960549359115466,0,127369593.10070874,-109107.18100589777
14.75171016,-0.2203926269728472,0.0708376977060164,9.854702358403154,-0.18175075409952396,0.029442012402240734,-0.17988721377770184,-1.8175075409952397,0.061361980158749906,-1.414739467279606,-0.1930683138944387,-0.211269381367727,0.4946231026099862,0.16428012066239361,0.562092018310048,4.946231026099862,-2.3742472398418326,5.533825858207651,0.350578315379043,0.5319048017389615,9.837185464800498,0.008616210152486922,9.83429776884173,98.37185464800498,1.6604849560731822,1.3247310133960124,9.851705505342984,9.834489577731894,0.7437029871369829,-0.292097297887858,0.11941154133346465,57.68721697636174,0,1589024.0140952405,-39928.607188966096,35.773732485686,0,377960.90904624504,-16153.558959268517,6.701086844541769,0,127369593.10070874,-109107.18100589777
15.25299746,-0.2217271872638319,-0.0571759607145985,9.86343028461552,-0.1821022330682078,0.02994238400189285,-0.17988721377770184,-1.821022330682078,0.0226151257478014,-1.391772796510567,-0.2203926269728472,-0.1930683138944387,0.4308289937556601,0.23552694984641312,0.5554461602240267,4.308289937556601,-1.555185729721046,1.0449470002939663,0.0708376977060164,0.350578315379043,9.840392173309171,0.011643852436941647,9.834657963439483,98.4039217330917,1.218825054308423,-0.037869673084329696,9.854702358403154,9.851705505342984,0.7437543676082671,-0.41966750067358505,0.13324249251638243,54.74513046544863,0,1589024.0140952405,-39928.607188966096,74.74027399209464,0,377960.90904624504,-16153.558959268517,1.8019457675542323,0,127369593.10070874,-109107.18100589777
15.75428546,-0.2382666795051116,-0.1036774650668906,9.869095787703383,-0.18784053432954065,0.03478920069317592,-0.1859795372790296,-1.8784053432954064,0.054777586415751804,-1.504716473861937,-0.2217271872638319,-0.2203926269728472,0.3623374104530873,0.2819416215731138,0.5406008398906427,3.623374104530873,-0.9431606977695711,-1.0588984779838004,-0.0571759607145985,0.0708376977060164,9.843891156084352,0.014461311960091244,9.835115371144369,98.43891156084352,0.8066873130124406,-1.076017132854764,9.86343028461552,9.854702358403154,0.727607855788106,-0.4661770140411112,0.1398906470137966,19.011531000219293,0,1589024.0140952405,-39928.607188966096,40.456261754385565,0,377960.90904624504,-16153.558959268517,6.741467327919387,0,127369593.10070874,-109107.18100589777
