Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2
10.25147743,0.0672022501890528,0.0349781719302396,0.0288084306353745,0.013874569790867031,0.08206081581654107,,,,,,,,,0.0672022501890528,,,,,,,,,,,0.0349781719302396,,,,,,,,,,,0.0288084306353745,,
10.752735046600002,0.0670384812615286,-0.3499478558643171,-0.0944012530049655,0.25730045974255455,-0.19366335036257037,,,,,,,,,0.06717247402041204,0.0672022501890528,,,,,,,,,,-0.035008378577861626,0.0349781719302396,,,,,,,,,,0.006406669973494494,0.0288084306353745,
11.2539929,0.0621122998573943,0.3841975873760479,0.0660528617329729,-0.20925203516930443,0.3418820975716531,,,,,,,,,0.06625244235440882,0.0670384812615286,0.0672022501890528,,,,,,,,,0.041210887959212836,-0.3499478558643171,0.0349781719302396,,,,,,,,,0.017251432111581477,-0.0944012530049655,0.0288084306353745
11.750237593469388,0.0166937439263548,-0.0325122874518155,0.0776651991101018,0.015460173446612296,-0.009378229225033608,,,,,,,,,0.05724176991294445,0.0621122998573943,0.0670384812615286,,,,,,,,,0.027806674248116774,0.3841975873760479,-0.3499478558643171,,,,,,,,,0.02823575338403972,0.0660528617329729,-0.0944012530049655
12.24648274,-0.0343876473008973,0.0349309419103607,0.0078192603045425,-0.06485493459002852,0.023430937900472834,,,,,,,,,0.04058187587406413,0.0166937439263548,0.0621122998573943,,,,,,,,,0.029101995641252033,-0.0325122874518155,0.3841975873760479,,,,,,,,,0.02452366373322204,0.0776651991101018,0.0660528617329729
12.7477405384,0.0437435826109021,0.0047584887904546,0.013645647810812,0.014824340711699354,0.04700323226804573,,,,,,,,,0.04115673164439831,-0.0343876473008973,0.0166937439263548,,,,,,,,,0.02467590348656159,0.0349309419103607,-0.0325122874518155,,,,,,,,,0.02254584265642021,0.0078192603045425,0.0776651991101018
13.2489983,0.0620446567852657,0.0121819916382919,0.0458214966423131,0.023685016503310542,0.058377299607289684,,,,,,,,,0.04495453621546511,0.0437435826109021,-0.0343876473008973,,,,,,,,,0.022404283150512554,0.0047584887904546,0.0349309419103607,,,,,,,,,0.02677777974476437,0.013645647810812,0.0078192603045425
13.750256325,0.0101475156325505,-0.000960384000546,0.0086113679588711,-0.0076935554427144965,0.02288529457573529,,,,,,,,,0.03862598701857154,0.0620446567852657,0.0437435826109021,,,,,,,,,0.01815616185032009,0.0121819916382919,0.0047584887904546,,,,,,,,,0.023474795783692864,0.0458214966423131,0.013645647810812
14.25151401,0.0386333753617826,-0.0446661623225361,-0.0403439895305901,0.04303423282829038,0.015080143564427944,,,,,,,,,0.03862733035370082,0.0101475156325505,0.0620446567852657,,,,,,,,,0.006733921091618963,-0.000960384000546,0.0121819916382919,,,,,,,,,0.011871380272005051,0.0086113679588711,0.0458214966423131
14.7527715634,0.0212023148656853,0.0526312586260081,0.073308259254069,-0.03412875232261541,0.05981298156156715,0.03544305731896194,0.0672022501890528,-0.0343876473008973,0.032618016191082996,0.041188478986342356,0.3544305731896194,-1.0574127943982783,0.9395148683989356,0.03545914571951618,0.0386333753617826,0.0101475156325505,0.009559175063218813,0.3841975873760479,-0.3499478558643171,0.1756243730411413,0.00847024021437325,0.09559175063218814,0.1537069484324946,4.015949523853996,0.015078891552416988,-0.0446661623225361,-0.000960384000546,0.01869872809135013,0.0776651991101018,-0.0944012530049655,0.053813267398397494,0.02122703922309325,0.1869872809135013,-1.0337960163264441,0.9274610097904505,0.023041721905107587,-0.0403439895305901,0.0086113679588711
