Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.2539127676,-0.003687058335961,-0.0018937367315399,0.0025419045791624,-0.0011991877302160142,0.004610957034182489,-0.002275423375325679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.750186496530612,0.0034328189165393,-0.0056702758130183,-0.0029710632463524,-0.00584591340852574,-0.001450325162989464,0.0038086963117407824,,,,,,,,,-0.003687058335961,,,,,,,,,,-0.0018937367315399,,,,,,,,,,0.0025419045791624,
11.24646039,-0.0035877742557171,-0.001412715231992,0.002059605895959,-0.0008966304427695168,0.004004166340918198,-0.002394230672314465,,,,,,,,,0.0034328189165393,-0.003687058335961,,,,,,,,,-0.0056702758130183,-0.0018937367315399,,,,,,,,,-0.0029710632463524,0.0025419045791624
11.74774737,0.0005149443972109,-0.0062879872729078,0.0018073012796676,-0.005144015559626356,0.0039480500357050845,0.002361902848394648,,,,,,,,,-0.0035877742557171,0.0034328189165393,,,,,,,,,-0.001412715231992,-0.0056702758130183,,,,,,,,,0.002059605895959,-0.0029710632463524
12.24903423,-0.0012386435033628,0.0016394214141453,0.0044883368201202,0.0030052628503999183,0.0046335962549377725,-0.0001333162527964376,,,,,,,,,0.0005149443972109,-0.0035877742557171,,,,,,,,,-0.0062879872729078,-0.001412715231992,,,,,,,,,0.0018073012796676,0.002059605895959
12.75032109,-0.0024017196979095,0.0037875561095628,0.0013437119015461,0.0038683404411427673,0.0015031273225677095,-0.0024379108198121172,,,,,,,,,-0.0012386435033628,0.0005149443972109,,,,,,,,,0.0016394214141453,-0.0062879872729078,,,,,,,,,0.0044883368201202,0.0018073012796676
13.25160809,0.0017463180996597,0.0058622556912639,0.0052101987895196,0.00750742525540892,0.003183255873851754,0.0020781213484725733,,,,,,,,,-0.0024017196979095,-0.0012386435033628,,,,,,,,,0.0037875561095628,0.0016394214141453,,,,,,,,,0.0013437119015461,0.0044883368201202
13.75289467,-0.0007560412418433,0.0032180740401388,0.0012434977528432,0.0034661365218399158,0.001083114481514188,-0.0007933952363031942,,,,,,,,,0.0017463180996597,-0.0024017196979095,,,,,,,,,0.0058622556912639,0.0037875561095628,,,,,,,,,0.0052101987895196,0.0013437119015461
14.25418183,-0.0003445918865969,0.0014424186317658,-0.0003774112861033,0.0013063132396405194,-4.416653372820291e-06,-0.00047397664874724763,,,,,,,,,-0.0007560412418433,0.0017463180996597,,,,,,,,,0.0032180740401388,0.0058622556912639,,,,,,,,,0.0012434977528432,0.0052101987895196
14.75045628734694,-0.0002007855850878,0.0013677442417793,-0.0045955562038541,-0.00013974961047264975,-0.003863839180921385,-0.0013865351681824195,-0.00065225330930685,0.0034328189165393,-0.003687058335961,0.0022446076582066958,-0.0005503165642201,-0.0065225330930685,0.30552826000937244,-0.19453486854806407,-0.0003445918865969,-0.0007560412418433,0.00020527550791978993,0.0058622556912639,-0.0062879872729078,0.003979922619676594,0.00140508143677255,0.0020527550791978994,-0.5052456799872704,-0.6202736500616973,0.0014424186317658,0.0032180740401388,0.00107505262825083,0.0052101987895196,-0.0045955562038541,0.0030394478995180263,0.0015755065906068498,0.0107505262825083,-0.6758862062683273,0.11157266134847076,-0.0003774112861033,0.0012434977528432
