Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z,pca1,pca2,temp_Gyroscope_X_mean,temp_Gyroscope_X_max,temp_Gyroscope_X_min,temp_Gyroscope_X_std,temp_Gyroscope_X_median,temp_Gyroscope_X_sum,temp_Gyroscope_X_skew,temp_Gyroscope_X_kurt,temp_Gyroscope_X_exp_avg,Gyroscope_X_lag1,Gyroscope_X_lag2,temp_Gyroscope_Y_mean,temp_Gyroscope_Y_max,temp_Gyroscope_Y_min,temp_Gyroscope_Y_std,temp_Gyroscope_Y_median,temp_Gyroscope_Y_sum,temp_Gyroscope_Y_skew,temp_Gyroscope_Y_kurt,temp_Gyroscope_Y_exp_avg,Gyroscope_Y_lag1,Gyroscope_Y_lag2,temp_Gyroscope_Z_mean,temp_Gyroscope_Z_max,temp_Gyroscope_Z_min,temp_Gyroscope_Z_std,temp_Gyroscope_Z_median,temp_Gyroscope_Z_sum,temp_Gyroscope_Z_skew,temp_Gyroscope_Z_kurt,temp_Gyroscope_Z_exp_avg,Gyroscope_Z_lag1,Gyroscope_Z_lag2
10.25409669,-0.0100154166445809,-0.0749300761582476,0.0737748160475111,-0.07791518721773488,-0.01675788268771331,,,,,,,,,-0.0100154166445809,,,,,,,,,,,-0.0749300761582476,,,,,,,,,,,0.0737748160475111,,
10.75429669,-0.0226177890239389,0.0195234160809433,-0.0139086288248213,0.0005686385097992023,0.018677145072157248,,,,,,,,,-0.012306757077191446,-0.0100154166445809,,,,,,,,,,-0.05775671393294016,-0.0749300761582476,,,,,,,,,,0.05783237152526884,0.0737748160475111,
11.25429669,0.0104877792266081,-0.0231289941464789,0.0391361909767356,-0.019723010740261754,-0.0036076114523594023,,,,,,,,,-0.008162295931046074,-0.0226177890239389,-0.0100154166445809,,,,,,,,,-0.05146076488085628,0.0195234160809433,-0.0749300761582476,,,,,,,,,0.05443306597099007,-0.0139086288248213,0.0737748160475111
11.75349669,-0.2236760112881428,-0.074308671028351,0.123490973496356,-0.2444226768796646,0.10560026877252852,,,,,,,,,-0.047346607814154576,0.0104877792266081,-0.0226177890239389,,,,,,,,,-0.05561492963494623,-0.0231289941464789,0.0195234160809433,,,,,,,,,0.06698904915742024,0.0391361909767356,-0.0139086288248213
12.25409669,0.3061967065054429,-0.0337123771828522,-0.1579624600506115,0.2451184051352014,-0.24079825651849848,,,,,,,,,0.01693399478940861,-0.2236760112881428,0.0104877792266081,,,,,,,,,-0.05163264737092913,-0.074308671028351,-0.0231289941464789,,,,,,,,,0.02608877475595992,0.123490973496356,0.0391361909767356
12.75429669,0.0739494300998432,0.0552711645444755,-0.001951937472647,0.0877160593612867,0.006704219448021537,,,,,,,,,0.02730043757312399,0.3061967065054429,-0.2236760112881428,,,,,,,,,-0.032195590659037376,-0.0337123771828522,-0.074308671028351,,,,,,,,,0.02099046344166775,-0.1579624600506115,0.123490973496356
13.25429669,0.03391828419878,-0.0071815890752163,0.0109926925640837,0.015828636606547295,-0.01569357435346294,,,,,,,,,0.028503682414152354,0.0739494300998432,0.3061967065054429,,,,,,,,,-0.027647590371069904,0.0552711645444755,-0.0337123771828522,,,,,,,,,0.019172686918470648,-0.001951937472647,-0.1579624600506115
13.75429669,0.051646308399543,-0.0782681855028794,0.0176514049880039,-0.018657557798775894,-0.0741570140750159,,,,,,,,,0.032711432593314285,0.03391828419878,0.0739494300998432,,,,,,,,,-0.03685133494048981,-0.0071815890752163,0.0552711645444755,,,,,,,,,0.01889609020384033,0.0109926925640837,-0.001951937472647
14.25429669,0.0938330937259519,0.052794258780397,-0.0198709328809247,0.1058828928085416,-0.012773355883864843,,,,,,,,,0.043824461890157485,0.051646308399543,0.03391828419878,,,,,,,,,-0.020552136082146753,-0.0782681855028794,-0.0071815890752163,,,,,,,,,0.01184754055206487,0.0176514049880039,0.0109926925640837
14.75429669,-0.0221854107939263,-0.0727605012934751,-0.1008886955016223,-0.029964485185825684,-0.09193802892436097,0.02915369744055802,0.3061967065054429,-0.2236760112881428,0.1310610621625829,0.022203031712694048,0.2915369744055802,0.3167099623576685,3.0693951192993785,0.031822666856687706,0.0938330937259519,0.051646308399543,-0.02367015549816847,0.0552711645444755,-0.0782681855028794,0.05259898692870247,-0.02842068566466555,-0.2367015549816847,0.4557074456953642,-1.352266502306712,-0.03004456612057009,0.052794258780397,-0.0782681855028794,-0.002953657665793648,0.123490973496356,-0.1579624600506115,0.08047935385232068,0.00452037754571835,-0.029536576657936478,-0.5623706644411202,0.6711783040400151,-0.008649956912241892,-0.0198709328809247,0.0176514049880039
