Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_highest_freq,X_power_spectrum_entropy,X_spectral_energy,Y_fft,Y_highest_freq,Y_power_spectrum_entropy,Y_spectral_energy,Z_fft,Z_highest_freq,Z_power_spectrum_entropy,Z_spectral_energy
10.251471,-2.2278626627229,3.130139090710245,9.159059352274424,0.5895595297007952,-2.056309879297418,-0.01828288551610946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.10211217745355,,,,2785.5110248538795,,,,8742.753462977445,,,
10.751471,-1.1279119253350032,2.8212062391201767,9.314482775495687,0.0520864239514781,-1.040033908606903,0.0699972591983169,,,,,,,,,-2.2278626627229,,,,,,,,,,3.130139090710245,,,,,,,,,,9.159059352274424,,72.76137322960487,,,,325.9644082019298,,,,92.02877390495964,,,
11.251471,-0.0615357819380562,2.3875131991751406,9.433123607548634,-0.5853375759080912,-0.074209620964584,0.08404962328281229,,,,,,,,,-1.1279119253350032,-2.2278626627229,,,,,,,,,2.8212062391201767,3.130139090710245,,,,,,,,,9.314482775495687,9.159059352274424,110.60930642675206,,,,193.52874011483846,,,,61.313710483843074,,,
11.751471,0.6284127306032269,2.174869218985698,9.375221894737034,-0.894271494658782,0.573481895970546,-0.014207963451575267,,,,,,,,,-0.0615357819380562,-1.1279119253350032,,,,,,,,,2.3875131991751406,2.8212062391201767,,,,,,,,,9.433123607548634,9.314482775495687,194.12300327114437,,,,123.65325797242514,,,,36.58448749055267,,,
12.251471,0.933288129817315,2.081168103153892,9.3556184560181,-1.0323042133617975,0.8592142509825064,-0.05185358511539562,,,,,,,,,0.6284127306032269,-0.0615357819380562,,,,,,,,,2.174869218985698,2.3875131991751406,,,,,,,,,9.375221894737034,9.433123607548634,110.81823831928448,,,,105.35899573212893,,,,30.552285809867463,,,
12.751471,1.4374447736005522,1.919447528443331,9.42898700285722,-1.2981487375596852,1.321509454800978,-0.015518438202072105,,,,,,,,,0.933288129817315,0.6284127306032269,,,,,,,,,2.081168103153892,2.174869218985698,,,,,,,,,9.3556184560181,9.375221894737034,14.673460268642152,,,,116.44146376948486,,,,28.434052206234018,,,
13.251471,1.8155940743466656,1.7123615689765292,9.53076757107124,-1.5917864306323934,1.6500634339794837,0.029978378191355404,,,,,,,,,1.4374447736005522,0.933288129817315,,,,,,,,,1.919447528443331,2.081168103153892,,,,,,,,,9.42898700285722,9.3556184560181,77.79692021886522,,,,116.12594466006766,,,,29.04622549577758,,,
13.75018251,1.6704594378634,1.863853838531036,9.770072502612503,-1.4937683573986527,1.5119584175661702,0.29942277405606355,,,,,,,,,1.8155940743466656,1.4374447736005522,,,,,,,,,1.7123615689765292,1.919447528443331,,,,,,,,,9.53076757107124,9.42898700285722,116.28227731632164,,,,127.2982596564334,,,,47.78351090764761,,,
14.24889402,1.1023659553528553,2.2068559895069626,9.019187669437615,-0.8461515270742976,1.0750063742265046,-0.32817109624468976,,,,,,,,,1.6704594378634,1.8155940743466656,,,,,,,,,1.863853838531036,1.7123615689765292,,,,,,,,,9.770072502612503,9.53076757107124,19.84054997682758,,,,107.26378201112068,,,,24.69736025789001,,,
14.74889402,0.818623047014847,1.505305259904581,9.666575237839208,-1.6430098766645425,0.6246517520385363,0.06424655488853404,0.49888777786029026,1.8155940743466656,-2.2278626627229,1.2933505839962425,0.875955588416081,4.988877778602903,-1.2647505863122028,0.9825983935629026,1.1023659553528553,1.6704594378634,2.1802720036507592,3.130139090710245,1.505305259904581,0.49544824979262225,2.1280186610697953,21.80272003650759,0.7638786035175648,0.20612658223817398,2.2068559895069626,1.863853838531036,9.405309606989167,9.770072502612503,9.019187669437615,0.22104272366797378,9.402104448797127,94.05309606989167,-0.06459289593673391,0.1030514269358943,9.019187669437615,9.770072502612503,21.426697872437362,194.12300327114437,1.7764540682249879,96990.25601668704,188.24648063358586,2785.5110248538795,0.20275062176299988,8019359.437258049,50.92754863956337,8742.753462977445,0.0031105389797496446,76457377.66488624
15.24889402,0.5171432912071404,2.229966687639584,9.2544844390519,-0.7865330700588976,0.48363883019089027,-0.11576980568059625,0.7733883732532942,1.8155940743466656,-1.1279119253350032,0.8734644385018769,0.875955588416081,7.733883732532942,-1.1021958120255664,1.5073229096783567,0.818623047014847,1.1023659553528553,2.090254763343693,2.8212062391201767,1.505305259904581,0.3694457947033681,2.1280186610697953,20.90254763343693,0.4159634355372656,0.7550605166784611,1.505305259904581,2.2068559895069626,9.414852115666914,9.770072502612503,9.019187669437615,0.21106539792116724,9.402104448797127,94.14852115666913,-0.07397318699792724,0.653932402258649,9.666575237839208,9.019187669437615,57.22895497179209,194.12300327114437,1.7151644009467106,91410.2017875924,116.150106525894,325.9644082019298,1.9411896948374778,273778.61492151575,37.906954991671114,92.02877390495964,1.9402165461224399,23076.487718864297
