Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2,X_fft,temp_X_highest_freq,temp_X_power_spectrum_entropy,temp_X_spectral_energy,Y_fft,temp_Y_highest_freq,temp_Y_power_spectrum_entropy,temp_Y_spectral_energy,Z_fft,temp_Z_highest_freq,temp_Z_power_spectrum_entropy,temp_Z_spectral_energy
10.24517345,-0.7537986982933552,-0.576657075359223,0.0915394220400962,-0.189340443724191,-0.8770228906427462,,,,,,,,,-0.7537986982933552,,,,,,,,,,,-0.576657075359223,,,,,,,,,,,0.0915394220400962,,,12.900120966481762,,,,92.78334959391633,,,,30.438632656626062,,,
10.74517345,0.1156836122206189,-0.5739433481976005,0.149225784512066,-0.49051220237947213,-0.06066036264922834,,,,,,,,,-0.5957110054726326,-0.7537986982933552,,,,,,,,,,-0.5761636704207461,-0.576657075359223,,,,,,,,,,0.10202785158045434,0.0915394220400962,,16.428130221687905,,,,15.247676775419913,,,,9.984237420170324,,,
11.24517345,0.5977302759454055,-0.7003312317669418,0.1627420015499725,-0.7612216577582799,0.35583022463642994,,,,,,,,,-0.37872168157844377,0.1156836122206189,-0.7537986982933552,,,,,,,,,-0.5987395906655089,-0.5739433481976005,-0.576657075359223,,,,,,,,,0.11306678793854855,0.149225784512066,0.0915394220400962,2.811280747849328,,,,13.803553351063407,,,,6.9438847465624605,,,
11.74517345,0.592733940035653,-0.5799779621845083,0.0145019408537215,-0.5989180545603557,0.4053296357656113,,,,,,,,,-0.20209338673951704,0.5977302759454055,0.1156836122206189,,,,,,,,,-0.5953283854871451,-0.7003312317669418,-0.5739433481976005,,,,,,,,,0.09514590665039817,0.1627420015499725,0.149225784512066,17.259540636273154,,,,6.561355378313843,,,,5.91414579827102,,,
12.24517345,0.4354279807582303,-0.4025714711541279,0.0408996859314935,-0.40437691240729157,0.3064943413162392,,,,,,,,,-0.0861804108308357,0.592733940035653,0.5977302759454055,,,,,,,,,-0.5602816737902327,-0.5799779621845083,-0.7003312317669418,,,,,,,,,0.08528295742877913,0.0145019408537215,0.1627420015499725,14.223887044279092,,,,18.83369694722524,,,,1.9453979624898003,,,
12.74517345,0.5792097457773348,-0.3399825627289754,0.0691499459350777,-0.407484504453275,0.45784444307879807,,,,,,,,,0.034799617643377107,0.4354279807582303,0.592733940035653,,,,,,,,,-0.5202272899609132,-0.4025714711541279,-0.5799779621845083,,,,,,,,,0.0823496826117425,0.0408996859314935,0.0145019408537215,18.530110904752497,,,,9.305351951057379,,,,1.3783999422335353,,,
13.24517345,0.6962954326519281,-0.4007451762519499,0.1173400477336855,-0.5163761569972553,0.5444983633109621,,,,,,,,,0.1550715840085682,0.5792097457773348,0.4354279807582303,,,,,,,,,-0.4985032692865562,-0.3399825627289754,-0.4025714711541279,,,,,,,,,0.0887115671793685,0.0691499459350777,0.0408996859314935,5.928408137094156,,,,23.622813595023274,,,,8.355439846322406,,,
13.741615843999998,0.4388626035154268,-0.2441735164345534,0.4033500114511161,-0.40631134240283373,0.31294438416066833,,,,,,,,,0.20666995119163337,0.6962954326519281,0.5792097457773348,,,,,,,,,-0.4522614960407375,-0.4007451762519499,-0.3399825627289754,,,,,,,,,0.14591855704695894,0.1173400477336855,0.0691499459350777,11.932880233728044,,,,23.847414075045513,,,,9.933003892677679,,,
14.25238067804348,-0.1301989732059885,-0.0157729169232661,-0.1466044117164317,0.18519277855293587,-0.08968283023531018,,,,,,,,,0.1454210558466112,0.4388626035154268,0.6962954326519281,,,,,,,,,-0.37289993620119727,-0.2441735164345534,-0.4007451762519499,,,,,,,,,0.09273256272634245,0.4033500114511161,0.1173400477336855,17.132195004869146,,,,19.560768140546557,,,,8.310626173063655,,,
14.749837331777778,-0.4502863884849961,0.0103271588344101,0.1818560777105183,0.186379342836329,-0.4248406749358007,0.21216595309202577,0.6962954326519281,-0.7537986982933552,0.501363146301972,0.4371452921368285,2.1216595309202577,-1.030367097697658,-0.19990467080708893,0.037110611422682585,-0.1301989732059885,0.4388626035154268,-0.38238281021667364,0.0103271588344101,-0.7003312317669418,0.24148642812107055,-0.4016583237030389,-3.823828102166736,0.5751936409309983,-0.69832497967327,-0.30322228255835953,-0.0157729169232661,-0.2441735164345534,0.10840005060013155,0.4033500114511161,-0.1466044117164317,0.14036312455494174,0.10443973488689084,1.0840005060013156,0.4269994643577055,2.373358588705647,0.10893683817801078,-0.1466044117164317,0.4033500114511161,1.4028750431711883,18.530110904752497,1.990426700973193,1760.7954165239062,35.67748633274201,92.78334959391633,1.1714195571759367,12298.371955546834,16.355725784203845,30.438632656626062,1.4384397786649223,1620.1287850712533
15.247294088913042,-0.6979335376153564,0.4532784672647608,-0.1793235895168038,0.7877466423867074,-0.4821049741869501,0.21775246915982566,0.6962954326519281,-0.6979335376153564,0.48957649769642875,0.4371452921368285,2.1775246915982565,-0.9747899625405467,-0.41959263722682494,-0.09653377931150631,-0.4502863884849961,-0.1301989732059885,-0.2793892559542753,0.4532784672647608,-0.7003312317669418,0.3463061928873647,-0.3703638694904626,-2.7938925595427526,1.0192873756600058,0.9351724639674757,-0.16567669168142854,0.0103271588344101,-0.0157729169232661,0.08131374944444156,0.4033500114511161,-0.1793235895168038,0.1674913582504309,0.0932449968343816,0.8131374944444155,0.15969467401010284,0.7247452734555792,0.05652585132440812,0.1818560777105183,-0.1466044117164317,22.45463359578681,22.45463359578681,1.9589281572760582,2098.5928654950817,25.667057684808707,35.67748633274201,2.0106699386932947,4348.419843875237,8.718055407102574,16.355725784203845,1.9130761793923223,769.6229171475416
