Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.24962366,-0.0222919778300615,-0.0228823692111323,-0.0041544642101693,-0.02146204148851478,-0.024800031537811233,0.0023830799521982215,,,,,,,,,,,,,,,,,,,,,,,,
10.74942366,0.0748641710707066,0.0363310629695805,-0.0053254422183633,0.029391084106214056,0.07530108865189165,-0.01607347344645037,,,,,,,-0.0222919778300615,,,,,,,,-0.0228823692111323,,,,,,,,-0.0041544642101693,
11.24962366,-0.0370262435304959,-0.0410802231585289,0.0049895469914424,-0.03326952009448705,-0.041222102317361745,0.017308643765934585,,,,,,,0.0748641710707066,-0.0222919778300615,,,,,,,0.0363310629695805,-0.0228823692111323,,,,,,,-0.0053254422183633,-0.0041544642101693
11.74962366,0.0016797572760822,0.009485557294266,0.0143136265649632,0.015454104239110979,-0.0006205344815560904,0.006376478737665317,,,,,,,-0.0370262435304959,0.0748641710707066,,,,,,,-0.0410802231585289,0.0363310629695805,,,,,,,0.0049895469914424,-0.0053254422183633
12.24962366,-0.022714121518335,0.020243295620353,0.0010231382695813,0.019258055725037755,-0.02321941089605827,-0.012656336964530054,,,,,,,0.0016797572760822,-0.0370262435304959,,,,,,,0.009485557294266,-0.0410802231585289,,,,,,,0.0143136265649632,0.0049895469914424
12.74962366,-0.0060181191363092,-0.021688706025281,-0.005540094415251,-0.021245921867929486,-0.008426177820194752,0.002200087071451838,,,,,,,-0.022714121518335,0.0016797572760822,,,,,,,0.020243295620353,0.009485557294266,,,,,,,0.0010231382695813,0.0143136265649632
13.24962366,0.0155776732509938,0.0598287624169314,0.0050687626058393,0.055809364989664725,0.01678039086257289,-0.023317268196900567,,,,,,,-0.0060181191363092,-0.022714121518335,,,,,,,-0.021688706025281,0.020243295620353,,,,,,,-0.005540094415251,0.0010231382695813
13.74962366,0.008038470196674,0.0038874075187597,0.0075103380927796,0.007282063726968757,0.005942828544716037,0.0035133921856171737,,,,,,,0.0155776732509938,-0.0060181191363092,,,,,,,0.0598287624169314,-0.021688706025281,,,,,,,0.0050687626058393,-0.005540094415251
14.24942366,0.0015538052932734,-0.0236361461050923,-0.0093703299150317,-0.024827801224755662,-0.0006908331558876171,0.0004303838158004345,,,,,,,0.008038470196674,0.0155776732509938,,,,,,,0.0038874075187597,0.0598287624169314,,,,,,,0.0075103380927796,0.0050687626058393
14.74962366,-0.1578378266306328,-0.0670531389205718,-0.0209663394563297,-0.06666538460202968,-0.16080871124667093,-0.005658685295483025,-0.01441744115581044,0.058851355495605,-0.0022321569215179,-0.1441744115581044,-1.501694855792713,4.541579062852533,0.0015538052932734,0.008038470196674,-0.00465644976007157,0.03790904146544022,-0.00890064925326065,-0.046564497600715696,0.11934278526682648,-0.346037842040221,-0.0236361461050923,0.0038874075187597,-0.0012451257690539199,0.010006217367736303,-0.0015656629702939999,-0.012451257690539199,-0.4761972957065923,0.5356043093411762,-0.0093703299150317,0.0075103380927796
15.24962366,0.1963224224279748,0.1096573186177829,0.0018959949602145,0.09631564922828814,0.19970031084488363,-0.031137730682533973,0.007443998869993189,0.0886575149214918,0.0016167812846778,0.07443998869993189,0.4806971993225782,2.8829461408038535,-0.1578378266306328,0.0015538052932734,0.008597519022819949,0.051545702956359,0.00668648240651285,0.0859751902281995,0.5806682124405299,0.37768395674953276,-0.0670531389205718,-0.0236361461050923,-0.00064007985201554,0.009993670539936368,0.0014595666148979,-0.006400798520155401,-0.6975978878119872,0.782939672933597,-0.0209663394563297,-0.0093703299150317
15.74962366,-0.0124219979089623,0.010808224514086,0.010150226966255,0.014909262497546127,-0.014243510184644897,0.0007142773493764784,-0.0012846180279737012,0.08552367134790731,-0.0022321569215179,-0.012846180279737012,0.849921449523136,4.339731272376179,0.1963224224279748,-0.1578378266306328,0.006045235177270501,0.050643889255188805,0.00668648240651285,0.060452351772705006,0.7786117408995508,0.9198177195730912,0.1096573186177829,-0.0670531389205718,0.00090748706644629,0.010378340291226092,0.0034427709758284497,0.0090748706644629,-1.01778214191872,1.0014972564936724,0.0018959949602145,-0.0209663394563297
16.24962366,-0.0270317247883848,-0.0246827979961633,-0.0169537868579497,-0.02885538094833289,-0.028584068693468603,-0.008596400896976227,-0.0002851661537625911,0.08511700830158224,-0.0022321569215179,-0.002851661537625911,0.8245659684272493,4.439343974226494,-0.0124219979089623,0.1963224224279748,0.007684977693507062,0.049193210139181924,0.00668648240651285,0.07684977693507061,0.8127474276875681,1.2341877637365966,0.010808224514086,0.1096573186177829,-0.0012868463184929199,0.011660000132136665,0.0014595666148979,-0.012868463184929199,-0.5079172028045618,-0.8096418944122082,0.010150226966255,0.0018959949602145
16.74962366,0.0232386238044424,0.0053615294682037,-0.0195331932346139,-0.003973656934098918,0.023336146571931882,-0.019624272611882244,0.001870720499073429,0.08544470285721405,-0.0022321569215179,0.01870720499073429,0.7233718787001779,4.1844718829362435,-0.0270317247883848,-0.0124219979089623,0.007272574910900829,0.04919372462055318,0.0046244684934817,0.0727257491090083,0.8441384515314319,1.2776085901714833,-0.0246827979961633,0.010808224514086,-0.004671528298450629,0.01154023939802871,-0.00225847807283485,-0.04671528298450629,-0.28108681214621584,-1.5739020361156528,-0.0169537868579497,0.010150226966255
17.24962366,0.0184617226642438,0.0604830776681221,0.0037953138654613,0.055771246627353735,0.019790012571172286,-0.024461062462474894,0.00598830491733131,0.0851198351989237,0.004796137744973701,0.059883049173313094,0.5545012367454832,4.117946335400658,0.0232386238044424,-0.0270317247883848,0.01129655311567774,0.05194163057425756,0.0046244684934817,0.1129655311567774,0.5731198128809234,0.06965588224394585,0.0053615294682037,-0.0246827979961633,-0.00439431073886263,0.011724067465538206,-0.0018220497275182501,-0.0439431073886263,-0.32036350132207647,-1.6550634825388069,-0.0195331932346139,-0.0169537868579497
