Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z
10.245545219999999,-1.4248990423624925,0.023911923901072028,9.735525041018926
10.745545219999999,-0.9280744829852607,1.5315075242949732,9.40102033372058
11.245545219999999,1.046414113665327,2.377694953954324,9.59275856430518
11.745545219999999,0.15254083702517773,2.553886161883598,9.008684559563909
12.24514522,-0.07264878717674556,1.4108553779433404,9.745920954701482
12.745545219999999,-0.021877878410604276,0.7876403266915291,9.544457666023636
13.245545219999999,-0.7118813415371577,0.26982382393767096,10.221068987337134
13.745545219999999,-0.04733673395726802,1.0239493008432001,9.140333033555637
14.245545219999999,-0.6309545241675051,0.5050824398113444,9.77155710291337
14.745545219999999,-0.3229585670004516,0.6085494307865578,9.726414848625172
15.245545219999999,-1.390857413738112,0.197329500284022,9.866118410197231
15.745545219999999,0.34280480085468057,0.46808859200195435,9.452326807495764
16.24554522,-1.00024920867112,0.379785508612506,9.513365922499371
16.74534522,-0.3236262952668759,0.8225039177793441,9.508306313027228
17.24554522,-0.7437486287346737,0.8018475200293564,9.300367475503469
17.74554522,-0.8580746988540217,0.25544530909195595,9.808040436176976
18.24554522,-0.3330761553487326,1.0689105266522323,9.51964337431261
18.74554522,-1.1846114405683799,0.534519480337259,9.76041188452871
19.24554522,-0.633667847075309,0.756888938303816,9.689823446217707
19.750153063137255,-1.256252818539828,0.46643552092109575,9.307296360809966
20.25054522,-0.1424510101608677,0.6881123119185203,9.681192984107096
20.74554522,-1.4599075326598723,0.5806091485305199,9.398735341585285
21.24554522,-0.44248654193254877,1.121388321959367,9.105514351092745
21.745145219999998,-0.8980491413066765,0.8007930773053848,9.745134990204932
22.24554522,-0.6369461646179257,0.20146805691240197,10.000799218707616
22.74534522,-1.3222410130912783,0.5135051286508812,9.358405967764597
23.24554522,-0.9959020262191979,0.20808228853093422,9.738063190147852
23.74554522,-0.6093643223776127,0.7085462815353415,9.302360442154633
24.24554522,-1.1275101586893803,0.08646407216210333,10.03327632220628
24.74554522,-0.5745821198184481,0.5350002019612898,9.377427461038279
25.245145219999998,-2.0668280255686433,0.317775733435929,9.07446429970849
25.74554522,-1.1336302790551764,0.40942182718257747,9.751405156159183
26.24554522,-2.0126711814142677,0.5755708548578119,9.222361372546295
26.745145219999998,-1.2406884394474402,-0.09286545114257731,9.300278913712285
27.24554522,-1.6323778320890483,0.8450316215335532,9.72069041411395
27.74554522,-1.5160417701442637,0.5947385940651292,9.364107071095974
28.24554522,-1.1437240240249056,0.84741832860858,9.56003240808674
28.74534522,-1.692288134973665,0.656157911963027,9.903948581186075
29.250349141568627,-0.8002458458576137,1.1852148946713792,9.126056779902312
29.75054522,-2.02757955765818,0.8986258007861248,9.346331068261884
30.24554522,-0.8727518819193745,0.8463858513878887,9.640023333684908
30.74534522,-1.6087044786023128,1.41507722346111,9.58743644815293
31.24534522,-1.8416142822201624,1.4234064425844601,9.04068802905965
31.74554522,-1.5874357311279834,0.5156358776877472,10.069140993118742
32.24554522,-1.3618066747886184,0.9296236792210228,9.208393205511276
32.74554522,-1.9083784463332023,1.0453042089667735,9.314314419174565
33.24554522,-0.5784949720179772,1.1838125865907116,9.962367120995609
33.74554522,-2.440837155557787,1.0935669638806504,8.973062778754267
34.24554522,-2.85298776221921,0.6516020269797363,9.33541406252064
34.74534522,-2.403242943136578,0.9752482463964395,9.158996936192935
35.24514522,-1.7309467328749386,1.1024369009088568,9.467813519003679
35.74534522,-3.107705624622038,0.6685725974522191,9.462892971055616
36.24554522,-2.34728712312329,0.6375236228834251,9.141321198982888
36.74534522,-2.3791268889624506,0.26730804835363725,9.707605623817718
37.24534522,-1.4000545279460943,0.6428659283640402,9.272943473510955
37.74554522,-2.797664690631749,1.1539199139714917,10.478263433630264
38.24554522,-2.4062399244799337,2.370125290941809,9.220254138006293
38.74534522,-2.2389188220072427,1.2161721466435602,8.98019800925999
39.24554522,-1.5557345620460705,1.2901824660396914,10.02846216005036
39.74554522,-1.9726182243075399,1.029045465735323,9.261434520037612
40.24534522,-0.42414671974645707,1.1276116032962764,9.601769255448094
40.74534522,-1.9018746136571416,1.3102019969694954,9.390972968234085
41.245545220000004,-1.1800666967309335,1.11733211144916,9.388762705844416
41.745545220000004,-1.960085900893782,1.121687377144758,10.256063076759206
42.245545220000004,-2.389111535654212,1.605509821892863,9.13931550851592
42.745545220000004,-2.6359836312604217,1.058818447547474,9.181901730106297
43.245545220000004,-2.917634878338225,1.1673874389199446,9.542178184069423
43.745545220000004,-1.8203610595400483,0.8412351413873883,9.324803140496277
44.245545220000004,-1.7738301914091776,0.9113108671733433,9.611394690691007
44.745545220000004,-1.9494238483690611,0.5505102367080253,9.665470392982337
45.245545220000004,-0.8028127184448899,1.0317950519633556,9.27801847567331
45.745545220000004,-2.407142276021391,0.9120293606258307,9.550631245412633
46.245545220000004,0.5525401370864753,0.4701378258691529,9.275220682979219
46.745545220000004,-0.41900881838469345,2.2580047753115506,9.32637962480903
47.245545220000004,-1.2893827020394775,1.0047184624755523,9.699067576606689
47.745545220000004,-1.182600841326274,0.38960189604116635,9.30337922845616
48.245545220000004,-1.6510115177362694,0.828214864389587,9.73879704942613
48.745545220000004,-0.9515558867175737,0.5765967215980027,9.484546693249142
49.245545220000004,-1.062502280477569,0.687404999083029,9.893807968750014
49.745545220000004,-1.1735447653722846,0.8971869427937759,9.251574350960022
50.245545220000004,-1.1376193057713113,1.0134337007489216,9.805584139940652
50.745545220000004,-1.1494786885384558,0.661978241873672,9.435861817572174
51.245545220000004,-0.5207864024607026,1.0782615680434937,9.353407648177358
51.745545220000004,-0.38463762802439383,1.7761286643158258,9.711127516828832
52.245545220000004,0.2838478352816686,3.466745048698486,8.658689737106554
52.745545220000004,-0.07965184611703857,2.381343289246705,9.414062518234639
53.245545220000004,-0.2752538040027009,1.1136090733218822,10.015998999988112
53.74534522,-0.5705181768906252,0.8266392621617241,9.431117043457022
54.245545220000004,-0.7576974242364778,0.7448657965914671,10.089760511631441
54.745545220000004,-0.4593539748548469,1.2993300474163916,9.074074068629429
55.245545220000004,-0.6720903715339497,1.2083408410088294,9.583649771484616
55.745545220000004,-0.7769696176941925,1.0359390479102262,9.782100043451804
56.245545220000004,-0.7120492424467705,1.2660954965455686,9.071854953953306
56.745545220000004,-1.0617616499511255,0.8645706753107103,9.727981214228254
57.24534522,-0.8248092433367905,0.8268398293913851,9.554160813093452
57.745545220000004,-1.0393831271567109,0.935851252502291,9.887643982333966
58.24534522,-0.9607564224615366,1.1756678821944153,9.743956913531603
58.74534522,-0.9498153095940732,0.8491727954603996,8.976099025836218
59.245545220000004,-0.8199407276587379,0.8102222234580552,9.712247925945773
59.745545220000004,-0.6647225179845827,0.7711381278874964,9.566437248822725
60.24534522,-0.7479201117575492,0.24928684269155188,9.901306611125781
60.74534522,-1.0099789629656417,0.44195506693895886,9.574432706800579
61.245545220000004,-0.7657587348130308,0.865508081324377,9.657867915475709
61.745545220000004,-0.6597602684867243,-0.06823193824422283,9.918065288815827
62.245545220000004,-0.7643466811449408,0.6410244579916626,9.307164563523957
62.74534522,-1.4030075322719784,0.15191648665299942,9.621306906492823
63.24534522,-0.5847659397074885,0.9277224322553397,10.048371365242987
63.745545220000004,0.2611151371780609,1.2030061382582502,9.237490498028347
64.24554522,0.520230974426396,2.9002634350952707,9.333408808776099
64.74554522,1.3102925942410133,3.268851267876026,8.976693014461334
65.24554522,0.9032151010102774,3.4872786169464014,9.010037071069132
65.74514522,0.606986847131307,3.1135949274848422,8.93452436504495
66.24534522,0.29029592900643075,2.092860806098801,9.596494657859495
66.74554522,0.10492763149834351,1.4100970744875552,9.577927810928863
67.24554522,-0.288011847766501,1.2630008204649308,9.727249206013493
67.74554522,-0.8702565559567745,1.6251814085619563,9.373119037311675
68.24534522,-0.21045666645279515,1.117127381025721,9.649932148989638
68.74554522,0.03212117820888735,0.8575979853807765,9.613276878190343
