Time_interval,Time,Acceleration_x,Acceleration_z,Acceleration_y
0,0.2520559872440816,-0.040613430206836734,-0.6167410714114285,-0.13745591272285715
1,0.748420735,0.41308450737578,0.5003620572348,1.03409563791
2,1.2497987799999999,-0.1792988889672,0.4770885552442,-0.15436787250000003
3,1.7511767850000002,1.203898261023906,1.0446729392078,1.2596488934768
4,2.25255413,0.6087590415028,-0.2638984149702,0.872404634707
5,2.7539313950000004,0.2323094493148,-0.0765344561238,-0.3012385199148
6,3.250294262755102,0.3939793546042653,-0.13675162898285714,-0.9313222761416327
7,3.74665698,-0.040073038535213996,0.22040368679966002,1.0672601108356
8,4.2480328400000005,0.2620136833866,-0.28082506429563997,-0.47422916262599996
9,4.749407882,0.1778281433686,-0.45830637395426005,-1.0406806190152
10,5.25078303366,-0.301637225689,-0.040119340012999986,-0.0555614517741
11,5.752157684999999,0.16660905347658,0.47628417043531995,-0.089748647899942
12,6.2535326275,-0.04228842046200001,-0.10128113513303999,-0.151044106781092
13,6.749893474489796,-0.19427769897285713,0.17128925051816327,-0.14269116296383674
14,7.24625389,0.07567100459540001,0.1504001568236,-0.029058235476799997
15,7.7476277719999995,-0.043476615956,-0.003065832892879999,-0.16526247418364
16,8.249001172,-0.166584307362,0.17001592898891998,0.09249247843924
17,8.750374104999999,0.07383020173674,0.16197209797206,-0.10393732152664001
18,9.251746905,-0.046764705186842,-0.1210265336527,-0.116043764884444
19,9.75311999,-0.06716610747520001,0.1508056133256,-0.0468348242702
20,10.249478403061223,-0.05510633587061224,0.10429229484102043,-0.06704870254416326
21,10.7458386738,0.043384863612339994,-0.07933625873031999,-0.189763517226104
22,11.2472101546,-0.12786955175362,0.21789433030774,-0.06581576660119999
23,11.74857904,-0.10516177575544,0.11367262883648,0.053927805052000004
24,12.249949919999999,0.08128226511499999,-0.07190943405576,-0.1102817795703
25,12.7513229342,-0.040331420298000006,0.19328016329419997,-0.044219562165399996
26,13.2526931746,-0.0943429717064,-0.0360889570007,0.08623717531514
27,13.754060529999999,0.10833448132462001,-0.14249950751572,-0.11473036020716
28,14.250416494897959,-0.09607269112361225,0.25497723370734693,-0.13737069328714285
29,14.746772026599999,-0.016793344425422,0.04004274851345999,0.08299762620966
30,15.2481410846,0.025623224237375997,-0.0788434223063,-0.22377444430944
31,15.749509722600001,-0.11595872702238001,0.19283258273782,-0.17055502732436398
32,16.25087814,-0.1288159183386,0.1482587792924,0.0383586981144
33,16.75224699,0.02810267828776,0.07595450313996,-0.24204109184574002
34,17.25361491,-0.037054084800939996,0.1558356209195,-0.17613813658106
35,17.749968833265307,-0.25169839250306125,0.18359267231159182,0.00759987044512245
36,18.24632247,0.1004949018342,0.033686683153,-0.17276109400842
37,18.7476910004,-0.0632412623586,0.04137638878422,-0.24564266796959403
38,19.2490577142,-0.2735934509352,0.1940230232488,0.0990276914864
39,19.750424954,0.20994846205568,0.03057391077358,-0.10285459151594001
40,20.251791049999998,-0.0372456428702,0.082612883746198,-0.2092564364522
41,20.753154560600002,-0.2477197473496,0.12233701298276,0.11659018670448001
42,21.24950640489796,0.2243697065302449,-0.0007006446522448962,-0.10407316457177551
43,21.7458577336,0.0300445362924,0.070566018203194,-0.07521342827084
44,22.24722268,-0.264084043131,0.08582526464222,0.12560344545313998
45,22.748587565799998,0.2116634736374,-0.11197640652036,-0.0962066344566
46,23.24995199,0.0200708657458,-0.023882042509300004,-0.08103573899620001
47,23.7513163118,-0.21893404283079998,0.14589008192534,0.11240762899078
48,24.2526801736,0.1857754361276,-0.10691734951107999,-0.10256125900985999
49,24.7540428192,-0.027468067996,-0.09179925780516002,-0.3769353989138
50,25.250392532244895,-0.3548537748796939,0.16073364832979592,0.5614034281338776
51,25.746742435999998,0.39183396076392,-0.015747722333599997,-0.36578474301994407
52,26.248105433800003,-0.055322732252,0.020352674149500004,-0.076679070294
53,26.7494681142,-0.3025821677595,0.1229966825966,0.10941876956939801
54,27.250830574400002,0.20377213581994,-0.028958779797799997,-0.16842411756124
55,27.7521928382,-0.028038616910259998,0.11494316629244,-0.13890743350546
56,28.253554880000003,-0.2630373987574,0.03669311664888,0.16376488255516
57,28.74990247734694,0.22607760161857143,-0.09869365648871428,-0.1484047714512653
58,29.246250434,0.07850082266780001,0.08294813916020001,-0.027950324683037996
59,29.747612654999998,-0.1998856845526,-0.12939723907290002,0.234094225258018
60,30.248973810000003,0.1084109353354,-0.043389972112299995,-0.11781668058104
61,30.7503376332,-0.02633367040879999,0.05930377583854,-0.004823502321464002
62,31.25169851,0.028002173376200003,-0.026148311885399997,0.10610644836260001
63,31.753055685999996,-0.01973490250686,-0.12594045898939998,0.006209201212699998
64,32.249402308571426,-0.003229777063306125,0.1706620371187755,-0.09861246104263266
65,32.7457492774,0.0744406812246,0.020942197194005994,-0.01198633865468
66,33.24710924,-0.0751971991404,-0.224152094891998,-0.00747413682462
67,33.7484689632,-0.19475318317896,0.105148482471988,0.05759049904656001
68,34.24982852,0.2684262777884,0.12345640331122,-0.07806803139162
69,34.7511884168,-0.0292780724322,-0.25256603552554,0.0198240895206
70,35.25254766,-0.2774859583428,0.16838211327505997,0.14977000101326
71,35.75390608,0.28262702470427997,0.0017845399962000009,-0.03206160208181
72,36.25025121428571,0.038173654208306124,-0.2230261566349796,-0.06838482246081633
73,36.7465957276,-0.3757224029308,0.08519598204640001,0.09725759950558001
74,37.24795392,0.30015739791088,0.030775379313140002,-0.022877827513705998
75,37.7493127074,0.0649228877764,-0.051230446692800004,-0.13334583515278
76,38.25067063,-0.3104161254034,0.035065789698679996,0.0875572668398
77,38.7520276848,0.30392740623214,-0.035682648100678,-0.07375123710066
78,39.25338513,0.022858516045800005,0.012305713131880001,-0.0965067543886
79,39.74972887938775,-0.3336398021710204,0.06441456505020408,0.1639579411434694
80,40.24607237,0.28598599795833995,-0.10860324397844799,-0.07881491769363999
81,40.747429602000004,0.08532075535556,-0.032644666842,-0.051647782214880006
82,41.248786344600006,-0.1553021787436,-0.04289969974678,0.239099076092
83,41.75014214,0.176643548767,-0.029731673193539997,-0.2243313979346
84,42.251498510000005,0.0185488701962,0.05439123067800001,-0.02189424181792
85,42.7528546924,-0.20641013833776,0.06135646510752,0.14794871485426
86,43.25421069,0.12222649731020001,-0.08317610539242,-0.11868669763
87,43.750553168367354,0.04120813629448979,0.09143229279720817,-0.02954280831497143
88,44.2468953,-0.18430503726560002,-0.04136050289416,0.13678607709342
89,44.74825124,0.078806951920126,-0.021212558629199997,-0.08590170907679999
90,45.24960658,0.021812598391279997,0.0016867923747820024,-0.14167708593404
91,45.750961502600006,-0.054708045599200006,0.009506092966000001,0.17234169654699202
92,46.252316410000006,0.0162755113248,-0.0638189293888,-0.0895374079787
93,46.7536713474,0.0037620338282000044,0.10536025380632001,-0.09043362285735201
94,47.25001239795919,-0.08544649332134693,-0.0016052351517142837,0.21447436108781634
95,47.7463530468,-0.0467810263412,-0.0631835718613,-0.1255116555004
96,48.247707309999996,0.09897224470579999,0.16237807940500001,-0.0913979177134
97,48.749060927600006,-0.0364931743222,-0.09704775782267999,0.1449939173642
98,49.2504146742,0.0190423011094,-0.059764525915000005,-0.0949374771336
99,49.75176892419999,-0.0335240424858,0.04821626354252,0.015109111962899999
100,50.2531224444,0.0008009925091999959,-0.06605215649522,0.05988152695204001
101,50.74946145,-0.03432891090338775,-0.055158537111755106,-0.037570189358316325
102,51.24580105,-0.009062230568619994,0.05827467903453999,-0.070827424747
103,51.7471545132,-0.028359040000732003,0.0455861674042,0.12264876783284001
104,52.24850745,-0.05160688351884,-0.19181085165506,-0.025759837700800002
105,52.749860340000005,0.0583669936414,0.223810767225086,-0.12864816425946
106,53.251212939999995,0.0033168409365999995,0.0177534279763,0.073875727729
107,53.7525652264,-0.07437351328508,-0.0933138276941,-0.19524634455108
108,54.25391762,-0.11265094097940001,0.28818759344692,-0.1566945535014
109,54.75025862204082,-0.04373527213122449,0.061220567063093874,0.06241924697802041
110,55.24659734,-0.01319217075194,-0.04985817896044,-0.141033756338366
111,55.747947424,-0.007053315942399996,0.2450384127174,-0.045223385439059995
112,56.249299019999995,-0.0741258785457,0.0498814572746,0.005114158105360009
113,56.750650121,0.002285437992119998,-0.07005220444587999,-0.1406373468529
114,57.252001490000005,0.03489936355192,0.156012451457,-0.1340178976627
115,57.7533533032,-0.24111710307286,-0.03261612140492,-0.1586408164174
116,58.24969105102041,0.09301871802632652,0.11445868184208163,0.007446440268318369
117,58.746028495,0.051857746687043994,0.1172908157352,-0.124265774225
118,59.247379609999996,-0.2344091621018,0.1386861656213,-0.00126907801484
119,59.7487302518,0.0871136239188,0.0028341112665000003,-0.16344691520826
120,60.2500810946,0.030030458593600002,0.060749438557219995,-0.157903345140086
121,60.751432694200005,-0.2866314564652,0.139484694787502,0.134844533209
122,61.2527833742,0.16025583148694,0.0677536605422,-0.22198720721578
123,61.7541336046,-0.11770498760014,0.026842151338080003,-0.155755492710304
124,62.25047037408164,-0.27067672438857143,0.15204351216714285,0.10554463795353061
125,62.7468073146,0.28398492170802003,-0.004414571784080001,-0.13543858823842
126,63.2481573942,-0.02661207688288,-0.027045682386600003,-0.01863077142856
127,63.7495069684,-0.43320297956144005,0.13329355983379998,0.01184291404128
128,64.25085679,0.21471178967682,-0.05385405026252,-0.1569647071606236
129,64.752208779,-0.013212946297699996,0.1846941828113,-0.1564770214064
130,65.25355900000001,-0.313950148532,0.10745592799139998,0.0821369374112
131,65.74989242816326,0.31978616198236737,0.0023778742013877566,-0.17295735211904284
132,66.24622842,-0.0548415819358,-0.0355144938915,-0.0389146161466
133,66.7475783,-0.34278215823698,0.18962916607018,0.006958941311839998
134,67.248927714,0.284342146809858,0.0519378420021,-0.16622452028146
135,67.7502766548,-0.06584842657018002,-0.12207272439018,-0.037214997411600004
136,68.2516256642,-0.29334516595939997,0.17411917123839998,0.06437778029848001
137,68.7529746374,0.2479626254597,0.044031035080120004,-0.126724001909258
138,69.25432355,-0.044436067286513996,-0.13081724723402,-0.0437315631892
139,69.7506582089796,-0.2975257578869388,0.20475005396040816,-0.03984204055961224
140,70.2469932246,0.20848192020599998,0.15684237064626,-0.06902204543186001
141,70.74834169020001,-0.0912677382419,-0.058928219098839996,-0.23768602727080002
142,71.24969003999999,-0.36881415842579995,0.2699321353384,-0.1008656230091
143,71.7510385142,0.19828968531842,0.24389852868248,-0.1876755420324
144,72.2523867146,-0.11336508914679999,-0.06361084297096,-0.19887442342436
145,72.753734865,-0.25464357692260003,0.19131240654001602,-0.0520472644978
146,73.2500693367347,0.08929406167138776,0.25471402948142857,-0.19440436495797958
147,73.746403377,-0.08840045079719999,-0.009109406002275998,-0.192333557707654
148,74.2477509646,-0.267505369298,0.14067057511188,-0.028781787882599996
149,74.74909896999999,0.06499133314644,0.17113189898342,-0.098372413929008
150,75.25044658,0.02895472197142,-0.177271637691,-0.01006678635114
151,75.7517942248,-0.004168278276799998,0.161437269596,-0.09367290801980001
152,76.25314169,-0.08157113501857999,0.03244163837732,0.09618115844320001
153,76.74947511918367,-0.09391813607081632,-0.14172004376367348,-0.1281563229285102
154,77.24580884459999,-0.022168874734199998,0.20648697148096,-0.086939340015
155,77.74715632739999,0.08687395393599999,0.0811297200415,-0.054355754888984004
156,78.2485035,0.04093667341756199,-0.169162841666,-0.03526762432188
157,78.74985050000001,-0.3397062228942,0.1782730636798,0.047215396539599996
158,79.2511974,0.3151553270966,0.13425864760606,-0.16974415942392
159,79.75254387,-0.011345147303999993,-0.11231285051300001,-0.0446845452322
160,80.25389058,-0.3588707329941,0.1129976521758,0.19152936234640003
161,80.75022460653061,0.40078214404285717,-0.03063473086510204,-0.1520615434161551
162,81.24655784,0.0275195179025,-0.0768503674164,-0.0943647812018
163,81.7479035206,-0.35466012171978,0.11401088936288,0.14565369591139998
164,82.24924975,0.27649832957160003,-0.082674587211451,-0.2017184501858
165,82.7505961574,0.025709560808400003,0.07735283471019999,-0.06602889242198601
166,83.2519423544,-0.1663559214732,-0.007099495343399999,0.12455765719456
167,83.7532884346,0.0512121222854,-0.1134176883342,-0.027389052158579997
168,84.24962100693878,-0.020702617058979595,0.08808153111233265,-0.048639205923448975
169,84.74595404440001,0.018810948705560007,0.038012410891359996,-0.013783555380963408
170,85.24729996399999,-0.02860136000302,-0.181811832116,-0.016116134900479997
171,85.7486445636,-0.19467346061736,0.0032598621396000005,0.088306703564
172,86.24998989,0.2967732539766,0.12407015223204,-0.02297501782006
173,86.751336048,-0.0350657552688,-0.28554215307588,0.05000343471626
174,87.25268152439999,-0.389164064142,0.1067550747866,0.09725915051919999
175,87.75402611999999,0.40550295585772,0.06442500367361799,-0.1092102680286
176,88.25035773183674,0.04458799919938775,-0.13072339985157144,-0.025579339387551026
177,88.7466895026,-0.33036567901742,0.09527916556926,0.10428504193268001
178,89.24803437,0.3394136185912,-0.019790778091179996,-0.1617707670262
179,89.749379552,-0.0487541194264,0.06361024186500001,-0.050511018380700004
180,90.2507242242,-0.26310676574639996,0.013182282146000004,0.12852003567534
181,90.7520682646,0.18325114581434002,-0.078612135278,-0.1357698851846
182,91.2534125046,0.09635745219240001,0.08000914483640001,-0.062033694838799995
183,91.74974389285714,-0.2124439567,-0.04979530207504081,0.18873967802795918
184,92.24607465,-0.022722253279,-0.2581067021156,-0.12644994817192
185,92.74741850439999,0.027040270707599998,0.18431600659616,0.058288635664910604
186,93.248762285,0.09571993949459999,0.05252488155396,-0.0015119249585399974
187,93.7501062142,0.06090229055059,-0.22011945360159998,0.0853360980232
188,94.2514498348,-0.2980568619008,0.07446196094548001,0.0704669037436
189,94.7527927498,0.3336071329926,0.11041727661470001,-0.11951839483905999
190,95.25413591,-0.026254277672999995,-0.1056433892624,-0.05970433578
191,95.75046576244897,-0.4419849703597959,0.08027493261836735,0.09882846619
192,96.24679537460001,0.45302471712619996,-0.006467464553560001,-0.14481640253876
193,96.7481386168,0.0393058889458,-0.0769996312099,-0.019931335543360004
194,97.24948149,-0.3368757161714,0.13369953535985998,0.19517618421320002
195,97.7508238222,0.200703861259,-0.12567115431766399,-0.21577858531533997
196,98.2521663344,0.04455030664680001,0.077396603007,-0.029003992923399998
197,98.75350903,-0.1532735051194,-0.009346557358699999,0.10093951656968
198,99.24983787244898,-0.0008380423395918402,-0.05439285615081632,-0.1180448932532653
199,99.74616672939999,0.11357966093312001,0.01702632308940001,0.039006350993980005
200,100.24750868,0.024764668695999994,-0.048986439045078004,0.1566684466527
201,100.748850088,-0.011373703852199999,-0.15646761384004,-0.03502563411452
202,101.2501918,-0.177208127521,0.076694200916,0.0742497459428
203,101.751533482,0.2784283754964,0.05040145340196,-0.1297862001678
204,102.252875,-0.0205522553008,-0.227928745762116,0.0223461037582
205,102.75421678999999,-0.32802786114884,0.1115827993662,0.19137851825336
206,103.25054463469388,0.2543294211028449,0.12219594198728163,-0.18711605562204084
207,103.74687174,-0.0025886704735999942,-0.15820757385200002,-0.0018651213325379988
208,104.248212646,-0.3138000568984,0.13652903086172,0.1267518833964
209,104.74955342999999,0.3258872893366,-0.0256529032077,-0.08026756092239999
210,105.25089424,0.034927085123599995,-0.06646485749297999,-0.0744262053802
211,105.752235534,-0.3123180642374,0.1347760829398,0.096679630768
212,106.25357626,0.32827346057,-0.06981982417614,-0.14097775866839998
213,106.74990306326531,-0.03759089642934694,0.02410133186548979,-0.027962466114693878
214,107.24623006,-0.2633084894676,0.07708080580325999,0.191860543676
215,107.74757054,0.2331299457675776,-0.015227165902599999,-0.2657104306159
216,108.24891094,-0.030478021002799997,0.0777485124742,0.026202441794800004
217,108.75025158,-0.2056904850902,0.08367611419359999,-0.0154154848338
218,109.25159192,0.02256588208918,-0.06891647724342,-0.22492601067079998
219,109.75293133999999,0.12863891452780002,0.11091506123169999,-0.060274546146048
220,110.2542713,-0.3722712404364,0.19070858259758,-0.03429468726714
221,110.75059871632652,0.05887105171285714,0.1444318908065306,-0.2161418946297959
222,111.2469255,0.027907988354800004,0.15407703166880002,-0.2202748428322
223,111.748265632,-0.3252240623564,0.18514335831276,-0.01448595343654
224,112.24960566600001,0.058392045267199995,0.033715537248348,-0.33073668956299995
225,112.750945322,0.04271712500736,0.098279035441,-0.073342089284542
226,113.252285202,-0.4250017278574,0.19844076029298002,-0.017169950165759996
227,113.753624968,0.2070071856636,0.0303908122172,-0.2401683880358
228,114.24995158979593,-0.014907974263569391,0.05467694756830612,-0.10062961518206123
229,114.746277944,-0.30482291662936,0.07112158318984,0.05345731837244
230,115.24761774000001,0.2404881589886,0.006706575661799996,-0.2190449769252
231,115.74895797200001,-0.008369576184799997,0.0654453177128,-0.04012328827174
232,116.250297842,-0.23760979161280002,0.030439513726380003,0.19413828896772
233,116.75163785000001,0.16210806212564,0.00598894653616,-0.17515287319668002
234,117.25297785999999,0.1144431776956,0.008720394898539999,-0.0676670856784
235,117.75431794,-0.3389716631204,0.010347834732560002,0.20132701698520003
236,118.25064459591837,0.15527958174152856,0.05115085452471429,-0.3135690439281429
237,118.746970494,-0.009339249598347997,0.10441718546122,-0.14463352151015602
238,119.2483103,-0.3160198302132,0.06619065843808,0.12696386709444
239,119.74965061200001,0.205923297131802,0.076433793049,-0.2580554043084
240,120.2509907,-0.1173141260411,0.0693964037328,-0.062834847754
241,120.75233064,-0.2327096221546,0.10004900010386,0.0580615891506
242,121.25367050000001,0.1914971153396,0.06879227886632,-0.1395830555666
243,121.74999738163265,0.03161206321002041,-0.04952593310963265,-0.0901884877334694
244,122.24632394,-0.38952329151820003,0.14845614252380002,0.06900725051447
245,122.74766382,0.2881538891804,0.05546604771159999,-0.11668577796998
246,123.24900368,-0.0498162745662,-0.039496036804440006,-0.169652163442178
247,123.75034297,-0.4482375197874,0.2183950336881,0.046316151579
248,124.25168256,0.22483758442496002,0.18059166814428,-0.15476608409237
249,124.753022234,-0.05196633553148001,-0.06624837741054,-0.26120846152662003
250,125.24934850816327,-0.30091407366512246,0.10809551090030613,0.009601316283061226
251,125.74567500799999,0.15500339364489998,0.11626304036127999,-0.08989683164408
252,126.2470147,-0.14164320776772,-0.04958631902746,-0.1023938442054
253,126.74835458,-0.016294279768000006,0.2967026949476,-0.19427849931292
254,127.24969412,-0.0555728965968,0.0852975898988,-0.010712544355499998
255,127.751033044,-0.09976598389560001,-0.024583016857400004,-0.21905005834194
256,128.2523722,-0.0636781475174,0.25589709412916,-0.0986466046574
257,128.753711148,-0.0461472491178,0.09372109275519999,-0.038908999483
