Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_dominant_freq,X_spectral_energy,X_spectral_entropy,Y_fft,Y_dominant_freq,Y_spectral_energy,Y_spectral_entropy,Z_fft,Z_dominant_freq,Z_spectral_energy,Z_spectral_entropy
10.24976408,0.1144045724499161,0.085369408775921,0.0217429954715447,0.05142578827560709,0.08081375980915231,0.24038838358913045,,,,,,,,,,,,,,,,,,,,,,,,,36.061407873676245,1089,1431712.35197013,-128274.84397610716,329.0481164878331,0,625417.1793050321,-74264.03017601316,29.633133021688998,213,1107046.7186971556,-129120.99196056485
10.74976408,0.1320754609603371,0.0227836934097824,-0.0256126508199323,0.1051960534006069,0.05173215148363168,0.18809299230164928,,,,,,,0.1144045724499161,,,,,,,,0.085369408775921,,,,,,,,0.0217429954715447,,2.9001463945054584,1089,1431712.35197013,-128274.84397610716,93.60079273498467,0,625417.1793050321,-74264.03017601316,10.800469986323462,213,1107046.7186971556,-129120.99196056485
11.24976408,0.0727661740947083,0.0460927420995884,-0.0464870173576361,0.06392371177059332,0.0009987140357321268,0.20290361615006008,,,,,,,0.1320754609603371,0.1144045724499161,,,,,,,0.0227836934097824,0.085369408775921,,,,,,,-0.0256126508199323,0.0217429954715447,1.8346458440239872,1089,1431712.35197013,-128274.84397610716,45.90142663504119,0,625417.1793050321,-74264.03017601316,7.291460214764885,213,1107046.7186971556,-129120.99196056485
11.74976408,0.0726058737647777,0.0002714930649058,0.0372759892196499,0.02737491359522531,0.07003320976288581,0.14800117921148287,,,,,,,0.0727661740947083,0.1320754609603371,,,,,,,0.0460927420995884,0.0227836934097824,,,,,,,-0.0464870173576361,-0.0256126508199323,5.3798137010788984,1089,1431712.35197013,-128274.84397610716,52.9944492689347,0,625417.1793050321,-74264.03017601316,8.525996402390223,213,1107046.7186971556,-129120.99196056485
12.24976408,0.0297693803749577,-0.1010725738948808,0.0203652287697751,0.023868760846093528,0.031898412768702936,0.04347843984826552,,,,,,,0.0726058737647777,0.0727661740947083,,,,,,,0.0002714930649058,0.0460927420995884,,,,,,,0.0372759892196499,-0.0464870173576361,8.176285615356285,1089,1431712.35197013,-128274.84397610716,48.113664375511284,0,625417.1793050321,-74264.03017601316,3.680581396836176,213,1107046.7186971556,-129120.99196056485
12.7497629932,-0.054090645880251,-0.1066527794064767,0.0064394717054952,-0.03484395037858939,-0.026965355814314772,0.024892324177119826,,,,,,,0.0297693803749577,0.0726058737647777,,,,,,,-0.1010725738948808,0.0002714930649058,,,,,,,0.0203652287697751,0.0372759892196499,9.845277956724033,1089,1431712.35197013,-128274.84397610716,8.418892921083991,0,625417.1793050321,-74264.03017601316,6.165063564533575,213,1107046.7186971556,-129120.99196056485
13.24976161,0.072819509723995,-0.0677427409231728,0.0094811981535009,0.05744131805910355,0.04723126686363084,0.08495663306867485,,,,,,,-0.054090645880251,0.0297693803749577,,,,,,,-0.1066527794064767,-0.1010725738948808,,,,,,,0.0064394717054952,0.0203652287697751,8.259746899089862,1089,1431712.35197013,-128274.84397610716,2.9314429260862376,0,625417.1793050321,-74264.03017601316,3.722520842517135,213,1107046.7186971556,-129120.99196056485
13.74976161,-0.230524836315259,-0.0096446289106713,0.023058181467254,-0.20698299018101185,-0.11294052378246178,0.0864732286846698,,,,,,,0.072819509723995,-0.054090645880251,,,,,,,-0.0677427409231728,-0.1066527794064767,,,,,,,0.0094811981535009,0.0064394717054952,7.685750287991098,1089,1431712.35197013,-128274.84397610716,32.607823071540736,0,625417.1793050321,-74264.03017601316,6.122980268736075,213,1107046.7186971556,-129120.99196056485
14.24976161,0.0639969902752612,-0.0212166877944004,-0.0328741808012626,0.06374778731123744,0.0072895033455119065,0.13396043463754104,,,,,,,-0.230524836315259,0.072819509723995,,,,,,,-0.0096446289106713,-0.0677427409231728,,,,,,,0.023058181467254,0.0094811981535009,2.4506554037756003,1089,1431712.35197013,-128274.84397610716,17.124366066856265,0,625417.1793050321,-74264.03017601316,1.9738165865126993,213,1107046.7186971556,-129120.99196056485
14.74976161,-0.2021501619888498,0.007851268506071,0.0718572614127419,-0.21478724487522885,-0.05664787146832993,0.10268463445903528,0.0071672317459593295,0.1281500285535758,0.06830143202001945,0.0716723174595933,-1.227987039573249,0.16625597115589993,0.0639969902752612,-0.230524836315259,-0.014396080507333339,0.0620425879759123,-0.004686567922882749,-0.1439608050733334,-0.17945387008998795,-0.6326141536713098,-0.0212166877944004,-0.0096446289106713,0.00852464772211307,0.03539392865723014,0.014923213461638,0.0852464772211307,0.02384324479764967,-0.12252287136448763,-0.0328741808012626,0.023058181467254,5.002204066771607,1089,1431712.35197013,-128274.84397610716,8.409894813522609,0,625417.1793050321,-74264.03017601316,2.168389524017451,213,1107046.7186971556,-129120.99196056485
