Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z
10.2519861726,-3.0870277833976973,7.372422278810146,-5.637361291026471
10.7533600942,-3.4537693640135942,6.066464103096705,-6.871223010421463
11.249717874897959,-3.9805821424133594,6.3592012654793155,-6.516919676951282
11.74607304,-2.9295780936183498,7.450699049220242,-5.367990635638546
12.24744392,-3.1323435193475215,6.27516487613278,-7.05079087864514
12.748816934399999,-3.1577456864100917,6.895861653551736,-6.676476857107884
13.250187174,-2.837996911308224,7.469012953982798,-5.321143117329858
13.75155453,-2.932911899104186,6.331152858163587,-7.208826708475978
14.252924190000002,-3.5583067782428106,6.7247107261409305,-6.530452908239524
14.7542934042,-3.091846592081185,7.273483225596413,-5.394945927148001
15.250648777755101,-3.0975021977046193,6.03249355657661,-7.294433686100785
15.7470037224,-3.932011684277216,6.547173992746823,-6.192674807059457
16.24837214,-3.571211741691993,7.176233803279027,-5.751092019399772
16.74974099,-2.906792701648597,6.282318452541514,-6.97281272395064
17.25110891,-3.9172130033131953,6.467699127382944,-5.862772315694537
17.75247651,-3.514847366150595,7.084422422062761,-6.5772421824906875
18.25384381,-3.1176766255373787,6.510579488673515,-6.5352977965709655
18.75019870102041,-3.7826861123693365,6.715471799293463,-5.853895641643064
19.2465517142,-3.882695953640395,6.912524609671348,-6.168667105821461
19.7479189542,-3.2016936586579146,6.568735434233672,-6.695996804427052
20.24928505,-3.86668437228696,6.335689672870371,-6.055347391431622
20.75064856,-2.901228144616904,6.882480477221435,-6.734137609258218
21.2520140542,-3.204514607768495,6.328199149314907,-6.864414197533838
21.753379026799998,-3.34395743881141,6.486461569786435,-5.88899379351923
22.24973033591837,-2.6226285715461977,6.960659993664365,-6.88472266344558
22.7460815658,-3.004558912903879,6.568501953825596,-6.783003937146365
23.247445990000003,-3.4759542979785683,6.555096678945358,-5.983480132475311
23.7488103122,-2.7452820630143258,6.408554283005624,-7.002126908781829
24.2501741746,-2.9536428598746176,6.59040704649055,-7.013742298332171
24.751536819,-4.341820484716669,5.98972184419314,-5.563141066619745
25.25290016,-4.36351330878768,5.877179612262958,-6.8588998523591185
25.7542637054,-2.871609386298422,6.362131284399359,-7.146030867729682
26.250613068571425,-4.09466662074578,6.28530921698263,-5.779123417561825
26.746962114600002,-3.3499669779225623,6.633045059007087,-6.609310513596107
27.2483245754,-3.3346186013422776,5.914780813355734,-7.281458866709263
27.749686838,-3.735965722269773,6.30953601320153,-5.94356880854583
28.25104888,-3.113058687183783,7.070944590487596,-6.498284116800756
28.752410084799997,-3.4113661324008393,5.89902483382191,-6.830648891041503
29.2537716754,-3.36886650399947,6.053121649550886,-6.555878709347759
29.75012028306122,-3.3871297504517996,7.621082783824552,-5.837346758680589
30.24646781,-3.4551919093846886,5.46262436801447,-7.192968240890624
30.747831633199997,-3.5218769352035126,5.988592000273985,-7.0470183978277525
31.249192509999997,-3.507535886097537,7.790397807889029,-5.071034212655854
31.750549686200003,-3.396677163131376,5.418652063018654,-7.383138346433217
32.2519099038,-3.4091471004949687,6.184715590462926,-7.132877487215971
32.7532704848,-3.394978188300949,7.422661017254502,-5.411443028012581
33.24961684693877,-3.4131425237438924,5.539153745635084,-7.29905663128335
33.7459629632,-3.658022206463174,6.312441635683232,-6.900331263880652
34.24732252,-3.3431762800222278,6.878138723536914,-5.5262999994618385
34.7486824168,-4.062709031771623,6.438787904741116,-6.554183986771774
35.25004166,-2.7184755279407087,6.0745027750656275,-6.994528959173758
35.751400079999996,-3.2020401260222173,6.589748872890684,-6.545947771562551
36.2527588,-3.911179460973601,6.806175254540936,-5.86302752936805
36.7541168784,-3.061941067307081,5.950184246061793,-6.831942416505629
37.250461509387755,-3.2354762103468033,6.87427648985702,-6.772564873530488
37.7468067074,-4.101352076419466,6.835752270579254,-5.297424996233453
38.24816463,-3.1492173277580857,6.206831636752311,-7.033961417611521
38.7495216848,-3.6777128392752503,6.552088748995653,-6.6334432521721025
39.25087913,-4.530432928853718,6.252700223849385,-5.665967898290968
39.7522364468,-3.1803886289563947,6.447883665399783,-6.775616892507349
40.25359351,-3.736353625625178,6.010083195793512,-6.995102726873435
40.749937180204086,-3.6917631568453846,6.394636703087683,-5.846377653560648
41.2462803444,-3.5510734794016208,7.331202208555667,-6.304711499915765
41.747636140000004,-3.8577914965194093,5.321608469273674,-6.892392960120328
42.24899251,-4.005636091127787,5.935348006984429,-6.470989454793307
42.7503486924,-3.9709589674305388,7.257805252041707,-6.067199375468983
43.25170469,-3.700757736920315,5.019997978185071,-7.241993666025938
43.753060725,-3.5348319277252798,5.955881477709729,-6.520105483958806
44.24940285714286,-4.063677709087781,7.350810501039423,-5.971220816118627
44.74574524,-3.64600499956962,5.383743037074667,-7.097668526888087
45.247100579999994,-3.7696379089861924,5.967550365841264,-6.884393466946128
45.7484555026,-4.047499099109666,7.189080284335916,-5.561829276306324
46.24981041,-3.784932849331405,5.361120925447002,-7.091864633990947
46.751165347400004,-3.8661137482909584,6.010232349578408,-6.750996383826257
47.25251994,-3.7398498488780554,7.422628893439071,-5.5086547933131635
47.7538741226,-3.7762690608064258,5.333616170339569,-7.218259983775041
48.25021486142857,-3.494846234768211,6.195728700425949,-6.6873617291497345
48.746554927999995,-3.691654149389981,7.631489665413957,-5.473883993313445
49.247908674600005,-3.529155706098822,5.128357305750148,-7.464448753926422
49.7492629244,-3.6403717349523554,6.228487213314045,-6.977789426538814
50.2506164444,-3.984936369979295,7.189273353943031,-5.277192955360577
50.751968977,-3.6667953046027693,5.7760678541255,-7.088506377197571
51.25332211,-3.6282938623272774,6.369814598255877,-6.740443747097281
51.749662058571424,-4.027769835826617,7.328596005986161,-5.003883283726599
52.24600145,-3.5737273336384043,5.955072115322423,-7.016825030815193
52.74735434,-3.747137481343087,6.5236143127577835,-6.510092433229276
53.248706940000005,-3.702105570406741,7.274802249889692,-5.293264863676716
53.7500592264,-3.7298033884741155,5.525450459134911,-7.4252661540238964
