Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z
10.249478403061223,-0.06075845977939758,0.10670343583282646,-0.07113969089177835
10.7458386738,0.041859042760799305,-0.07685647786735746,-0.1882245367657687
11.2472101546,-0.11772804798539344,0.2150994571471166,-0.06737278304926615
11.74857904,-0.10724118486445228,0.11302891488853789,0.05467972219939304
12.249949919999999,0.07379201724443155,-0.057129044952559126,-0.10926217575075704
12.7513229342,-0.038940805832864814,0.18464037166900735,-0.04653978178406619
13.2526931746,-0.08912067488773723,-0.042086280499499716,0.0897545536855768
13.754060529999999,0.09975890812162147,-0.13444430234547577,-0.11725681689126385
14.250416494897959,-0.09209090068446979,0.25287401446496466,-0.1392801395993763
14.746772026599999,-0.0072835506998336855,0.0356936247781931,0.09027715914248326
15.2481410846,0.011556754041849146,-0.0722301118509901,-0.22759745671958098
15.749509722600001,-0.10171740734986484,0.18547388023354622,-0.17294658684425976
16.25087814,-0.13109189685127404,0.1437415043657145,0.044168053671262024
16.75224699,0.023495879658292047,0.07685523683832514,-0.24805301735291913
17.25361491,-0.03704416085364659,0.15058193464871922,-0.17367021203863342
17.749968833265307,-0.24675811499780206,0.1805709696313271,0.010229128872891907
18.24632247,0.10594486425367222,0.04200816729754424,-0.17020561189369718
18.7476910004,-0.06504610615703652,0.04403136433672264,-0.24840833687493377
19.2490577142,-0.2783158698819009,0.18626188773608665,0.10055772625492038
19.750424954,0.21344256745947388,0.036399702424847934,-0.09788880458200618
20.251791049999998,-0.03798987032816327,0.08353378798236333,-0.21258717137852431
20.753154560600002,-0.25553144887184787,0.11707442666734663,0.11487958261461285
21.24950640489796,0.2327294381629388,0.006413349621427759,-0.1025512618836192
21.7458577336,0.026795414937739504,0.06469813720354328,-0.07737226050213276
22.24722268,-0.2664871359921066,0.08805102635935741,0.12845067922061326
22.748587565799998,0.2207659330853004,-0.11019273688173667,-0.0976384334482732
23.24995199,0.006277672130954411,-0.03388798464228901,-0.08297180043333711
23.7513163118,-0.21790849570909804,0.16009114886679984,0.11160864268402879
24.2526801736,0.18238544380373134,-0.15119696047134507,-0.0893558494085905
24.7540428192,-0.031007686477234758,-0.05714912705772905,-0.379602285662166
25.250392532244895,-0.3653883488218692,0.15588214119390725,0.5420216341439507
25.746742435999998,0.4143973653329436,0.0007023621185696971,-0.35083283781861657
26.248105433800003,-0.05052886122383887,0.020284809634295242,-0.0755730038241191
26.7494681142,-0.31049529879793847,0.11318829581881389,0.1027566565954927
27.250830574400002,0.21957439219105324,-0.025996215208282877,-0.1638655733551377
27.7521928382,-0.03841702074826062,0.1147200569967877,-0.14612312595694826
28.253554880000003,-0.2636773974145953,0.0359719612862577,0.16968725092076387
28.74990247734694,0.23974603334416297,-0.10686435722839391,-0.15105350231626416
29.246250434,0.06908455664056831,0.08275555579971337,-0.03253896599014767
29.747612654999998,-0.20903722195800875,-0.126852754989264,0.24119069598083173
30.248973810000003,0.10216623644890793,-0.034228182439167525,-0.13046677825914266
30.7503376332,-0.012107615511323791,0.06802628533304572,-0.0038013004986781683
31.25169851,0.024848794592171063,-0.03160532120814148,0.11683746827068166
31.753055685999996,-0.029145196518650825,-0.1240799104085212,0.005258250852967832
32.249402308571426,-0.002541758743309169,0.18136925235927964,-0.1097689541079437
32.7457492774,0.07800872146389809,0.005063908557666121,-0.00655862073362914
33.24710924,-0.08010590725976614,-0.2269390235620302,-0.0030170368398375453
33.7484689632,-0.19100442952275945,0.10865894193056165,0.061555729070922896
34.24982852,0.27608004259567664,0.12196731902325707,-0.08765436788327678
34.7511884168,-0.03052989164475157,-0.25701843969517507,0.026668206825423448
35.25254766,-0.28277374506319053,0.16704722278656495,0.15355165138749619
35.75390608,0.28642760436872067,0.01576949735422282,-0.03504807991718141
36.25025121428571,0.030862401622182938,-0.24209622084247553,-0.0770435883750934
36.7465957276,-0.378268690729412,0.08963027401238274,0.10867367053415379
37.24795392,0.30118715174260546,0.03665974568148224,-0.025368150572789235
37.7493127074,0.0689907292472095,-0.05502692656328736,-0.13183437915197088
38.25067063,-0.3237049785451705,0.03963160926006224,0.08227931623102006
38.7520276848,0.3223001312254636,-0.03637244246117219,-0.0663901759932738
39.25338513,0.022613895329748557,0.014856797078680319,-0.0986494760774027
39.74972887938775,-0.3412962664874381,0.06594870041290775,0.16316039299896454
40.24607237,0.2986798409781612,-0.11466996776704458,-0.07794180817000736
40.747429602000004,0.07994140143143272,-0.03441671277858044,-0.060054779387894906
41.248786344600006,-0.14901375283917812,-0.0506204973186983,0.25152770680500014
41.75014214,0.1832547693128587,-0.027688480532284548,-0.236581224109162
42.251498510000005,0.01293955401974219,0.05814704443004261,-0.018719524753537758
42.7528546924,-0.2097257374571927,0.06516794800281846,0.1493659520266544
43.25421069,0.1170374142149133,-0.0890780961359157,-0.12976140043040044
43.750553168367354,0.04591291796822293,0.09596086911718044,-0.018905128307078203
