Time_interval,Time,Acceleration_x,Acceleration_y,Acceleration_z
0,0.25820500140816327,-0.8070302877908163,-1.0185515602836734,0.5777565339551021
1,0.752979437,0.24981314803218002,0.49878942259265996,0.10081101439848
2,1.253179437,0.0412883524008,-0.18358319269635998,-0.18544022026141999
3,1.753179437,-0.006945532860960003,-0.05350564718036,0.1221546298224
4,2.253179437,0.13139090520314,0.087457510989,-0.21896448012726
5,2.753179437,-0.011539233859799998,-0.3039479895776,-0.147969778220842
6,3.253179437,0.08961997157792,-0.11630254422768001,0.2704848146964
7,3.753179437,-0.1496801962762,0.190571484475922,-0.0203479054566
8,4.253179437,-0.10206939427604,-0.041056219963279995,-0.03098916796676
9,4.753179437,0.067702143674,0.16198301375354,-0.0413983051637
10,5.253179437,0.0866633873406,-0.08866702272641999,0.16027259319478
11,5.753179437,-0.013090833625679997,0.02390313780676,0.210449026456
12,6.253179437,-0.021765113909,0.1290085348411,0.0468227847306
13,6.753179437,-0.09130595795002,-0.18930088642874002,-0.03852724215552
14,7.253179437,-0.021239767427977996,0.18796920262316402,0.08993762164264
15,7.753179437,0.07900314253042,-0.01009759416644,-0.1528933471544
16,8.253179437,-0.13406649049,-0.11508081460094,0.08689551504456
17,8.753179437,-0.030097307632240004,0.20133492184096,-0.2714499811846
18,9.253179437,0.2498986724444,-0.2437533766816,0.18341214898357802
19,9.753179437,0.1204686398354,0.19517740666919997,-0.016132939978259996
20,10.253179439999998,-0.05566810768879999,-0.0367801693836,-0.01840535480882
21,10.753179439999998,-0.143058421677,-0.20248334668040002,0.026920810733600004
22,11.253179439999998,-0.1080192178836,0.142374255494404,-0.140272879416982
23,11.753179439999998,0.0721858919784,-0.102900174992,0.19283168519048
24,12.253179439999998,-0.018466443415300002,0.16402330289036002,-0.15653410015384
25,12.753179439999998,0.147847597819382,-0.13406649220262,0.17055955288684
26,13.253179439999998,-0.0248072182378,0.10519702274725999,-0.11360252349
27,13.753179439999998,-0.034300058955198005,-0.0284357583514,0.02219271809576
28,14.252979439999999,0.06933925986954,-0.1583544766094,0.15218474224568002
29,14.753179439999998,-0.07049990514125999,-0.117475405053,-0.0365724735302
30,15.253179439999998,-0.12789676376026,0.0257845996,0.50741482242522
31,15.753179439999998,0.10315673877904001,0.19799960069880002,0.008826993884800006
32,16.25317944,0.03667021406115999,-0.08711542509199999,-0.0454666656254
33,16.75317944,0.037085601313980004,0.323911046117,-0.1126251381604
34,17.25317944,-0.0113926271552,-0.180614388048796,0.03823402624408
35,17.75317944,0.150877491791,0.006493492524619999,-0.0490952026294
36,18.25317944,0.016352849799840002,-0.08376788691546,0.003940078318934
37,18.75317944,0.013872738225865999,0.18679634117671998,-0.2325256794502
38,19.25317944,-0.080591390334216,-0.28815102135896004,0.16756631743528
39,19.75317944,-0.020518949300719992,0.09409761182599999,0.046373800787800006
40,20.25297944,0.0386707938462,-0.03373500880060001,0.060802425066600004
41,20.75317944,-0.0038667735921799973,0.13329680137656,-0.26082093440000004
42,21.25317944,0.07710946080284,-0.23630082109834,0.02425744005016
43,21.75317944,-0.042558949453436,0.11853830991779998,-0.06078715381726
44,22.25317944,0.015131119871103995,-0.0310380398109,0.11494642573411999
45,22.75317944,-0.08165429678920001,0.16183640628180002,-0.09421367423426
46,23.25317944,-0.060652766092300005,-0.16716314804159998,0.131574164262596
47,23.75317944,-0.0126876619515,0.13031578310832,-0.16307035401857997
48,24.25317944,-0.056486663046,-0.1294850061126,0.02662759491208
49,24.75317944,0.029852961664180003,0.12002882058785999,-0.10682192371577999
50,25.25317944,-0.0472870448952,-0.17220888893026,0.0007269283805999992
51,25.75317944,0.0583803443162,0.071782720424,0.03445888403074
52,26.25317944,0.0067989245276819975,-0.032614068367798,0.08869145803786
53,26.75317944,0.004294379083260001,0.075802210752522,-0.00740978961474
54,27.25317944,0.000604755543779999,-0.055350457129999996,-0.00677449012846
55,27.75317944,-0.035350746015578,-0.015314379232399998,0.035472919440839995
56,28.25317944,0.03269959386354,0.06473334030746,-0.029107706088180002
57,28.75317944,-0.025931209567878,-0.07482482552029801,0.16860478920872002
58,29.25297944,0.018099922389779997,0.18751715751494,-0.07027999421066
59,29.75317944,-0.09263764395547999,-0.030109523974400004,-0.013946043843679996
60,30.25317944,0.10254587000752,0.036022696807379996,-0.0319054675324
61,30.75317944,0.008643737158759997,-0.19708330395902,0.114946424592
62,31.25317944,0.00014049939968199864,0.12873975217053998,-0.08127555874276
63,31.75317944,0.031624469583800004,-0.088581502433236,-0.057647310107420004
64,32.25297944,-0.0409218314676,0.03227198675032,-0.053249084548008
65,32.75317944,0.047494736834599996,-0.025735731226120002,0.24857920568539998
66,33.25317944,0.010769546143879998,0.06214327449498,-0.05129431480960799
67,33.75317944,-0.0487775514064,0.005051855867399992,-0.15382185905768
68,34.25317944,-0.012113449297799998,-0.12602751176778,0.013921607601940002
69,34.75317944,0.010561852679400003,0.12944835391534,-0.02260810618156
70,35.25297944,-0.0573907462758,-0.15380964291992,0.00904690719098
71,35.75317944,0.1191003082172,0.17022968718782,-0.09012088306395999
72,36.25317944,-0.06125141182584,-0.2438266792872,0.0594921204478
73,36.75317944,0.08031039325560001,0.15481146009402,-0.1208107258558
74,37.25317944,0.02875340506148,-0.14704126163481798,0.07499586902876
75,37.75317944,0.038405068869200004,0.119393522520162,0.1246713929563
76,38.25317944,-0.04973050187405201,-0.07823345319216,0.1084223886394
77,38.75297944,-0.059736467198400006,0.18690629551962,-0.039162540473422
78,39.25317944,-0.003634645116399997,-0.1472611742978,-0.084036669109
