Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z,pca1,pca2
10.251303190000002,-0.3954827644543437,0.1268345239789888,0.0048558094328423,-0.26721528332715805,0.1600670576865959
10.7526054628,0.7061715751326132,0.0711007100817931,-0.0091877583134624,0.670472479271512,0.053290679529858415
11.25390774,-1.268947170496643,0.1620350375287236,-0.4266963885381181,-0.7724390436137223,0.329346352312394
11.75019642734694,0.274007751575644,-0.1221951150594447,-0.0064097475901002,0.31974579680696247,-0.11428501797840679
12.2464851,-0.2110275927626156,0.2455431428088563,0.0317910618025793,-0.13524448934682504,0.26100342017151834
12.7477869152,-0.0110858063135355,-0.2454904256222421,-0.062361176996872,0.11908029152229993,-0.20852261133511754
13.24908864,-0.0998390352023549,0.0144755689584638,-0.1154950415187368,0.05407815209182747,0.06092390443198677
13.7503905176,-0.0734114675294475,-0.0553292726780988,0.0274904911210062,0.0046333634971032905,-0.038713055352885564
14.25169231,-0.0176149522844323,0.0336403282765102,-0.0114428885239068,0.06596202781909982,0.05355057637114252
14.75299399,-0.1376264174567175,0.0649290682934099,-0.106718353312619,0.013932448158750665,0.11022291458387781
15.25429562,-0.0127502289718797,0.0198416445900055,-0.12313299106465,0.13099753878340611,0.06339954021940723
15.750584303265306,-0.056014908743607,-0.039522483970947,0.107940242180602,-0.02506821551058458,-0.041128935702434144
16.24687302,-0.0993392159449428,0.0414181320986206,-0.1287493433925652,0.05965204099930846,0.08999644748189872
16.7481746968,0.0503060708086328,0.0183704590733729,-0.0624243387399092,0.1515309165940505,0.04598841558094269
17.24947614,-0.0479302593434235,0.0127173154327519,-0.0104933705316302,0.04148994407465957,0.03444781405664993
17.7507780376,-0.0018009519074383,0.0553460483714472,-0.0608808978449763,0.10420980683437014,0.08437551958651662
18.2520796,0.0302315805846643,0.0462411895496399,-0.0097921956560748,0.10438141436643966,0.0631001494799392
18.7533808896,-0.0733789781757276,0.0270492721109229,-0.0108003659253222,0.019219007638793285,0.04978163762289038
19.2496689022449,-0.0590435904216286,0.0432613504037021,0.0941353099844801,-0.026226621812177595,0.04274928545413782
19.7459576934,0.1141113985059285,0.0379020671179361,-0.1736160413553291,0.263422624638567,0.08530892734744966
20.2472594,-0.0386801955587118,0.0274534971183895,-0.0117642210514775,0.048876149891952866,0.04863680506954063
20.7485600816,-0.0004628575365293,0.071928240169618,0.0525283532568356,0.04326354675860038,0.07656958115798831
21.24986082,-0.0671256631409549,0.0094680494441364,-0.0858735951862079,0.06604523181079465,0.04814317298137458
21.7511626534,0.0524585876270199,0.0634299436839457,0.0006129008409964,0.11623189475209608,0.07656825376537026
