Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2,temp_Accelerometer_X_mean,temp_Accelerometer_X_max,temp_Accelerometer_X_min,temp_Accelerometer_X_std,temp_Accelerometer_X_median,temp_Accelerometer_X_sum,temp_Accelerometer_X_skew,temp_Accelerometer_X_kurt,temp_Accelerometer_X_exp_avg,Accelerometer_X_lag1,Accelerometer_X_lag2,temp_Accelerometer_Y_mean,temp_Accelerometer_Y_max,temp_Accelerometer_Y_min,temp_Accelerometer_Y_std,temp_Accelerometer_Y_median,temp_Accelerometer_Y_sum,temp_Accelerometer_Y_skew,temp_Accelerometer_Y_kurt,temp_Accelerometer_Y_exp_avg,Accelerometer_Y_lag1,Accelerometer_Y_lag2,temp_Accelerometer_Z_mean,temp_Accelerometer_Z_max,temp_Accelerometer_Z_min,temp_Accelerometer_Z_std,temp_Accelerometer_Z_median,temp_Accelerometer_Z_sum,temp_Accelerometer_Z_skew,temp_Accelerometer_Z_kurt,temp_Accelerometer_Z_exp_avg,Accelerometer_Z_lag1,Accelerometer_Z_lag2,Accelerometer_X_fft,temp_Accelerometer_X_highest_freq,temp_Accelerometer_X_power_spectrum_entropy,temp_Accelerometer_X_spectral_energy,Accelerometer_Y_fft,temp_Accelerometer_Y_highest_freq,temp_Accelerometer_Y_power_spectrum_entropy,temp_Accelerometer_Y_spectral_energy,Accelerometer_Z_fft,temp_Accelerometer_Z_highest_freq,temp_Accelerometer_Z_power_spectrum_entropy,temp_Accelerometer_Z_spectral_energy
15.24928258,3.28614841115552,-9.060391798922137,1.579553797017932,-4.585879684451195,-0.8266596276065461,-1.049052277344304,3.708341265495467,-8.249252231180355,5.664978859861911,2.8284235699744715,-10.49052277344304,-0.5168367160660147,-2.128835196513383,-0.05218875507202947,3.277098548624537,3.708341265495467,-7.469615796803064,-1.6795165959071636,-9.422096701832452,2.5271437756221466,-8.919099582631162,-74.69615796803063,1.6385303582169652,2.1793126867268477,-7.413658402219076,-9.002157096857973,-8.886861626748761,1.587941282468155,3.028019548338569,1.0566118429766644,0.5417971962535825,1.5160669509158948,15.879412824681548,2.3792629830638017,6.882559179320028,1.9833794970983012,1.4273713844162697,1.6513596764879932,160.65727534883774,192.48071208040193,2.094095513476847,193748.6641351,118.75700543651851,133.4591394444992,2.1650979171493057,119901.93036448053,8.415319671503495,340.6735791332814,1.7811378260282842,364269.08183460246
15.7505843272,3.0438040513130624,-9.173741347210957,1.907577597345032,-4.37333951245496,-0.810623903535356,0.08025335090503787,3.708341265495467,-8.240927973384537,5.174544004343602,3.1604512999687997,0.8025335090503787,-1.0680952481522898,-0.997819945972642,0.5107190279070781,3.28614841115552,3.277098548624537,-8.219038271933442,-4.795413577139376,-9.422096701832452,1.5362492432698276,-8.973854021641259,-82.19038271933442,1.6588792334980444,1.8422705550291352,-7.73367348312669,-9.060391798922137,-9.002157096857973,1.475897087368801,1.907577597345032,1.0566118429766644,0.24601281859450108,1.5160669509158948,14.75897087368801,-0.3000577066576831,0.6138445505600215,1.9695973335067976,1.579553797017932,1.4273713844162697,117.32437174452845,192.48071208040193,2.130814681857112,201649.6515766637,123.68337121915013,133.4591394444992,2.2450407525636007,134144.38209119515,18.289449601192658,281.8483838323842,1.7034901571692098,248545.09828183695
16.25188606,3.1120441374226653,-9.053215172236374,1.6298617720518862,-4.471882715822979,-0.9295253463720559,1.2155505619857583,3.708341265495467,-7.953175034208618,4.321057612856497,3.1945713430236014,12.155505619857582,-1.8048521565363573,1.7405106367843024,0.9836872296371848,3.0438040513130624,3.28614841115552,-8.501269064538409,-4.795413577139376,-9.422096701832452,1.381914917767773,-8.999263800813463,-85.0126906453841,2.612632742853251,7.05427010940394,-7.973590153873905,-9.173741347210957,-9.060391798922137,1.4879989351001666,1.907577597345032,1.0566118429766644,0.25074464358512866,1.5372099779186055,14.879989351001665,-0.43269477545709967,0.38517406680667676,1.9078272314240863,1.907577597345032,1.579553797017932,109.69093814597737,192.48071208040193,2.1258668178240105,200054.79381966277,133.29039024856837,133.4591394444992,2.294299350249465,149164.31636250092,24.3073818577882,237.72153896987032,1.6004681043249698,169697.4356256903
16.7531877152,3.167282843303335,-9.13328559067218,1.575878915630566,-4.582884748506826,-0.9232766270402704,2.327596349736953,3.708341265495467,-5.84230399220322,2.8948444890433374,3.2221906959639357,23.27596349736953,-3.0664285083100844,9.542138309603397,1.3807046139401211,3.1120441374226653,3.0438040513130624,-8.93505626589169,-7.67110528115355,-9.422096701832452,0.4680415692345138,-9.027686134547174,-89.3505626589169,2.544352466000354,7.54827529723948,-8.18444386965541,-9.053215172236374,-9.173741347210957,1.5399256423655567,1.907577597345032,1.118109345715793,0.2001444270278329,1.5635041321871095,15.399256423655567,-0.4455419496783743,2.520526187707482,1.8474729921889006,1.6298617720518862,1.907577597345032,79.87430482105455,192.48071208040193,2.167549051969794,204685.7949506106,142.0610153370014,142.0610153370014,2.292067044374328,156929.92225129684,44.73832068199046,213.9019681465329,1.5080957333465599,115187.42287293133
17.249476134285715,3.07716136500952,-9.161509913624814,1.5359738578178157,-4.58188275792045,-1.0191538453738898,3.2195428854582273,3.708341265495467,2.379748591324406,0.37712530053548005,3.2221906959639357,32.195428854582275,-0.9893175776932582,2.108911083088187,1.689151295952739,3.167282843303335,3.1120441374226653,-9.084096729138816,-8.886861626748761,-9.422096701832452,0.15023861047069947,-9.056803485579255,-90.84096729138815,-1.1728747335375627,2.124018256699751,-8.362092241286211,-9.13328559067218,-9.053215172236374,1.581712093575759,1.907577597345032,1.4273713844162697,0.13546039948882957,1.5635041321871095,15.81712093575759,1.5590840020439973,3.666666725519442,1.7908367859396122,1.575878915630566,1.6298617720518862,40.8595734010654,192.48071208040193,2.1192436360229197,199088.30676752524,133.38080236064891,142.0610153370014,2.2926632314954456,161032.87343000434,56.96327365544496,185.2726231907115,1.5077772854571556,72678.18544151608
17.7457650084,3.214649665679151,-9.081995334331872,1.4878559211986218,-4.617076394907505,-0.94062716890812,3.3030329928937023,3.708341265495467,3.0438040513130624,0.2368954146828882,3.245874107151844,33.03032992893702,0.8137079933294611,-0.693671361047622,1.9665146359029957,3.07716136500952,3.167282843303335,-9.050086592388759,-8.886861626748761,-9.173741347210957,0.09269921549899295,-9.056803485579255,-90.50086592388759,0.2952102716208607,-0.628697816192424,-8.492983712749059,-9.161509913624814,-9.13328559067218,1.5869852877803328,1.907577597345032,1.4273713844162697,0.13003782291621546,1.5635041321871095,15.869852877803327,1.7569456409429622,4.3275087537762005,1.7357493559867048,1.5359738578178157,1.575878915630566,14.262484398658039,192.48071208040193,2.0036825722933567,181821.46726906166,120.44526693886044,142.0610153370014,2.2921746591511676,158837.52823686993,53.244195196036806,122.86515009215213,1.690795074922388,41187.184859622364
18.24706658,3.22161973415771,-9.108596022824011,1.4866092783176563,-4.639565979610783,-0.9368258655078909,3.2764695043934444,3.708341265495467,3.0438040513130624,0.22869418186756543,3.218134699918431,32.764695043934445,1.2633122884530634,0.5326333615857634,2.1947155628583985,3.214649665679151,3.07716136500952,-9.065812440819803,-8.886861626748761,-9.173741347210957,0.08726540342032532,-9.071193566627004,-90.65812440819803,0.7946524681944673,0.5867859726527362,-8.604913223671776,-9.081995334331872,-9.161509913624814,1.580533280737733,1.907577597345032,1.4273713844162697,0.13356726539328942,1.5559263867241908,15.805332807377331,1.7463565319493854,4.018339113530941,1.6904511600468775,1.4878559211986218,1.5359738578178157,35.222287597002314,192.48071208040193,1.8912333329825286,161860.27908308778,107.32098667541416,142.0610153370014,2.2908294275800833,158126.90840152654,62.02413725758712,108.39738708476257,1.8056419256994192,29938.333355003295
18.7483679014,3.189979124972696,-9.112835214703331,1.4204705457942757,-4.663515755053689,-1.0032440530829332,3.2298129147133663,3.708341265495467,3.0438040513130624,0.1861791468796673,3.2023143953259234,32.298129147133665,2.10748823704467,5.5428155283712846,2.375672574151907,3.22161973415771,3.214649665679151,-9.077458911813242,-8.886861626748761,-9.173741347210957,0.08470196877038301,-9.09529567857794,-90.77458911813241,1.2879425931514517,2.022416602877861,-8.697262676586604,-9.108596022824011,-9.081995334331872,1.5702512746078048,1.907577597345032,1.4204705457942757,0.14214549994552134,1.5559263867241908,15.702512746078048,1.5314268074026012,3.155995248475371,1.6413637756373134,1.4866092783176563,1.4878559211986218,53.83655303511637,192.48071208040193,1.7968845488652434,136143.53334674347,94.56442372808151,142.0610153370014,2.2807630736272455,149257.99673528443,50.432339585574354,65.77193495175973,2.012422819078068,20731.76070427414
19.24966889,3.1983317900787243,-9.08979241928444,1.6280971174643373,-4.538840195464916,-0.8649145703488559,3.1788119671716926,3.28614841115552,3.0438040513130624,0.08024600010807417,3.19415545752571,31.788119671716924,-0.40072864784115686,-0.7069319649994276,2.525246977047692,3.189979124972696,3.22161973415771,-9.097751991066808,-9.002157096857973,-9.173741347210957,0.05193640480742575,-9.099194221054226,-90.97751991066808,0.26861269337101945,-0.1101463342020464,-8.768631720713483,-9.112835214703331,-9.108596022824011,1.5679250187054392,1.907577597345032,1.4204705457942757,0.14085514324528645,1.5559263867241908,15.679250187054391,1.6189409951663356,3.5815057965735906,1.6389516559694997,1.4204705457942757,1.4866092783176563,75.86033317988911,192.48071208040193,1.7727966929194472,106803.29666890217,109.17526179786607,142.0610153370014,2.278336917046293,145797.40159944407,57.57196081588453,62.02413725758712,2.0300111358477655,19720.343949161368
19.7509707334,3.635181214545152,-8.948417682140704,1.500098602731294,-4.7147347088879155,-0.6030742787188497,3.2146202337637533,3.635181214545152,3.0438040513130624,0.16456849404540597,3.19415545752571,32.14620233763753,2.055628054297312,5.371387158163413,2.7270532020472302,3.1983317900787243,3.189979124972696,-9.092378049595082,-8.948417682140704,-9.173741347210957,0.06424784549185748,-9.099194221054226,-90.92378049595082,1.1140090965095166,2.099077704596023,-8.801320077336614,-9.08979241928444,-9.112835214703331,1.5751977405369417,1.907577597345032,1.4204705457942757,0.13452703824529993,1.5559263867241908,15.751977405369416,1.7959728026170791,4.289637165862511,1.6137056462898258,1.6280971174643373,1.4204705457942757,88.76915879202149,160.65727534883774,1.879214829497618,77634.4356985667,109.53850296266533,142.0610153370014,2.2765826889553438,144024.1094698656,42.21431102235233,62.02413725758712,2.057996333579161,20564.439795632225
20.2522724,3.5649862461125434,-8.98058061157521,1.4804678074331858,-4.714843223335503,-0.6708288713752792,3.2425040172594555,3.635181214545152,3.0438040513130624,0.19821708405999033,3.19415545752571,32.42504017259456,1.4055270022158852,0.9245820343565967,2.87940466460456,3.635181214545152,3.1983317900787243,-9.08439693086039,-8.948417682140704,-9.173741347210957,0.07302102833068183,-9.099194221054226,-90.84396930860389,0.8338773050494441,-0.003607455760776495,-8.83391290174363,-8.948417682140704,-9.08979241928444,1.5652891415784669,1.907577597345032,1.4204705457942757,0.13778029928357727,1.518036230274555,15.65289141578467,1.8967901126912323,4.348256482689723,1.5894805846795277,1.500098602731294,1.6280971174643373,95.82011573293956,117.32437174452845,2.0057950539160014,61005.17015512837,120.12179766386181,142.0610153370014,2.2766654758271923,144350.1294036141,43.727941924788034,62.02413725758712,2.159413395782562,22405.755095436267
20.7535730624,3.4818810542707617,-9.017701072307563,1.260234462724208,-4.821074506261395,-0.8754553180802951,3.2863117175552263,3.635181214545152,3.07716136500952,0.1978323237964641,3.2064907278789376,32.86311717555226,0.9550425185935937,-0.7010934991648234,2.988945826362051,3.5649862461125434,3.635181214545152,-9.06879290337005,-8.948417682140704,-9.161509913624814,0.06832901716621989,-9.085893876808155,-90.6879290337005,0.5844722075173626,-0.5837563456669314,-8.867328932755255,-8.98058061157521,-8.948417682140704,1.5005548281163845,1.6298617720518862,1.260234462724208,0.10793123046221657,1.4939772619649578,15.005548281163845,-1.0712193789759765,2.021346296672467,1.529617653414924,1.4804678074331858,1.500098602731294,85.59509652507508,109.69093814597737,2.039931171139319,54566.68249901699,127.28796158399145,142.0610153370014,2.2763042930964565,145254.77825168768,45.645860957782915,62.02413725758712,2.224875868394216,24154.79575129895
21.24986083591837,3.340646126476258,-9.100179813547111,1.1994403321425435,-4.845219090071311,-1.0257741013540644,3.309171916460585,3.635181214545152,3.07716136500952,0.18844268407013032,3.218134699918431,33.09171916460585,0.7608142442542459,-0.8321224642085377,3.0528913354737246,3.4818810542707617,3.5649862461125434,-9.073489367501123,-8.948417682140704,-9.161509913624814,0.06875204720342631,-9.094986116415775,-90.73489367501124,0.8155253428545444,-0.37130679934166266,-8.909665456535592,-9.017701072307563,-8.98058061157521,1.4575126841254504,1.6280971174643373,1.1994403321425435,0.1334440152790138,1.487232599758139,14.575126841254503,-1.0327459517968125,0.5050874211352914,1.469585413183582,1.260234462724208,1.4804678074331858,72.5682377184164,95.82011573293956,2.073326647811658,47800.729713228946,134.36188425133028,142.0610153370014,2.2759453462279597,145541.5660586399,47.77303501585615,62.02413725758712,2.270462440965336,25846.209813144837
21.7461496734,3.520116785891789,-9.001018956136786,1.4304689736294245,-4.735126907127464,-0.7377922357885662,3.344455310719431,3.635181214545152,3.07716136500952,0.19192355433281438,3.281132930316984,33.44455310719431,0.2626651496307321,-1.530754960835685,3.137841417367918,3.340646126476258,3.4818810542707617,-9.060262704047584,-8.948417682140704,-9.161509913624814,0.06869297385114008,-9.085893876808155,-90.60262704047585,0.34035947879427764,-1.0644747957974638,-8.92627518373581,-9.100179813547111,-9.017701072307563,1.4429716899253362,1.6280971174643373,1.1994403321425435,0.1268735763214984,1.483538542875421,14.429716899253362,-0.8838956372480511,0.6324297332238109,1.4624733332646442,1.1994403321425435,1.260234462724208,61.334686958465355,95.82011573293956,2.064425206860851,45182.76896687515,136.12805077002335,136.12805077002335,2.2789721426155607,143891.0801865062,51.45503227412649,62.02413725758712,2.2742133840139864,26492.312822031618
22.24745131,3.4852825644419325,-9.004400878750069,1.4729428320141664,-4.6981115297952165,-0.7380476909428948,3.3852674306626716,3.635181214545152,3.189979124972696,0.171023658858748,3.41126359037351,33.85267430662672,0.06523462711547776,-1.8630966466693581,3.2010125350177385,3.520116785891789,3.340646126476258,-9.044551800560109,-8.948417682140704,-9.112835214703331,0.06043338215027221,-9.049848203319717,-90.44551800560109,0.2633657412478235,-1.6695245130790188,-8.940479855556584,-9.001018956136786,-9.100179813547111,1.4366685873449714,1.6280971174643373,1.1994403321425435,0.12325389983529733,1.4767053197236761,14.366685873449713,-0.8297925936064573,0.8751361777611096,1.46437687849183,1.4304689736294245,1.1994403321425435,62.86205895287328,95.82011573293956,2.1012880245029213,47464.902684152614,125.61030855770973,136.12805077002335,2.2809123011494066,141878.59136409877,51.40580228871257,62.02413725758712,2.2762308007182726,25890.054785432716
22.7487518618,3.472521111587749,-9.022611080073196,1.4542556043084869,-4.714943087782089,-0.7602923274723086,3.4110545752535315,3.635181214545152,3.189979124972696,0.16162193259112265,3.4772010829292554,34.110545752535316,-0.3414196519560157,-1.4462218882249382,3.25037773075774,3.4852825644419325,3.520116785891789,-9.038613375134242,-8.948417682140704,-9.112835214703331,0.05925132078403093,-9.020156076190379,-90.38613375134241,-0.0556913888259,-1.564243819550393,-8.955412805468695,-9.004400878750069,-9.001018956136786,1.433308555655958,1.6280971174643373,1.1994403321425435,0.12215653723836101,1.4635992181613267,14.33308555655958,-0.7589850137909141,0.9182683448267913,1.4625366468221312,1.4729428320141664,1.4304689736294245,48.78217625886644,95.82011573293956,2.175133546955354,49641.184943481756,121.30511395326648,136.12805077002335,2.2809020978108037,142086.45970734037,54.608801097721944,62.02413725758712,2.2757385936323864,26037.231620689607
23.250052420000003,3.4267506560766274,-9.03179387900325,1.3513530468087651,-4.755632170608788,-0.8610299646530004,3.431567667445423,3.635181214545152,3.189979124972696,0.14728950338623734,3.4772010829292554,34.31567667445423,-0.6814671630302845,-0.37488293726382843,3.2824455353611737,3.472521111587749,3.4852825644419325,-9.030933160752166,-8.948417682140704,-9.112835214703331,0.05390892396969444,-9.020156076190379,-90.30933160752166,-0.30807959880754643,-0.8736311825879858,-8.969300273384068,-9.022611080073196,-9.004400878750069,1.4197829325050688,1.6280971174643373,1.1994403321425435,0.12308366165090402,1.4423622889689556,14.197829325050687,-0.3803139164622096,0.3915303151313379,1.442321446819701,1.4542556043084869,1.4729428320141664,42.36620823766154,95.82011573293956,2.1897498270798628,50195.471000352714,97.7669286807866,136.12805077002335,2.276496624249833,140127.03787002998,46.63785757051622,57.57196081588453,2.285218781652919,24365.32777690935
23.7513533784,3.494279413553059,-9.018148719120456,1.3898752984743092,-4.756940678003582,-0.7839710416701884,3.4619976963034595,3.635181214545152,3.1983317900787243,0.12090200483249129,3.4835818093563473,34.619976963034595,-1.0706018943854012,1.8676163736357014,3.3209607859415162,3.4267506560766274,3.472521111587749,-9.021464511193878,-8.948417682140704,-9.100179813547111,0.045600305815215764,-9.01792489571401,-90.21464511193878,-0.49234140538022636,0.29067758924090725,-8.9781818089725,-9.03179387900325,-9.022611080073196,1.4167234077730722,1.6280971174643373,1.1994403321425435,0.12344439897017664,1.4423622889689556,14.167234077730722,-0.2860011492610236,0.28542900175773817,1.432785783484175,1.3513530468087651,1.4542556043084869,29.308499957535574,95.82011573293956,2.141929276836951,48156.084727410685,90.45191570906589,136.12805077002335,2.2736776798724683,139366.15669044582,51.50641274955048,57.57196081588453,2.285019502804865,24474.81745516172
24.25265418,3.5063647659133874,-9.011547110614297,1.4284405880880495,-4.737109539401214,-0.7500467988896742,3.492800993886926,3.635181214545152,3.340646126476258,0.07782883519689329,3.489780988997496,34.92800993886926,-0.15773608377957601,1.5727920298363185,3.3546706004818563,3.494279413553059,3.4267506560766274,-9.013639980326865,-8.948417682140704,-9.100179813547111,0.03877557935852817,-9.01462409146093,-90.13639980326865,-0.8065940478724346,2.952383901330406,-8.984248227452827,-9.018148719120456,-9.03179387900325,1.3967577548354435,1.500098602731294,1.1994403321425435,0.09922972836784194,1.429454780858737,13.967577548354434,-1.1270002232864433,0.33757397476086076,1.4319957479576069,1.3898752984743092,1.3513530468087651,39.57782731267933,95.82011573293956,2.0989641080200525,43967.69899203917,66.93521344675794,136.12805077002335,2.2416056498406784,131927.24170097624,39.18412290099834,54.608801097721944,2.2840047101797505,22695.68227049652
24.7539547698,3.55061837647797,-8.98554509253014,1.329861713518979,-4.793188314308507,-0.7772473532273647,3.484344710080208,3.5649862461125434,3.340646126476258,0.0640065824998085,3.489780988997496,34.84344710080208,-1.2113471791151444,2.1739436808510075,3.390297468844786,3.5063647659133874,3.494279413553059,-9.017352721365807,-8.98058061157521,-9.100179813547111,0.03321552527008594,-9.01462409146093,-90.17352721365808,-1.8296398041346904,4.636974650727118,-8.984484021103247,-9.011547110614297,-9.018148719120456,1.3797340659142117,1.4804678074331858,1.1994403321425435,0.09399559125755334,1.4091579432811794,13.797340659142117,-0.8731664425858613,-0.1762605954589301,1.41342592351422,1.4284405880880495,1.3898752984743092,40.12499899871083,95.82011573293956,2.076108099769223,37697.750984042585,67.59888457680246,136.12805077002335,2.209779422381784,124498.16726570226,33.90266920957744,54.608801097721944,2.271111619426648,22063.02519493865
25.25024225,3.4541559168381224,-9.044989194893482,1.3469396845546289,-4.780086512455171,-0.8429913061732388,3.4732616771527653,3.55061837647797,3.340646126476258,0.05778461266230593,3.4835818093563473,34.73261677152765,-1.3145387718344168,2.632782660924581,3.401908095752665,3.55061837647797,3.5063647659133874,-9.023793579697635,-8.98554509253014,-9.100179813547111,0.03149282126453086,-9.01792489571401,-90.23793579697634,-1.6827504793952806,3.831856376737199,-8.99548496179238,-8.98554509253014,-9.011547110614297,1.3663812536263562,1.4729428320141664,1.1994403321425435,0.08734462356481455,1.3706141726415373,13.663812536263562,-0.7303643151393421,-0.1161831308603166,1.4013375164306578,1.329861713518979,1.4284405880880495,45.509343860259875,85.59509652507508,2.1222079270525467,30587.35678356003,80.1375367712054,136.12805077002335,2.1916932162781837,116490.9457914608,31.763499289525992,54.608801097721944,2.2523448317745602,21159.812177076736
25.7465301576,3.493083728272923,-9.040294232745907,1.220748305791871,-4.863483462949521,-0.8924091495300543,3.4743819445529818,3.55061837647797,3.340646126476258,0.05807813052070704,3.4891831463574277,34.743819445529816,-1.3619847817137267,2.656508542660176,3.4184854834836207,3.4541559168381224,3.55061837647797,-9.026052895741469,-8.98554509253014,-9.100179813547111,0.03181594278146206,-9.020379899596826,-90.26052895741469,-1.3855569647394947,2.8424855945857064,-9.003632101965747,-9.044989194893482,-8.98554509253014,1.3624326379331224,1.4729428320141664,1.1994403321425435,0.09336169093508284,1.3706141726415373,13.624326379331224,-0.7623885831503772,-0.4003438975811479,1.3685031144963329,1.3469396845546289,1.329861713518979,46.829310591637835,72.5682377184164,2.1821999970333397,25453.820564911195,90.48440438725353,136.12805077002335,2.1881095294137882,108476.14806456916,30.002374753351354,54.608801097721944,2.2287196678707493,19976.410045340017
26.24783038,3.4682062273458967,-9.05310789514712,1.2464913977278331,-4.846784477605537,-0.8958080931924086,3.4871379546399455,3.55061837647797,3.4267506560766274,0.03477440903884217,3.4891831463574277,34.87137954639945,0.11017674803163681,0.46930671973479576,3.4275256187313072,3.493083728272923,3.4541559168381224,-9.02134570390147,-8.98554509253014,-9.05310789514712,0.021411015947012425,-9.020379899596826,-90.2134570390147,0.09786765371323151,-0.8329699097503577,-9.012627700725997,-9.040294232745907,-9.044989194893482,1.3671377444916515,1.4729428320141664,1.220748305791871,0.08505040803642487,1.3706141726415373,13.671377444916514,-0.5904320644038711,-0.6408802208367403,1.3463191659929692,1.220748305791871,1.3469396845546289,51.773593957658456,62.86205895287328,2.2228258106715852,22868.17647064709,105.82782854175305,136.12805077002335,2.2020953066039324,101622.56141886396,36.78300751227848,54.608801097721944,2.2211192735912753,19047.136812362136
