Time (s),X,Y,Z,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.25019954755102,0.531149643781402,0.3903156698891786,9.867014502423014,,,,,,,,,,,,,,,,,,,,,,,,
10.746508080000002,0.390356678339865,0.6529902259327828,9.856738263972092,,,,,,,0.531149643781402,,,,,,,,0.3903156698891786,,,,,,,,9.867014502423014,
11.2478312686,0.3172101469724232,1.13726563556307,9.927272756529751,,,,,,,0.390356678339865,0.531149643781402,,,,,,,0.6529902259327828,0.3903156698891786,,,,,,,9.856738263972092,9.867014502423014
11.74915507,-0.1792728901031523,1.1425066591378803,9.994995014364957,,,,,,,0.3172101469724232,0.390356678339865,,,,,,,1.13726563556307,0.6529902259327828,,,,,,,9.927272756529751,9.856738263972092
12.2504792676,-0.2639400312566819,1.363347453104479,9.798164872586934,,,,,,,-0.1792728901031523,0.3172101469724232,,,,,,,1.1425066591378803,1.13726563556307,,,,,,,9.994995014364957,9.927272756529751
12.7518049202,0.1728828292960739,1.6807528555364102,10.021105150834591,,,,,,,-0.2639400312566819,-0.1792728901031523,,,,,,,1.363347453104479,1.1425066591378803,,,,,,,9.798164872586934,9.994995014364957
13.253132064,0.1994229367985596,1.4256505875017205,9.69160252710087,,,,,,,0.1728828292960739,-0.2639400312566819,,,,,,,1.6807528555364102,1.363347453104479,,,,,,,10.021105150834591,9.798164872586934
13.74944648122449,-0.1562275489922236,-0.3692000681101957,10.059365644873994,,,,,,,0.1994229367985596,0.1728828292960739,,,,,,,1.4256505875017205,1.6807528555364102,,,,,,,9.69160252710087,10.021105150834591
14.2457616608,-0.0133135225458624,-0.3159151134712363,9.724283645486052,,,,,,,-0.1562275489922236,0.1994229367985596,,,,,,,-0.3692000681101957,1.4256505875017205,,,,,,,10.059365644873994,9.69160252710087
14.74709088,0.5329025946600948,0.5908063802822684,9.704934488663463,0.1531170836950498,0.29452460876579306,0.18615288304731675,1.5311708369504982,-0.09130928152423493,-1.5109952170014915,-0.0133135225458624,-0.1562275489922236,0.7698520285366357,0.7111809393170355,0.8951279307479263,7.6985202853663575,-0.5682232818541497,-0.8155535380171318,-0.3159151134712363,-0.3692000681101957,9.864547686683572,0.13455662534991872,9.861876383197554,98.64547686683572,0.08016941646494505,-1.4787249020624245,9.724283645486052,10.059365644873994
15.24842094,0.4276747667004317,0.3636386295649449,9.973958058029869,0.14276959598695277,0.2812877740185784,0.18615288304731675,1.4276959598695278,-0.17477643491331352,-1.5101036269416532,0.5329025946600948,-0.0133135225458624,0.7671843245042124,0.7128109666471083,0.8951279307479263,7.6718432450421234,-0.5550384359407506,-0.855420082375102,0.5908063802822684,-0.3159151134712363,9.875242042244256,0.1389525181090784,9.892005510250922,98.75242042244257,-0.14864826860257976,-1.7379755622112232,9.704934488663463,9.724283645486052
15.74975192,0.3533106003303222,0.3598839091187299,9.969517060526076,0.13906498818599852,0.2778881102336853,0.18615288304731675,1.3906498818599853,-0.16909933854259177,-1.4509711560448149,0.4276747667004317,0.5329025946600948,0.7378736928228071,0.7239672700152865,0.8640360079226692,7.378736928228071,-0.40204402879208345,-1.1651602179596665,0.3636386295649449,0.5908063802822684,9.886519921899655,0.14183076933293867,9.948394908527913,98.86519921899655,-0.397568170232657,-1.7761464513710616,9.973958058029869,9.704934488663463
16.25108358,0.4827418188973492,0.4875523784946818,9.668076268182237,0.1556181553784911,0.2941341736938303,0.18615288304731675,1.556181553784911,-0.1631890364827337,-1.6403388787116246,0.3533106003303222,0.4276747667004317,0.6729023671159683,0.7132158452561934,0.5391793793884752,6.729023671159683,-0.10823460229080002,-1.14747502928028,0.3598839091187299,0.3636386295649449,9.860600273064904,0.15648296269634043,9.883840966556505,98.60600273064904,-0.04883619223454909,-2.1575707062905,9.969517060526076,9.973958058029869
16.75241572,0.090740768597681,0.7293052278928147,9.77245195087336,0.18261952124857445,0.27149801198252893,0.18615288304731675,1.8261952124857446,-0.32305339671393546,-1.0406591721923049,0.4827418188973492,0.3533106003303222,0.6315822239914617,0.6947158593155327,0.5391793793884752,6.315822239914617,0.06339604055490423,-0.8572435156151705,0.4875523784946818,0.3598839091187299,9.838345966715744,0.15097383777524434,9.785308411730147,98.38345966715744,0.37721964094191773,-1.8405540137412295,9.668076268182237,9.969517060526076
17.2537484736,0.0044518135877088,-0.6425807335244411,9.98765324235183,0.2094587057330135,0.2329819770034021,0.18615288304731675,2.094587057330135,-0.029451303450878118,-1.262921714280555,0.090740768597681,0.4827418188973492,0.4309894053285698,0.7475372327729294,0.4255955040298134,4.3098940532856975,0.2659355730889568,-0.5115624059998406,0.7293052278928147,0.4875523784946818,9.857294803692234,0.1571359833032588,9.870984505699719,98.57294803692234,0.001384682336390095,-2.205974580872686,9.77245195087336,9.668076268182237
17.75006839591837,-0.5760657929319138,-0.8688765326938517,9.851894700287597,0.13456384351021478,0.3412630060798105,0.1450818526981203,1.3456384351021478,-0.8653963593411614,0.6894153008435018,0.0044518135877088,0.090740768597681,0.17602646650554352,0.7076556760850923,0.3617612693418374,1.7602646650554352,0.10370226652312732,-0.5432973275307437,-0.6425807335244411,0.7293052278928147,9.840373758637535,0.14627127342585347,9.812173325580478,98.40373758637534,0.2425890189587957,-1.8229907864390558,9.98765324235183,9.77245195087336
18.2463907502,-0.8135866982234404,-0.4384762794980371,9.693675874238028,0.033262880008014736,0.4521931555836825,0.0475962910926949,0.3326288000801474,-0.7970333266268994,-0.2087743726868853,-0.5760657929319138,0.0044518135877088,-0.010386220194432211,0.574992298161219,0.02198439782374681,-0.10386220194432211,-0.13881024835582959,-1.7602815679044264,-0.8688765326938517,-0.6425807335244411,9.84058109335125,0.14603824801290424,9.812173325580478,98.40581093351251,0.24448200308408094,-1.8219293828228704,9.851894700287597,9.98765324235183
18.74772595,-0.4736055361908239,-0.383329503777054,9.670211214978073,0.001525081288154717,0.4774054809991139,0.0475962910926949,0.015250812881547171,-0.5851389020734737,-1.0393364564520513,-0.8135866982234404,-0.5760657929319138,-0.011799163761118042,0.5759884873194107,0.02198439782374681,-0.11799163761118042,-0.1330169814476594,-1.774707980067681,-0.4384762794980371,-0.8688765326938517,9.80166565036166,0.13248045029161715,9.748367798179707,98.01665650361659,0.5432943012870524,-1.6786948635332695,9.693675874238028,9.851894700287597
19.249058988,0.0675523848593278,-0.6492245861461032,10.053507196857405,0.00961167202867374,0.477810914570822,0.07914657672850439,0.0961167202867374,-0.6467526629340387,-0.9850169325128968,-0.4736055361908239,-0.8135866982234404,-0.04513011102860474,0.6044813916350698,-0.011722797329162038,-0.45130111028604736,-0.053243966951638334,-2.0235425459110306,-0.383329503777054,-0.4384762794980371,9.834588005498794,0.1507599278360846,9.812173325580478,98.34588005498794,0.20150186974631715,-1.9119954206381264,9.670211214978073,9.693675874238028
19.75039404,0.1154139210443513,-0.7318001524891906,9.74892597929144,-0.03213719533290062,0.44405461096526755,0.07914657672850439,-0.32137195332900614,-0.6774401661774871,-0.7676641006924909,0.0675523848593278,-0.4736055361908239,-0.17739076430575065,0.5944887155553044,-0.41090289163754556,-1.7739076430575065,0.4095680098062936,-1.7771142222711849,-0.6492245861461032,-0.383329503777054,9.83898715456159,0.14715503002377614,9.812173325580478,98.3898715456159,0.17213077529291637,-1.814603518565258,10.053507196857405,9.670211214978073
20.251730072,0.219453596841579,-0.7091834414188607,9.804946380877183,-0.05295931231878588,0.424551496470221,0.07914657672850439,-0.5295931231878588,-0.7386172345975933,-0.594197687683927,0.1154139210443513,0.0675523848593278,-0.2846729714041312,0.5826898758824742,-0.5405285065112391,-2.846729714041312,0.9172986271733391,-0.9144369160724283,-0.7318001524891906,-0.6492245861461032,9.822085986846323,0.1394339989386772,9.788699165875272,98.22085986846324,0.531363929173444,-1.1668388963366907,9.74892597929144,10.053507196857405
20.7530664602,-0.0487650684692398,-0.660542003783732,9.669823323263609,-0.09316687919874207,0.4001377018268462,0.0360020992235183,-0.9316687919874207,-0.6493778803679924,-0.35441523917690276,0.219453596841579,0.1154139210443513,-0.38671556269437735,0.5454299502842518,-0.6459026598352722,-3.8671556269437737,1.5544294655679713,1.1580954178109306,-0.7091834414188607,-0.7318001524891906,9.792116613120076,0.13639930113855755,9.760688965082402,97.92116613120076,1.0377104031933906,0.02517909386384127,9.804946380877183,9.74892597929144
21.24938989040816,-0.2253973246741568,-0.6717980587115931,9.885296792169273,-0.1639807935558927,0.3458740267321975,-0.022156627440765502,-1.639807935558927,-0.8747184777662601,-0.4977969307549626,-0.0487650684692398,0.219453596841579,-0.5026506064150049,0.4546015017967988,-0.6548832949649176,-5.026506064150049,2.64193838919083,7.559986664822442,-0.660542003783732,-0.7091834414188607,9.813838665518778,0.13166497347054945,9.788699165875272,98.13838665518779,0.6941730362208136,-0.4718513775351865,9.669823323263609,9.804946380877183
