Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,X_fft,X_highest_freq,X_power_spectrum_entropy,X_spectral_energy,Y_fft,Y_highest_freq,Y_power_spectrum_entropy,Y_spectral_energy,Z_fft,Z_highest_freq,Z_power_spectrum_entropy,Z_spectral_energy
10.249478403061223,-0.0607584597793975,0.1067034358328264,-0.0711396908917783,-0.041031235139874736,0.14788595795821466,0.006754637961679944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.319551338761514,,,,15.381193581480916,,,,4.998151824138601,,,
10.7458386738,0.0418590427607993,-0.0768564778673574,-0.1882245367657687,0.048871772656657375,0.04798573287773232,-0.19292222373378032,,,,,,,,,-0.0607584597793975,,,,,,,,,,0.1067034358328264,,,,,,,,,,-0.0711396908917783,,104.23735806845885,,,,123.55313235095176,,,,107.14834949748291,,,
11.2472101546,-0.1177280479853934,0.2150994571471166,-0.0673727830492661,-0.07845726450949883,0.24391202341201804,0.07299441521756053,,,,,,,,,0.0418590427607993,-0.0607584597793975,,,,,,,,,-0.0768564778673574,0.1067034358328264,,,,,,,,,-0.1882245367657687,-0.0711396908917783,41.612687160457895,,,,47.199845612154476,,,,45.67994460081875,,,
11.74857904,-0.1072411848644522,0.1130289148885378,0.054679722199393,-0.10833052913696717,0.09130061860145715,0.10824397003455018,,,,,,,,,-0.1177280479853934,0.0418590427607993,,,,,,,,,0.2150994571471166,-0.0768564778673574,,,,,,,,,-0.0673727830492661,-0.1882245367657687,75.12290400557332,,,,76.99901509285137,,,,61.656150629170895,,,
12.24994992,0.0737920172444315,-0.0571290449525591,-0.109262175750757,0.06844805492548131,0.009570515687644087,-0.11686315993060896,,,,,,,,,-0.1072411848644522,-0.1177280479853934,,,,,,,,,0.1130289148885378,0.2150994571471166,,,,,,,,,0.054679722199393,-0.0673727830492661,53.59840399376545,,,,53.05488854854859,,,,54.21429244475677,,,
12.7513229342,-0.0389408058328648,0.1846403716690073,-0.0465397817840661,-0.011253605990326314,0.1886828624631525,0.07460916547767019,,,,,,,,,0.0737920172444315,-0.1072411848644522,,,,,,,,,-0.0571290449525591,0.1130289148885378,,,,,,,,,-0.109262175750757,0.054679722199393,13.684206481252287,,,,6.345450706108736,,,,29.39974514817865,,,
13.2526931746,-0.0891206748877372,-0.0420862804994997,0.0897545536855768,-0.12365631991227885,-0.05389299660789453,0.04264477213229272,,,,,,,,,-0.0389408058328648,0.0737920172444315,,,,,,,,,0.1846403716690073,-0.0571290449525591,,,,,,,,,-0.0465397817840661,-0.109262175750757,3.66660083452224,,,,7.1343729611475455,,,,16.08119246426443,,,
13.75406053,0.0997589081216214,-0.1344443023454757,-0.1172568168912638,0.08193437930071709,-0.05221023844650054,-0.1689889712719071,,,,,,,,,-0.0891206748877372,-0.0389408058328648,,,,,,,,,-0.0420862804994997,0.1846403716690073,,,,,,,,,0.0897545536855768,-0.0465397817840661,16.990469964083328,,,,14.169135502765268,,,,15.72271274515542,,,
14.25041649489796,-0.0920909006844697,0.2528740144649646,-0.1392801395993763,-0.0338642602255082,0.3085958691912674,0.04009589712863155,,,,,,,,,0.0997589081216214,-0.0891206748877372,,,,,,,,,-0.1344443023454757,-0.0420862804994997,,,,,,,,,-0.1172568168912638,0.0897545536855768,31.25900947696557,,,,47.38381950070378,,,,36.659163749749965,,,
14.7467720266,-0.0072835506998336,0.0356936247781931,0.0902771591424832,-0.03134382478405949,-0.014108819348322551,0.09405415026311863,-0.02977536566072962,0.0997589081216214,-0.1177280479853934,0.07840661651257454,-0.04984963280613115,-0.2977536566072962,0.5868281481202106,-1.177811479433901,-0.0920909006844697,0.0997589081216214,0.05975237131157538,0.2528740144649646,-0.1344443023454757,0.13459982532973022,0.07119853030550975,0.5975237131157538,0.034990298736951635,-1.4836393053913746,0.2528740144649646,-0.1344443023454757,-0.05043644897048233,0.0902771591424832,-0.1882245367657687,0.09777416156728888,-0.06925623697052219,-0.5043644897048233,0.4264677310783409,-1.102514446661216,-0.1392801395993763,-0.1172568168912638,59.53803846268882,104.23735806845885,1.745853801962852,28178.42513602968,79.72979019436822,123.55313235095176,1.6011067080172603,35367.44679772346,60.942031055988515,107.14834949748291,1.7116063123010854,26761.05697409567
