Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2,X_fft,temp_X_highest_freq,temp_X_power_spectrum_entropy,temp_X_spectral_energy,Y_fft,temp_Y_highest_freq,temp_Y_power_spectrum_entropy,temp_Y_spectral_energy,Z_fft,temp_Z_highest_freq,temp_Z_power_spectrum_entropy,temp_Z_spectral_energy
10.2519861726,-3.0870277833976973,7.372422278810146,-5.637361291026471,0.4442977176941403,0.19580907610416176,,,,,,,,,-3.0870277833976973,,,,,,,,,,,7.372422278810146,,,,,,,,,,,-5.637361291026471,,,13585.823820484065,,,,17856.972205638092,,,,18174.468972628987,,,
10.7533600942,-3.4537693640135942,6.066464103096705,-6.871223010421463,-0.7090309604222078,-0.7038975415612905,,,,,,,,,-3.1537080707824057,-3.0870277833976973,,,,,,,,,,7.134975337771339,7.372422278810146,,,,,,,,,,-5.861699785461924,-5.637361291026471,,691.539846803718,,,,339.38175566480305,,,,311.31404756775646,,,
11.24971787489796,-3.98058214241336,6.359201265479316,-6.516919676951282,-0.3970470151315544,-0.1228025548365066,,,,,,,,,-3.3040488110789425,-3.4537693640135942,-3.0870277833976973,,,,,,,,,6.993925506445516,6.066464103096705,7.372422278810146,,,,,,,,,-5.980830674823625,-6.871223010421463,-5.637361291026471,189.15550957565483,,,,132.57012898838857,,,,381.4542481781413,,,
11.74607304,-2.9295780936183498,7.450699049220242,-5.367990635638546,0.713556074583634,0.18219082063281444,,,,,,,,,-3.235963226086107,-3.98058214241336,-3.4537693640135942,,,,,,,,,7.076975241495465,6.359201265479316,6.066464103096705,,,,,,,,,-5.869405213153611,-6.516919676951282,-6.871223010421463,192.88402122446172,,,,131.16166777540445,,,,200.11925645923893,,,
12.24744392,-3.132343519347521,6.27516487613278,-7.05079087864514,-0.8898936245322142,-0.7510458771370541,,,,,,,,,-3.2171232794063642,-2.9295780936183498,-3.98058214241336,,,,,,,,,6.93119153870225,7.450699049220242,6.359201265479316,,,,,,,,,-6.084202606879343,-5.367990635638546,-6.516919676951282,172.0010190168882,,,,208.8853512050176,,,,670.7970314726294,,,
12.7488169344,-3.157745686410092,6.895861653551736,-6.676476857107884,-0.561049868363658,-0.2178389389688693,,,,,,,,,-3.2063273534070422,-3.132343519347521,-2.9295780936183498,,,,,,,,,6.9247679232203385,6.27516487613278,7.450699049220242,,,,,,,,,-6.191888834193623,-7.05079087864514,-5.367990635638546,44.08322532579703,,,,128.9313837927653,,,,292.45776692577306,,,
13.250187174,-2.837996911308224,7.469012953982798,-5.321143117329858,0.7625881975153197,0.1441711655551572,,,,,,,,,-3.1393581821163474,-3.157745686410092,-3.132343519347521,,,,,,,,,7.023721565177149,6.895861653551736,6.27516487613278,,,,,,,,,-6.033571431127483,-6.676476857107884,-7.05079087864514,100.98741415778323,,,,77.78779758970872,,,,464.39822964803244,,,
13.75155453,-2.932911899104186,6.331152858163587,-7.208826708475978,-1.0434595328468568,-0.8417795769147212,,,,,,,,,-3.1018224942959542,-2.837996911308224,-3.157745686410092,,,,,,,,,6.897799982083773,7.469012953982798,6.895861653551736,,,,,,,,,-6.247254208827209,-5.321143117329858,-6.676476857107884,118.20838329999017,,,,20.92584989314942,,,,126.71325812860503,,,
14.252924190000002,-3.5583067782428106,6.7247107261409305,-6.530452908239524,-0.4193616555464441,-0.09532571284601499,,,,,,,,,-3.184819636831746,-2.932911899104186,-2.837996911308224,,,,,,,,,6.8663292082759835,6.331152858163587,7.469012953982798,,,,,,,,,-6.29874488144763,-7.208826708475978,-5.321143117329858,176.43972117635442,,,,87.9269577649588,,,,375.4313191329364,,,
14.7542934042,-3.091846592081185,7.273483225596413,-5.394945927148001,0.6926409635535133,0.1401838189112592,-3.216210876993702,-2.837996911308224,-3.98058214241336,0.3505228155905145,-3.112095055714353,-32.16210876993702,-1.2731283147098567,1.3349977117720695,-3.1679154468770983,-3.5583067782428106,-2.932911899104186,6.821817299017465,7.469012953982798,6.066464103096705,0.5437102156604376,6.810286189846334,68.21817299017465,-0.02860495732833657,-1.8815617657413526,6.940357211425153,6.7247107261409305,6.331152858163587,-6.257613101098415,-5.321143117329858,-7.208826708475978,0.7472092421264629,-6.523686292595404,-62.57613101098415,0.23437540279218444,-1.8926932508836103,-6.134417798847697,-6.530452908239524,-7.208826708475978,65.81761649340226,13585.823820484065,0.026693686731469858,185216982.58824444,55.68280390099887,17856.972205638092,0.006968725695198904,319098991.5000776,48.47418735048257,18174.468972628987,0.030187478544313463,331504314.52410436
