"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.789620905E0,2.477622986E0,-2.292493343E0,-1.810269356E0
1.799620905E0,2.696583271E0,-2.429625511E0,-2.036810875E0
1.809620905E0,2.515346766E0,-2.743278027E0,-2.311773300E0
1.819620905E0,1.813585758E0,-2.315956831E0,-2.982899189E0
1.829620905E0,1.232652426E0,-1.579301953E0,-3.463154316E0
1.839620905E0,1.107481480E0,-1.655384541E0,-3.504074097E0
1.849620905E0,1.066797018E0,-1.766483307E0,-3.512965202E0
1.859620905E0,9.384413362E-1,-1.837742329E0,-3.715101242E0
1.869620905E0,8.099476099E-1,-1.788927078E0,-3.936305046E0
1.879620905E0,7.210491896E-1,-1.561360598E0,-4.035896778E0
1.889620905E0,2.643334866E-2,-7.129219174E-1,-3.936527252E0
1.899620905E0,-8.607876301E-1,4.243881702E-1,-3.681002140E0
1.909620905E0,-1.064722300E0,7.342884541E-1,-3.101778030E0
1.919620905E0,-8.751138449E-1,8.942856789E-1,-2.496113300E0
1.929620905E0,-8.041232228E-1,1.069584250E0,-2.048809052E0
1.939620905E0,-8.360041380E-1,1.163769960E0,-1.720327377E0
1.949620905E0,-8.939177394E-1,1.239628792E0,-1.663624287E0
1.959620905E0,-8.394990563E-1,1.314302921E0,-1.790614605E0
1.969620905E0,-5.549509525E-1,1.323708892E0,-2.019383907E0
1.979620905E0,-4.262280464E-2,1.186541319E0,-2.096726418E0
1.989620905E0,3.524230719E-1,9.237393141E-1,-2.013410568E0
1.999620905E0,5.406532288E-1,7.553299665E-1,-1.794716358E0
2.009620905E0,4.724783897E-1,7.099459171E-1,-1.429475307E0
2.019620905E0,1.698964834E-1,6.776270866E-1,-8.982601166E-1
2.029620905E0,-1.008744240E-1,6.407762766E-1,-2.129735947E-1
2.039620905E0,-2.284568399E-1,6.723921299E-1,4.895439148E-1
2.049620905E0,-1.623074859E-1,8.551919460E-1,1.175420761E0
2.059620905E0,-5.855929852E-2,1.177866340E0,1.532965660E0
2.069620905E0,-5.042071640E-2,1.540709138E0,1.372550011E0
2.079620905E0,1.655162871E-2,1.451857805E0,9.512538910E-1
2.089620905E0,3.438589871E-1,1.067500710E0,5.839672089E-1
2.099620905E0,1.709346622E-1,6.423090696E-1,3.701543808E-1
2.109620905E0,-1.957717389E-1,4.628740549E-1,4.638099670E-1
2.119620905E0,5.218223110E-2,4.440302849E-1,1.422545433E0
2.129620905E0,-8.097321987E-1,-1.083582640E-1,2.076834679E0
2.139620905E0,-6.901175976E-1,-1.484830379E-1,2.349823952E0
2.149620905E0,4.116892815E-3,3.395004272E-1,2.430451393E0
2.159620905E0,-1.174842715E-1,9.155941010E-1,2.173768044E0
2.169620905E0,-4.603428841E-1,1.089922905E0,1.452788353E0
2.179620905E0,-8.459508419E-1,6.098204851E-2,5.044002533E-1
2.189620905E0,-7.634577751E-1,-1.908423543E0,7.814884186E-2
2.199620905E0,1.112038493E-1,-2.753207445E0,1.534595490E-1
2.209620905E0,7.049620748E-1,-2.904523373E0,2.123369217E0
2.219620905E0,7.256755829E-1,-2.881329060E0,4.305770874E0
2.229620905E0,1.544821978E0,-2.301780224E0,6.339744568E0
2.239620905E0,3.236421824E0,-1.670502663E0,7.960580826E0
2.249620905E0,2.982609987E0,-1.222147703E0,9.174962044E0
2.259620905E0,2.483344078E0,-5.663494468E-1,9.105788231E0
2.269620905E0,2.668370962E0,-2.733956575E-1,7.909226418E0
2.279620905E0,3.002272606E0,-5.888717771E-1,5.446993828E0
2.289620905E0,2.408570766E0,-7.534105182E-1,2.412124634E0
2.299620905E0,1.212235332E0,-9.353758097E-1,2.526130676E-1
2.309620905E0,5.145145655E-1,-7.898499370E-1,-1.756442070E0
2.319620905E0,-2.697061896E-1,-8.835656047E-1,-3.359698296E0
2.329620905E0,-7.302922010E-1,-9.988862276E-1,-4.469712257E0
2.339620905E0,-9.305470586E-1,-8.896025419E-1,-4.724181175E0
2.349620905E0,-1.173149943E0,-6.745219231E-1,-4.216403008E0
2.359620905E0,-1.125263214E0,-6.123769879E-1,-3.239516258E0
2.369620905E0,-9.822524786E-1,-5.480769873E-1,-2.271861553E0
2.379620905E0,-9.401786327E-1,-4.104821682E-1,-1.498687744E0
2.389620905E0,-7.869277000E-1,-2.745196223E-1,-9.404745102E-1
2.399620905E0,-5.318566561E-1,-2.797333002E-1,-9.870824814E-1
2.409620905E0,-4.778816104E-1,-2.070929408E-1,-1.402289391E0
2.419620905E0,-5.176296234E-1,-1.424471140E-1,-1.926241875E0
2.429620905E0,-5.065246820E-1,-7.476550341E-2,-2.623377323E0
2.439620905E0,-4.061276317E-1,6.294757128E-2,-2.957565308E0
2.449620905E0,-5.510923862E-1,3.386368155E-1,-3.118901730E0
2.459620905E0,-4.817478061E-1,3.979489207E-1,-3.165926933E0
2.469620905E0,-3.492261171E-1,4.477512240E-1,-2.970965385E0
2.479620905E0,-3.172867596E-1,5.865861177E-1,-2.518418789E0
2.489620905E0,-1.630740762E-1,7.235789299E-1,-1.985318184E0
2.499620905E0,-6.459400058E-2,8.987966776E-1,-1.522711754E0
2.509620905E0,-1.547496319E-1,1.104429722E0,-1.093806267E0
2.519620905E0,-2.461205125E-1,1.208738089E0,-6.241798401E-1
2.529620905E0,-1.863631010E-1,1.079650402E0,-1.767234802E-1
2.539620905E0,-4.200271368E-1,9.922100306E-1,2.398834229E-1
2.549620905E0,-1.007769823E0,8.587137461E-1,4.376049042E-1
2.559620905E0,-1.156926870E0,5.735652447E-1,2.139873505E-1
2.569620905E0,-1.100419760E0,3.847413063E-1,-8.610534668E-2
2.579620905E0,-1.068747997E0,3.139035702E-1,-2.505645752E-1
2.589620905E0,-9.071991444E-1,3.167148829E-1,-3.355236053E-1
2.599620905E0,-6.203872561E-1,3.604716063E-1,-4.922800064E-1
2.609620905E0,-4.577708244E-2,4.581800699E-1,-6.661462784E-1
2.619620905E0,5.554251671E-1,5.587201118E-1,-4.439544678E-1
2.629620905E0,8.107942343E-1,6.613172293E-1,2.969551086E-1
2.639620905E0,1.008595705E0,8.537468910E-1,8.359441757E-1
2.649620905E0,9.319597483E-1,6.782094240E-1,1.128359795E0
2.659620905E0,8.865150213E-1,3.811308146E-1,1.189387321E0
2.669620905E0,5.641660690E-1,2.973315716E-1,1.166342735E0
2.679620905E0,-2.365863323E-2,2.642693520E-1,1.176856041E0
2.689620905E0,-2.165368795E-1,2.622175217E-1,1.137241364E0
2.699620905E0,2.188811898E-1,6.953465939E-1,1.030273438E0
2.709620905E0,7.479839921E-1,8.617805243E-1,1.026479721E0
2.719620905E0,1.255750418E0,2.724534273E-1,1.255682945E0
2.729620905E0,1.177276850E0,-2.609779835E-1,1.181288719E0
2.739620905E0,7.867344618E-1,-6.048350930E-1,1.135577202E0
2.749620905E0,4.153611660E-1,-9.729925394E-1,1.277915955E0
2.759620905E0,1.502648592E-1,-1.368184328E0,1.624653816E0
2.769620905E0,5.074949265E-1,-1.486715555E0,2.285442352E0
2.779620905E0,1.066748619E0,-1.311746359E0,3.012555122E0
2.789620905E0,1.447304249E0,-1.067281604E0,4.008599281E0
2.799620905E0,9.555118084E-1,-9.783587456E-1,4.735651016E0
2.809620905E0,6.840794086E-1,-1.166329980E0,4.640938759E0
2.819620905E0,7.015970945E-1,-1.173608780E0,3.933338165E0
2.829620905E0,6.220956445E-1,-8.942859769E-1,2.923285484E0
2.839620905E0,3.628304005E-1,-5.414246321E-1,1.567769051E0
2.849620905E0,5.308467150E-2,-1.368097067E-1,1.909732819E-1
2.859620905E0,-4.296800494E-1,-5.432760715E-2,-1.186241150E0
2.869620905E0,-6.741234660E-1,-4.539763927E-2,-2.503806114E0
2.879620905E0,-8.069443107E-1,-7.427518368E-1,-3.783714294E0
2.889620905E0,-4.533197880E-1,-1.375345826E0,-4.554410934E0
2.899620905E0,7.493197918E-2,-2.077516556E0,-4.676674843E0
2.909620905E0,2.980995178E-1,-2.334142208E0,-4.705310822E0
2.919620905E0,1.540055275E-1,-1.974383354E0,-4.360160828E0
2.929620905E0,9.128391743E-2,-1.761928082E0,-3.427408218E0
2.939620905E0,1.280480623E-1,-1.579663992E0,-2.193748474E0
2.949620905E0,9.754192829E-2,-1.259766936E0,-1.073670387E0
2.959620905E0,4.043221474E-3,-9.597089291E-1,-5.336332321E-1
2.969620905E0,-3.407456875E-1,-5.676486492E-1,-4.126224518E-1
2.979620905E0,-4.812262654E-1,-3.652123213E-1,-5.420141220E-1
2.989620905E0,-4.081611633E-1,-3.521890640E-1,-1.000679970E0
2.999620905E0,-2.261622548E-1,-2.707912922E-1,-1.691835880E0
3.009620905E0,-2.488011122E-1,-1.375929117E-1,-2.365036011E0
3.019620905E0,-4.084474146E-1,1.347340345E-1,-2.801933289E0
3.029620905E0,-4.380139112E-1,5.119578838E-1,-3.015743256E0
3.039620905E0,-4.361591339E-1,8.180485964E-1,-3.065210342E0
3.049620905E0,-4.138234258E-1,1.128939867E0,-2.899153709E0
3.059620905E0,-3.975493014E-1,1.450266600E0,-2.568169594E0
3.069620905E0,-3.792384863E-1,1.603626013E0,-2.132103443E0
3.079620905E0,-3.373358846E-1,1.675188303E0,-1.678792953E0
3.089620905E0,-4.570731819E-1,1.628537178E0,-1.175630569E0
3.099620905E0,-4.646418989E-1,1.380428553E0,-5.594739914E-1
3.109620905E0,-7.612010241E-1,1.329464912E0,-3.104314804E-1
3.119620905E0,-8.536959887E-1,1.355120778E0,-2.418127060E-1
3.129620905E0,-4.182407856E-1,1.317958117E0,-1.115226746E-1
3.139620905E0,-6.217786670E-2,1.308670759E0,1.777935028E-1
3.149620905E0,1.449827552E-1,1.301519513E0,6.845026016E-1
3.159620905E0,1.647614241E-1,1.339420080E0,1.262986183E0
3.169620905E0,1.756024361E-1,1.301433206E0,1.813499451E0
3.179620905E0,2.415973842E-1,1.128733993E0,2.323290825E0
3.189620905E0,2.473267317E-1,9.200129509E-1,2.555518150E0
3.199620905E0,1.198213696E-1,7.249326706E-1,2.491941452E0
3.209620905E0,1.048650146E-1,5.400809050E-1,2.194708824E0
3.219620905E0,5.540406704E-2,3.598016500E-1,1.924720764E0
3.229620905E0,4.981243610E-2,1.080268621E-1,1.796119690E0
3.239620905E0,3.518806100E-1,2.216997147E-1,1.883442879E0
3.249620905E0,4.667440057E-1,1.020918369E0,1.926894188E0
3.259620905E0,1.681610346E-1,1.604068041E0,1.964055061E0
3.269620905E0,-2.541173697E-1,1.003326058E0,1.711418152E0
3.279620905E0,-5.690388680E-1,-1.423162222E-1,1.033849716E0
3.289620905E0,-7.098300457E-1,-9.708410501E-1,3.668661118E-1
3.299620905E0,-1.037095070E0,-1.670114517E0,3.733272552E-1
3.309620905E0,-1.212429047E0,-2.040723085E0,9.642133713E-1
3.319620905E0,-1.147644520E0,-2.229947567E0,2.037395477E0
3.329620905E0,-1.283464074E0,-2.143631458E0,3.373393059E0
3.339620905E0,-1.205920339E0,-1.644815922E0,4.934240341E0
3.349620905E0,-6.518023610E-1,-1.109479666E0,5.981951714E0
3.359620905E0,-2.306020260E-2,-1.192760587E0,6.060465813E0
3.369620905E0,2.927864790E-1,-1.341651440E0,5.260398865E0
3.379620905E0,-2.580240965E-1,-1.269453764E0,3.895005226E0
3.389620905E0,-1.873186827E-1,-1.452024102E0,2.039984703E0
3.399620905E0,-2.749119997E-1,-1.510511398E0,3.504171371E-1
3.409620905E0,-3.055635095E-1,-1.311965466E0,-9.633979797E-1
3.419620905E0,-3.059332371E-1,-1.226548553E0,-1.797897816E0
3.429620905E0,-3.865914643E-1,-1.162904620E0,-2.638289452E0
3.439620905E0,-6.879495382E-1,-9.050526619E-1,-3.556695938E0
3.449620905E0,-6.514875293E-1,-6.324450970E-1,-4.374682426E0
3.459620905E0,-6.165932417E-1,-5.847496986E-1,-4.725295067E0
3.469620905E0,-5.723628998E-1,-5.586587191E-1,-4.448784351E0
3.479620905E0,-4.020167291E-1,-3.544675112E-1,-3.822481155E0
3.489620905E0,-4.220136106E-1,-8.517253399E-2,-2.910668373E0
3.499620905E0,-4.233160615E-1,1.735582352E-1,-1.911722183E0
3.509620905E0,-3.732229769E-1,2.975437641E-1,-1.360619545E0
3.519620905E0,-1.932575107E-1,2.587633133E-1,-1.232640266E0
3.529620905E0,-1.393058002E-1,2.325151563E-1,-1.475590706E0
3.539620905E0,-1.224840581E-1,2.062802315E-1,-1.983033180E0
3.549620905E0,-1.459174454E-1,1.868841052E-1,-2.312617302E0
3.559620905E0,-1.072140932E-1,2.127617598E-1,-2.312918663E0
3.569620905E0,1.397917867E-1,2.778513432E-1,-2.182362556E0
3.579620905E0,2.261501551E-1,2.918168306E-1,-1.896204948E0
3.589620905E0,1.745089293E-1,4.012143612E-1,-1.785100937E0
3.599620905E0,-1.228100061E-2,4.625166655E-1,-1.932518959E0
3.609620905E0,-1.280137599E-1,5.164743662E-1,-2.263561249E0
3.619620905E0,-2.067477703E-1,6.806213856E-1,-2.566839695E0
3.629620905E0,-1.938555539E-1,8.591274023E-1,-2.478982925E0
3.639620905E0,-2.393621206E-1,9.921956062E-1,-1.930404186E0
3.649620905E0,-2.162883282E-1,1.108740091E0,-1.020646095E0
3.659620905E0,-1.701965332E-1,1.110042095E0,9.872341156E-2
3.669620905E0,-3.648847342E-2,1.081257820E0,1.223785400E0
3.679620905E0,3.216242790E-2,1.201842785E0,2.077544212E0
3.689620905E0,2.407467365E-2,1.301594377E0,2.544775963E0
3.699620905E0,-2.534246445E-2,1.303080201E0,2.448063850E0
3.709620905E0,1.370761991E-1,1.155122161E0,2.014293671E0
3.719620905E0,3.923882842E-1,1.018119216E0,1.574838638E0
3.729620905E0,3.741574287E-1,9.942681789E-1,1.488204002E0
3.739620905E0,3.101227283E-1,9.524741173E-1,1.776957512E0
3.749620905E0,5.858004093E-3,8.008770943E-1,2.093747139E0
3.759620905E0,-3.061383665E-1,6.584429741E-1,2.375024796E0
3.769620905E0,-6.058264971E-1,3.901847601E-1,2.552845001E0
3.779620905E0,-6.176000834E-1,3.724703789E-1,2.561276436E0
3.789620905E0,-2.986848354E-1,8.199020624E-1,2.221456528E0
3.799620905E0,-4.604038596E-2,7.879431248E-1,1.772395134E0
3.809620905E0,7.268892527E-1,2.902045250E-1,2.106096268E0
3.819620905E0,1.013986111E0,-1.231813431E-1,1.773081779E0
3.829620905E0,6.994341016E-1,-1.842235327E-1,1.348880768E0
3.839620905E0,2.098483443E-1,-6.146818995E-1,1.180406570E0
3.849620905E0,6.101807356E-1,-7.523887157E-1,1.786725044E0
3.859620905E0,2.456666231E-1,-3.405566216E-1,2.772433281E0
3.869620905E0,1.803281903E-2,-1.834091544E-1,4.263326645E0
3.879620905E0,-7.269867063E-1,-3.742185831E-1,5.430076599E0
3.889620905E0,-1.190652013E0,-2.943313122E-1,5.464218140E0
3.899620905E0,-1.111621261E0,-2.151989937E-2,4.887952805E0
3.909620905E0,-1.022738695E0,1.031324863E-1,3.894782066E0
3.919620905E0,-9.830011129E-1,1.228909492E-1,2.875013351E0
3.929620905E0,-1.171741962E0,3.830754757E-2,1.786263466E0
3.939620905E0,-1.439910531E0,1.893448830E-2,5.912904739E-1
3.949620905E0,-1.695865750E0,-1.330130100E-1,-6.387691498E-1
