"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.290363133E1,-1.930695060E-1,3.873242426E-1,-1.530616286E0
2.291365733E1,-7.952344850E-1,-2.476792842E-1,-1.555725399E0
2.292368333E1,-6.355476102E-1,-8.318740153E-1,-1.187856305E0
2.293370933E1,-3.091329360E-1,-1.238425657E0,-1.118433483E0
2.294373533E1,-9.039619982E-2,-1.323294484E0,-1.164122018E0
2.295376133E1,2.428304806E-1,-1.174015653E0,-7.906721950E-1
2.296378733E1,3.893418244E-1,-8.506938636E-1,-2.532054877E-1
2.297381333E1,5.079131252E-1,-5.267166013E-1,-9.744165614E-2
2.298383933E1,2.340476704E-1,-2.412321442E-1,-2.548894858E-1
2.299386533E1,-1.751165074E-1,-5.932175696E-2,-4.824866541E-1
2.300389133E1,-6.482948327E-1,-1.388702023E-1,-3.121968770E-1
2.301391733E1,-8.295938936E-1,-2.731632042E-1,-1.481029558E-1
2.302394333E1,-6.692904299E-1,-3.846321845E-1,-8.052873105E-2
2.303396933E1,-1.428869471E-1,-4.186641490E-1,2.538890272E-2
2.304399533E1,3.516989118E-1,-1.983281994E-1,-1.347163403E-1
2.305402133E1,4.638534781E-1,-4.953176379E-3,-1.742750931E-1
2.306404733E1,6.801153803E-1,1.130816424E-1,1.379533589E-1
2.307407333E1,1.136797248E0,1.346186918E-1,-5.044743776E-2
2.308409933E1,1.116203940E0,1.612931049E-1,-6.743593812E-2
2.309412533E1,1.230854390E0,7.959697723E-2,-6.715030164E-2
2.310415133E1,1.152879723E0,1.881458580E-2,-1.142579560E-1
2.311417733E1,9.640819001E-1,1.502792895E-2,-2.002380462E-1
2.312420333E1,8.046663362E-1,1.291451132E-1,-8.370640039E-2
2.313422933E1,4.501414651E-1,3.135025603E-1,-4.426473811E-2
2.314425533E1,2.039371410E-1,4.526961136E-1,-2.696969748E-2
2.315428133E1,2.370168865E-2,4.699933469E-1,-4.785580561E-2
2.316430733E1,-4.018411249E-2,3.966102058E-1,-2.014927125E-1
2.317433333E1,4.232594758E-2,4.306643897E-1,-1.365547049E-1
2.318435933E1,1.231558102E-1,4.304316705E-1,-1.082867794E-1
2.319438533E1,2.080673218E-1,4.600103956E-1,-2.019943305E-1
2.320441133E1,1.837303331E-1,4.779379588E-1,-4.368385378E-1
2.321443733E1,1.344195941E-1,5.044112277E-1,-3.554628376E-1
2.322446333E1,6.309935063E-2,5.565110886E-1,-1.625058174E-2
2.323448933E1,5.380520135E-2,4.461396307E-1,2.551304642E-1
2.324451533E1,-1.288208851E-1,1.055229467E-1,2.511637131E-1
2.325454133E1,-2.640924186E-1,-2.076498306E-1,2.087081766E-1
2.326456733E1,-2.269833568E-1,-3.442057049E-1,1.534226795E-1
2.327459333E1,-4.213211238E-2,-1.360436583E-1,8.783336520E-2
2.328461933E1,1.245515406E-2,-6.737805068E-2,-3.013896145E-2
2.329464533E1,2.707640916E-2,1.274809957E-1,-4.014078462E-1
2.330467133E1,-3.491811007E-2,2.103717095E-1,-6.309765494E-1
2.331469733E1,-1.477363354E-1,1.103100622E-1,-5.797993426E-1
2.332472333E1,-2.151123396E-1,2.624364871E-1,-8.076969481E-1
2.333474933E1,-5.929076672E-1,2.356983393E-1,-1.195674909E0
2.334477533E1,-8.961559653E-1,2.776240450E-1,-1.330987666E0
2.335480133E1,-1.170246246E0,3.302478164E-1,-1.342188592E0
2.336482733E1,-1.319648160E0,4.230612552E-1,-1.192233238E0
2.337485333E1,-1.289291756E0,5.288227683E-1,-1.069608940E0
2.338487933E1,-1.321387415E0,3.834837914E-1,-1.009228252E0
2.339490533E1,-1.544045586E0,4.038613379E-1,-1.055752208E0
2.340493133E1,-1.472253765E0,3.372393322E-1,-6.338802767E-1
2.341495733E1,-1.266223613E0,3.615234035E-1,-1.861367548E-1
2.342498333E1,-1.219532134E0,3.189925110E-1,9.371917248E-3
2.343500933E1,-7.728048581E-1,2.733280957E-1,-1.525620425E-1
2.344503533E1,-5.728128335E-1,1.604668933E-1,-3.510767680E-1
2.345506133E1,-4.689800245E-1,-3.683453500E-2,-3.721460402E-1
2.346508733E1,3.346069157E-3,-2.549269080E-1,-7.583546340E-2
2.347511333E1,6.466810012E-1,-5.433934450E-1,-1.910987020E-2
2.348513933E1,1.103582140E0,-8.550763518E-1,1.614188200E-1
2.349516533E1,1.325082855E0,-1.069933460E0,1.557195389E-1
2.350519133E1,1.687934161E0,-1.092442902E0,5.321960270E-2
2.351521733E1,2.379173577E0,-1.040639495E0,-3.260389906E-1
2.352524333E1,2.723875418E0,-8.943789965E-1,-1.722273982E-1
2.353526933E1,2.572656481E0,-8.282101500E-1,1.058364306E-3
2.354529533E1,2.343495913E0,-8.633981091E-1,-4.393247008E-2
2.355532133E1,2.027028522E0,-9.389990991E-1,-2.391242230E-1
2.356534733E1,1.549275628E0,-9.205505490E-1,-4.024954649E-1
2.357537333E1,9.686041367E-1,-8.270915776E-1,-4.821216416E-1
2.358539933E1,6.430153817E-1,-6.622152990E-1,-4.692706311E-1
2.359542533E1,3.282390055E-1,-4.497339141E-1,-6.091675679E-1
2.360545133E1,-8.065824687E-2,-2.453257799E-1,-6.460202658E-1
2.361547733E1,-5.700073394E-1,-3.383842170E-2,-5.292629906E-1
2.362550333E1,-1.220131181E0,1.013679153E-1,-5.668278428E-1
2.363552933E1,-1.655691737E0,9.352855325E-2,-4.107727468E-1
2.364555533E1,-1.395704941E0,8.068613809E-1,-2.897353097E-1
2.365558133E1,-1.720168107E0,-7.179971516E-2,4.064471228E-1
2.366560733E1,-1.524690717E0,-5.169535053E-1,3.521766293E-1
2.367563333E1,-1.200700006E0,-1.780097097E-1,2.824076521E-1
2.368565933E1,-6.258953190E-1,-3.292859495E-2,6.624310613E-1
2.369568633E1,6.374552643E-1,9.443136334E-2,8.175682175E-1
2.370571133E1,1.505686097E0,2.386751568E-1,5.104502320E-2
2.371573833E1,1.660814775E0,-1.584069192E-2,-2.153905208E-1
2.372576433E1,1.451960418E0,-5.314101613E-1,-3.553705978E-1
2.373579033E1,1.134496954E0,-7.047713345E-1,-2.682537358E-1
2.374581633E1,1.242700557E0,-5.584412545E-1,5.717175038E-1
2.375584233E1,1.329817345E0,-7.362059659E-1,1.159932123E0
2.376586833E1,1.742246024E0,-9.438446867E-1,1.562604210E0
2.377589433E1,2.089665943E0,-8.182663751E-1,1.516514117E0
2.378592033E1,2.291049897E0,-4.525955415E-1,1.116822867E0
2.379594633E1,2.600059749E0,3.182990313E-2,6.950444913E-1
2.380597233E1,2.478870066E0,3.760993427E-1,1.682372582E-1
2.381599833E1,2.057701846E0,3.658760709E-1,8.196334541E-4
2.382602433E1,1.573878957E0,2.148764044E-1,4.650275990E-2
2.383605033E1,1.155288191E0,-1.793399513E-2,-5.955827683E-3
2.384607633E1,9.567623556E-1,-2.133701617E-1,6.551337361E-2
2.385610233E1,8.704013193E-1,-2.596666610E-1,2.910746875E-1
2.386612833E1,1.023976684E0,-2.881806082E-1,5.685189307E-1
2.387615433E1,1.207953770E0,-2.563735092E-1,7.523906203E-1
2.388618033E1,1.247149411E0,-1.915249640E-1,6.377758379E-1
2.389620633E1,1.164162218E0,-3.576858759E-2,3.413512404E-1
2.390623238E1,9.908656561E-1,8.405489445E-2,7.424443603E-2
2.391625838E1,7.221054053E-1,1.847883868E-1,-3.668440774E-2
2.392628437E1,5.452277166E-1,1.526860034E-1,5.725008845E-2
2.393631037E1,5.565701455E-1,8.054714978E-2,2.058852871E-1
2.394633637E1,6.176565921E-1,-1.251304150E-4,3.081986971E-1
2.395636238E1,6.330546498E-1,-1.059012616E-1,3.690190955E-1
2.396638838E1,7.262063500E-1,-2.003922665E-1,3.543096936E-1
2.397641438E1,8.410038579E-1,-2.590696603E-1,3.008754981E-1
2.398644038E1,9.190413827E-1,-2.629428560E-1,2.347107446E-1
2.399646638E1,9.854461643E-1,-1.667339391E-1,4.019507602E-2
2.400649237E1,8.725358453E-1,-9.671645522E-2,-9.767993018E-2
2.401651837E1,4.986844647E-1,-3.808876276E-2,3.059146285E-2
2.402654437E1,2.874172541E-1,-6.473452449E-2,2.549504431E-1
2.403657037E1,4.631936198E-1,7.193244696E-3,3.022731288E-1
2.404659638E1,7.861867958E-1,4.772789776E-2,1.019919594E-1
2.405662238E1,1.116850057E0,1.154205287E-1,-1.608649425E-1
2.406664838E1,1.270728892E0,1.503447783E-1,-3.569342163E-1
2.407667438E1,1.280554846E0,1.615381032E-1,-4.618049061E-1
2.408670037E1,1.242372235E0,1.876137614E-2,-5.160797851E-1
2.409672637E1,1.157337932E0,-1.122261947E-1,-4.908480263E-1
2.410675237E1,1.150058441E0,-1.739675295E-1,-4.842022271E-1
2.411677837E1,1.227490194E0,-2.518430865E-1,-5.786205804E-1
2.412680438E1,1.312885563E0,-2.001636404E-1,-7.153204425E-1
2.413683038E1,1.341237835E0,-8.016825020E-2,-6.618451703E-1
2.414685638E1,1.356024274E0,2.972490549E-2,-5.348680584E-1
2.415688238E1,1.258152116E0,1.336176485E-1,-5.490659751E-1
2.416690837E1,9.652563134E-1,1.666725433E-1,-5.406090009E-1
2.417693437E1,7.748326725E-1,1.504652309E-1,-4.856488283E-1
2.418696037E1,6.089626595E-1,-6.027017534E-2,-4.876146622E-1
2.419698637E1,3.677161896E-1,-2.385897875E-1,-5.342657952E-1
2.420701238E1,2.347619078E-1,-3.016999555E-1,-5.773283458E-1
2.421703838E1,8.021064252E-2,-2.977647793E-1,-6.517097528E-1
2.422706438E1,-9.510934800E-2,-2.394487435E-1,-6.051317100E-1
2.423709038E1,-3.452406621E-1,-2.233151060E-1,-5.604535738E-1
2.424711638E1,-4.779598859E-1,-2.434295279E-1,-5.290891090E-1
2.425714237E1,-5.288312468E-1,-2.155067343E-1,-4.789258459E-1
2.426716837E1,-2.948765472E-1,-1.971242577E-1,-3.512084766E-1
2.427719437E1,-1.762058437E-1,-2.371174586E-1,-2.620615344E-1
2.428722038E1,-1.563370049E-2,-2.652571839E-1,-2.508188005E-1
2.429724638E1,1.720619220E-1,-2.864603573E-1,-2.386121531E-1
2.430727238E1,2.964371690E-1,-1.291614854E-1,-4.778930815E-1
2.431729838E1,4.054485646E-1,7.636463642E-4,-6.393838222E-1
2.432732438E1,4.079248604E-1,1.103673649E-1,-8.012322664E-1
2.433735037E1,4.085572368E-1,6.791424036E-2,-6.854154427E-1
2.434737637E1,4.827347222E-1,-1.002475888E-1,-5.283288248E-1
2.435740237E1,5.397158387E-1,-4.074047506E-2,-6.687308514E-1
2.436742838E1,5.928377929E-1,-5.993162155E-2,-4.869973424E-1
2.437745438E1,7.173799780E-1,2.251704276E-2,-3.559893063E-1
2.438748038E1,7.759506601E-1,1.201368928E-1,-1.769262207E-1
2.439750638E1,7.660539553E-1,2.108049881E-1,-9.398346663E-2
2.440753238E1,6.827594912E-1,2.049858391E-1,-1.385600075E-1
2.441755837E1,4.199566761E-1,1.182301158E-1,-9.725761503E-2
2.442758437E1,3.005427915E-1,9.227958798E-2,-3.275990278E-2
2.443761037E1,2.739110631E-1,1.138107902E-1,-5.255185068E-3
2.444763638E1,1.198883861E-1,1.166987300E-2,4.301811174E-2
2.445766238E1,-1.520539194E-2,-1.554482281E-1,2.458374113E-2
2.446768838E1,-1.758462399E-2,-2.717072475E-1,5.643410951E-2
2.447771438E1,1.522997949E-1,-3.916277933E-1,-1.407892585E-2
2.448774038E1,3.610582575E-1,-4.895774263E-1,-1.253757057E-1
2.449776637E1,5.439442527E-1,-5.219101900E-1,-7.406668067E-2
2.450779237E1,4.718793663E-1,-5.523367614E-1,1.404822797E-2
2.451781837E1,2.745171270E-1,-5.624366570E-1,-9.252663285E-2
2.452784437E1,6.085869759E-2,-4.579065675E-1,-3.914468220E-1
2.453787038E1,-8.834528893E-2,-2.838647783E-1,-6.236989586E-1
2.454789638E1,-2.000803176E-1,-6.749148667E-2,-6.248849201E-1
2.455792238E1,-2.611933690E-1,1.539250284E-1,-5.596580601E-1
2.456794838E1,-3.087057969E-1,3.242590982E-1,-5.592782834E-1
2.457797437E1,-3.475003186E-1,3.189100653E-1,-5.542784755E-1
2.458800037E1,-5.292461067E-1,1.691014767E-1,-4.571423364E-1
2.459802637E1,-8.321459109E-1,-4.440141678E-2,-3.016686729E-1
2.460805237E1,-1.087398801E0,-2.740595824E-1,-1.196140055E-1
2.461807838E1,-1.197546018E0,-4.229881650E-1,8.579634145E-2
2.462810438E1,-1.258187492E0,-4.439071637E-1,2.770692904E-1
2.463813038E1,-1.213965585E0,-3.795334125E-1,4.157699235E-1
2.464815638E1,-1.135887714E0,-2.566804880E-1,4.805148268E-1
2.465818237E1,-1.034277432E0,-1.526883423E-1,4.191803120E-1
2.466820837E1,-7.574006608E-1,-1.008644700E-1,3.613465253E-1
2.467823437E1,-5.231822518E-1,-5.346752465E-2,2.543646982E-1
2.468826037E1,-2.731918555E-1,6.901000857E-2,2.532674682E-1
2.469828638E1,9.563121200E-3,2.582241529E-1,3.217135128E-1
2.470831238E1,1.119388041E-1,4.538673109E-1,4.844719300E-1
2.471833838E1,1.153614718E-1,6.367997915E-1,5.886590803E-1
2.472836438E1,1.203011996E-1,7.360100842E-1,6.238324213E-1
2.473839038E1,1.258949384E-1,7.815423524E-1,5.380748177E-1
2.474841637E1,4.374769807E-2,7.272907162E-1,4.306927487E-1
2.475844237E1,-8.044014573E-2,6.169894248E-1,3.428823338E-1
2.476846837E1,-1.722025475E-1,5.490225595E-1,3.435055009E-1
2.477849438E1,-2.614158556E-1,4.473307085E-1,3.766048345E-1
2.478852038E1,-2.562337607E-1,3.479426605E-1,3.321769591E-1
2.479854638E1,-2.331355047E-1,2.058968353E-1,3.463586497E-1
2.480857238E1,-1.572222733E-1,1.149094820E-2,3.649333535E-1
2.481859838E1,-1.284361383E-1,-1.922196132E-1,3.489594913E-1
2.482862437E1,-1.713658109E-1,-2.957913440E-1,3.555731307E-1
2.483865037E1,5.447266102E-3,-3.120103508E-1,3.854540107E-1
2.484867637E1,6.836155236E-2,-3.089785695E-1,4.014363514E-1
2.485870238E1,2.775816527E-1,-2.405597144E-1,4.178700972E-1
2.486872838E1,4.875659841E-1,-1.852818918E-1,4.724446459E-1
2.487875438E1,5.058929121E-1,-1.622596496E-1,4.050671799E-1
2.488878038E1,4.683464786E-1,-9.501023769E-2,2.498306210E-1
2.489880638E1,3.083760139E-1,3.708888888E-3,-6.383112967E-3
2.490883237E1,2.070534146E-1,7.250313520E-2,-2.346613356E-1
2.491885837E1,1.335767180E-2,1.289468926E-1,-2.997048855E-1
2.492888437E1,-2.852996850E-1,1.773834729E-1,-2.415815154E-1
2.493891037E1,-6.069181806E-1,2.548380303E-1,-2.682179216E-1
2.494893638E1,-8.568755400E-1,3.494576740E-1,-2.436324263E-1
2.495896238E1,-1.005227003E0,4.360391504E-1,-1.601958749E-1
2.496898838E1,-1.144679587E0,5.584780920E-1,-9.049881846E-2
2.497901438E1,-1.354884067E0,6.276027060E-1,1.967918435E-1
2.498904037E1,-1.300242129E0,5.570864546E-1,5.004465231E-1
2.499906637E1,-9.875608099E-1,3.463978261E-1,6.710536578E-1
2.500909237E1,-7.232023430E-1,1.371259779E-1,9.210709512E-1
2.501911837E1,-4.288681251E-1,2.114996374E-2,1.000437256E0
2.502914438E1,-1.055744022E-1,2.295616865E-3,1.089574550E0
2.503917038E1,1.271342558E-1,-8.874903917E-3,1.089958712E0
2.504919638E1,3.635988727E-1,2.967461944E-3,1.100614678E0
2.505922238E1,5.164982995E-1,1.182891726E-3,1.096129571E0
2.506924837E1,6.267919895E-1,-5.002585351E-2,1.083323584E0
2.507927437E1,7.299614319E-1,-1.014041680E-1,1.091616398E0
2.508930037E1,8.470528024E-1,-1.350098705E-1,1.131313730E0
2.509932637E1,8.837180606E-1,-1.838750517E-1,1.215776175E0
2.510935238E1,8.321888879E-1,-2.273830140E-1,1.301937236E0
2.511937838E1,8.070002523E-1,-2.719873291E-1,1.348950020E0
2.512940438E1,8.091964665E-1,-3.453476661E-1,1.340542016E0
2.513943038E1,8.430609083E-1,-3.987239742E-1,1.337960032E0
2.514945637E1,8.213765091E-1,-4.414612734E-1,1.312658253E0
2.515948237E1,7.737035751E-1,-4.538661414E-1,1.220808581E0
2.516950837E1,7.536265755E-1,-3.918932569E-1,1.060793385E0
2.517953437E1,7.236756751E-1,-2.186186224E-1,8.814385235E-1
2.518956038E1,5.671308017E-1,4.075509310E-4,7.188536225E-1
2.519958638E1,1.639734685E-1,1.302297717E-1,5.822747979E-1
2.520961238E1,-4.671463376E-1,-2.648087025E-2,2.500292802E-1
2.521963838E1,-8.069584447E-1,-4.128520167E-1,-6.460060863E-1
2.522966438E1,-1.100638067E0,-9.329893309E-1,-1.765384041E0
2.523969037E1,-1.305661036E0,-1.466930752E0,-2.757654490E0
2.524971637E1,-1.409652304E0,-1.802486086E0,-3.149461209E0
2.525974237E1,-1.484385275E0,-1.655489423E0,-2.795172273E0
2.526976838E1,-1.314767197E0,-6.962139344E-1,-1.789305292E0
2.527979438E1,-9.835806102E-1,2.652150840E-1,-1.229699419E0
2.528982138E1,-6.400265774E-1,7.935238820E-1,-8.298250048E-1
2.529984638E1,-4.472263357E-1,1.238400514E0,-1.968020761E-1
2.530987337E1,-1.507412195E-2,1.648598480E0,2.685743093E-2
2.531989937E1,3.355576730E-1,1.844788937E0,-4.769924641E-2
2.532992437E1,6.783872357E-1,1.794344423E0,-6.216233432E-2
2.533995138E1,9.014491573E-1,1.717733619E0,-4.851893833E-1
2.534997738E1,9.858464062E-1,1.537193234E0,-9.685670069E-1
2.536000338E1,1.111013659E0,1.190682557E0,-1.131951076E0
2.537002938E1,1.114890363E0,6.273325646E-1,-1.186869880E0
2.538005537E1,1.071738496E0,2.675685883E-2,-1.357658863E0
2.539008137E1,1.011255482E0,-4.610512000E-1,-1.597443821E0
2.540010737E1,8.317222801E-1,-8.290211588E-1,-1.702283521E0
2.541013338E1,4.469211110E-1,-1.026177576E0,-1.602875300E0
2.542015938E1,1.941807693E-1,-1.057418665E0,-1.397789473E0
2.543018538E1,3.418273500E-1,-1.018386746E0,-1.019004504E0
2.544021138E1,6.067702460E-1,-7.746379602E-1,-7.171516442E-1
2.545023738E1,6.879977193E-1,-4.083017135E-1,-6.407393530E-1
2.546026337E1,5.124163583E-1,-7.341530085E-2,-5.560386336E-1
2.547028937E1,3.575350177E-1,2.290933245E-1,-5.363077891E-1
2.548031537E1,2.402186756E-1,5.479384857E-1,-5.298752671E-1
2.549034137E1,2.467237030E-1,7.614513195E-1,-5.226545405E-1
2.550036738E1,2.231461215E-1,7.294103318E-1,-5.138229060E-1
2.551039338E1,1.541615483E-1,5.902846062E-1,-5.090562558E-1
2.552041938E1,1.734950745E-1,4.099289936E-1,-4.976688033E-1
2.553044538E1,2.959756775E-1,3.093943065E-1,-4.449529383E-1
2.554047137E1,4.675851712E-1,2.964643586E-1,-5.173204181E-1
2.555049737E1,5.409105711E-1,3.010982770E-1,-6.063492465E-1
2.556052337E1,5.370911698E-1,2.707050347E-1,-6.938920051E-1
2.557054937E1,4.613787903E-1,2.290810454E-1,-7.054028338E-1
2.558057538E1,3.925041448E-1,2.097331935E-1,-6.521183270E-1
2.559060138E1,3.216259508E-1,2.080310690E-1,-6.652330470E-1
2.560062738E1,2.774231932E-1,2.407532573E-1,-7.573386803E-1
2.561065338E1,2.427610449E-1,3.215021360E-1,-8.371713004E-1
2.562067937E1,1.969422631E-1,3.686494052E-1,-8.983416545E-1
2.563070537E1,2.026101154E-1,3.741989976E-1,-9.353209081E-1
2.564073137E1,2.709029630E-1,3.083523327E-1,-9.061643520E-1
2.565075737E1,4.107505274E-1,2.181110841E-1,-9.784224889E-1
2.566078338E1,4.685999554E-1,1.158935684E-1,-1.128798257E0
2.567080938E1,4.874373454E-1,-6.826975107E-2,-1.261694067E0
2.568083538E1,7.246487980E-1,8.666743040E-3,-1.398131243E0
2.569086138E1,7.507196322E-1,6.811889291E-2,-1.399102758E0
2.570088737E1,8.815104443E-1,1.779079682E-1,-1.324749564E0
2.571091337E1,1.089517540E0,3.412370735E-1,-1.271831677E0
2.572093937E1,1.031232056E0,3.344063562E-1,-1.205601143E0
2.573096537E1,7.192507946E-1,4.567143202E-2,-1.112355302E0
2.574099138E1,6.144099256E-1,-3.703041673E-3,-7.450381851E-1
2.575101738E1,2.840571517E-1,-2.711026454E-1,-1.856409109E-1
2.576104338E1,1.841842233E-1,-7.860850543E-1,-8.852421373E-2
2.577106938E1,6.570628788E-1,-4.141886902E-1,-5.461015829E-1
2.578109538E1,7.633266677E-1,-3.068478441E-1,-7.167996418E-1
2.579112137E1,9.525440280E-1,-1.843375665E-1,-8.584349924E-1
2.580114737E1,1.199250920E0,-6.869308949E-3,-9.355194211E-1
2.581117337E1,1.147758293E0,1.135172600E-1,-1.037350728E0
2.582119938E1,7.308048928E-1,1.492437476E-1,-1.386014643E0
2.583122538E1,3.809285581E-1,8.189025521E-2,-1.289438521E0
2.584125138E1,3.185272188E-1,3.340221941E-2,-1.052830647E0
2.585127738E1,2.320401751E-1,-6.494268537E-2,-8.009197327E-1
2.586130338E1,3.345949289E-1,-4.451111054E-1,-5.321866715E-1
2.587132937E1,7.106222047E-1,-6.461220074E-1,-3.611345637E-1
2.588135537E1,1.045354543E0,-7.095707291E-1,-3.728196394E-1
2.589138137E1,1.133540495E0,-7.736141127E-1,-2.692172107E-1
2.590140738E1,1.110752434E0,-7.607402980E-1,-3.583805251E-1
2.591143308E1,9.106631997E-1,-5.077020407E-1,-4.405850682E-1
2.592145908E1,5.899975079E-1,-1.455857295E-1,-5.070041755E-1
2.593148508E1,2.641361265E-1,2.210294294E-1,-5.811503783E-1
2.594151108E1,1.103428066E-1,4.805440629E-1,-6.496446624E-1
2.595153708E1,3.694417030E-2,7.221439970E-1,-6.406618774E-1
2.596156308E1,-1.182242686E-1,8.616714263E-1,-3.845897922E-1
2.597158908E1,-2.113435167E-1,9.353135991E-1,-2.685976982E-2
2.598161508E1,-2.536475372E-1,8.691371512E-1,1.772840703E-1
2.599164108E1,-3.270909047E-1,7.754238260E-1,2.345867836E-1
2.600166708E1,-3.952147678E-1,6.689939761E-1,2.117037052E-1
2.601169308E1,-4.987654486E-1,6.312607241E-1,2.711248648E-1
2.602171908E1,-6.549738148E-1,6.556208092E-1,3.728678790E-1
2.603174508E1,-7.487906358E-1,7.038503981E-1,4.085361868E-1
2.604177108E1,-8.122519290E-1,7.096672082E-1,3.063566780E-1
2.605179708E1,-9.181812572E-1,6.853509772E-1,1.897947729E-1
2.606182308E1,-9.820448390E-1,6.952865660E-1,4.102172613E-2
2.607184908E1,-1.030341086E0,6.746102268E-1,-7.462918282E-2
2.608187508E1,-1.063149813E0,6.309286022E-1,-8.696563840E-2
2.609190108E1,-1.049230516E0,5.715641606E-1,-1.890933993E-1
2.610192708E1,-1.151259752E0,4.746278501E-1,-2.892442167E-1
2.611195308E1,-1.332454147E0,4.159533799E-1,-3.020086884E-1
2.612197908E1,-1.465781189E0,3.928527850E-1,-2.500400975E-1
2.613200508E1,-1.498697505E0,3.146608937E-1,-2.087131467E-1
2.614203108E1,-1.381827159E0,1.777436614E-1,-1.415157750E-1
2.615205708E1,-1.290422899E0,9.986108780E-2,-4.877951950E-2
2.616208308E1,-1.302319937E0,7.139976561E-2,1.768928915E-2
2.617210908E1,-1.306552736E0,7.230140626E-2,4.043349624E-4
2.618213508E1,-1.249774810E0,6.048827648E-2,-7.728381872E-2
2.619216108E1,-1.190461824E0,8.641073763E-2,-1.602791977E-1
2.620218708E1,-1.128267623E0,1.527684492E-1,-1.175275728E-1
2.621221308E1,-1.074956219E0,2.160055017E-1,-8.077606827E-2
2.622223908E1,-9.446054095E-1,3.013625711E-1,-5.808828682E-2
2.623226508E1,-8.357960352E-1,3.108847618E-1,-8.886013627E-3
2.624229108E1,-6.854728916E-1,2.685193455E-1,-1.259642279E-1
2.625231708E1,-6.624494800E-1,2.177894872E-1,-1.555514315E-1
2.626234308E1,-6.698254502E-1,1.585852593E-1,-6.520142466E-2
2.627236908E1,-7.545460501E-1,1.216548300E-1,5.339560390E-2
2.628239508E1,-8.995148984E-1,1.424972302E-1,1.154532731E-1
2.629242108E1,-9.574233833E-1,1.572175956E-1,9.130924255E-2
2.630244708E1,-9.361880502E-1,1.566065615E-1,-6.105077863E-2
2.631247308E1,-9.463741922E-1,1.782178706E-1,-2.045148459E-1
2.632249908E1,-8.889653519E-1,2.528160632E-1,-1.773203230E-1
2.633252508E1,-8.364409831E-1,3.469778699E-1,-8.988544554E-2
2.634255108E1,-8.340728608E-1,2.643263072E-1,-1.702665344E-1
2.635257708E1,-8.243062565E-1,2.003092360E-1,-1.740110913E-1
2.636260308E1,-6.794619539E-1,1.593646932E-1,-1.615284553E-1
2.637262908E1,-5.931538349E-1,9.709126174E-2,-2.426650044E-1
2.638265508E1,-5.285263145E-1,2.019552273E-1,-1.440180910E-1
2.639268108E1,-5.356853530E-1,2.144811326E-1,-1.568430814E-1
2.640270708E1,-4.972343552E-1,1.992269164E-1,-6.605716467E-2
2.641273308E1,-3.790168110E-1,2.195787352E-1,-1.042763203E-2
2.642275908E1,-3.624165657E-1,1.330001825E-1,1.342257589E-2
2.643278508E1,-3.228066498E-1,1.211069459E-1,1.511958405E-1
2.644281108E1,-2.731465396E-1,7.920813739E-2,1.661647126E-1
2.645283708E1,-2.636217177E-1,3.330106258E-2,9.448515773E-2
2.646286308E1,-1.646043831E-1,2.176801443E-2,1.476372251E-1
2.647288908E1,-4.057265997E-2,6.460530102E-2,8.787137210E-2
2.648291508E1,2.167387426E-2,1.752217573E-1,1.281300366E-2
2.649294108E1,-2.861539632E-2,1.648505509E-1,1.068765771E-1
2.650296708E1,8.436538160E-2,1.870723093E-1,9.158757001E-2
2.651299308E1,2.350010589E-1,2.436113763E-1,6.593408078E-2
2.652301908E1,2.871187538E-1,2.870667136E-1,-1.809391648E-2
2.653304508E1,2.072870108E-1,3.111613351E-1,-5.501966804E-2
2.654307108E1,8.586314589E-2,2.842050862E-1,1.149474889E-1
2.655309708E1,1.193747082E-1,2.445492697E-1,1.114704421E-1
2.656312308E1,1.490718395E-1,1.297766125E-1,1.162619430E-1
2.657314908E1,-5.880369365E-2,1.055135912E-1,1.006033918E-1
2.658317508E1,-1.363567767E-1,7.460170090E-2,8.226915479E-2
2.659320108E1,-6.640361220E-2,1.322020376E-1,2.036555976E-2
2.660322708E1,-3.593581796E-2,6.529878080E-2,1.316456750E-1
2.661325308E1,1.335594687E-1,-1.185815334E-2,3.135744810E-2
2.662327908E1,6.839838982E-2,1.080097675E-2,9.283507347E-2
2.663330508E1,1.598494273E-1,6.399017394E-2,1.371005425E-1
2.664333108E1,3.385303974E-2,6.872524917E-2,1.069867972E-1
2.665335708E1,-8.365319073E-2,7.629622400E-2,1.467007935E-2
2.666338308E1,-1.510414740E-1,9.028802633E-2,-7.614039570E-2
2.667340908E1,-2.191685531E-1,7.521799743E-2,-1.114645949E-1
2.668343508E1,-2.935237938E-1,1.075226945E-1,-1.769078019E-1
2.669346108E1,-4.096971515E-1,2.278776884E-2,-4.173801005E-2
2.670348708E1,-3.725582689E-1,3.195620298E-2,-3.039207280E-2
2.671351308E1,-4.544078860E-1,1.659603524E-1,-9.487692118E-3
2.672353908E1,-4.952851859E-1,1.997169131E-1,4.386259586E-2
2.673356508E1,-5.613201311E-1,1.156696200E-1,-7.885759681E-2
2.674359108E1,-6.758135837E-1,1.559738928E-1,-1.722005010E-1
2.675361708E1,-7.505950865E-1,2.168235272E-1,-3.186557114E-1
2.676364308E1,-7.390494668E-1,2.160908711E-1,-1.743791735E-1
2.677366908E1,-6.873855159E-1,1.237978345E-1,-4.030719638E-2
