Time_interval,Time,Acceleration_x,Acceleration_y,Acceleration_z
0,0.25670012400000003,-0.017794151691326532,-0.003410845388551019,0.00928222889802041
1,0.7517001240000001,-0.03661160171346,-0.18842852593444,-0.0429765129032
2,1.251700124,0.14905325913514,-0.15841259956748,0.1486583995976
3,1.7517001239999999,-0.11643570704936,-0.30362018583904,0.11710209844
4,2.251700124,0.010580857689020005,-0.2948976707486,0.13976097106436
5,2.751700124,-0.0066208738103200005,-0.09563950538364001,0.0085811996482
6,3.251700124,-0.058120156529519997,-0.048871335982625996,0.04231401443468
7,3.751700124,0.07238245010606,-0.065897784231136,-0.006698131566799999
8,4.251700124,-0.04766266823244,0.049358482361259996,-0.005680103300482001
9,4.751700124,0.012743538619972001,0.00905249595617,-0.015595016487279997
10,5.251700124,-0.01506622910558,0.0019198465352400001,0.02351932525135
11,5.751700124,0.015998384951,0.02674215793518,-0.0321781349159
12,6.251700124,0.06887679755674,0.332305507658,-0.10364912032896
13,6.751700124,0.05416053473518,-0.022201972004719996,0.074011268615
14,7.251700124,-0.0444533604401,0.192757596969698,-0.167480239858686
15,7.751700124,0.0225244253832,0.020416107183340002,-0.08898285865342
16,8.251700124000001,-0.03688591360604,-0.1522908067726,-0.021559886937399998
17,8.7516999692,-0.1426606166332,-0.670632276538,0.13531764984327999
18,9.251699737000001,-0.067497880458,-0.39232333660494,0.12250177383406
19,9.751699737000001,-0.0462512004356624,-0.17056023598296,0.01625438689866
20,10.25169974,0.01949838936306,-0.09057179927526,-0.013627243039020005
21,10.75169974,-0.0191195189968,-0.021332511904659998,0.06586126328492
22,11.25169974,-0.0840948462546,0.05272557735532,-0.066635799408758
23,11.75169974,0.2485057339108,-0.08043365239733999,0.05314266202970001
24,12.25169974,-0.10202262834260001,-0.12500129938308,0.14682552336340002
25,12.75169974,0.007993251979379999,0.004317979812660001,-0.047457542417799994
26,13.25169974,-0.010180355307959998,-0.026694045069739998,0.1276795768776
27,13.75169974,0.022859823741139998,0.03021826267524,-0.1049855518324
28,14.25169974,-0.02838377111194,0.012259411813960001,-0.0823904037494
29,14.75169974,0.037723628941599995,-0.0114063358236,0.0946869659586
30,15.25169974,-0.003076780140300001,0.007059583663591999,-0.045265531537800004
31,15.75169974,0.018465916670260006,0.0064136695874260005,0.08195828437979999
32,16.25169974,0.0927489560888,-0.07502510070287999,0.10655849459762001
33,16.75169974,-0.010972466842994001,0.06229377746769,0.054328050616856
34,17.25169974,0.060515917091708,-0.024666333197044,0.1182514190658
35,17.75169974,-0.01724665135014,0.003568429945406,0.04322893143106
36,18.25169974,0.011131408515799999,-0.00731186866864,-0.0384505271898
37,18.75169974,-0.006714128250360001,-0.00431404590318,0.025942716602279998
38,19.25169974,-0.071768007877512,0.0026926422097599966,-0.140748224258752
39,19.75169974,-0.07654801845428,0.042134375572460005,-0.07514013290273999
40,20.25169974,-0.049278783799263995,-0.07495550155491999,-0.01576301574286
41,20.75169974,-0.096689370273494,-0.4333414602298,0.18779968262368002
42,21.25169974,-0.02507481753794,-0.1791617727294,-0.0073002052328599975
43,21.75169974,-0.0014153754706000016,0.0036206054687400015,-0.03794808386424
44,22.25169974,-0.07182300210023661,-0.32963037490408,0.19334539413119997
45,22.75169974,-0.1445489583926,-0.44095131874300003,0.2595233344978
46,23.25169974,0.06352649183520001,-0.5791114139461,-0.00010998727880000559
47,23.75169974,-0.1225692105251,-0.35897459507199997,0.0659493637084
48,24.25169974,-0.012745162848959999,-0.17030804633924,0.05659420013822
49,24.75169974,-0.0178570300296,-0.03982558250039601,0.054463787080639994
50,25.25169974,0.05959913730634,-0.02136845588444,-0.05262592316202
51,25.75169974,-0.018237814309400004,0.03574362754542,-0.16454552650180002
52,26.25169974,0.1360554122806,0.08629864454354,0.0420583343714
53,26.75169974,0.112605489191474,0.1475551629046,0.023039932245200002
54,27.25169974,0.21486310913596,0.1259881925596,-0.2148451995732
55,27.75169974,0.18969949372046,0.1489317846286,-0.34783590317159996
56,28.25169974,0.20223540738068,0.23446681976028,0.0192359542833
57,28.75169974,0.202188036141,-0.020368480686400004,0.2213785934424
58,29.25169974,-0.1359358179466,0.1121592712348,-0.5169905567256
59,29.75169974,-0.06346547932596,0.21519339083334,-0.2219801616743456
60,30.25169974,-0.020594441001,0.2699804210712,-0.0469458580047
61,30.75169974,-0.08856019496625998,0.20502627372780002,-0.149806709308
62,31.25169974,0.045419754389242,0.078627796174654,-0.1780029392216
63,31.75169974,-0.08809552848183999,0.124100351332138,0.034280700681199996
64,32.25169974,0.04262503207024,-0.013053674700960001,-0.14506168365566
65,32.75169974,-0.0119663614038,0.10505189895523999,0.10632072447900001
66,33.25169974,0.90196036844148,-0.16942544460410003,-0.15749491692353998
67,33.75169974,0.11793880937614,0.021738672258879998,0.28884127618082
68,34.25169974,0.6346508514829999,-0.14383534431414,-0.337586402875
69,34.75169974,-0.21695516145618002,-0.027543258666800005,0.0724008464944
70,35.25169974,-0.36404282256982,-0.006824455257250002,-0.17224631308625998
71,35.75169974,-1.1302112635748,0.4057689571454,-0.1416541576448
72,36.25169974,-0.13145079673774002,-0.080256404869174,-0.3121348667174
73,36.75169974,-0.7323604226326,0.33968965530332,-0.012056531888599991
74,37.25169974,0.25910099565798,-0.0324348545113,-0.12600555419662
75,37.75169974,0.05540120422421999,-0.0014355945636440012,0.0014472389270000037
76,38.25169974,-0.0271307074991,0.009724283219196,-0.053577785495560006
77,38.75169974,0.05240133941356,0.03459297179806001,0.03123558996619999
78,39.25169974,0.03543709933776,-0.026455307003799996,-0.026568546301199997
79,39.75169974,0.05407816231388,0.027933087352062,0.0556153297698
80,40.25169974,-0.03107136011306,0.0680649471322,0.06225462913199999
81,40.75169974,0.080449652075,-0.024056425096348,-0.010554695144799993
82,41.25169974000001,-0.004900137786119997,0.485016727446696,-0.39269625661299995
83,41.75169974000001,0.13332704186058,0.949693346066,-0.46642742160219397
84,42.25169974000001,0.3108789384524,0.928562736548,-0.6471397876656
85,42.75169974000001,0.15202360301778,0.42540291786038,-0.25408212663208
86,43.25169974000001,-0.0600924909144,-0.04814760208708,-0.048458633420633994
87,43.75169974000001,0.08704976707904001,-0.08872052191968001,0.1189184474956
88,44.25169974000001,-0.06610309868446,-0.04688507080472,0.007337789537799997
89,44.75169974000001,0.007584690453439997,0.0671518802666,0.018712854386799996
90,45.25169974000001,0.063150397243184,-0.08159973144661999,-0.009971427919659997
91,45.75169974000001,-0.005167503358080001,-0.04039996146939,-0.08722317695480002
92,46.25169974000001,-0.11167979061416,0.055793266297960005,0.12984856605588
93,46.75169974000001,0.158581309912402,0.12014678954908,-0.029261808414600004
94,47.25169974000001,0.0042484265552,0.42562330246,-0.19775506975412
95,47.75169974000001,0.12960594624176,0.33632257461599996,-0.09226452827579999
96,48.25169974000001,-0.07229717731294,-0.04386869431234,0.009717292779359996
97,48.75169974000001,-0.049162930844599995,-0.14343398094108,0.136629152301
98,49.25169974000001,-0.07037829697318,-0.071955175397866,0.009772224437400001
99,49.75169974000001,0.02770229637938,-0.06151874542492,-0.01775855064558
100,50.25169974000001,-0.03259009420754,-0.004516086579880001,0.0068014717129
101,50.75169974000001,0.04836555242876,-0.04392458915556,0.02183110237298
102,51.25169974000001,-0.096981029509642,0.031125011445420202,0.03385572434466
103,51.75169974000001,0.054583423133624,-0.1337897682202,0.01716083526576
104,52.25169974000001,-0.1524952530906,-0.3010428237886,0.21919324874718002
105,52.75169974000001,0.032479894759212,-0.37063659190998005,0.14055843352973998
106,53.25169974000001,-0.127295486325556,-0.06275251388658,0.11820562362892
107,53.75169974000001,0.133474773167092,0.06394703864668,-0.13175074577682
108,54.25169974000001,-0.03405602276712,0.27177018165414,0.0035337734221999972
109,54.75169974000001,0.050450913903899997,-0.1502784728936,-0.13627628324374
110,55.25169974000001,0.29144519150246,0.1169393253302,0.111068735113736
111,55.75169974000001,0.22612562418012,-0.14497421264606,-0.08519299507578001
112,56.25169974000001,0.12490635812399999,0.22863963127,0.0481906986288
113,56.75169974000001,0.34507795717400197,-0.1031080341351,0.0852534103498
114,57.25169974000001,0.1511690243868,-0.33479692936896,0.1129037189518
