"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.242888919E0,9.202677608E-1,3.802633286E-1,-6.093376130E-2
3.252888919E0,9.202677608E-1,3.802633286E-1,-6.093376130E-2
3.262888919E0,9.202677608E-1,3.802633286E-1,-6.093376130E-2
3.272888919E0,7.730493546E-1,4.437932670E-1,-2.790125012E-1
3.282888919E0,6.380482912E-1,3.026835024E-1,-3.065013885E-1
3.292888919E0,4.951058924E-1,1.823431402E-1,-2.979492843E-1
3.302888919E0,4.951058924E-1,1.823431402E-1,-2.979492843E-1
3.312888919E0,2.079994529E-1,2.782489061E-1,-3.222311661E-2
3.322888919E0,1.408043355E-1,3.790415823E-1,3.985892609E-2
3.332888919E0,6.994401664E-2,4.993819594E-1,7.040216774E-2
3.342888919E0,5.192350596E-3,5.842921734E-1,9.605848789E-2
3.352888919E0,-4.062250629E-2,6.349939108E-1,1.327103674E-1
3.362888919E0,-1.047633067E-1,6.313287616E-1,9.972367436E-2
3.372888919E0,-1.047633067E-1,6.313287616E-1,9.972367436E-2
3.382888919E0,-2.764163017E-1,3.692677617E-1,-1.232419685E-1
3.392888919E0,-2.617555559E-1,3.778198659E-1,-1.073594838E-1
3.402888919E0,-2.159406990E-1,4.291325212E-1,-3.711003438E-2
3.412888919E0,-1.524107605E-1,4.920515716E-1,5.451968312E-2
3.422888919E0,-8.643736690E-2,5.403099060E-1,1.308777779E-1
3.432888919E0,-3.145953640E-2,5.409207344E-1,1.773035079E-1
3.442888919E0,5.894844979E-2,3.979783952E-1,2.432768941E-1
3.452888919E0,8.582650125E-2,2.977965772E-1,2.170097083E-1
3.462888919E0,8.704823256E-2,1.579085439E-1,1.528689116E-1
3.472888919E0,5.955931544E-2,-1.802051067E-2,5.451968312E-2
3.482888919E0,2.138026757E-3,-1.933387071E-1,-7.070759684E-2
3.492888919E0,-6.627883017E-2,-3.197877109E-1,-1.855501831E-1
3.502888919E0,-1.218675226E-1,-3.539961278E-1,-2.545779049E-1
3.512888919E0,-1.579085439E-1,-1.493564397E-1,-2.564104795E-1
3.522888919E0,-1.481347084E-1,-1.130099874E-2,-2.038761228E-1
3.532888919E0,-1.243109852E-1,1.102610901E-1,-1.256854236E-1
3.542888919E0,-8.277218044E-2,1.835648715E-1,-2.428187430E-2
3.552888919E0,-2.474002354E-2,2.037234008E-1,7.406735420E-2
3.562888919E0,5.100720748E-2,1.988364905E-1,1.559232324E-1
3.572888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.582888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.592888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.602888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.612888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.622888919E0,1.432477981E-1,2.049451321E-1,2.243400961E-1
3.632888919E0,4.010327160E-1,1.127045527E-1,2.823722363E-1
3.642888919E0,2.837466896E-1,-1.035415828E-1,2.017380893E-1
3.652888919E0,2.837466896E-1,-1.035415828E-1,2.017380893E-1
3.662888919E0,2.837466896E-1,-1.035415828E-1,2.017380893E-1
3.672888919E0,2.837466896E-1,-1.035415828E-1,2.017380893E-1
3.682888919E0,2.837466896E-1,-1.035415828E-1,2.017380893E-1
3.692888919E0,-6.948586702E-1,-9.141591191E-1,-5.490147471E-1
3.702888919E0,-7.186824083E-1,-6.869174242E-1,-5.539016128E-1
3.712888919E0,-6.954695582E-1,-4.480693042E-1,-4.897608459E-1
3.722888919E0,-6.954695582E-1,-4.480693042E-1,-4.897608459E-1
3.732888919E0,-6.954695582E-1,-4.480693042E-1,-4.897608459E-1
3.742888919E0,-6.954695582E-1,-4.480693042E-1,-4.897608459E-1
3.752888919E0,-2.107483521E-2,3.436114490E-1,4.754055142E-1
3.762888919E0,1.078176349E-1,3.063486814E-1,4.973966479E-1
3.772888919E0,2.116646469E-1,2.409861535E-1,4.528035223E-1
