"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.560545221E0,-6.412764788E-1,2.072184324E0,9.420542717E0
2.570545221E0,-8.135597110E-1,2.175075769E0,8.968298912E0
2.580545221E0,-5.982056856E-1,2.127219439E0,8.276773453E0
2.590545221E0,1.411765367E-1,1.832902193E0,7.743174076E0
2.600545221E0,1.411765367E-1,1.832902193E0,7.743174076E0
2.610545221E0,1.083948612E0,1.354337573E0,9.588040352E0
2.620545221E0,3.780659735E-1,1.428515077E0,1.046142101E1
2.630545221E0,-4.474578202E-1,1.464407444E0,1.078205872E1
2.640545221E0,-1.052842021E0,1.325623751E0,1.064806080E1
2.650545221E0,-1.024128079E0,9.332008362E-1,1.009292603E1
2.660545221E0,-6.628118753E-1,6.388836503E-1,9.542576790E0
2.670545221E0,-3.038884699E-1,1.091127157E0,8.697910309E0
2.680545221E0,1.004985496E-1,1.282552958E0,8.434700012E0
2.690545221E0,6.388836503E-1,1.339980721E0,8.616554260E0
2.700545221E0,1.004985452E0,1.406979680E0,9.164510727E0
2.710545221E0,9.714859724E-1,1.536192179E0,9.604789734E0
2.720545221E0,6.556333899E-1,1.672582984E0,9.798608780E0
2.730545221E0,1.962114573E-1,1.794616938E0,9.968499184E0
2.740545221E0,1.962114573E-1,1.794616938E0,9.968499184E0
2.750545221E0,1.962114573E-1,1.794616938E0,9.968499184E0
2.760545221E0,4.522434771E-1,8.757730722E-1,9.626325607E0
2.770545221E0,4.522434771E-1,8.757730722E-1,9.626325607E0
2.780545221E0,3.349951804E-1,9.044869542E-1,9.903892517E0
2.790545221E0,7.657032460E-2,1.203589797E0,9.901499748E0
2.800545221E0,-1.507478207E-1,1.454836130E0,9.580862045E0
2.810545221E0,-1.507478207E-1,1.454836130E0,9.580862045E0
2.820545221E0,-1.507478207E-1,1.454836130E0,9.580862045E0
2.830545221E0,4.570291340E-1,1.667797327E0,9.145368576E0
2.840545221E0,9.212366939E-1,1.629512191E0,9.497113228E0
2.850545221E0,1.040877819E0,1.689332843E0,1.005703354E1
2.860545221E0,9.523434043E-1,1.763510346E0,1.051167011E1
2.870545221E0,5.551348329E-1,1.789831281E0,1.074616623E1
2.880545221E0,5.551348329E-1,1.789831281E0,1.074616623E1
2.890545221E0,5.551348329E-1,1.789831281E0,1.074616623E1
2.900545221E0,3.828516230E-2,6.675975323E-1,1.144008541E1
2.910545221E0,-1.076770201E-1,5.000999570E-1,1.158604717E1
2.920545221E0,-1.411765367E-1,3.445664644E-1,1.155015469E1
2.930545221E0,-3.182454109E-1,4.546363056E-1,1.149272728E1
2.940545221E0,-6.652047038E-1,9.475577474E-1,1.123669529E1
2.950545221E0,-2.009970993E-1,1.708475351E0,1.041117096E1
2.960545221E0,1.196411345E-2,2.029113531E0,9.796216011E0
2.970545221E0,6.340979934E-1,1.923829436E0,9.020941734E0
2.980545221E0,1.208375454E0,1.749153376E0,8.798408508E0
2.990545221E0,1.294517040E0,1.777867198E0,9.200403214E0
3.000545221E0,1.160519004E0,1.722832322E0,9.611968994E0
3.010545221E0,8.781659007E-1,1.617548108E0,9.726823807E0
3.020545221E0,-2.679961324E-1,1.797009826E0,9.205188751E0
3.030545221E0,-8.398807645E-1,1.952543259E0,8.812766075E0
3.040545221E0,-1.002592683E0,1.966900229E0,8.444271088E0
3.050545221E0,-1.002592683E0,1.966900229E0,8.444271088E0
3.060545221E0,-1.292124242E-1,1.622333765E0,8.293522835E0
3.070545221E0,2.344966233E-1,1.488335729E0,8.523234367E0
3.080545221E0,3.469592929E-1,1.402194023E0,8.834300995E0
3.090545221E0,3.469592929E-1,1.402194023E0,8.834300995E0
3.100545221E0,3.469592929E-1,1.402194023E0,8.834300995E0
3.110545221E0,3.469592929E-1,1.402194023E0,8.834300995E0
3.120545221E0,-1.182054400E0,1.304088354E0,1.006899738E1
3.130545221E0,-9.858429432E-1,1.122233868E0,9.597611427E0
3.140545221E0,-7.561319470E-1,1.088734269E0,9.080761909E0
3.150545221E0,-7.561319470E-1,1.088734269E0,9.080761909E0
3.160545221E0,-7.561319470E-1,1.088734269E0,9.080761909E0
3.170545221E0,-7.561319470E-1,1.088734269E0,9.080761909E0
3.180545221E0,2.321037948E-1,1.383051515E0,8.437092781E0
3.190545221E0,7.657032460E-2,1.495514154E0,8.920442581E0
3.200545221E0,-2.871387079E-2,1.519442320E0,9.205188751E0
3.210545221E0,-7.896314561E-2,1.426122308E0,9.221938133E0
3.220545221E0,-7.896314561E-2,1.426122308E0,9.221938133E0
3.230545221E0,-7.896314561E-2,1.426122308E0,9.221938133E0
3.240545221E0,-7.896314561E-2,1.426122308E0,9.221938133E0
3.250545221E0,-2.464607358E-1,7.992027402E-1,8.240880966E0
3.260545221E0,-4.091726840E-1,9.284151793E-1,8.693124771E0
3.270545221E0,-4.091726840E-1,9.284151793E-1,8.693124771E0
3.280545221E0,-1.036092162E0,1.466800332E0,9.461220741E0
3.290545221E0,-1.655833244E0,1.871187329E0,9.523433685E0
3.300545221E0,-1.789831281E0,1.825723648E0,9.420542717E0
3.310545221E0,-1.629512191E0,1.651047587E0,9.253045082E0
3.320545221E0,-1.421336651E0,1.576870084E0,9.008976936E0
3.330545221E0,-1.282552958E0,1.674975872E0,8.846264839E0
3.340545221E0,-1.339980721E0,1.921436548E0,8.975478172E0
3.350545221E0,-1.402194023E0,2.167897224E0,9.257830620E0
3.360545221E0,-8.207381964E-1,1.842473388E0,9.889535904E0
3.370545221E0,-1.019342422E0,1.942971945E0,1.010967541E1
3.380545221E0,-1.411765337E0,2.017149448E0,1.016710377E1
3.390545221E0,-1.799402595E0,2.045863390E0,1.015992451E1
3.400545221E0,-1.799402595E0,2.045863390E0,1.015992451E1
3.410545221E0,-2.143969059E0,2.000399828E0,9.738788605E0
3.420545221E0,-1.935793519E0,2.021935225E0,9.511469841E0
3.430545221E0,-1.935793519E0,2.021935225E0,9.511469841E0
3.440545221E0,-1.416550994E0,2.292324066E0,9.212367058E0
3.450545221E0,-1.182054400E0,2.388036966E0,9.231510162E0
3.460545221E0,-1.048056364E0,2.469393015E0,9.276973724E0
3.470545221E0,-8.494520187E-1,2.476571321E0,9.312865257E0
3.480545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.490545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.500545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.510545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.520545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.530545221E0,-6.412764788E-1,2.354537487E0,9.324830055E0
3.540545221E0,-1.411765337E0,1.765903115E0,9.647860527E0
3.550545221E0,-1.457229018E0,1.746760488E0,9.645467758E0
3.560545221E0,-1.375872970E0,1.708475351E0,9.643074989E0
3.570545221E0,-1.375872970E0,1.708475351E0,9.643074989E0
3.580545221E0,-1.375872970E0,1.708475351E0,9.643074989E0
3.590545221E0,-1.536192179E0,2.285145521E0,8.834300995E0
3.600545221E0,-1.536192179E0,2.404786825E0,8.673981667E0
3.610545221E0,-1.421336651E0,2.500499725E0,8.578269005E0
3.620545221E0,-1.373480201E0,2.689532757E0,8.511270523E0
3.630545221E0,-1.445264935E0,2.940778971E0,8.532805443E0
3.640545221E0,-1.445264935E0,2.940778971E0,8.532805443E0
3.650545221E0,-1.445264935E0,2.940778971E0,8.532805443E0
3.660545221E0,-7.250252366E-1,2.818745136E0,9.305686951E0
3.670545221E0,-7.633104324E-1,2.727817774E0,9.970891953E0
3.680545221E0,-9.308080077E-1,2.574677229E0,1.073659515E1
3.690545221E0,-1.038485050E0,2.275574446E0,1.130130100E1
3.700545221E0,-1.150947690E0,1.899901152E0,1.157886887E1
3.710545221E0,-1.914258122E0,1.773081541E0,1.124865913E1
3.720545221E0,-2.280359983E0,1.926222205E0,1.077009487E1
3.730545221E0,-2.170290232E0,1.983649969E0,1.014317513E1
3.740545221E0,-1.655833244E0,1.840080619E0,9.559326172E0
3.750545221E0,-8.901300430E-1,1.603191137E0,9.159725189E0
3.760545221E0,-3.182454109E-1,1.524227977E0,8.975478172E0
3.770545221E0,-1.148554832E-1,1.761117458E0,8.882157326E0
3.780545221E0,-1.148554832E-1,1.761117458E0,8.882157326E0
3.790545221E0,-5.910272002E-1,2.153540373E0,8.477770805E0
3.800545221E0,-8.255237937E-1,2.151147604E0,8.044670105E0
3.810545221E0,-9.020941257E-1,1.983649969E0,7.704888821E0
3.820545221E0,-6.915257573E-1,1.727617979E0,7.606783390E0
3.830545221E0,-3.996013701E-1,1.600798368E0,7.570890903E0
3.840545221E0,-1.411765367E-1,1.564906001E0,7.609176159E0
3.850545221E0,2.009970993E-1,1.679761529E0,8.219346046E0
3.860545221E0,-6.460621208E-2,1.868794441E0,8.616554260E0
3.870545221E0,-5.264210105E-1,2.127219439E0,9.052047729E0
3.880545221E0,-9.116654396E-1,2.299502611E0,9.391828537E0
3.890545221E0,-1.057627559E0,2.337787628E0,9.530612946E0
3.900545221E0,-1.055234790E0,2.349751949E0,9.444471359E0
3.910545221E0,-9.379864931E-1,2.433500528E0,9.140582085E0
3.920545221E0,-2.943171859E-1,2.572284460E0,8.702695847E0
3.930545221E0,-2.775674164E-1,2.785245657E0,8.846264839E0
3.940545221E0,-3.373879790E-1,2.993421078E0,9.028120041E0
3.950545221E0,-3.996013701E-1,2.952743053E0,8.975478172E0
3.960545221E0,-3.756731451E-1,2.830709219E0,8.858229637E0
3.970545221E0,-3.134597540E-1,2.536391973E0,8.992227554E0
