"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.166092804E1,3.310066681E0,-9.221423950E0,1.383722534E0
2.167095404E1,3.346141663E0,-9.184899902E0,1.379082184E0
2.168098004E1,3.443589020E0,-9.104816437E0,1.413061523E0
2.169100604E1,3.504512329E0,-9.054071960E0,1.404379578E0
2.170103204E1,3.518134003E0,-9.058113556E0,1.403481445E0
2.171105804E1,3.515289917E0,-9.046886902E0,1.397793274E0
2.172108404E1,3.497476959E0,-9.031319275E0,1.362915802E0
2.173111125E1,3.476221161E0,-9.009464722E0,1.376088409E0
2.174113725E1,3.442690887E0,-8.991352386E0,1.403331757E0
2.175116325E1,3.422632599E0,-8.992250519E0,1.404828644E0
2.176118925E1,3.452121277E0,-8.991651764E0,1.431473236E0
2.177121525E1,3.480861511E0,-8.965905304E0,1.454076233E0
2.178124125E1,3.493585052E0,-8.935967560E0,1.474882965E0
2.179126725E1,3.507506104E0,-8.931476898E0,1.477427673E0
2.180129325E1,3.521427155E0,-8.958420868E0,1.502874756E0
2.181131925E1,3.550466766E0,-8.992998962E0,1.532513123E0
2.182134525E1,3.593577118E0,-9.028026123E0,1.550775146E0
2.183137125E1,3.643872528E0,-9.059161377E0,1.565145264E0
2.184139725E1,3.681145020E0,-9.085955658E0,1.554367676E0
2.185142325E1,3.700005798E0,-9.095984802E0,1.495989075E0
2.186144925E1,3.711232452E0,-9.081315308E0,1.433718567E0
2.187147525E1,3.705544281E0,-9.026229858E0,1.418600006E0
2.188150125E1,3.697610779E0,-8.951834564E0,1.415755920E0
2.189152725E1,3.681294708E0,-8.895701294E0,1.431622925E0
2.190155325E1,3.683390350E0,-8.876092072E0,1.460213470E0
2.191157925E1,3.706741791E0,-8.901988220E0,1.484463043E0
2.192160525E1,3.681594086E0,-8.918753357E0,1.450783081E0
2.193163125E1,3.654650116E0,-8.940009155E0,1.425485687E0
2.194165725E1,3.630699921E0,-8.921597443E0,1.432820435E0
2.195168325E1,3.616329803E0,-8.885522461E0,1.477876740E0
2.196170925E1,3.601510620E0,-8.857231293E0,1.479673004E0
2.197173525E1,3.587290192E0,-8.886570282E0,1.473086700E0
2.198176225E1,3.572321320E0,-8.934620361E0,1.462907867E0
2.199178825E1,3.573369141E0,-8.957223358E0,1.464853821E0
2.200181425E1,3.577560425E0,-8.945847015E0,1.483564911E0
2.201184025E1,3.569028168E0,-8.913813629E0,1.481918335E0
2.202186625E1,3.541335754E0,-8.887767792E0,1.494492188E0
2.203189225E1,3.506907349E0,-8.897497559E0,1.483564911E0
2.204191825E1,3.485801239E0,-8.946595459E0,1.444645844E0
2.205194425E1,3.487298126E0,-9.006920013E0,1.456171875E0
2.206197025E1,3.479664001E0,-9.053024139E0,1.501826935E0
2.207199625E1,3.458707581E0,-9.057365112E0,1.520088959E0
2.208202225E1,3.447929993E0,-9.012009430E0,1.501677246E0
2.209204825E1,3.451672211E0,-8.969048767E0,1.491049347E0
2.210207425E1,3.480113068E0,-8.979526978E0,1.479523315E0
2.211210025E1,3.509152679E0,-9.033863983E0,1.490300903E0
2.212212625E1,3.567531281E0,-9.069040833E0,1.493144989E0
2.213215225E1,3.617527313E0,-9.069789276E0,1.519789581E0
2.214217825E1,3.640579376E0,-9.049431610E0,1.526076508E0
2.215220425E1,3.632047119E0,-9.009614410E0,1.463207245E0
2.216223025E1,3.648662567E0,-8.981472931E0,1.385369110E0
2.217225625E1,3.691174164E0,-8.948840790E0,1.351988525E0
2.218228225E1,3.689826965E0,-8.933572540E0,1.355730743E0
2.219230825E1,3.685036926E0,-8.958121490E0,1.377734985E0
2.220233425E1,3.653153229E0,-8.967851257E0,1.391057281E0
2.221236025E1,3.638184357E0,-8.957373047E0,1.434766388E0
2.222238625E1,3.616778870E0,-8.945847015E0,1.460063782E0
2.223241225E1,3.568579102E0,-8.915759583E0,1.467548218E0
2.224243825E1,3.512894897E0,-8.891210632E0,1.461710358E0
2.225246425E1,3.470233612E0,-8.880283356E0,1.461111603E0
2.226249025E1,3.459306335E0,-8.856782227E0,1.463057556E0
2.227251625E1,3.469784546E0,-8.844956818E0,1.439556427E0
2.228254225E1,3.466790771E0,-8.872200165E0,1.424138489E0
2.229256825E1,3.486250305E0,-8.926088104E0,1.445693665E0
2.230259425E1,3.463647308E0,-8.950337677E0,1.434317322E0
2.231262025E1,3.442241821E0,-9.012308807E0,1.461710358E0
2.232264625E1,3.443139954E0,-9.094188538E0,1.446741486E0
2.233267225E1,3.432961121E0,-9.113947449E0,1.449136505E0
2.234269825E1,3.432512054E0,-9.108558655E0,1.455273743E0
2.235272425E1,3.477418671E0,-9.124126282E0,1.460512848E0
2.236275025E1,3.535198517E0,-9.146280212E0,1.465153198E0
2.237277625E1,3.527564392E0,-9.102421417E0,1.443298645E0
2.238280225E1,3.490291901E0,-9.060658264E0,1.444047089E0
2.239282825E1,3.423530731E0,-9.020541687E0,1.473236389E0
2.240285425E1,3.351979523E0,-8.990903320E0,1.516945496E0
2.241288025E1,3.290607147E0,-8.997938690E0,1.578766937E0
2.242290625E1,3.244203644E0,-9.088650055E0,1.593735809E0
2.243293225E1,3.244652710E0,-9.192384338E0,1.568588104E0
2.244295825E1,3.267255707E0,-9.236841888E0,1.560804291E0
2.245298425E1,3.317551117E0,-9.207502899E0,1.532363434E0
2.246301025E1,3.362008667E0,-9.099277954E0,1.513502655E0
2.247303725E1,3.383863220E0,-8.941206665E0,1.486558685E0
2.248306325E1,3.389102325E0,-8.821156311E0,1.470541992E0
2.249308925E1,3.407963104E0,-8.814420319E0,1.430425415E0
2.250311525E1,3.412603455E0,-8.883875885E0,1.402583313E0
2.251314125E1,3.400478668E0,-8.985963593E0,1.352138214E0
2.252316725E1,3.371888123E0,-9.066945190E0,1.386267242E0
2.253319325E1,3.347937927E0,-9.120683441E0,1.459764404E0
2.254321925E1,3.357068939E0,-9.156459045E0,1.569336548E0
2.255324525E1,3.372486877E0,-9.176367645E0,1.632355499E0
2.256327125E1,3.387904816E0,-9.200018463E0,1.606609039E0
2.257329725E1,3.393143921E0,-9.202563171E0,1.511407013E0
2.258332325E1,3.411705322E0,-9.138496399E0,1.433718567E0
2.259334925E1,3.407963104E0,-9.037157135E0,1.396745453E0
2.260337525E1,3.417992249E0,-8.975934448E0,1.406924286E0
2.261340125E1,3.457210693E0,-8.977581024E0,1.447190552E0
2.262342725E1,3.475772095E0,-9.009764099E0,1.491199036E0
2.263345325E1,3.470532990E0,-9.045090637E0,1.481618958E0
2.264347925E1,3.459156647E0,-9.073830872E0,1.479223938E0
2.265350525E1,3.472928009E0,-9.045539703E0,1.450184326E0
2.266353125E1,3.508404236E0,-8.994495850E0,1.476529541E0
2.267355725E1,3.522025909E0,-8.966653748E0,1.461860046E0
2.268358325E1,3.527714081E0,-8.961863708E0,1.465602264E0
2.269360925E1,3.539090424E0,-8.963360596E0,1.467248840E0
2.270363525E1,3.531605988E0,-8.970395966E0,1.469943237E0
2.271366125E1,3.550466766E0,-8.980874176E0,1.467548218E0
2.272368725E1,3.588038635E0,-8.983718262E0,1.459015961E0
2.273371242E1,3.598816223E0,-8.969946899E0,1.444047089E0
2.274373842E1,3.627556458E0,-8.962462463E0,1.460662537E0
2.275376442E1,3.612437897E0,-8.931626587E0,1.455423431E0
2.276379042E1,3.600462799E0,-8.923842773E0,1.445543976E0
2.277381642E1,3.547472992E0,-8.935668182E0,1.427281952E0
2.278384242E1,3.496878204E0,-8.948691101E0,1.416803741E0
2.279386842E1,3.435505829E0,-8.986262970E0,1.418001251E0
2.280389442E1,3.385659485E0,-9.016949158E0,1.450783081E0
2.281392042E1,3.369343414E0,-8.966653748E0,1.481020203E0
2.282394642E1,3.382216644E0,-9.077423401E0,1.500030670E0
2.283397242E1,3.475772095E0,-9.161997528E0,1.479223938E0
2.284399842E1,3.502865753E0,-9.082961884E0,1.416055298E0
2.285402442E1,3.501817932E0,-9.014554138E0,1.383722534E0
2.286405042E1,3.543281708E0,-8.972192230E0,1.407373352E0
2.287407642E1,3.488795013E0,-8.963360596E0,1.407972107E0
2.288410242E1,3.450923767E0,-8.974587250E0,1.443298645E0
2.289412842E1,3.437751160E0,-9.010063477E0,1.497635651E0
2.290415442E1,3.411405945E0,-9.084608459E0,1.437161407E0
2.291418042E1,3.414399719E0,-9.163793793E0,1.462009735E0
2.292420642E1,3.397335205E0,-9.186696167E0,1.429826660E0
2.293423242E1,3.449277191E0,-9.158404999E0,1.473535767E0
2.294425842E1,3.514990540E0,-9.093440094E0,1.458716583E0
2.295428442E1,3.554208984E0,-9.019194489E0,1.437760162E0
2.296431042E1,3.540138245E0,-8.956025848E0,1.424886932E0
2.297433742E1,3.503913574E0,-8.924740906E0,1.437011719E0
2.298436342E1,3.448828125E0,-8.911268921E0,1.478774872E0
2.299438942E1,3.446433105E0,-8.949738922E0,1.486109619E0
2.300441542E1,3.443589020E0,-8.980874176E0,1.514700165E0
2.301444142E1,3.442541199E0,-9.013356628E0,1.532363434E0
2.302446742E1,3.451372833E0,-9.057814178E0,1.499581604E0
2.303449342E1,3.483555908E0,-9.073381805E0,1.476080475E0
2.304451942E1,3.497027893E0,-9.058263245E0,1.464105377E0
2.305454542E1,3.512296143E0,-9.015601959E0,1.458267517E0
2.306457142E1,3.499422913E0,-8.979227600E0,1.439706116E0
2.307459742E1,3.455414429E0,-8.942254486E0,1.418300629E0
2.308462342E1,3.376079407E0,-8.927285614E0,1.388362885E0
2.309464942E1,3.337759094E0,-8.977730713E0,1.375190277E0
2.310467542E1,3.354524231E0,-9.039252777E0,1.379680939E0
2.311470142E1,3.337908783E0,-9.115444336E0,1.393452301E0
2.312472742E1,3.305725708E0,-9.197473755E0,1.348395996E0
2.313475342E1,3.354823608E0,-9.217532043E0,1.299896851E0
2.314477942E1,3.434008942E0,-9.161099396E0,1.311273193E0
2.315480542E1,3.469784546E0,-9.057365112E0,1.321452026E0
2.316483142E1,3.432961121E0,-9.003626862E0,1.291214905E0
2.317485742E1,3.391347656E0,-9.002129974E0,1.273401947E0
2.318488342E1,3.374133453E0,-9.009165344E0,1.273851013E0
2.319490942E1,3.376528473E0,-9.024732971E0,1.317560120E0
2.320493542E1,3.370989990E0,-9.017847290E0,1.370400238E0
2.321496142E1,3.382815399E0,-8.989406433E0,1.371897125E0
2.322498742E1,3.396287384E0,-8.941206665E0,1.350042572E0
2.323501342E1,3.416345673E0,-8.902886353E0,1.320104828E0
2.324503942E1,3.422482910E0,-8.908873901E0,1.279239807E0
2.325506542E1,3.413351898E0,-8.971294098E0,1.264270935E0
2.326509142E1,3.394790497E0,-9.028026123E0,1.284927979E0
2.327511742E1,3.400029602E0,-9.080866241E0,1.335223389E0
2.328514342E1,3.405568085E0,-9.092242584E0,1.389710083E0
2.329516942E1,3.429667969E0,-9.082662506E0,1.399439850E0
2.330519542E1,3.456611938E0,-9.062454529E0,1.365161133E0
2.331522142E1,3.508404236E0,-9.041348419E0,1.326691132E0
2.332524742E1,3.528013458E0,-9.024134216E0,1.276844788E0
2.333527342E1,3.500021667E0,-9.010811920E0,1.240919495E0
2.334529942E1,3.447929993E0,-9.002728729E0,1.234482880E0
2.335532542E1,3.392096100E0,-9.020541687E0,1.267863464E0
2.336535142E1,3.366948395E0,-9.058263245E0,1.302441559E0
2.337537742E1,3.369044037E0,-9.104666748E0,1.332528992E0
2.338540342E1,3.407663727E0,-9.125323792E0,1.348994751E0
2.339542942E1,3.433709564E0,-9.085656281E0,1.337169342E0
2.340545542E1,3.448079681E0,-9.049730988E0,1.323397980E0
2.341548142E1,3.460952911E0,-9.021439819E0,1.272054749E0
2.342550742E1,3.456761627E0,-8.997789001E0,1.263821869E0
2.343553342E1,3.437302094E0,-8.986262970E0,1.292861481E0
2.344555942E1,3.419638824E0,-9.003177795E0,1.325343933E0
2.345558542E1,3.436853027E0,-9.044042816E0,1.363215179E0
2.346561142E1,3.465144196E0,-9.076525269E0,1.394051056E0
2.347563742E1,3.498225403E0,-9.073681183E0,1.408121796E0
2.348566342E1,3.512296143E0,-9.056466980E0,1.404678955E0
2.349568942E1,3.512894897E0,-9.042994995E0,1.393751678E0
2.350571542E1,3.539689178E0,-9.027577057E0,1.379531250E0
2.351574242E1,3.544179840E0,-9.016051025E0,1.365460510E0
2.352576842E1,3.528911591E0,-9.010811920E0,1.356778564E0
2.353579442E1,3.492836609E0,-9.005572815E0,1.371148682E0
2.354582042E1,3.486699371E0,-8.995693359E0,1.382375336E0
2.355584642E1,3.501668243E0,-9.001381531E0,1.379381561E0
2.356587242E1,3.531456299E0,-9.016500092E0,1.365161133E0
2.357589842E1,3.568579102E0,-9.064250793E0,1.366957397E0
2.358592442E1,3.535647583E0,-9.121581573E0,1.315015411E0
2.359595042E1,3.499722290E0,-9.134305115E0,1.266965332E0
2.360597642E1,3.502865753E0,-9.145082703E0,1.240769806E0
2.361600242E1,3.515888672E0,-9.067094879E0,1.254391479E0
2.362602842E1,3.541485443E0,-8.945547638E0,1.292562103E0
2.363605442E1,3.511547699E0,-8.870254211E0,1.319955139E0
2.364608042E1,3.471131744E0,-8.888815613E0,1.315165100E0
2.365610642E1,3.409909058E0,-8.940757599E0,1.314266968E0
2.366613242E1,3.377426605E0,-9.018296356E0,1.321601715E0
2.367615842E1,3.361110535E0,-9.062454529E0,1.336570587E0
2.368618442E1,3.377725983E0,-9.073681183E0,1.366957397E0
2.369621042E1,3.396287384E0,-9.036109314E0,1.386865997E0
2.370623642E1,3.430266724E0,-8.975186005E0,1.360670471E0
2.371626242E1,3.457360382E0,-8.960965576E0,1.329684906E0
2.372628842E1,3.461701355E0,-9.003477173E0,1.312021637E0
2.373631438E1,3.473826141E0,-9.036408691E0,1.320553894E0
2.374634038E1,3.469934235E0,-9.045988770E0,1.370699615E0
2.375636638E1,3.463347931E0,-9.067693634E0,1.414259033E0
2.376639238E1,3.453618164E0,-9.088650055E0,1.458716583E0
2.377641838E1,3.452869720E0,-9.105714569E0,1.472787323E0
2.378644438E1,3.459755402E0,-9.097332001E0,1.471140747E0
2.379647038E1,3.487447815E0,-9.071884918E0,1.483115845E0
2.380649638E1,3.497776337E0,-9.044192505E0,1.459465027E0
2.381652238E1,3.502266998E0,-9.022637329E0,1.450334015E0
2.382654838E1,3.511098633E0,-9.018745422E0,1.412612457E0
2.383657438E1,3.486250305E0,-9.022787018E0,1.372795258E0
2.384660038E1,3.515140228E0,-9.038055267E0,1.370998993E0
2.385662638E1,3.505260773E0,-8.993597717E0,1.367107086E0
2.386665238E1,3.481909332E0,-8.954229584E0,1.408570862E0
2.387667838E1,3.473377075E0,-8.922495575E0,1.450932770E0
2.388670438E1,3.461401978E0,-8.948990479E0,1.451830902E0
2.389673038E1,3.482358398E0,-9.013805695E0,1.429227905E0
2.390675638E1,3.514840851E0,-9.051676941E0,1.435814209E0
2.391678238E1,3.523522797E0,-9.058712311E0,1.427880707E0
2.392680838E1,3.537294159E0,-9.040001221E0,1.447489929E0
2.393683438E1,3.560495911E0,-9.028475189E0,1.459465027E0
2.394686038E1,3.572770386E0,-9.001680908E0,1.445244598E0
2.395688638E1,3.558999023E0,-8.965905304E0,1.463656311E0
2.396691238E1,3.557951202E0,-8.953032074E0,1.473086700E0
2.397693838E1,3.552562408E0,-8.947792969E0,1.491498413E0
2.398696438E1,3.519181824E0,-8.960217133E0,1.464255066E0
2.399699038E1,3.491040344E0,-8.957073669E0,1.453477478E0
2.400701638E1,3.489842834E0,-8.958570557E0,1.437760162E0
2.401704238E1,3.475622406E0,-8.967701569E0,1.446142731E0
2.402706838E1,3.476071472E0,-8.989256744E0,1.442250824E0
2.403709438E1,3.475173340E0,-9.026828613E0,1.457519073E0
2.404712038E1,3.470982056E0,-9.043743439E0,1.462458801E0
2.405714638E1,3.480562134E0,-9.048982544E0,1.473236389E0
2.406717238E1,3.484004974E0,-9.082063751E0,1.471889191E0
2.407719838E1,3.510799255E0,-9.105115814E0,1.448687439E0
2.408722438E1,3.551664276E0,-9.113498383E0,1.397942963E0
2.409725138E1,3.555855560E0,-9.066196747E0,1.380728760E0
2.410727638E1,3.545676727E0,-9.023236084E0,1.386865997E0
2.411730338E1,3.511398010E0,-9.004075928E0,1.372046814E0
2.412732938E1,3.505859528E0,-8.995843048E0,1.366508331E0
2.413735538E1,3.488944702E0,-8.982820129E0,1.377884674E0
2.414738138E1,3.485202484E0,-8.981323242E0,1.393452301E0
2.415740738E1,3.485052795E0,-8.970246277E0,1.421144714E0
2.416743338E1,3.487148438E0,-8.947792969E0,1.445394287E0
2.417745938E1,3.476520538E0,-8.927584991E0,1.430126038E0
2.418748538E1,3.454516296E0,-8.946146393E0,1.411564636E0
2.419751138E1,3.434158630E0,-8.978479156E0,1.391955414E0
2.420753738E1,3.437302094E0,-9.004225616E0,1.422042847E0
2.421756338E1,3.471730499E0,-9.004674683E0,1.452429657E0
2.422758938E1,3.489094391E0,-8.995693359E0,1.473086700E0
2.423761538E1,3.497177582E0,-9.005572815E0,1.445543976E0
2.424764138E1,3.509452057E0,-8.993897095E0,1.436263275E0
2.425766738E1,3.521277466E0,-8.954978027E0,1.431622925E0
2.426769338E1,3.522474976E0,-8.970096588E0,1.425934753E0
2.427771938E1,3.506907349E0,-9.011260986E0,1.419049072E0
2.428774538E1,3.496279449E0,-9.048683167E0,1.450483704E0
2.429777138E1,3.483406219E0,-9.080866241E0,1.466949463E0
2.430779738E1,3.465593262E0,-9.100475464E0,1.463356934E0
2.431782338E1,3.461701355E0,-9.118288422E0,1.444196777E0
2.432784938E1,3.462000732E0,-9.128467255E0,1.418899384E0
2.433787538E1,3.474574585E0,-9.120384064E0,1.421444092E0
2.434790138E1,3.506308594E0,-9.078620911E0,1.441801758E0
2.435792738E1,3.530857544E0,-9.057514801E0,1.450633392E0
2.436795338E1,3.551664276E0,-9.052126007E0,1.465153198E0
2.437797938E1,3.535198517E0,-9.033714294E0,1.468895416E0
2.438800538E1,3.514541473E0,-8.989406433E0,1.478924561E0
2.439803138E1,3.505260773E0,-8.994046783E0,1.437011719E0
2.440805738E1,3.495381317E0,-8.969198456E0,1.447340240E0
2.441808338E1,3.505111084E0,-8.987310791E0,1.443448334E0
2.442810938E1,3.514092407E0,-8.971443787E0,1.438658295E0
2.443813538E1,3.566932526E0,-8.978928223E0,1.416354675E0
2.444816138E1,3.593876495E0,-8.941056976E0,1.391206970E0
2.445818738E1,3.605103149E0,-8.941206665E0,1.400038605E0
2.446821338E1,3.579356689E0,-8.953181763E0,1.346899109E0
2.447823938E1,3.567082214E0,-8.976982269E0,1.373543701E0
2.448826538E1,3.588038635E0,-9.028774567E0,1.393003235E0
2.449829138E1,3.572620697E0,-9.038055267E0,1.423240356E0
2.450831738E1,3.545976105E0,-9.044192505E0,1.431323547E0
2.451834338E1,3.551813965E0,-9.035959625E0,1.420845337E0
2.452836938E1,3.586691437E0,-9.047036591E0,1.383273468E0
2.453839538E1,3.586392059E0,-9.047335968E0,1.305435333E0
2.454842138E1,3.582949219E0,-9.020990753E0,1.247505798E0
2.455844738E1,3.598816223E0,-8.960815887E0,1.222058716E0
2.456847338E1,3.598965912E0,-8.937015381E0,1.236129456E0
2.457849938E1,3.586990814E0,-8.971593475E0,1.269210663E0
2.458852538E1,3.567531281E0,-9.004674683E0,1.331331482E0
2.459855138E1,3.555107117E0,-9.001082153E0,1.370849304E0
2.460857738E1,3.557951202E0,-8.973090363E0,1.366807709E0
2.461860338E1,3.575315094E0,-8.922345886E0,1.339264984E0
2.462862938E1,3.608995056E0,-8.828640747E0,1.311123505E0
2.463865538E1,3.664529572E0,-8.704698486E0,1.316512299E0
2.464868138E1,3.707340546E0,-8.617429962E0,1.352138214E0
2.465870738E1,3.715872803E0,-8.607400818E0,1.346749420E0
2.466873338E1,3.706741791E0,-8.674161987E0,1.328337708E0
2.467875938E1,3.686084747E0,-8.783135376E0,1.322050781E0
2.468878538E1,3.676354980E0,-8.909622345E0,1.354832611E0
2.469881138E1,3.629502411E0,-8.999435577E0,1.368005219E0
2.470883738E1,3.588787079E0,-9.053473206E0,1.371897125E0
2.471886338E1,3.523073730E0,-8.975635071E0,1.369801483E0
2.472888938E1,3.452570343E0,-8.902437286E0,1.457219696E0
2.473891525E1,3.453618164E0,-9.101523285E0,1.541793823E0
2.474894125E1,3.508404236E0,-9.141041107E0,1.438807983E0
2.475896725E1,3.465144196E0,-9.059610443E0,1.338516541E0
2.476899325E1,3.441792755E0,-9.052275696E0,1.385818176E0
2.477902025E1,3.437002716E0,-9.067094879E0,1.411714325E0
2.478904625E1,3.420986023E0,-9.090596008E0,1.395248566E0
2.479907225E1,3.375031586E0,-9.101672974E0,1.344803467E0
2.480909825E1,3.362457733E0,-9.111851807E0,1.328487396E0
2.481912425E1,3.398981781E0,-9.117390289E0,1.334175568E0
2.482915025E1,3.452720032E0,-9.108558655E0,1.341061249E0
2.483917625E1,3.525618439E0,-9.106762390E0,1.342258759E0
2.484920225E1,3.561094666E0,-9.119785309E0,1.308578796E0
2.485922825E1,3.574117584E0,-9.146280212E0,1.285826111E0
2.486925425E1,3.561394043E0,-9.144184570E0,1.267863464E0
2.487928025E1,3.548371124E0,-9.115594025E0,1.284778290E0
2.488930625E1,3.550466766E0,-9.084907837E0,1.327439575E0
2.489933225E1,3.586242371E0,-9.045390015E0,1.375040588E0
2.490935825E1,3.650758209E0,-8.993148651E0,1.397793274E0
2.491938425E1,3.644022217E0,-8.950786743E0,1.316212921E0
2.492941025E1,3.615880737E0,-8.934770050E0,1.270408173E0
2.493943625E1,3.563489685E0,-8.928932190E0,1.221459961E0
2.494946225E1,3.516936493E0,-8.912616119E0,1.192719727E0
2.495948825E1,3.493884430E0,-8.894503784E0,1.197659454E0
2.496951425E1,3.467688904E0,-8.919052734E0,1.211131439E0
2.497954025E1,3.463347931E0,-8.969348145E0,1.264869690E0
2.498956625E1,3.451372833E0,-9.010213165E0,1.291214905E0
2.499959225E1,3.450923767E0,-9.042246552E0,1.292412415E0
2.500961825E1,3.477568359E0,-9.043144684E0,1.306333466E0
2.501964425E1,3.511996765E0,-9.026678925E0,1.334025879E0
2.502967025E1,3.504961395E0,-9.035061493E0,1.311422882E0
2.503969625E1,3.485801239E0,-9.052575073E0,1.317410431E0
2.504972225E1,3.452720032E0,-9.066645813E0,1.319955139E0
2.505974825E1,3.437002716E0,-9.091344452E0,1.329535217E0
2.506977425E1,3.413501587E0,-9.107660522E0,1.382974091E0
2.507980025E1,3.399580536E0,-9.117839355E0,1.401685181E0
2.508982625E1,3.406316528E0,-9.119785309E0,1.386566620E0
2.509985225E1,3.413351898E0,-9.115144958E0,1.366807709E0
2.510987825E1,3.436703339E0,-9.108408966E0,1.355730743E0
2.511990425E1,3.438499603E0,-9.097481689E0,1.336720276E0
2.512993025E1,3.416195984E0,-9.088500366E0,1.331032104E0
2.513995625E1,3.406765594E0,-9.073980560E0,1.348395996E0
2.514998225E1,3.405119019E0,-9.071286163E0,1.405128021E0
2.516000825E1,3.416195984E0,-9.053024139E0,1.428030396E0
2.517003425E1,3.409759369E0,-9.032816162E0,1.407972107E0
2.518006025E1,3.414250031E0,-9.010961609E0,1.407073975E0
2.519008625E1,3.404220886E0,-9.012907562E0,1.348395996E0
2.520011225E1,3.398083649E0,-9.019793243E0,1.301992493E0
2.521013825E1,3.403622131E0,-9.046138458E0,1.309776306E0
2.522016425E1,3.394940186E0,-9.053922272E0,1.319805450E0
2.523019025E1,3.403771820E0,-9.072633362E0,1.325792999E0
2.524021625E1,3.406166840E0,-9.102122040E0,1.380579071E0
2.525024225E1,3.404969330E0,-9.100774841E0,1.407373352E0
2.526026825E1,3.417243805E0,-9.113797760E0,1.419049072E0
2.527029425E1,3.417243805E0,-9.105265503E0,1.406475220E0
2.528032025E1,3.419339447E0,-9.095535736E0,1.372645569E0
2.529034625E1,3.410208435E0,-9.101074219E0,1.348994751E0
2.530037225E1,3.421584778E0,-9.104367371E0,1.320703583E0
2.531039825E1,3.437152405E0,-9.089248810E0,1.322350159E0
2.532042425E1,3.438948669E0,-9.079668732E0,1.346899109E0
2.533045025E1,3.472179565E0,-9.056616669E0,1.352587280E0
2.534047625E1,3.459905090E0,-9.034313049E0,1.370100861E0
2.535050225E1,3.472928009E0,-9.031319275E0,1.345701599E0
2.536052825E1,3.463198242E0,-9.075327759E0,1.360520782E0
2.537055425E1,3.481011200E0,-9.102271729E0,1.362017670E0
2.538058025E1,3.488795013E0,-9.086404724E0,1.358275452E0
2.539060625E1,3.508553925E0,-9.012308807E0,1.371897125E0
2.540063225E1,3.537743225E0,-8.936266937E0,1.411714325E0
2.541065825E1,3.533701630E0,-8.896599426E0,1.423539734E0
2.542068425E1,3.500321045E0,-8.886869659E0,1.402283936E0
2.543071025E1,3.490441589E0,-8.901539154E0,1.365610199E0
2.544073625E1,3.518732758E0,-8.933273163E0,1.306333466E0
2.545076225E1,3.536396027E0,-8.954379272E0,1.260828094E0
2.546078825E1,3.544329529E0,-8.959618378E0,1.209035797E0
2.547081425E1,3.580703888E0,-8.971743164E0,1.157243500E0
2.548084025E1,3.616030426E0,-8.950936432E0,1.165775757E0
2.549086625E1,3.637735291E0,-8.938661957E0,1.172661438E0
2.550089225E1,3.620820465E0,-8.964109039E0,1.178050232E0
2.551091825E1,3.607947235E0,-8.990154877E0,1.185085602E0
2.552094425E1,3.589385834E0,-9.025182037E0,1.201251984E0
2.553097025E1,3.570225677E0,-9.044192505E0,1.219214630E0
2.554099625E1,3.564687195E0,-9.035660248E0,1.248703308E0
2.555102225E1,3.576512604E0,-9.039701843E0,1.232387238E0
2.556104825E1,3.575614471E0,-9.024732971E0,1.238973541E0
2.557107425E1,3.565285950E0,-8.964857483E0,1.245709534E0
2.558110125E1,3.577710114E0,-8.909173279E0,1.262923737E0
2.559112725E1,3.560944977E0,-8.884175262E0,1.273851013E0
2.560115325E1,3.536994781E0,-8.885971527E0,1.268911285E0
2.561117925E1,3.495531006E0,-8.916657715E0,1.277293854E0
2.562120525E1,3.460503845E0,-8.963959351E0,1.244062958E0
2.563123125E1,3.426075439E0,-9.010811920E0,1.265318756E0
2.564125725E1,3.406765594E0,-9.059460754E0,1.246757355E0
2.565128325E1,3.408112793E0,-9.098230133E0,1.225950623E0
2.566130925E1,3.403173065E0,-9.113348694E0,1.242416382E0
2.567133525E1,3.407214661E0,-9.094936981E0,1.265468445E0
2.568136125E1,3.409160614E0,-9.062604218E0,1.289268951E0
2.569138725E1,3.437302094E0,-9.060358887E0,1.307830353E0
2.570141325E1,3.433260498E0,-9.075776825E0,1.281335449E0
2.571143925E1,3.424877930E0,-9.105415192E0,1.260079651E0
2.572146525E1,3.420836334E0,-9.125772858E0,1.228944397E0
2.573149125E1,3.414399719E0,-9.129814453E0,1.207239532E0
2.574151738E1,3.456462250E0,-9.116043091E0,1.219963074E0
2.575154338E1,3.503913574E0,-9.055868225E0,1.249900818E0
2.576156938E1,3.525019684E0,-9.013955383E0,1.229842529E0
2.577159538E1,3.527714081E0,-9.035360870E0,1.196312256E0
2.578162138E1,3.518583069E0,-9.049880676E0,1.177900543E0
2.579164738E1,3.503913574E0,-9.050180054E0,1.184935913E0
2.580167338E1,3.497027893E0,-9.050030365E0,1.182391205E0
2.581169938E1,3.512146454E0,-9.037606201E0,1.210083618E0
2.582172538E1,3.520828400E0,-9.003626862E0,1.256337433E0
2.583175138E1,3.524271240E0,-8.985514526E0,1.282682648E0
2.584177738E1,3.539539490E0,-8.997190247E0,1.264720001E0
2.585180338E1,3.530109100E0,-9.021290131E0,1.222657471E0
2.586182938E1,3.505111084E0,-9.026978302E0,1.173559570E0
2.587185538E1,3.492387543E0,-9.037157135E0,1.162332916E0
2.588188138E1,3.477568359E0,-9.046587524E0,1.172362061E0
2.589190738E1,3.460503845E0,-9.041348419E0,1.178199921E0
