"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.555897917E-1,-8.252401299E-1,-1.170416692E-1,-5.486074072E-1
4.656157917E-1,-1.399384301E0,-8.924285115E-1,-2.695554721E-1
4.756427917E-1,-1.217866847E0,-1.603081560E0,4.418144453E-1
4.856687917E-1,-3.796617588E-1,-2.192280339E0,1.597329508E0
4.956947917E-1,1.177721765E0,-2.349411542E0,2.929310616E0
5.057217917E-1,3.649260153E0,-1.945489831E0,4.589562011E0
5.157477917E-1,4.805484483E0,-1.499805260E0,4.867847376E0
5.257737917E-1,4.528535206E0,-1.782615054E0,3.731574916E0
5.357997917E-1,3.917126364E0,-2.211272534E0,1.493749006E0
5.458267917E-1,3.822652901E0,-2.353098065E0,-7.466958708E-1
5.558527917E-1,2.806821973E0,1.939327012E-1,-1.676121908E0
5.658787917E-1,1.005073221E0,1.447991036E0,-6.292030889E-1
5.759057917E-1,-5.774157616E-1,7.818364674E-1,-3.630998129E-1
5.859317917E-1,-1.255270608E0,1.145896393E0,-2.191039413E-1
5.959577917E-1,-1.042213273E0,8.549886435E-1,-7.533336300E-1
6.059837917E-1,1.519018918E-2,1.030833714E0,-1.366106628E0
6.160107917E-1,7.523784873E-1,8.255081517E-1,-1.540034396E0
6.260367917E-1,1.046137632E0,3.428319016E-1,-1.296931143E0
6.360627917E-1,9.565082940E-1,-1.022321337E-1,-9.001227164E-1
6.460887917E-1,8.809958893E-1,-2.809996426E-2,-5.895344085E-1
6.561157917E-1,1.040007411E0,2.085470858E-1,-2.587778842E-1
6.661417917E-1,1.688634950E0,5.759636056E-1,-6.102680504E-2
6.761677917E-1,1.823399530E0,5.741465834E-1,-3.906945777E-1
6.861947917E-1,6.906391990E-1,5.337864697E-2,-8.765514207E-1
6.962207917E-1,-2.516609457E-1,3.114823472E-1,-1.433289966E0
7.062467917E-1,-4.735165867E-1,6.905699095E-1,-1.797163365E0
7.162737917E-1,-6.674889028E-3,9.535864404E-1,-1.642157772E0
7.262997917E-1,9.651934558E-1,9.178918201E-1,-9.721978354E-1
7.363257917E-1,2.060712870E0,4.469611645E-3,2.399287999E-2
7.463517917E-1,2.363281429E0,-5.917852941E-1,8.668438733E-1
7.563787917E-1,1.983212997E0,-6.338422698E-1,1.116891865E0
7.664047917E-1,1.720000876E0,-6.492786267E-1,1.623754245E0
7.764307917E-1,1.072525823E0,-5.122997063E-1,2.504915026E0
7.864567917E-1,7.287224069E-1,-4.349913293E-1,3.066952903E0
7.964837917E-1,1.331565955E0,-5.169099435E-1,2.104294215E0
8.065097917E-1,1.958215273E0,-8.030592290E-1,1.049034927E0
8.165357917E-1,2.602969032E0,-1.040033723E0,7.663419306E-1
8.265627917E-1,2.766357486E0,-1.070363231E0,2.863036519E-1
8.365887917E-1,1.531854141E0,-1.139021822E0,-4.293095899E-1
8.466147917E-1,3.424798992E-1,-7.539326772E-1,-1.145842014E0
8.566407917E-1,-2.069674605E-1,-5.455539912E-1,-1.453720137E0
8.666677917E-1,-7.406752852E-1,-3.342230460E-1,-1.247351432E0
8.766937917E-1,-1.238188553E0,-2.725100702E-1,-6.402730376E-1
8.867197917E-1,-1.675705879E0,-6.441307381E-1,-3.193252176E-1
8.967467917E-1,-1.960992993E0,-8.795115736E-1,4.625030637E-2
9.067727917E-1,-1.712754422E0,-6.836526534E-1,-4.807522237E-2
9.167987917E-1,-1.043101172E0,-6.233240059E-1,-4.871362138E-1
9.268257917E-1,-3.380190584E-1,-6.058949178E-1,-4.449625862E-1
9.368517917E-1,2.791256100E-1,-4.718635789E-1,7.533611119E-2
9.468777917E-1,8.009214869E-1,-4.443769875E-1,6.005669349E-1
9.569037917E-1,1.150648133E0,-1.892796332E-1,7.155968696E-1
9.669307917E-1,1.133318447E0,2.830216098E-1,5.844882613E-1
9.769567917E-1,1.155767078E0,7.002777493E-1,6.748353446E-1
9.869827917E-1,6.117928581E-1,9.327405319E-1,7.818195105E-1
9.970087917E-1,2.914339989E-2,9.161101735E-1,4.896926165E-1
1.007035792E0,3.344711141E-1,1.138817461E0,1.642646599E-1
1.017061792E0,8.984524593E-1,1.331746634E0,5.108396566E-1
1.027087792E0,1.352468582E0,8.445914170E-1,1.053299301E0
1.037114792E0,1.693369294E0,2.074656433E-1,1.613046824E0
1.047140792E0,1.450439119E0,5.108946204E-1,1.708058231E0
1.057166792E0,8.919585416E-1,7.511640206E-1,1.416404377E0
1.067193792E0,8.081933767E-1,6.555708155E-1,1.596303322E0
1.077219792E0,8.810844746E-1,5.270072079E-1,2.235312191E0
1.087245792E0,8.787598410E-1,4.678865951E-1,1.709855665E0
1.097271792E0,6.409689293E-1,6.890008092E-2,1.178806862E0
1.107298792E0,2.522151887E-1,-2.899178159E-1,8.526772392E-1
1.117324792E0,-7.214996338E-2,-1.904397207E-1,6.275278616E-1
1.127350792E0,-1.884859467E-1,-4.044098067E-1,-1.990175861E-1
1.137377792E0,-4.710290350E-2,-5.086545521E-1,-1.748329759E0
1.147403792E0,-2.104632184E-3,-6.715930635E-1,-2.971372561E0
1.157429792E0,-3.495990305E-1,-9.059868890E-1,-3.157246192E0
1.167455792E0,-3.203646333E-1,-9.180040866E-1,-2.758825688E0
1.177482792E0,-1.623939894E-2,-7.770189464E-1,-2.035645564E0
1.187508792E0,1.677399525E-1,-8.302139908E-1,-1.384013726E0
1.197534792E0,2.199548574E-1,-1.126725712E0,-1.235123734E0
1.207561792E0,1.405248912E-1,-1.125527617E0,-1.183637246E0
1.217587792E0,-3.799950501E-1,-7.312972283E-1,-7.103302824E-1
1.227613792E0,-1.066454221E0,-5.554585898E-1,-1.157017797E-1
1.237639792E0,-1.489932821E0,-8.148726511E-1,8.118040323E-2
1.247666792E0,-1.350747892E0,-1.074542820E0,-7.514256835E-2
1.257692792E0,-9.135008535E-1,-1.173757206E0,-2.010266894E-1
1.267718792E0,-4.649055384E-1,-1.362536902E0,-5.753344452E-1
1.277745792E0,7.864651233E-2,-1.717349457E0,-7.905891645E-1
1.287771792E0,2.365193250E-1,-1.954254661E0,-6.638139278E-1
1.297797792E0,-4.074755019E-1,-2.158111403E0,-2.734818774E-1
1.307823792E0,-1.303848984E0,-2.137829751E0,3.844433194E-1
1.317851000E0,-1.323576320E0,-1.734462503E0,1.143106686E0
1.327877000E0,-1.164106304E0,-1.546953406E0,1.157803663E0
1.337903000E0,-1.425598831E0,-1.510460933E0,7.096806568E-1
1.347930000E0,-1.354088845E0,-1.619515891E0,5.380900204E-1
1.357956000E0,-1.364572026E0,-1.729506110E0,7.025827217E-1
1.367982000E0,-1.575936154E0,-1.615392434E0,3.616128659E-1
1.378008000E0,-1.457494661E0,-1.604244425E0,-3.353921968E-1
1.388035000E0,-1.091191232E0,-1.744065677E0,-7.217990112E-1
1.398061000E0,-1.018383457E0,-1.669770078E0,-8.137546635E-1
1.408087000E0,-4.413530999E-1,-1.202999424E0,-6.802943051E-1
1.418114000E0,-3.811875167E-1,-6.953038153E-1,-6.474680364E-1
1.428140000E0,-9.012507174E-1,-3.403675926E-1,-9.753939235E-1
1.438166000E0,-1.253648591E0,-1.734164295E-1,-1.014367955E0
1.448192000E0,-1.939322334E0,-1.320099565E-1,-6.470844591E-1
1.458219000E0,-2.502170343E0,-1.593187925E-1,-5.288297850E-1
1.468245000E0,-2.531863673E0,-1.199839881E-1,-4.997088969E-1
1.478271000E0,-2.292777457E0,-2.115727276E-1,-2.676755923E-1
1.488298000E0,-6.603455056E-1,-3.786528218E-1,2.426360607E-2
1.498324000E0,-4.528580815E-2,-4.286184490E-2,-3.182633632E-1
1.508350000E0,-1.552543929E-1,3.107613856E-1,-1.986310852E-1
1.518377000E0,3.169775605E-1,-9.423051149E-2,-4.547964334E-2
1.528403000E0,-5.779007882E-2,-7.346909523E-1,3.638897717E-1
1.538429000E0,-2.267480063E-1,-8.260545740E-1,6.422002798E-1
1.548455000E0,-5.352704930E-1,-4.142512554E-1,2.689561325E-1
1.558482000E0,-7.738446392E-1,-4.608015239E-2,-1.771706343E-2
1.568508000E0,-9.972491346E-1,-1.093031716E-1,-9.035702348E-2
1.578534000E0,-7.862158857E-1,-2.300829658E-1,6.418488622E-2
1.588561000E0,-5.523337647E-1,1.319257566E-1,3.090031278E-1
1.598587000E0,-9.868111968E-1,6.052979171E-1,-3.627554119E-2
1.608613000E0,-1.219479363E0,6.776031241E-1,-8.578186959E-1
1.618639000E0,-8.932848363E-1,5.127318156E-1,-1.762698707E0
1.628666000E0,-4.885507649E-2,7.684556991E-2,-1.954125438E0
1.638692000E0,6.533885615E-1,-6.119377229E-1,-1.475922015E0
1.648718000E0,7.952393820E-1,-1.312114608E0,-1.112613457E0
1.658745000E0,7.880962772E-1,-2.207042950E0,-7.657706577E-1
1.668771000E0,9.864720583E-1,-3.060584115E0,-1.134910060E0
1.678797000E0,1.303358110E0,-3.323273787E0,-1.124211409E0
1.688823000E0,1.536450784E0,-3.058318319E0,-1.666634216E0
1.698850000E0,1.576603467E0,-2.469143807E0,-3.244324096E0
1.708876000E0,7.703129210E-1,-1.569308189E0,-3.896994985E0
1.718902000E0,3.398999615E-1,-6.741412801E-1,-2.380366409E0
1.728929000E0,6.686833428E-1,-5.060648203E-1,-2.446241140E-1
1.738955000E0,4.760861456E-1,-7.229895043E-1,7.261201036E-1
1.748981000E0,9.690517411E-3,-7.003204340E-1,1.408183776E0
1.759007000E0,-3.931573518E-1,-3.719589293E-2,1.714173249E0
1.769034000E0,-8.582979483E-1,7.832327825E-1,1.458817155E0
1.779060000E0,-5.080990666E-1,1.188719939E0,1.545313262E0
1.789086000E0,3.421822029E-1,1.249405559E0,1.915602227E0
1.799113000E0,9.862636051E-1,1.388698515E0,2.195387403E0
1.809139000E0,1.206001896E0,1.667100824E0,2.533124918E0
1.819165000E0,1.280517131E0,1.664696157E0,2.383683534E0
1.829192000E0,5.496751088E-1,1.357764990E0,1.949164075E0
1.839218000E0,-2.960054983E-1,1.673447392E0,1.289705154E0
1.849244000E0,-5.663471286E-1,2.091755153E0,9.258738542E-1
1.859270000E0,-8.809595635E-1,2.221202860E0,9.459607941E-1
1.869297000E0,-1.264327945E0,2.206690948E0,1.423354377E0
1.879323000E0,-1.435324797E0,2.032950583E0,1.949117882E0
1.889349000E0,-1.213772773E0,1.830433145E0,1.968609576E0
1.899376000E0,-1.252162813E0,1.777555313E0,1.807183739E0
1.909402000E0,-1.431291388E0,1.677712497E0,1.801322490E0
1.919428000E0,-1.372900800E0,1.385644368E0,1.830328773E0
1.929454000E0,-1.077458535E0,1.008478639E0,1.724385996E0
1.939481000E0,-9.687536792E-1,7.115068884E-1,1.394717054E0
1.949507000E0,-1.051660765E0,5.229742371E-1,1.034372449E0
1.959533000E0,-1.029634742E0,4.294996244E-1,8.885294420E-1
1.969560000E0,-1.134038824E0,4.888058862E-1,8.051159871E-1
1.979586000E0,-1.460663414E0,5.315990263E-1,7.312118590E-1
1.989612000E0,-1.612719087E0,4.571629478E-1,7.645252007E-1
1.999639000E0,-1.520430582E0,3.509566078E-1,9.082246184E-1
2.009665000E0,-1.345780390E0,2.393942182E-1,8.341591072E-1
2.019691000E0,-1.033641401E0,1.179240140E-1,7.564455181E-1
2.029717000E0,-6.069288518E-1,-3.235249802E-2,8.455220014E-1
2.039744000E0,-4.811608710E-1,-2.689527704E-1,7.589036876E-1
2.049770000E0,-4.365509279E-1,-5.277967282E-1,4.815375048E-1
2.059796000E0,-4.811377014E-1,-8.303054997E-1,1.962442517E-1
2.069823000E0,-4.738332500E-1,-1.118420765E0,5.337338448E-3
2.079849000E0,-5.779136155E-1,-1.183025628E0,-7.815797746E-2
2.089875000E0,-1.270451881E0,-1.149658638E0,-1.228698814E-1
2.099901000E0,-1.844155099E0,-1.171691823E0,-1.821624023E-1
2.109928000E0,-1.781393425E0,-1.127022019E0,-2.212621486E-1
2.119954000E0,-1.371779596E0,-1.136468343E0,-3.304466218E-1
2.129980000E0,-1.005137832E0,-1.163027712E0,-5.563742638E-1
2.140007000E0,-5.100691763E-1,-1.081059835E0,-8.658691424E-1
2.150033000E0,1.262628014E-1,-9.545407060E-1,-8.470615733E-1
2.160059000E0,5.467267965E-1,-8.703424086E-1,-5.406914467E-1
2.170085000E0,4.719075426E-1,-9.202535105E-1,-1.799211645E-1
2.180112000E0,2.905014411E-1,-9.806976405E-1,1.311273193E-1
2.190138000E0,3.489325941E-1,-9.265174864E-1,4.594625115E-2
2.200164000E0,5.263489576E-1,-6.812383381E-1,-7.995365739E-2
2.210191000E0,5.743287241E-1,-3.300112966E-1,-1.014684874E-1
2.220217000E0,3.524765549E-1,-4.933295846E-3,-1.085845488E-1
2.230243000E0,1.769241741E-1,1.645676918E-1,-2.089385569E-2
2.240270000E0,1.670196121E-1,9.996502206E-2,9.138320982E-2
2.250296000E0,8.835310958E-2,2.380562291E-2,-3.094288051E-2
2.260322000E0,3.932428674E-1,5.710215390E-2,-1.639103186E-1
2.270348000E0,1.021759712E0,1.960470544E-1,-4.444234729E-2
2.280375000E0,1.623705859E0,3.753337960E-1,1.926435363E-1
2.290401000E0,1.557150658E0,5.857777186E-1,2.074024934E-1
2.300427000E0,1.058188743E0,8.698016873E-1,2.424869567E-1
2.310454375E0,4.065165220E-1,1.322361122E0,4.129829943E-1
2.320480375E0,-2.483681593E-1,1.790253857E0,5.248782367E-1
2.330506375E0,-4.636088452E-1,2.041793327E0,5.713723719E-1
2.340532375E0,-2.349115965E-1,2.020083784E0,5.781463712E-1
2.350559375E0,2.125086475E-1,1.814062988E0,6.373587853E-1
2.360585375E0,6.224730898E-1,1.568591905E0,6.644834340E-1
2.370611375E0,8.421752013E-1,1.560048392E0,6.304041070E-1
2.380638375E0,9.619980256E-1,1.799159605E0,4.869520265E-1
2.390664375E0,8.992358400E-1,2.054581918E0,2.005402011E-1
2.400690375E0,7.660807063E-1,2.093557996E0,1.048201114E-1
2.410717375E0,6.386128668E-1,2.018443933E0,7.534955978E-2
2.420743375E0,3.001011074E-1,1.936983887E0,-2.809271371E-1
2.430769375E0,1.336214492E-1,1.753118775E0,-6.048038274E-1
2.440795375E0,3.414356596E-1,1.483969100E0,-7.821066087E-1
2.450822375E0,4.900020804E-1,1.254890539E0,-8.745814937E-1
2.460848375E0,5.324112046E-1,1.068940895E0,-1.006909831E0
2.470874375E0,6.922151698E-1,9.820660351E-1,-7.972713625E-1
2.480901375E0,7.159626129E-1,8.427488132E-1,-3.069425690E-1
2.490927375E0,7.131853317E-1,6.816033505E-1,-1.399121761E-1
2.500953375E0,7.469186497E-1,4.391292576E-1,-5.621220767E-2
2.510980375E0,5.035853085E-1,1.754538918E-1,-2.242348731E-2
2.521006375E0,2.037074916E-1,7.682115778E-2,-4.447860003E-2
2.531032375E0,1.158223785E-1,3.545093760E-1,-4.361707127E-1
2.541058375E0,1.700813238E-1,8.047185226E-1,-9.414578533E-1
2.551085375E0,4.458643730E-1,8.762366943E-1,-1.141409824E0
2.561111375E0,9.605661155E-1,7.830092727E-1,-1.137932485E0
2.571137375E0,1.281928065E0,7.291742505E-1,-8.864086568E-1
2.581164375E0,9.961018378E-1,6.235887386E-1,-6.155521792E-1
2.591190375E0,5.162126631E-2,4.678504886E-1,-6.151048672E-1
2.601216375E0,-6.083851008E-1,4.497511634E-1,-9.305650753E-1
2.611242375E0,-6.401843061E-1,3.164939958E-1,-1.320588977E0
2.621269375E0,-2.627554527E-1,-3.024589241E-2,-1.500333556E0
2.631295375E0,3.129887362E-1,-7.689582673E-1,-1.198325452E0
2.641321375E0,1.313504345E0,-1.649115373E0,-4.132238996E-1
2.651348375E0,2.029657284E0,-1.715504514E0,3.300145125E-1
2.661374375E0,2.229098648E0,-1.165591131E0,8.233791804E-1
2.671400375E0,2.216787335E0,-5.372287256E-1,1.309682751E0
2.681427375E0,1.863389807E0,-1.215814474E-1,1.763416745E0
2.691453375E0,1.273813591E0,7.857327595E-2,1.846944805E0
2.701479375E0,7.204874077E-1,1.097444902E-1,1.556816490E0
2.711505375E0,-3.835700378E-2,-1.609759519E0,3.394626190E0
2.721532375E0,-5.603731745E-1,-1.584829330E-1,1.234796875E0
2.731558375E0,-1.307942035E0,8.305819269E-1,1.107028781E0
2.741584375E0,-3.146181359E-1,1.235431590E0,-4.569622421E-1
2.751611375E0,6.540335825E-1,7.229471120E-1,-1.995479286E-1
2.761637375E0,3.996799209E-1,7.583319761E-1,-1.854164363E0
2.771663375E0,1.038896732E-2,5.630833590E-1,-3.374676660E0
2.781690375E0,-6.521363072E-1,-7.387269929E-1,-3.842095478E0
2.791716375E0,-6.367662431E-1,-1.380172105E0,-3.631851237E0
2.801742375E0,-4.805090526E-1,-1.360158547E0,-2.921240289E0
2.811768375E0,-4.157384947E-1,-1.135310155E0,-2.259762323E0
2.821795375E0,-4.080715524E-1,-7.297576565E-1,-1.841839017E0
2.831821375E0,-9.309691179E-1,-5.371274225E-1,-1.296757481E0
2.841847375E0,-1.747582193E0,-6.241955334E-1,-6.293878609E-1
2.851874375E0,-2.351979492E0,-1.244594177E0,-7.174533606E-4
2.861900375E0,-2.346399348E0,-2.335812234E0,4.240868568E-1
2.871926375E0,-1.756375528E0,-3.247753488E0,4.590999842E-1
2.881952375E0,-1.408150447E0,-3.872587830E0,4.190518194E-1
2.891979375E0,-1.172208425E0,-4.001797555E0,5.853191507E-1
2.902005375E0,-1.796457607E0,-3.669995841E0,1.181493657E0
2.912031375E0,-2.599886964E0,-2.966585446E0,1.167971971E0
2.922058375E0,-2.770826806E0,-2.168739595E0,1.122148511E0
2.932084375E0,-2.611890129E0,-1.777243217E0,1.770785991E0
2.942110375E0,-2.127438371E0,-1.922177421E0,2.049581818E0
2.952137375E0,-7.468220975E-1,-2.496546491E0,1.652202119E0
2.962163375E0,5.330211423E-1,-2.423862969E0,8.018128949E-1
2.972189375E0,-8.121067719E-1,-2.587943442E0,-3.543588102E-2
2.982215375E0,-1.467492523E0,-2.568094191E0,6.224495548E-1
2.992242375E0,-1.508799739E0,-2.175381301E0,9.524552965E-1
3.002268375E0,-1.832101941E0,-1.615395066E0,1.262215054E0
3.012294375E0,-1.644720899E0,-1.769967235E0,2.088214372E0
3.022321375E0,-2.419552109E0,-3.328245674E0,1.681811834E0
3.032347375E0,-3.699476918E0,-4.120359208E0,-7.444832844E-1
3.042373375E0,-3.897269804E0,-3.748878581E0,-2.266507087E0
3.052400375E0,-4.058220263E0,-2.362295004E0,-1.863891791E0
3.062426375E0,-4.445233433E0,-1.333937001E0,-1.711461895E0
3.072452375E0,-4.231384677E0,-2.525966172E0,-1.341357703E0
3.082478375E0,-4.035535989E0,-2.213172879E0,-8.669672495E-1
3.092505375E0,-3.855134476E0,-2.346579735E0,-9.456280875E-1
3.102531375E0,-4.172424570E0,-2.894284624E0,-7.890466690E-1
3.112557375E0,-4.317100181E0,-3.257988162E0,-3.070285231E-1
3.122584375E0,-3.745115021E0,-3.092674220E0,3.542079520E-1
3.132610375E0,-2.995378013E0,-2.408200032E0,6.301532614E-1
3.142636375E0,-2.398437521E0,-1.757091373E0,5.617729980E-1
3.152663375E0,-1.480995352E0,-1.450876052E0,4.723000735E-1
3.162689375E0,-1.394286114E-1,-1.510311099E0,-4.300977945E-2
3.172715375E0,9.636106145E-1,-1.751181446E0,-6.454144943E-1
3.182741375E0,1.185505140E0,-2.165934831E0,-1.175012019E0
3.192768375E0,1.940125742E0,-2.485666577E0,-1.552366759E0
3.202794375E0,2.925877715E0,-2.451354823E0,-1.253529600E0
3.212820375E0,2.792732814E0,-2.240256451E0,-6.803942925E-1
3.222847375E0,1.620503193E0,-1.887330354E0,-6.891300327E-1
3.232873375E0,3.087511128E-1,-1.273280471E0,-1.071428593E0
3.242899375E0,-4.005635083E-2,-3.927093820E-1,-1.580903510E0
3.252925375E0,9.162586927E-1,6.951971036E-1,-2.332149684E0
3.262952375E0,2.403160902E0,1.393540302E0,-2.801075914E0
3.272978375E0,3.608487225E0,1.422334330E0,-2.843536055E0
3.283004375E0,3.855037997E0,1.141960632E0,-2.767442729E0
3.293031375E0,3.254615196E0,9.734368604E-1,-2.731898675E0
3.303057375E0,2.396085479E0,7.336130181E-1,-3.008747964E0
3.313082292E0,3.013565485E0,5.630614319E-1,-6.189283615E0
3.323109292E0,3.791461514E0,1.088034978E0,-9.494526343E0
3.333135292E0,1.961328623E0,1.909307699E0,-7.589633877E0
3.343161292E0,2.256966770E-1,2.652972373E0,-7.649525152E0
3.353187292E0,-2.938646865E-1,2.576714449E0,-6.592449135E0
3.363214292E0,6.200545353E-1,2.097272878E0,-4.041642237E0
3.373240292E0,1.276039041E0,1.920461848E0,-1.938330939E0
3.383266292E0,8.047435194E-1,1.342227768E0,-8.179143727E-1
3.393293292E0,3.358857018E-1,5.312250969E-1,-4.319180328E-1
3.403319292E0,8.100013357E-1,4.583696669E-1,-6.322950965E-1
3.413345292E0,1.256583601E0,5.180118513E-1,-1.184137183E0
3.423372292E0,2.607603242E0,9.912024558E-2,-8.226915479E-1
3.433398292E0,4.686031129E0,-1.514428854E-2,-5.569209784E-1
3.443424292E0,5.930224480E0,-5.171195662E-1,-4.613575941E-1
3.453450292E0,5.809068418E0,-2.028842914E0,1.437239760E-1
3.463477292E0,5.748179607E0,-2.932669256E0,-1.882037455E-1
3.473503292E0,6.817360530E0,-2.645184467E0,-4.738194725E-1
3.483529292E0,7.845640765E0,-2.485689381E0,5.367439914E-1
3.493556292E0,8.662000363E0,-2.191524147E0,1.819284259E0
3.503582292E0,8.955044101E0,-1.697653695E0,2.615136795E0
3.513608292E0,8.527668770E0,-1.093497739E0,2.868297552E0
3.523635292E0,7.440426967E0,-6.683589685E-1,2.636007262E0
3.533661292E0,6.411990611E0,-6.255860013E-1,2.653897403E0
3.543687292E0,5.474739829E0,-6.660896641E-1,3.161662301E0
3.553713292E0,4.323250574E0,-9.015307260E-1,3.851243446E0
3.563740292E0,3.581769835E0,-1.024883003E0,4.617100351E0
3.573766292E0,2.392809284E0,-4.577007455E-1,4.839960251E0
3.583792292E0,-4.130753803E-1,5.745848322E-1,5.359420457E0
3.593819292E0,-4.323061125E0,1.385044590E0,7.901878701E0
3.603845292E0,-6.780238897E0,1.127860656E0,1.084624824E1
3.613871292E0,-5.408254064E0,1.865073513E0,1.920968217E1
3.623898292E0,-1.598429954E-1,1.750420724E0,1.932790819E1
3.633924292E0,3.337919308E0,-1.472549341E0,8.375032468E0
3.643950292E0,6.393598779E0,-5.761291988E0,4.954050538E0
3.653976292E0,7.281157583E0,-6.961551699E0,9.935777409E-1
3.664003292E0,7.789984043E0,-5.416948289E0,-3.088234429E0
3.674029292E0,8.479111737E0,-3.045084901E0,-5.472272889E0
3.684055292E0,7.431557325E0,-2.067060900E0,-6.761474597E0
3.694082292E0,4.679570541E0,-1.878139116E0,-7.126113397E0
3.704108292E0,1.442996929E0,-8.911431473E-1,-7.310361502E0
3.714134292E0,-3.704088324E-1,4.368671161E-1,-6.100245724E0
3.724161292E0,-2.069771084E0,1.664491212E0,-4.433547188E0
3.734187292E0,-6.108630046E0,2.590428801E0,-3.198776625E0
3.744213292E0,-8.446439835E0,2.868260422E0,-5.538809745E-1
3.754240292E0,-1.170212741E1,4.287107765E0,1.835145124E0
3.764266292E0,-1.196533982E1,4.051555606E0,4.368848916E0
3.774292292E0,-9.333930227E0,3.099381561E0,3.953950374E0
3.784318292E0,-6.574589399E0,3.806864249E0,2.360313967E0
3.794345292E0,-4.370937542E0,2.962260261E0,1.263948169E0
3.804371292E0,-3.396274520E0,1.181268539E0,-9.714564085E-3
3.814397292E0,-3.205923092E-1,2.313207629E0,-1.003503755E0
3.824424292E0,-1.622785361E0,1.215086496E-1,1.094700585E0
3.834450292E0,-2.796360134E0,3.603077674E-1,2.486650078E0
3.844476292E0,-2.005487965E0,1.124420739E0,1.273578533E0
3.854503292E0,-1.708017885E0,4.491883689E-1,2.529879713E-1
3.864529292E0,5.679558438E-1,5.894268197E-1,-5.418288763E-1
3.874555292E0,1.049105678E0,1.097807722E0,-5.219256851E-1
3.884581292E0,-1.003586859E0,9.761400282E-1,-1.136932758E0
3.894608292E0,-2.017258410E0,1.438631397E0,-2.232140954E-1
3.904634292E0,-3.122913095E0,1.523406084E0,2.572714953E-1
3.914660292E0,-3.321572247E0,1.379484472E0,9.293310204E-1
3.924687292E0,-2.212526761E0,1.419960068E0,2.089916350E0
3.934713292E0,-2.165230388E0,1.344057362E0,1.950632311E0
3.949938292E0,-2.212268095E-1,3.505078340E-1,2.371361697E-1
