Time_interval,Time,Acceleration_x,Acceleration_y,Acceleration_z
0,0.24825969462,-0.1222253839054,2.229680004,8.89617963798
1,0.7480346539999999,0.39979280568114,1.591418489124,9.63809818286
2,1.248234654,1.089212872924,1.055713350192,9.408004245739999
3,1.748234654,0.17654245295126,0.670660329754,9.617663459520001
4,2.248234654,-0.36701113505511995,0.28953153886079996,9.57219982136
5,2.7482346539999996,-2.213408813466,0.658600505,9.476247616
6,3.2482346539999996,-0.923868821258,0.477033122486,9.8555100821
7,3.748034654,-0.41965323505580004,1.0770573251839999,9.44279594422
8,4.248234654,0.3970171342656,1.42956796168,9.54592659
9,4.748234654,0.23775085881900002,1.733552151868,9.54334238038
10,5.248234654,0.6228995919675,1.88085430624,9.33243896466
11,5.748234654,0.010576275026060001,1.92177156448,9.480698375980001
12,6.248234654,0.03354737290686,1.80615038398,9.54530452722
13,6.748234654,0.04426722048178,1.8743936824599998,9.50146812426
14,7.2480346540000005,0.060825551545960005,1.77997290618,9.50012804032
15,7.748234654,0.1290209958822,1.65947035776,9.6216356277
16,8.248234654,0.2597169695046,1.7011533213199999,9.49314094538
17,8.748234654,0.26478975489260004,1.67373158694,9.54243316648
18,9.248234654,0.22540389167560002,2.03303783896,9.43863250734
19,9.748234654,0.2770888599306,2.14822832582,9.49625169746
20,10.248234649999999,0.27369105494311996,2.04705977918,9.4963473131
21,10.748234649999999,0.427023129452,2.10922531602,9.4225049401
22,11.248234649999999,0.41577686251,2.1609581089,9.40278795238
23,11.748234649999999,0.468897521784,2.0699830222,9.5175478172
24,12.248234649999999,0.5090969505996,1.8444833946,9.519797058
25,12.74803465,0.545180720092,1.69368771788,9.52783693312
26,13.248234649999999,0.6921000194540001,1.6110874795399999,9.54970727926
27,13.748234649999999,0.412809762066,1.6332450246199999,9.55712501514
28,14.248234649999999,0.60117275834,1.67425800076,9.50835935586
29,14.74803465,0.33418160914600004,1.58983922004,9.61421777726
30,15.248234649999999,0.432000201936,1.53643141986,9.5379823685
31,15.748234649999999,0.64194645852,1.145587761428,9.59110319144
32,16.24823465,0.660084059272,1.1040005123980001,9.62163545598
33,16.74823465,0.5552784217428,1.0522198332300001,9.50333435068
34,17.24803465,0.40725841507280003,1.2831750727279998,9.48610610968
35,17.74823465,0.529100937838,1.3340943336000002,9.46198648452
36,18.24823465,0.33341590616719996,1.2945649028,9.57904325488
