Time (s),X,Y,Z,pca1,pca2,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,temp_X_exp_avg,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,temp_Y_exp_avg,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,temp_Z_exp_avg,Z_lag1,Z_lag2,X_fft,temp_X_highest_freq,temp_X_power_spectrum_entropy,temp_X_spectral_energy,Y_fft,temp_Y_highest_freq,temp_Y_power_spectrum_entropy,temp_Y_spectral_energy,Z_fft,temp_Z_highest_freq,temp_Z_power_spectrum_entropy,temp_Z_spectral_energy
10.24626074,-0.6835315506485834,1.3545624171021933,9.854458372657906,-0.21346951843698436,1.070560588607587,,,,,,,,,-0.6835315506485834,,,,,,,,,,,1.3545624171021933,,,,,,,,,,,9.854458372657906,,,195.72484235353977,,,,777.429135679692,,,,24199.921517925322,,,
10.74646074,0.4279218460807928,0.826153910970392,9.609404681721124,0.6149120099527554,0.17427414997412027,,,,,,,,,-0.48144911487960584,-0.6835315506485834,,,,,,,,,,1.2584881432600474,1.3545624171021933,,,,,,,,,,9.809903156123944,9.854458372657906,,999.6047540283511,,,,637.5265546837524,,,,397.92021471237615,,,
11.24646074,-0.1827504348536321,0.6960322374454881,9.282609548807802,0.09748884961860327,0.42070525931409963,,,,,,,,,-0.4271402639657924,0.4279218460807928,-0.6835315506485834,,,,,,,,,1.1562234331119456,0.826153910970392,1.3545624171021933,,,,,,,,,9.714031591157372,9.609404681721124,9.854458372657906,960.8317227473394,,,,732.01623308094,,,,285.3686630546052,,,
11.74646074,-0.1793225176339623,0.2468982040784078,9.64398430667024,-0.16402870663138502,-0.05464368314734713,,,,,,,,,-0.3820824919054596,-0.1827504348536321,0.4279218460807928,,,,,,,,,0.9908915732876659,0.6960322374454881,0.826153910970392,,,,,,,,,9.70129572125062,9.282609548807802,9.609404681721124,1400.616803397425,,,,452.96365666092083,,,,326.6513527381248,,,
12.24626074,0.0089645800359284,0.3839781833445325,9.692144066258397,0.046728432941470555,-0.03461840106804237,,,,,,,,,-0.3109830242797527,-0.1793225176339623,-0.1827504348536321,,,,,,,,,0.8805436842070961,0.2468982040784078,0.6960322374454881,,,,,,,,,9.699631783979306,9.64398430667024,9.282609548807802,1229.2634593170433,,,,520.7263843680851,,,,237.206887567231,,,
12.74646074,-0.300187485508034,0.3784931882382214,9.84274390389517,-0.264165614265095,0.06378816763836204,,,,,,,,,-0.3090201990485311,0.0089645800359284,-0.1793225176339623,,,,,,,,,0.7892617758491188,0.3839781833445325,0.2468982040784078,,,,,,,,,9.725652169418554,9.692144066258397,9.64398430667024,657.6408442811062,,,,384.11179436608063,,,,224.57307851850547,,,
13.24646074,0.368289999952501,0.7773824886493841,9.669262875069576,0.528596828276823,0.14479488412436092,,,,,,,,,-0.18587289013925254,-0.300187485508034,0.0089645800359284,,,,,,,,,0.787101905449167,0.3784931882382214,0.3839781833445325,,,,,,,,,9.715399570446012,9.84274390389517,9.692144066258397,590.0838437559973,,,,441.65346298317525,,,,303.48879181499086,,,
13.74646074,-0.8904663106666747,0.6862726861902979,9.75079817169948,-0.6417005319670182,0.6178891101098254,,,,,,,,,-0.313980784780602,0.368289999952501,-0.300187485508034,,,,,,,,,0.7687693201293726,0.7773824886493841,0.3784931882382214,,,,,,,,,9.721835679764823,9.669262875069576,9.84274390389517,435.80998779817793,,,,79.53456440312114,,,,245.9270112446513,,,
14.24626074,0.0577966078085356,1.0155519276253449,9.479774407391323,0.39342348382850534,0.5364169690846179,,,,,,,,,-0.24638489521894055,-0.8904663106666747,0.368289999952501,,,,,,,,,0.8136388851286402,0.6862726861902979,0.7773824886493841,,,,,,,,,9.677824539333276,9.75079817169948,9.669262875069576,342.3230830444029,,,,153.8549169753116,,,,126.45065962115227,,,
14.74646074,-0.8792898894069694,0.959209714701404,9.687051189703563,-0.5071627681786537,0.8622465221370668,-0.22525751548400982,0.4279218460807928,-0.8904663106666747,0.471843796324638,-0.1810364762437972,-2.2525751548400983,-0.19475938138030038,-1.0875211245742165,-0.36145853052585486,0.0577966078085356,-0.8904663106666747,0.7324534958345665,1.3545624171021933,0.2468982040784078,0.33587812874995004,0.7367073630474361,7.324534958345666,0.27396229741964306,-0.13838513198695068,0.8401063086873246,1.0155519276253449,0.6862726861902979,9.651223152387457,9.854458372657906,9.282609548807802,0.16939611198895435,9.678157032386569,96.51223152387458,-1.104969341974639,1.6203183927717697,9.679502112127873,9.479774407391323,9.75079817169948,516.5867072265343,1400.616803397425,1.9008914328471789,6788199.247460788,208.04799309065328,777.429135679692,1.9334644230434097,2438896.6778347925,143.46724298125284,24199.921517925322,0.010777941719170006,586278536.6869699
