Time (s),X,Y,Z,pca1,pca2
10.24626074,-0.6835315506485834,1.3545624171021933,9.854458372657906,-0.21346951843698436,1.070560588607587
10.74646074,0.4279218460807928,0.826153910970392,9.609404681721124,0.6149120099527554,0.17427414997412027
11.24646074,-0.1827504348536321,0.6960322374454881,9.282609548807802,0.09748884961860327,0.42070525931409963
11.74646074,-0.1793225176339623,0.2468982040784078,9.64398430667024,-0.16402870663138502,-0.05464368314734713
12.24626074,0.0089645800359284,0.3839781833445325,9.692144066258397,0.046728432941470555,-0.03461840106804237
12.74646074,-0.300187485508034,0.3784931882382214,9.84274390389517,-0.264165614265095,0.06378816763836204
13.24646074,0.368289999952501,0.7773824886493841,9.669262875069576,0.528596828276823,0.14479488412436092
13.74646074,-0.8904663106666747,0.6862726861902979,9.75079817169948,-0.6417005319670182,0.6178891101098254
14.24626074,0.0577966078085356,1.0155519276253449,9.479774407391323,0.39342348382850534,0.5364169690846179
14.74646074,-0.8792898894069694,0.959209714701404,9.687051189703563,-0.5071627681786537,0.8622465221370668
15.24646074,0.2685977394487694,0.1566472638257018,9.77632987267342,0.16563289236027767,-0.36787278601192064
15.74646074,-0.0434382410558515,0.3409115069433857,9.303958590275403,0.07296692671715421,0.04816072279403483
16.24646074,-0.429914760922396,0.4124725507213985,9.64404398250924,-0.3193131902829798,0.20082618713035671
16.74646074,-0.237644854496747,0.6673891707554346,9.252266737383504,0.044379562184855725,0.42858697422062475
17.24626074,-0.8575536822866726,0.4288495449782739,9.681687778147763,-0.7001533517134155,0.39961856275785856
17.74646074,-0.1973837234634501,0.994112219769836,9.458315554968252,0.16378614521049117,0.6391641256564626
18.24626074,-0.1007567524883626,1.3439877783347367,9.659902820541266,0.34346256096528793,0.8450865971991368
18.74646074,-0.2540351103531413,1.3363661965182916,9.625640536665529,0.2125970520673668,0.9165824646085672
19.24626074,-1.0359729218340257,1.1759644527634838,9.356851408570163,-0.4821287938031489,1.2004845168554747
19.74646074,0.2152092692879563,0.8011795166558237,9.881193348337687,0.3534861523179811,0.18229837584111053
20.24646074,-0.2253819402281155,0.6943461342916563,9.8304926605242,-0.06794135498835496,0.30329600711893145
