Time (s),X,Y,Z,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2,pca1,pca2,pca3,X_fft,X_dominant_freq,X_spectral_energy,X_spectral_entropy,Y_fft,Y_dominant_freq,Y_spectral_energy,Y_spectral_entropy,Z_fft,Z_dominant_freq,Z_spectral_energy,Z_spectral_entropy
10.24892391,-0.8710436606120973,1.4886572810598215,9.809856772054976,,,,,,,,,,,,,,,,,,,,,,,,,1.401879672969056,0.3549101742321781,0.3591551140353104,241.70883845193794,0,424867.35646386317,-37176.444002972385,64.51463764242666,5,384757.89704617776,-32622.664612907527,6145.291537228577,0,37876650.705850445,-71070.86534684061
10.74892391,0.1839637851227056,1.3813740642382055,9.304894148198033,,,,,,,-0.8710436606120973,,,,,,,,1.4886572810598215,,,,,,,,9.809856772054976,,0.7109481947713228,1.2365906638339106,0.005897619633422835,145.23816318933888,0,424867.35646386317,-37176.444002972385,168.48459443600618,5,384757.89704617776,-32622.664612907527,12.254466255198823,0,37876650.705850445,-71070.86534684061
11.24892391,-0.0551444822318644,0.5755675791425646,9.844577233628486,,,,,,,0.1839637851227056,-0.8710436606120973,,,,,,,1.3813740642382055,1.4886572810598215,,,,,,,9.304894148198033,9.809856772054976,0.18260287588698015,0.47241298239207197,0.3728286524425979,86.24400566070753,0,424867.35646386317,-37176.444002972385,61.55239515670159,5,384757.89704617776,-32622.664612907527,17.605335035951672,0,37876650.705850445,-71070.86534684061
11.74892391,-0.1228074392786261,-0.5920941215552196,8.479964074399755,,,,,,,-0.0551444822318644,0.1839637851227056,,,,,,,0.5755675791425646,1.3813740642382055,,,,,,,9.844577233628486,9.304894148198033,-0.6665336126937353,0.039187508480325484,-1.150806510543518,78.66463736449928,0,424867.35646386317,-37176.444002972385,87.00527011103755,5,384757.89704617776,-32622.664612907527,20.979718198604477,0,37876650.705850445,-71070.86534684061
12.24892391,-0.3296437188227593,-0.0528925455150929,9.227300512839124,,,,,,,-0.1228074392786261,-0.0551444822318644,,,,,,,-0.5920941215552196,0.5755675791425646,,,,,,,8.479964074399755,9.844577233628486,-0.13812803639105503,0.025750578467810037,-0.3680943449276217,114.5846464881041,0,424867.35646386317,-37176.444002972385,50.255419084803336,5,384757.89704617776,-32622.664612907527,8.587316138262816,0,37876650.705850445,-71070.86534684061
12.74892391,-1.206753704082859,-0.6774895382636511,9.586620252092535,,,,,,,-0.3296437188227593,-0.1228074392786261,,,,,,,-0.0528925455150929,-0.5920941215552196,,,,,,,9.227300512839124,8.479964074399755,-0.13652131400342998,-1.1025860533645462,-0.24396591015525715,20.315005746376386,0,424867.35646386317,-37176.444002972385,169.3352654297655,5,384757.89704617776,-32622.664612907527,9.389995850417149,0,37876650.705850445,-71070.86534684061
13.24892391,0.0519960788601841,0.1266340688007373,9.374113132347212,,,,,,,-1.206753704082859,-0.3296437188227593,,,,,,,-0.6774895382636511,-0.0528925455150929,,,,,,,9.586620252092535,9.227300512839124,-0.2246258304660922,0.3999820370870215,-0.14027504664518986,51.60486011181736,0,424867.35646386317,-37176.444002972385,11.349558597897138,5,384757.89704617776,-32622.664612907527,9.23025037387578,0,37876650.705850445,-71070.86534684061
13.74872391,0.0797704140702826,-0.7443725545267453,10.240653438814997,,,,,,,0.0519960788601841,-1.206753704082859,,,,,,,0.1266340688007373,-0.6774895382636511,,,,,,,9.374113132347212,9.586620252092535,-0.97563248728964,-0.2588637904917688,0.5754254711684581,42.893462833610194,0,424867.35646386317,-37176.444002972385,56.226215320746576,5,384757.89704617776,-32622.664612907527,9.527943055026299,0,37876650.705850445,-71070.86534684061
14.24892391,0.6099445758747184,-0.1413924301055643,8.904452502637811,,,,,,,0.0797704140702826,0.0519960788601841,,,,,,,-0.7443725545267453,0.1266340688007373,,,,,,,10.240653438814997,9.374113132347212,-0.7525969562137309,0.7882261807328181,-0.5576942745651454,27.662866093233824,0,424867.35646386317,-37176.444002972385,36.35538866885396,5,384757.89704617776,-32622.664612907527,11.687574324284958,0,37876650.705850445,-71070.86534684061
14.74892391,-0.2505619061158574,-0.0892142822116568,10.314711721872586,-0.1910280057216173,0.5222350868656744,-0.08897596075524525,-1.9102800572161729,-0.742683058522697,0.7053303010883474,0.6099445758747184,0.0797704140702826,0.12747775210633988,0.7960674113348962,-0.07105341386337485,1.274777521063399,0.8234582622829121,-0.4158462376311393,-0.1413924301055643,-0.7443725545267453,9.508714378888552,0.5732209170476972,9.480366692219874,95.08714378888551,-0.2663377817477567,-0.31301589518702955,8.904452502637811,10.240653438814997,-0.2553094779328763,-0.1618188456963514,0.7001390378432912,39.785448883474096,0,424867.35646386317,-37176.444002972385,92.12957048170058,5,384757.89704617776,-32622.664612907527,9.22917599396234,0,37876650.705850445,-71070.86534684061
