X,Y,Z,X,Y,Z,X,Y,Z,label
0.0120646171508091,-0.550455008576387,9.800024085445443,-0.0008165393566975,-0.0006048798089158,-0.0010032178037073,-0.0070274404231522,0.0101273523390159,0.0044816573659226,0
0.0205182289693853,-0.5450730393832073,9.797954009976356,-2.2190534888555654e-05,0.0003817543106154,-0.0012392719921691,0.0004145519310552,0.0156430539183081,0.005914819219576,0
0.0356904164627935,-0.493657171362374,9.779238304328578,0.0019613258860062,-0.0002641153253779,-0.0001472027423088,0.0085699118677134,0.0632277937664685,-0.0208714817379048,0
0.1320718171208106,-0.0615410542861324,9.886638425586758,0.0053988685129836,-0.0001798640586944,-0.0066322881861097,0.1090611255295153,0.475696438014072,0.0933811020883752,0
0.7205174788006756,0.6832805364560266,9.873849403944904,0.0086205055621538,-0.0027084804975356,-0.0797957020510913,0.6506300129358361,1.088782160299115,0.0739527382917361,0
1.2903216121683898,0.8139951423245414,9.936082659131149,0.0313910595864686,0.0120849825050554,-0.2644556723183864,1.1908585386627977,1.0404318314068255,0.1272933491636098,0
2.1106606601202644,0.6737196354793386,9.813971307121552,-0.0052589861086039,-0.0123931760440745,-0.4810041527702053,1.880366252064752,0.7862504188216463,0.0103641508275439,0
2.7582746283862747,0.3257251960949442,9.744512646054806,-0.0187919648434307,0.0212076890508767,-0.6598891157375235,2.5946558164869,0.4765133849742308,-0.0630206063478513,0
3.100055433223833,-0.8926243980668319,9.666289983936595,-0.0281668116757477,0.0366038190857706,-0.7867593048310678,3.017603920724372,-0.6673956219274311,-0.1359806820544914,0
2.914273562277064,-0.461345680378428,9.777274444056776,-0.0168942475837063,0.0409091525168505,-0.7701861094854313,2.91081059277125,-0.1613746253185769,-0.0306125770458599,0
2.494864365182598,0.2631510078043779,9.758138767425631,-0.0107193033414565,0.0435989428890436,-0.652059093533913,2.5570406174248097,0.6422394517511587,-0.0496728868661827,0
2.8607474604845,0.1092758073207963,9.817755389086766,-0.0199519680193045,0.0185230190313896,-0.5099648934768263,2.946721062806085,0.5771036437153796,0.0265539494073044,0
3.165679494822395,-1.349452448234952,9.62313932353677,-0.0267582497803863,0.0176054195607117,-0.5061810418556724,3.232157783673299,-0.7981822444308111,-0.1754283061192637,0
3.731823565347195,-0.8215736230005966,9.727974558539168,-0.0025517107034024,0.0263319617993215,-0.5527409591628265,3.726063548261591,-0.128962711414781,-0.0575836823479344,0
2.968281232678016,0.2060196762191143,9.766919474908356,-0.0114763688582836,0.0477333673541441,-0.5175691796380911,2.945778435313353,0.8772887486678697,-0.0194608553769696,0
2.1767717354972764,0.6004473439258835,9.983191995337185,-0.0107278296460316,0.0216609161262877,-0.3180003702434806,2.1988492602275644,1.3005447277768951,0.1979847652975351,0
1.6250946095141912,0.5702047934271817,10.23089669746788,0.0557687260596558,-0.0374854700106528,-0.2172942638280918,1.4534038662603797,1.0955642219420378,0.4223814580294423,0
0.7806058329514609,0.7891999311984599,9.611660361960968,-0.0268517610653403,0.0277087493677602,-0.0853094944528642,0.6095378206304197,1.2372641181272592,-0.1757143123188184,0
0.7424180745977575,0.760186600907426,9.75717168476963,-0.0088884710643254,-0.0074164020413305,-0.0460220728810144,0.5958446820221311,1.3205855397165474,-0.0462277725807489,0
0.8056223710031601,0.7257909312028227,10.032758033199556,0.0295853577578748,0.0397818581935956,-0.0489903894990523,0.6584594645265766,1.1702832453381349,0.239777676426601,0
0.2339630669144733,0.8090539802660695,9.704688916325589,-0.0069169181150829,0.0076083694291409,-0.0186773040516663,0.206929196797966,1.1981579489902194,-0.0982760338439573,0
0.4210018702577456,1.3218419920400892,9.32408150940618,-0.0398810330804034,0.0148470366888922,-0.0216010930060449,0.407007296556264,1.784799249140979,-0.4797407609436989,0
0.0540806863094768,1.4246353628465007,10.588868746148323,0.0315059248842559,-0.0026234565533529,0.0039104239576731,0.0946934288572698,1.961652807148147,0.8141250560743516,0
-0.2387410899906679,-0.8370005288909159,9.793939905129944,-0.0134448946120664,0.017624037704753,0.0036141599743952,-0.1262851324858663,-0.4147244007221496,-0.0051149529912577,0
-0.2807957804246809,-1.5237987062027183,9.621935771220814,-0.0129105568436023,0.0055192444489526,-0.0032472226152555,-0.1440897588235704,-1.1154851285246492,-0.1725891653654992,0
-0.4437466860605654,-2.8929937796958285,9.587451690047368,-0.010681020527649,-0.0014600319773466,-0.0054181090292271,-0.2803706423495997,-2.378690660777072,-0.2097673446616187,0
-0.805467069182921,-3.6545327463633615,9.708191973392926,0.0064017214523105,0.012692024940079,0.0049504552817774,-0.6353692915482579,-3.008924039219567,-0.0745698200404657,0
-1.4667181851382054,-3.7566962190583824,9.521157513890383,-0.0047450470261196,-0.0039794118396164,0.061381065843937,-1.188118034386138,-3.01745382086454,-0.2682467831926904,0
-1.3823931037496024,-1.8674697935104247,9.722524213400042,0.0062339009142183,-0.0030656530995612,0.099233435896816,-1.06717865010934,-1.010700264874587,-0.0452633512850894,0
-2.90371294042204,-0.4065948148496442,9.765664563324563,0.0052665034196924,-0.0090961208489384,0.2378292924616111,-2.3894481616616137,0.3562366502539332,0.0045787505481314,0
-4.811056265826588,0.1113306290694291,9.741812192671665,-0.0215927301613341,-0.066361208264447,0.4497948251570003,-4.293059645776265,0.7730380127428125,-0.0390703538476042,0
-5.823240745203569,-0.1085478901264859,9.731545370668988,0.0055096679334014,-0.0246945072230472,0.5630580540212967,-5.375431529496419,0.4128124997866464,-0.0457183095714195,0
-6.035947979672631,0.087175595526809,9.88571265920712,0.0283718583043524,-0.0537723493277176,0.6689467797657335,-5.600293531404037,0.4784694096894196,0.0941471732341594,0
-3.7998947994652807,1.361641030395127,9.87484588860496,-0.0122703190183794,-0.0290693395138147,0.5069941654489228,-3.4677167116832748,1.5652403191261055,0.0638885228098607,0
-2.637960167414559,1.6067565539557562,9.879693128731958,-0.0045681256326608,-0.0022755499752661,0.2927906914336902,-2.33479382903722,1.7796108658777203,0.082685324321784,0
-0.7700251898599062,1.801912859310498,9.93660481563325,0.0022461414966236,-0.0191578692035624,0.1087726895914095,-0.4998856840150204,1.8798108340109565,0.1300022153006512,0
-0.0920954698667587,1.7248571664453292,9.86254347493688,-0.0068138867617818,-0.0188200947240482,0.0219456818126607,0.0976359524125626,1.6354009886651104,0.0521427011576815,0
0.2628232586107225,1.79021690945343,9.957961111754964,0.0051502473423431,-0.0116148335336621,-0.0095034852874649,0.3050669998692057,1.5509139865119612,0.1495190999204697,0
0.394374244034545,1.7694650447438909,9.925974107033118,0.0041785505513694,-0.0122565607130601,-0.0131194231499395,0.377564333430949,1.4498324940102552,0.1172296518594298,0
0.3259254041952573,-0.258448265202676,9.827462158741485,-0.0229965551655698,-0.0007662895821601,-0.0122746090226169,0.259413515869733,-0.5087070421404298,0.0286065836458076,0
0.1419910354813029,0.3306078333793424,9.85217175558536,0.0117829180157936,-0.000465618063476,0.002001528770977,0.0730560799713752,0.128184474298002,0.0487589403608153,0
0.1273669457671165,0.8146696858130222,9.948353004106702,0.004811557243178,-0.0134468994932443,0.0021525585667094,0.0199028726041724,0.5448917447954091,0.1383216368593404,0
0.2718798238255204,0.8963057046171177,9.842176693621768,-0.0021558187332879,-0.0017689120886495,0.0014934205337323,0.1064795419820519,0.5738886728727974,0.0378316610282913,0
0.4783174772459668,0.996857431416753,9.809232607196286,-0.0028152088804612,0.0018665856857844,-0.009406408274647,0.3005738224216608,0.6490597648824971,0.0051654232952678,0
0.53597444998156,0.9608621691996888,9.82906407597875,-0.0015041590373219,-0.00091335461713,-0.0131112636279106,0.3492181575870901,0.5974553674452283,0.0432276175251768,0
0.7548316945442661,0.9499887464506108,10.006018533497905,0.0065490036002401,-0.0123446021292727,-0.0212696325800773,0.5235384141164495,0.5518576519068961,0.196682171009671,0
0.6973337108035674,0.9844985322124584,9.848755913861714,0.0012045542329874,0.0168210636313536,-0.0200018674506375,0.4240451468041925,0.5549350180707393,0.0488386694468356,0
0.1207708313010042,1.0066099780677362,9.976107331827976,0.0039487696903847,0.0131735296698719,0.0021686064134072,-0.0347108616509498,0.5559793345287294,0.168262351982784,0
-0.0089256759375353,0.4459812419080565,9.56436455791876,-0.0192475636894055,0.016088035021912,0.0078723525265215,-0.1177394397585765,-0.0273188546016623,-0.2418023537662161,0
-0.4643306602293128,-0.9784358313296972,9.76721748570602,-0.0107657944224346,0.0012935620815094,0.0237039265834856,-0.522394010526571,-1.2944469748935417,-0.0174489904735525,0
-0.2368820591117639,-1.1397057823827157,9.986860053662689,0.007103425833867,0.0123717462492436,0.019151830661368,-0.2536975280691792,-1.4205886341805598,0.1485355675841565,0
0.3412417517388433,-1.1296533945405074,9.855849996201288,0.010155962885513,-0.0171052470421118,-0.0140665362562589,0.3033488786003101,-1.382924943170287,0.0687312085602851,0
0.0863247601422296,-1.0774452691792324,9.475407104603544,-0.0173834353765468,-0.0112060964860102,-0.0043465134853925,0.0475729075391946,-1.2819426684701738,-0.3162840657302895,0
0.1940512639114119,-1.1043755172416696,9.92882842211161,0.0131754319929759,-0.0059332860524283,0.0006474001075424,0.0673080404045637,-1.3304207252867863,0.1185319527194612,0
0.329640634573267,-1.1309412601360491,10.120293203280813,0.0080293329297947,-0.0045602591504515,-0.0056376579721468,0.1678155159869148,-1.3548891935718803,0.3107779505918462,0
0.222951390198564,-1.1225989501549511,10.099917237436692,0.0259640607820192,0.009653447967291,-0.0022018054658711,0.1018484029804514,-1.3669121399102488,0.2780937630394774,0
0.248567690198595,-1.0436179515918789,8.918442123873524,-0.0398758284911403,0.0151250601991256,-0.0071792055226758,0.1958422052024594,-1.3263017434577702,-0.8662980539204074,0
0.3587121740762097,-1.0718322513671656,9.844646146875483,-0.0044484410018103,-0.0350383853619262,-0.0145284730488225,0.2388835635242109,-1.22256143779877,0.0347415898282118,0
0.4690556169840352,-1.128692696202132,9.796647803729307,0.0052624326824685,0.0220652119172629,-0.0086955151880815,0.2621795733615736,-1.308367203437612,-0.0404534248098147,0
0.3239346357560865,-2.226990365661335,9.910250602452466,-2.109072818814034e-06,-0.0097487753666753,-0.0105666765420874,0.1698081885795998,-2.297783262243824,0.1056935252053544,0
0.313879948166191,-3.4874184686257674,9.010706122195357,-0.0316986804454549,0.0066260882245,-0.0135230795176084,0.2175443398000509,-3.421917018175774,-0.7818366857564838,0
0.4706282605582882,-3.638380255678878,10.11785372298388,0.0330552841125836,0.0176368197741413,-0.012536505321539,0.3452123871081375,-3.5724278190763976,0.3137795407912473,0
0.8688963818923463,-2.418051778415188,9.441562253351218,-0.0059589004987421,0.0008450253995977,-0.0481535503385365,0.8153669776488032,-2.2100881909251924,-0.3717927040641555,0
1.4528412193686844,-1.0525973277250569,9.711751430491816,0.001293184369514,0.0130606276202075,-0.0872324617505919,1.369981106799179,-0.7768542976331514,-0.1064804326991018,0
1.84998863440272,-0.6893605754377843,9.87180113452776,0.0118756021368312,0.0181996960568466,-0.1220285573482125,1.7810240092136354,-0.3170873641812632,0.0845012974130485,0
2.260392676067033,0.0455724868094176,9.779312299072616,-0.0001733919672353,0.0080318921756673,-0.1562449353022615,2.077424706701821,0.3517015410156318,-0.0336787763288641,0
2.395415705177828,0.05129878636414,10.23530807225794,0.0162782801498711,0.0267603569105703,-0.1630454918741197,2.208695268859846,0.2666950195747163,0.429822826881056,0
2.2390948857986177,0.17705967435365,9.95028562049186,0.0174043907432848,0.0038896613197411,-0.1557765823149813,2.0635169687870305,0.311379264536251,0.1553171193341702,0
1.7039145031249407,0.3846788635998462,9.908663101330884,0.0019078674940062,0.0072871766159303,-0.1251046812623783,1.5032384366966676,0.3805407762693614,0.09882463995896,0
1.0327799927526915,-0.0070627663363555,9.825006884724418,-0.0084770843298547,-0.0180200102294964,-0.0771351342366026,0.747738761000904,-0.0218494018633501,0.0237953311246272,0
0.3791985466103415,-0.282383580237997,10.182735581298427,0.0193759805850059,0.0117891963683271,-0.0267900698383821,0.0832911733494636,-0.2554441017989289,0.3636416136532378,0
0.4452248924281138,-0.2504721476797787,9.53558871113541,-0.0093755006637069,-0.0100933386889377,-0.0241224841184037,0.1180183137538841,-0.3138631303259395,-0.2553833670646405,0
0.2847068292938768,-0.1638206487574927,9.400950085256705,-0.029900124255079,0.0189388507081246,-0.0197248385780955,-0.0070413176911534,-0.1089431835444458,-0.3895602589302087,0
-0.1710391191866052,-0.2572319154521824,10.280387120242448,0.0251526221114021,-0.0224211618173661,3.538615296478087e-05,-0.4203320921919581,-0.2258591833295196,0.4674792280703577,0
-0.0865434991489273,-0.2342826946298913,10.727831128111031,0.0589495354051437,-0.025156695775076,0.0124105029195359,-0.4963267916654695,-0.3954530374413362,0.933949833689299,0
0.0726416115097854,0.2778146877623049,7.594120518406877,-0.1077648088974706,0.0402049491750762,0.0014215395264117,-0.2127350975484175,0.12857630676582,-2.246213549193646,0
-0.0265210867213363,0.0482036807040545,11.087967143062686,0.0523021855680001,0.0137595542692876,0.0010838207272749,-0.294017259835241,0.2021886621658377,1.2908241051033755,0
0.0469066611858991,0.1609296692531942,10.395418427184058,0.0335505652149448,-0.0150949843613565,-0.0054951940762057,-0.2049954978141368,0.1733401767281897,0.6183305607924003,0
