Time (s),X,Y,Z,pca1,pca2,pca3,temp_X_mean,temp_X_max,temp_X_min,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_max,temp_Y_min,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_max,temp_Z_min,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.249407382040816,0.572560827091674,-0.1435992437604997,0.1128049525635039,0.24845160354578089,-0.242266175597108,0.8032454948977952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.74566256,-0.0854632130591269,0.2981062121840807,-0.1328578384786992,-0.37611146699080666,0.24559810860773568,0.5575648785491666,,,,,,,,,0.572560827091674,,,,,,,,,,-0.1435992437604997,,,,,,,,,,0.1128049525635039,
11.2469303682,-0.4083122545003537,0.5825050210791172,0.8781273269351751,0.21893257689945372,1.1681041514921098,0.5116260342026654,,,,,,,,,-0.0854632130591269,0.572560827091674,,,,,,,,,0.2981062121840807,-0.1435992437604997,,,,,,,,,-0.1328578384786992,0.1128049525635039
11.74819825,1.0360745839768546,0.1586262872080986,-0.2666084572065121,-0.04723473116946345,-0.5095094358641218,1.3429587902768294,,,,,,,,,-0.4083122545003537,-0.0854632130591269,,,,,,,,,0.5825050210791172,0.2981062121840807,,,,,,,,,0.8781273269351751,-0.1328578384786992
12.24946611,-0.1129693211419229,0.4035667881717606,-0.2261961435210283,-0.5104394526217071,0.2741634198453861,0.5991650411441771,,,,,,,,,1.0360745839768546,-0.4083122545003537,,,,,,,,,0.1586262872080986,0.5825050210791172,,,,,,,,,-0.2666084572065121,0.8781273269351751
12.75073405,-0.2556446810476643,0.4139159993494418,0.9013506780912186,0.36622679123265334,0.9938799969266493,0.526435783036935,,,,,,,,,-0.1129693211419229,1.0360745839768546,,,,,,,,,0.4035667881717606,0.1586262872080986,,,,,,,,,-0.2261961435210283,-0.2666084572065121
13.25200232,0.713687393556619,0.5035370778768051,-0.2866339531258057,-0.32929243454315377,-0.1322225026014594,1.3055957535909073,,,,,,,,,-0.2556446810476643,-0.1129693211419229,,,,,,,,,0.4139159993494418,0.4035667881717606,,,,,,,,,0.9013506780912186,-0.2261961435210283
13.753270829999998,-0.1360086410609073,0.2751174366052684,0.1593827697331796,-0.1417001068847869,0.4230041862280291,0.5121083602138023,,,,,,,,,0.713687393556619,-0.2556446810476643,,,,,,,,,0.5035370778768051,0.4139159993494418,,,,,,,,,-0.2866339531258057,0.9013506780912186
14.249526225510204,0.461054210221191,0.473668987156955,0.5544827125137142,0.2929293256563899,0.457864501576223,1.113683580926498,,,,,,,,,-0.1360086410609073,0.713687393556619,,,,,,,,,0.2751174366052684,0.5035370778768051,,,,,,,,,0.1593827697331796,-0.2866339531258057
14.74578165,-0.3015657274305671,0.8287065609448017,0.3235301584292802,-0.31489826348821764,0.9542021111665392,0.7326658260592479,0.14834131766057965,1.0360745839768546,-0.4083122545003537,0.5016334458930715,-0.09921626710052489,1.4834131766057965,0.6646986800183325,-1.0890550411733346,0.461054210221191,-0.1360086410609073,0.3794151126815829,0.8287065609448017,-0.1435992437604997,0.2601181037563713,0.4087413937606012,3.7941511268158292,-0.4231856470262473,1.3878889352007957,0.473668987156955,0.2751174366052684,0.20173822059340263,0.9013506780912186,-0.2866339531258057,0.4532430314904635,0.13609386114834177,2.0173822059340263,0.5396298346822401,-1.1549635960093982,0.5544827125137142,0.1593827697331796
15.2470499224,0.4522936452022674,-0.5592003551570514,-0.2577577540279386,0.09282402528605467,-0.6521338680129242,0.4395234444955816,0.136314599471639,1.0360745839768546,-0.4083122545003537,0.49167552896861455,-0.09921626710052489,1.36314599471639,0.7412617090683091,-0.799795474206653,-0.3015657274305671,0.461054210221191,0.33785500154192777,0.8287065609448017,-0.5592003551570514,0.36501680359468086,0.4087413937606012,3.3785500154192776,-1.6770768457006617,4.406815335445571,0.8287065609448017,0.473668987156955,0.1646819499342584,0.9013506780912186,-0.2866339531258057,0.4759036974163633,0.013262465627240205,1.6468194993425838,0.6346998725488343,-1.290984043310308,0.3235301584292802,0.5544827125137142
15.7483181208,0.7724324903044306,0.5253728183499989,-0.0595709119415272,-0.1325051330191577,-0.020855211552846906,1.371607078900836,0.22210416980799472,1.0360745839768546,-0.4083122545003537,0.5225541440527973,0.16966216203017226,2.2210416980799472,0.2568330241791768,-1.6772229515420445,0.4522936452022674,-0.3015657274305671,0.36058166215851956,0.8287065609448017,-0.5592003551570514,0.36931668983190113,0.44379249325319836,3.6058166215851957,-1.8319127727021098,4.6849633722625965,-0.5592003551570514,0.8287065609448017,0.17201064258797558,0.9013506780912186,-0.2866339531258057,0.47135517228302193,0.04990592889582621,1.7201064258797558,0.6149194209753849,-1.2580244661609943,-0.2577577540279386,0.3235301584292802
