Time (s),X,Y,Z,temp_X_mean,temp_X_std,temp_X_median,temp_X_sum,temp_X_skew,temp_X_kurt,X_lag1,X_lag2,temp_Y_mean,temp_Y_std,temp_Y_median,temp_Y_sum,temp_Y_skew,temp_Y_kurt,Y_lag1,Y_lag2,temp_Z_mean,temp_Z_std,temp_Z_median,temp_Z_sum,temp_Z_skew,temp_Z_kurt,Z_lag1,Z_lag2
10.2519140652,-3.9375436182751113,5.148173660708471,-6.799882786570818,,,,,,,,,,,,,,,,,,,,,,,,
10.75318192,-3.976310356948752,6.088495292434601,-7.055854375196032,,,,,,,-3.9375436182751113,,,,,,,,5.148173660708471,,,,,,,,-6.799882786570818,
11.249437038163263,-5.231422598373039,5.551432899078779,-6.023045671804214,,,,,,,-3.976310356948752,-3.9375436182751113,,,,,,,6.088495292434601,5.148173660708471,,,,,,,-7.055854375196032,-6.799882786570818
11.74569225,-3.4807167346889,5.3113709490449095,-7.250161479208236,,,,,,,-5.231422598373039,-3.976310356948752,,,,,,,5.551432899078779,6.088495292434601,,,,,,,-6.023045671804214,-7.055854375196032
12.24696011,-4.402064547049427,5.815455106347668,-7.173713224403258,,,,,,,-3.4807167346889,-5.231422598373039,,,,,,,5.3113709490449095,5.551432899078779,,,,,,,-7.250161479208236,-6.023045671804214
12.74822805,-4.947907203327256,5.313060003611264,-6.18578889973051,,,,,,,-4.402064547049427,-3.4807167346889,,,,,,,5.815455106347668,5.3113709490449095,,,,,,,-7.173713224403258,-7.250161479208236
13.24949632,-3.662284778847247,6.195742256076562,-6.916468715331039,,,,,,,-4.947907203327256,-4.402064547049427,,,,,,,5.313060003611264,5.815455106347668,,,,,,,-6.18578889973051,-7.173713224403258
13.75076483,-4.34213375404016,6.112676302181148,-6.531257785110672,,,,,,,-3.662284778847247,-4.947907203327256,,,,,,,6.195742256076562,5.313060003611264,,,,,,,-6.916468715331039,-6.18578889973051
14.2520328968,-4.1034122970380285,5.48560664120626,-6.49127425078357,,,,,,,-4.34213375404016,-3.662284778847247,,,,,,,6.112676302181148,6.195742256076562,,,,,,,-6.531257785110672,-6.916468715331039
14.75330103,-4.826520403013347,6.454695906988707,-6.2948095853029375,-4.291031629160127,0.5704428839504836,-4.2227730255390945,-42.91031629160127,-0.3049307257158193,-0.9080748849797509,-4.1034122970380285,-4.34213375404016,5.747670901767837,0.44727141356075917,5.683444002713223,57.47670901767837,0.19521184163885016,-1.4558057029869407,5.48560664120626,6.112676302181148,-6.672225677344128,0.42969436399518546,-6.665570285840745,-66.72225677344129,0.10312775188169174,-1.4221824576263893,-6.49127425078357,-6.531257785110672
15.249556598571427,-3.9243215216574567,4.72736799528631,-7.283006530140383,-4.289709419498361,0.5713678326193286,-4.2227730255390945,-42.89709419498361,-0.30829985220867595,-0.9207587594687021,-4.826520403013347,-4.1034122970380285,5.7055903352256205,0.5232780007509795,5.683444002713223,57.05590335225621,-0.39653299549928156,-0.29827871701942044,6.454695906988707,5.48560664120626,-6.7205380517010855,0.47083274637006245,-6.723863250220855,-67.20538051701085,0.1642507448133401,-1.7171941822716512,-6.2948095853029375,-6.49127425078357
15.7458121202,-3.9482376866541737,5.42520998974459,-7.101286943135291,-4.286902152468903,0.5731449269708583,-4.2227730255390945,-42.86902152468903,-0.31714373207012486,-0.9454909302244532,-3.9243215216574567,-4.826520403013347,5.63926180495662,0.5112491224909474,5.51851977014252,56.392618049566195,-0.01689450296810804,-0.16603480894637254,4.72736799528631,6.454695906988707,-6.725081308495011,0.4746317338728854,-6.723863250220855,-67.25081308495011,0.17350957787585267,-1.7547671964538754,-7.283006530140383,-6.2948095853029375
16.247081175,-5.078890865560814,6.8031338272380575,-5.958664792238256,-4.271648979187681,0.5466317693937052,-4.2227730255390945,-42.71648979187681,-0.17614935614592017,-1.1996115677091512,-3.9482376866541737,-3.9243215216574567,5.764431897772548,0.6273922779087856,5.6505308737769635,57.644318977725476,0.11873057469665618,-0.5359111799856358,5.42520998974459,4.72736799528631,-6.718643220538415,0.48552414937473637,-6.723863250220855,-67.18643220538415,0.23879358424324934,-1.5998760638309772,-7.101286943135291,-7.283006530140383
16.7483504506,-3.710602646533643,5.2051395145196935,-7.421257569372809,-4.2946375703721555,0.5135033312176522,-4.2227730255390945,-42.94637570372156,-0.37085820528816993,-1.3529500503390592,-5.078890865560814,-3.9482376866541737,5.753808754320025,0.6367456206149373,5.6505308737769635,57.538087543200255,0.13205449565613264,-0.6699699612926386,6.8031338272380575,5.42520998974459,-6.735752829554873,0.5087928167422017,-6.723863250220855,-67.35752829554873,0.12624760454825085,-1.5205271900871427,-5.958664792238256,-7.101286943135291
17.249619255,-4.14278395403105,5.644713903924733,-7.11933159555887,-4.268709511070318,0.5140219800132729,-4.12309812553454,-42.687095110703176,-0.5542219867143697,-1.2180175288602777,-3.710602646533643,-5.078890865560814,5.736734634077733,0.637197948154844,5.565160272565496,57.367346340777324,0.23146099735740447,-0.6496878389096687,5.2051395145196935,6.8031338272380575,-6.730314666670433,0.5038583133551635,-6.723863250220855,-67.30314666670434,0.11945030977209856,-1.469228225107224,-7.421257569372809,-5.958664792238256
17.75088802,-4.328824622216168,6.433544506680089,-6.0756276295810165,-4.206801252959208,0.4572800455626848,-4.12309812553454,-42.06801252959208,-0.8435426738239574,0.08307658953275318,-4.14278395403105,-3.710602646533643,5.848783084384616,0.6527451672307722,5.878695103052941,58.487830843846154,-0.22849062545782728,-0.8467893094729126,5.644713903924733,5.2051395145196935,-6.719298539655485,0.5180896591819373,-6.723863250220855,-67.19298539655485,0.1491275105388131,-1.5068924113172761,-7.11933159555887,-7.421257569372809
18.2521574068,-4.3826092211048655,5.386963918532486,-7.063480885113325,-4.27883369718497,0.4169291015536635,-4.235804288123609,-42.7883369718497,-0.7776908013453968,0.23367578404303554,-4.328824622216168,-4.14278395403105,5.767905250630208,0.655080174506848,5.565160272565496,57.67905250630208,0.17024334972628977,-0.9076231184929152,6.433544506680089,5.644713903924733,-6.733999756633713,0.5263264940978309,-6.797369335111998,-67.33999756633713,0.21547219376881135,-1.6158303945394457,-6.0756276295810165,-7.11933159555887
18.75342688,-3.774189053376282,5.568955924125499,-7.091898277608036,-4.222039227118582,0.44508077700405696,-4.12309812553454,-42.22039227118582,-0.9178183972519498,0.08621589875933619,-4.3826092211048655,-4.328824622216168,5.713533212824642,0.645782977552155,5.5272812826658795,57.135332128246425,0.46906885537050963,-0.55687242603264,5.386963918532486,6.433544506680089,-6.790063805883449,0.5321582339471363,-7.07768958136068,-67.90063805883449,0.555230455713162,-1.456608462390626,-7.063480885113325,-6.0756276295810165
19.249683611428573,-4.63851014320189,6.276144430876809,-5.94688829027812,-4.275549011734968,0.46111155404122567,-4.235804288123609,-42.75549011734969,-0.49273749567166064,-0.8720908451687761,-3.774189053376282,-4.3826092211048655,5.792586991791698,0.6629401471059604,5.606834914025116,57.92586991791698,0.07458904942395113,-1.0472717194705758,5.568955924125499,5.386963918532486,-6.7356252098329055,0.5907401777148921,-7.07768958136068,-67.35625209832905,0.44511643102098,-1.9074775660468828,-7.091898277608036,-7.063480885113325
19.74594043,-4.763974138420344,5.27418027714439,-6.870538045491879,-4.269294385275669,0.45316335223524556,-4.235804288123609,-42.692943852756684,-0.49515626179554106,-0.7640549117479658,-4.63851014320189,-3.774189053376282,5.674535428807266,0.6365185114512678,5.497082956935044,56.74535428807266,0.5572656033230907,-0.3835123481513187,6.276144430876809,5.568955924125499,-6.793198055851798,0.5707210206307505,-7.07768958136068,-67.93198055851798,0.8075018867121353,-1.233030094106908,-5.94688829027812,-7.091898277608036
20.247209762,-4.119447858347099,5.584513978770385,-6.841922626270931,-4.288807018944633,0.44068803409547114,-4.235804288123609,-42.88807018944633,-0.4334112810850425,-0.564474107999675,-4.763974138420344,-4.63851014320189,5.7602500271556725,0.5460881216459296,5.576734951447942,57.60250027155673,1.0125896586725018,-0.3033669889695726,5.27418027714439,6.276144430876809,-6.749089665464854,0.5451308295324462,-6.967009465302603,-67.49089665464854,0.7231336102902601,-1.1946674442479015,-6.870538045491879,-5.94688829027812
20.74847901,-4.702800573619299,5.984540525705058,-6.147374467853184,-4.364263307641146,0.44049469270749847,-4.355716921660517,-43.64263307641146,0.035881756942528306,-0.7746215676410111,-4.119447858347099,-4.763974138420344,5.8161830807517205,0.5365195932686421,5.614613941347558,58.161830807517205,0.7191904215032733,-0.6338157842494277,5.584513978770385,5.27418027714439,-6.653698417936643,0.5599138770431172,-6.856230335881405,-66.53698417936643,0.2285513308744626,-1.8455878443269416,-6.841922626270931,-6.870538045491879
