"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.118958410E-1,5.720748901E-1,1.609628648E-1,8.345940113E-1
4.218958410E-1,5.299251676E-1,1.371391416E-1,7.405208349E-1
4.318958410E-1,4.529562294E-1,1.304196268E-1,6.366738081E-1
4.418958410E-1,2.263254076E-1,4.245510325E-2,4.442514181E-1
4.518958410E-1,8.399390429E-2,-4.978547990E-2,3.868301213E-1
4.618958410E-1,-6.444623321E-2,-1.762344837E-1,3.434587121E-1
4.718958410E-1,-1.939495653E-1,-3.197877109E-1,3.098611534E-1
4.818958410E-1,-2.843575478E-1,-4.395172000E-1,2.658788860E-1
4.918958410E-1,-3.509418070E-1,-4.877755344E-1,2.115119249E-1
5.018958410E-1,-4.028653204E-1,-4.859429300E-1,1.565341055E-1
5.118958410E-1,-4.199695289E-1,-3.814850450E-1,9.239330143E-2
5.218958410E-1,-4.199695289E-1,-3.814850450E-1,9.239330143E-2
5.318958410E-1,-4.199695289E-1,-3.814850450E-1,9.239330143E-2
5.418958410E-1,-4.199695289E-1,-3.814850450E-1,9.239330143E-2
5.518958410E-1,-4.199695289E-1,-3.814850450E-1,9.239330143E-2
5.618958410E-1,-6.261363626E-2,-2.116646469E-1,-2.183841541E-2
5.718958410E-1,7.635809947E-3,-2.086103261E-1,-2.306014486E-2
5.818958410E-1,7.635809947E-3,-2.086103261E-1,-2.306014486E-2
5.918958410E-1,7.635809947E-3,-2.086103261E-1,-2.306014486E-2
6.018958410E-1,7.635809947E-3,-2.086103261E-1,-2.306014486E-2
6.118958410E-1,7.635809947E-3,-2.086103261E-1,-2.306014486E-2
6.218958410E-1,-2.892444730E-1,-3.680460155E-1,1.058323234E-1
6.318958410E-1,-3.851502538E-1,-4.902189970E-1,1.479819864E-1
6.418958410E-1,-4.150826037E-1,-6.539307237E-1,2.151771188E-1
6.518958410E-1,-4.150826037E-1,-6.539307237E-1,2.151771188E-1
6.618958410E-1,-4.150826037E-1,-6.539307237E-1,2.151771188E-1
6.718958410E-1,-4.150826037E-1,-6.539307237E-1,2.151771188E-1
6.818958410E-1,-4.150826037E-1,-6.539307237E-1,2.151771188E-1
6.918958410E-1,4.725039005E-1,-4.028653204E-1,4.130973220E-1
7.018958410E-1,6.814196706E-1,-6.954695582E-1,3.104720116E-1
7.118958410E-1,8.316923976E-1,-9.202677608E-1,1.791360974E-1
7.218958410E-1,8.316923976E-1,-9.202677608E-1,1.791360974E-1
7.318958410E-1,8.316923976E-1,-9.202677608E-1,1.791360974E-1
7.418958410E-1,8.316923976E-1,-9.202677608E-1,1.791360974E-1
7.518958410E-1,-2.257145345E-1,7.327322960E-1,-9.621120058E-3
7.618958410E-1,-5.054906011E-1,7.400626540E-1,-9.621120058E-3
7.718958410E-1,-7.199041247E-1,6.325504780E-1,-3.649916872E-2
7.818958410E-1,-8.292489648E-1,4.346303046E-1,-1.067486182E-1
7.918958410E-1,-8.292489648E-1,4.346303046E-1,-1.067486182E-1
8.018958410E-1,-8.292489648E-1,4.346303046E-1,-1.067486182E-1
8.118958410E-1,-9.630283117E-1,-5.769617558E-1,-5.514581800E-1
8.218958410E-1,-9.257655740E-1,-7.742711306E-1,-6.217076182E-1
8.318958410E-1,-7.620537877E-1,-8.616247773E-1,-6.595812440E-1
8.418958410E-1,-5.122101307E-1,-8.432988524E-1,-6.937896609E-1
8.518958410E-1,-2.257145345E-1,-7.412844300E-1,-7.255546451E-1
8.618958410E-1,-2.257145345E-1,-7.412844300E-1,-7.255546451E-1
8.718958410E-1,-2.257145345E-1,-7.412844300E-1,-7.255546451E-1
8.818958410E-1,7.797688842E-1,6.688969582E-2,-7.402154207E-1
8.918958410E-1,9.062178731E-1,1.780670881E-1,-7.463240623E-1
9.018958410E-1,9.300416112E-1,2.128863782E-1,-7.402154207E-1
9.118958410E-1,8.561269641E-1,2.385426909E-1,-7.170025110E-1
9.218958410E-1,7.064651251E-1,2.477056682E-1,-6.882919073E-1
9.318958410E-1,7.064651251E-1,2.477056682E-1,-6.882919073E-1
9.418958410E-1,-3.970621154E-3,2.718348242E-2,-4.366155863E-1
9.518958410E-1,-2.128863782E-1,8.765909821E-2,-3.425424397E-1
9.618958410E-1,-3.613265157E-1,2.263254076E-1,-2.814559340E-1
9.718958410E-1,-4.456258714E-1,3.698786199E-1,-2.521344423E-1
9.818958410E-1,-4.798342884E-1,4.480693042E-1,-2.619082630E-1
9.918958410E-1,-4.834994674E-1,4.456258714E-1,-2.936732471E-1
1.001895841E0,-4.315759540E-1,3.698786199E-1,-3.877464235E-1
1.011895841E0,-3.582721949E-1,3.686569035E-1,-4.268417656E-1
1.021895841E0,-2.745837271E-1,4.462367296E-1,-4.781544209E-1
1.031895841E0,-2.568686306E-1,6.087267399E-1,-4.769326746E-1
1.041895841E0,-3.423897028E-1,8.781180978E-1,-4.720457494E-1
1.051895841E0,-4.095848203E-1,1.049771070E0,-5.471821427E-1
1.061895841E0,-4.639517963E-1,1.149342060E0,-5.862774849E-1
1.071895841E0,-5.287034512E-1,1.173165798E0,-5.294670463E-1
1.081895841E0,-5.219839811E-1,1.061988473E0,-4.854847789E-1
1.091895841E0,-4.853320718E-1,8.909462690E-1,-4.928151667E-1
1.101895841E0,-4.370737374E-1,7.993165851E-1,-5.251910090E-1
1.111895841E0,-4.236347377E-1,6.337721944E-1,-5.062541962E-1
1.121895841E0,-4.272999167E-1,4.651735425E-1,-4.897608459E-1
1.131895841E0,-3.955349326E-1,2.696968019E-1,-4.567741454E-1
1.141895841E0,-2.525925934E-1,-3.268126398E-2,-4.085158110E-1
1.151895841E0,-1.872300506E-1,-4.489856213E-2,-4.323395491E-1
1.161895841E0,-1.383608729E-1,2.351829410E-2,-4.720457494E-1
1.171895841E0,-1.017089859E-1,1.200349256E-1,-5.203040838E-1
1.181895841E0,-6.505709887E-2,1.860083193E-1,-5.667297840E-1
1.191895841E0,-2.596175298E-2,1.915061027E-1,-6.021599770E-1
1.201895841E0,3.023780696E-2,1.108719558E-1,-6.192641854E-1
1.211895841E0,2.165515572E-1,-1.127045527E-1,-5.471821427E-1
1.221895841E0,3.155116439E-1,-1.401934624E-1,-4.555523992E-1
1.231895841E0,4.077522457E-1,-9.437860548E-2,-3.352120519E-1
1.241895841E0,4.834994674E-1,4.917461425E-2,-2.222020626E-1
1.251895841E0,5.421425104E-1,2.434296161E-1,-1.446222365E-1
1.261895841E0,5.904008150E-1,3.704894781E-1,-1.128572673E-1
1.271895841E0,6.136136651E-1,3.833176494E-1,-1.214093715E-1
1.281895841E0,6.044507027E-1,1.682932526E-1,-2.124282271E-1
1.291895841E0,5.769617558E-1,1.435532235E-2,-2.832885385E-1
1.301895841E0,5.396990180E-1,-9.437860548E-2,-3.443750143E-1
1.311895841E0,5.164861679E-1,-1.548542231E-1,-3.718639314E-1
1.321895841E0,5.219839811E-1,-1.463021189E-1,-3.572031856E-1
1.331895841E0,5.604684353E-1,-5.772672221E-2,-2.869537175E-1
1.341895841E0,6.166679859E-1,5.467239767E-2,-1.672242284E-1
1.351895841E0,6.948586702E-1,1.579085439E-1,8.750637621E-2
1.361895841E0,6.814196706E-1,7.788526267E-2,1.693622619E-1
1.371895841E0,6.215549111E-1,-1.985310577E-2,1.901316643E-1
1.381895841E0,5.329795480E-1,-9.560033679E-2,1.577558219E-1
1.391895841E0,5.329795480E-1,-9.560033679E-2,1.577558219E-1
1.401895841E0,3.454440236E-1,-1.976147592E-1,7.483093534E-3
1.411895841E0,2.831358314E-1,-2.006690800E-1,-6.032289565E-2
1.421895841E0,2.831358314E-1,-2.006690800E-1,-6.032289565E-2
1.431895841E0,2.831358314E-1,-2.006690800E-1,-6.032289565E-2
1.441895841E0,2.831358314E-1,-2.006690800E-1,-6.032289565E-2
1.451895841E0,2.831358314E-1,-2.006690800E-1,-6.032289565E-2
1.461895841E0,2.910770774E-1,-7.055488229E-2,-1.531743407E-1
1.471895841E0,3.179551065E-1,2.718348242E-2,-9.392046183E-2
1.481895841E0,3.466657698E-1,1.566868126E-1,-3.512472380E-3
1.491895841E0,3.466657698E-1,1.566868126E-1,-3.512472380E-3
1.501895841E0,3.466657698E-1,1.566868126E-1,-3.512472380E-3
1.511895841E0,2.751945853E-1,4.865537882E-1,4.405862093E-1
1.521895841E0,1.878409237E-1,4.999928176E-1,4.839576185E-1
1.531895841E0,8.277218044E-2,4.682278633E-1,4.870119393E-1
1.541895841E0,-2.657261863E-2,3.888154328E-1,4.570795596E-1
1.551895841E0,-1.261435747E-1,2.782489061E-1,4.027126133E-1
1.561895841E0,-1.261435747E-1,2.782489061E-1,4.027126133E-1
1.571895841E0,-2.813032269E-1,-1.701258421E-1,1.705839932E-1
1.581895841E0,-2.849684060E-1,-2.159406990E-1,1.003345400E-1
1.591895841E0,-2.806923687E-1,-2.098320574E-1,3.802633286E-2
1.601895841E0,-2.574795187E-1,-1.853974611E-1,5.650499370E-3
1.611895841E0,-2.025016695E-1,-1.359174103E-1,-4.123337101E-3
1.621895841E0,-1.298087686E-1,-6.261363626E-2,-1.572976820E-2
1.631895841E0,-1.298087686E-1,-6.261363626E-2,-1.572976820E-2
1.641895841E0,6.750056148E-2,1.860083193E-1,-6.520981342E-2
1.651895841E0,1.359174103E-1,2.018908113E-1,-1.006399691E-1
1.661895841E0,2.031125426E-1,1.835648715E-1,-1.464548260E-1
1.671895841E0,2.648098767E-1,1.469129771E-1,-1.977674663E-1
1.681895841E0,3.161225319E-1,1.017089859E-1,-2.625191510E-1
1.691895841E0,3.503309488E-1,9.193515033E-2,-3.352120519E-1
1.701895841E0,3.503309488E-1,9.193515033E-2,-3.352120519E-1
1.711895841E0,4.083631039E-1,4.856374860E-2,-4.909825623E-1
1.721895841E0,4.114174247E-1,8.582650125E-2,-5.135845542E-1
1.731895841E0,3.814850450E-1,1.634063274E-1,-5.074759126E-1
1.741895841E0,3.283398151E-1,1.554650813E-1,-4.702131748E-1
1.751895841E0,2.654207349E-1,6.994401664E-2,-4.140135944E-1
1.761895841E0,2.079994529E-1,-6.688969582E-2,-3.303251266E-1
1.771895841E0,1.463021189E-1,-3.949240744E-1,-8.414662629E-2
1.781895841E0,1.365282834E-1,-5.061014891E-1,6.734783947E-2
1.791895841E0,1.334739476E-1,-5.311469436E-1,2.267835438E-1
1.801895841E0,1.096502244E-1,-4.938841760E-1,3.752236962E-1
1.811895841E0,4.978547990E-2,-4.584540129E-1,4.479165971E-1
1.821895841E0,-4.673115537E-2,-3.949240744E-1,4.253146052E-1
1.831895841E0,-1.524107605E-1,-2.690859437E-1,3.611738086E-1
1.841895841E0,-3.167333901E-1,-9.987638891E-2,2.732092738E-1
1.851895841E0,-3.417788446E-1,-1.475238502E-1,2.768744528E-1
1.861895841E0,-2.953531146E-1,-2.055560052E-1,3.318522871E-1
1.871895841E0,-1.841757298E-1,-1.426369250E-1,4.118755758E-1
1.881895841E0,-3.451386094E-2,1.463021189E-1,4.888445437E-1
1.891895841E0,1.139262840E-1,5.574141145E-1,5.035052896E-1
1.901895841E0,2.434296161E-1,9.752455950E-1,4.595230222E-1
1.911895841E0,3.149007857E-1,1.404072642E0,3.074176908E-1
1.921895841E0,2.373209596E-1,1.364366531E0,2.023489624E-1
1.931895841E0,1.444695145E-1,1.275180221E0,8.323032409E-2
1.941895841E0,6.627883017E-2,1.218980670E0,-2.733619884E-2
1.951895841E0,2.351829410E-2,1.210428596E0,-9.330959618E-2
1.961895841E0,-1.130099874E-2,1.285564899E0,-9.575305134E-2
1.971895841E0,-7.910698652E-2,1.419955134E0,-2.672533318E-2
1.981895841E0,-3.222311735E-1,1.489593744E0,2.939786613E-1
1.991895841E0,-4.297433794E-1,1.394298911E0,4.735729098E-1
2.001895841E0,-4.773908257E-1,1.234252334E0,5.358811021E-1
2.011895841E0,-4.205803871E-1,9.141591191E-1,3.990474045E-1
2.021895841E0,-4.205803871E-1,9.141591191E-1,3.990474045E-1
2.031895841E0,-1.676823795E-1,6.172788739E-1,1.235474050E-1
2.041895841E0,-2.901607752E-2,7.382301092E-1,1.033888608E-1
2.051895841E0,-2.901607752E-2,7.382301092E-1,1.033888608E-1
2.061895841E0,3.546070158E-1,9.178243279E-1,1.577558219E-1
2.071895841E0,4.511236250E-1,8.732311726E-1,1.779143661E-1
2.081895841E0,5.311469436E-1,7.712168097E-1,1.559232324E-1
2.091895841E0,6.081159115E-1,6.429351568E-1,1.088866442E-1
2.101895841E0,6.826413870E-1,6.185005903E-1,6.490438432E-2
2.111895841E0,7.162389755E-1,8.005383015E-1,4.169152305E-2
2.121895841E0,7.162389755E-1,8.005383015E-1,4.169152305E-2
2.131895841E0,5.158752799E-1,1.178663611E0,-1.024725661E-1
2.141895841E0,3.491092324E-1,1.036942959E0,-2.741255760E-1
2.151895841E0,2.281579971E-1,8.622356653E-1,-4.457785785E-1
2.161895841E0,2.025016695E-1,7.730493546E-1,-5.691732764E-1
2.171895841E0,2.312123179E-1,7.174606919E-1,-6.320923567E-1
2.181895841E0,2.764163017E-1,6.624828577E-1,-6.217076182E-1
2.191895841E0,5.219839811E-1,5.842921734E-1,-4.769326746E-1
2.201895841E0,6.472112536E-1,4.871646762E-1,-4.433351159E-1
2.211895841E0,7.150171995E-1,4.156934917E-1,-4.311178327E-1
2.221895841E0,7.596103549E-1,3.057378232E-1,-4.109592736E-1
2.231895841E0,8.536835313E-1,1.835648715E-1,-3.798051775E-1
2.241895841E0,9.673043489E-1,9.315688163E-2,-3.382663727E-1
2.251895841E0,9.868520498E-1,1.346956789E-1,-2.802342176E-1
2.261895841E0,6.685914993E-1,6.979129910E-1,-9.208786488E-2
2.271895841E0,4.437932670E-1,1.161559343E0,-1.817322709E-2
2.281895841E0,1.951712966E-1,1.602603793E0,1.114828233E-2
2.291895841E0,-3.756818548E-2,1.919642568E0,-3.039052337E-2
2.301895841E0,-2.153298408E-1,1.240360975E0,-1.574503928E-1
2.311895841E0,-3.882045746E-1,-4.306596518E-2,-3.150535226E-1
2.321895841E0,-5.012145638E-1,-4.743365049E-1,-3.956876695E-1
2.331895841E0,-2.452622056E-1,-6.933315098E-2,-2.588539422E-1
2.341895841E0,-2.330449075E-1,1.963930279E-1,-2.429714650E-1
2.351895841E0,-4.444041252E-1,3.765981495E-1,-2.264781147E-1
2.361895841E0,-7.180715203E-1,4.871646762E-1,-1.928805560E-1
2.371895841E0,-9.098830819E-1,4.718930423E-1,-8.781181276E-2
2.381895841E0,-9.825760126E-1,3.222311735E-1,-9.621120058E-3
2.391895841E0,-9.526436329E-1,9.804379940E-2,7.483093534E-3
2.401895841E0,-7.565560341E-1,-5.109884143E-1,-5.299251899E-2
2.411895841E0,-6.325504780E-1,-5.745183229E-1,-5.177079141E-2
2.421895841E0,-5.983420610E-1,-5.048797131E-1,-1.206457894E-2
2.431895841E0,-7.370083332E-1,-3.301724195E-1,1.443168074E-1
2.441895841E0,-9.966259003E-1,-1.359174103E-1,3.923279047E-1
2.451895841E0,-1.195156932E0,1.328630894E-1,6.928733587E-1
2.461895841E0,-1.181717873E0,4.969384968E-1,1.003803492E0
2.471895841E0,-3.900371492E-1,1.333823204E0,1.325729251E0
2.481895841E0,-7.177661359E-2,1.044884205E0,1.195004225E0
2.491895841E0,8.460476995E-2,6.600393653E-1,8.950695992E-1
2.501895841E0,1.927278340E-1,4.004218578E-1,5.975784659E-1
2.511895841E0,1.927278340E-1,4.004218578E-1,5.975784659E-1
2.521895841E0,2.776380479E-1,-5.528326333E-2,2.109010667E-1
2.531895841E0,3.069595397E-1,-1.420260668E-1,9.361502528E-2
2.541895841E0,3.069595397E-1,-1.420260668E-1,9.361502528E-2
2.551895841E0,3.069595397E-1,-1.420260668E-1,9.361502528E-2
2.561895841E0,3.069595397E-1,-1.420260668E-1,9.361502528E-2
2.571895841E0,-5.213730931E-1,3.451386094E-2,5.039634649E-3
2.581895841E0,-5.604684353E-1,-4.065304995E-1,8.200860023E-2
2.591895841E0,-5.433642268E-1,-7.993165851E-1,1.638644785E-1
2.601895841E0,-5.299251676E-1,-1.198211312E0,1.375972927E-1
2.611895841E0,-5.299251676E-1,-1.198211312E0,1.375972927E-1
2.621895841E0,-5.299251676E-1,-1.198211312E0,1.375972927E-1
2.631895841E0,-8.781180978E-1,-2.420551777E0,-2.600756884E-1
2.641895841E0,-1.010675788E0,-2.638019562E0,-1.128572673E-1
2.651895841E0,-1.042440772E0,-2.619082689E0,1.101083755E-1
2.661895841E0,-9.734130502E-1,-2.295324326E0,3.391826749E-1
2.671895841E0,-8.524618149E-1,-1.759595990E0,5.065596104E-1
2.681895841E0,-8.524618149E-1,-1.759595990E0,5.065596104E-1
2.691895841E0,-3.136790693E-1,4.792234302E-1,5.951350331E-1
2.701895841E0,-3.940077871E-2,1.083368659E0,5.206094980E-1
2.711895841E0,5.161807314E-2,1.046716809E0,5.700895786E-1
2.721895841E0,1.102610901E-1,9.416480660E-1,5.627591610E-1
2.731895841E0,1.340848207E-1,7.266236544E-1,4.546361268E-1
2.741895841E0,1.328630894E-1,2.244928032E-1,3.562868834E-1
2.751895841E0,1.157588735E-1,-1.002123713E0,3.153589368E-1
2.761895841E0,1.334739476E-1,-1.339931846E0,3.068068326E-1
2.771895841E0,1.756236255E-1,-1.459050536E0,2.952004075E-1
2.781895841E0,2.580903769E-1,-1.502421975E0,2.848156989E-1
2.791895841E0,3.454440236E-1,-1.467602611E0,2.231183648E-1
2.801895841E0,4.272999167E-1,-1.261741161E0,1.333212405E-1
2.811895841E0,5.073232055E-1,-9.544762373E-1,4.657844082E-2
2.821895841E0,6.734784245E-1,-4.841103256E-1,-8.964440972E-2
2.831895841E0,7.608320713E-1,-3.924806118E-1,-1.293506175E-1
2.841895841E0,8.518509269E-1,-3.283398151E-1,-1.507308781E-1
2.851895841E0,9.556979537E-1,-3.332267404E-1,-1.501200199E-1
2.861895841E0,1.031445146E0,-5.317577720E-1,-1.562286615E-1
2.871895841E0,9.495893121E-1,-9.202677608E-1,-2.203694731E-1
2.881895841E0,7.205150127E-1,-1.260519505E0,-3.449858725E-1
2.891895841E0,1.267544478E-1,-1.157283306E0,-4.610501826E-1
2.901895841E0,-1.090393662E-1,-9.373720288E-1,-3.871355653E-1
2.911895841E0,-3.228420317E-1,-7.351757884E-1,-2.692386508E-1
2.921895841E0,-5.024362803E-1,-6.038398147E-1,-1.226311028E-1
2.931895841E0,-6.313287616E-1,-5.623010397E-1,1.542433538E-2
2.941895841E0,-7.131846547E-1,-5.207622051E-1,1.015562713E-1
2.951895841E0,-7.626646757E-1,-4.132500291E-1,1.638644785E-1
2.961895841E0,-7.987056971E-1,-5.036579967E-1,2.756527364E-1
2.971895841E0,-7.095194459E-1,-7.070759535E-1,3.911061883E-1
2.981895841E0,-6.276635528E-1,-8.158099055E-1,4.405862093E-1
2.991895841E0,-5.427533388E-1,-9.141591191E-1,4.442514181E-1
3.001895841E0,-4.474584460E-1,-9.905172586E-1,4.485274553E-1
3.011895841E0,-3.564395905E-1,-1.002123713E0,4.637990892E-1
3.021895841E0,-2.721402645E-1,-9.673043489E-1,5.028944016E-1
3.031895841E0,-1.359174103E-1,-7.651081085E-1,6.488910913E-1
3.041895841E0,-8.521563560E-2,-7.272345424E-1,7.136427760E-1
3.051895841E0,-1.863137633E-2,-8.164207935E-1,7.319687009E-1
3.061895841E0,8.460476995E-2,-1.030834317E0,6.965385675E-1
3.071895841E0,2.092211843E-1,-1.247080445E0,5.975784659E-1
3.081895841E0,3.295615613E-1,-1.379027247E0,4.399753511E-1
3.091895841E0,4.297433794E-1,-1.325271130E0,2.542724609E-1
3.101895841E0,4.297433794E-1,-1.325271130E0,2.542724609E-1
3.111895841E0,4.297433794E-1,-1.325271130E0,2.542724609E-1
3.121895841E0,4.297433794E-1,-1.325271130E0,2.542724609E-1
3.131895841E0,4.297433794E-1,-1.325271130E0,2.542724609E-1
3.141895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.151895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.161895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.171895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.181895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.191895841E0,2.116646469E-1,3.136790693E-1,-2.802342176E-1
3.201895841E0,2.342666388E-1,-3.307832778E-1,-1.287397593E-1
3.211895841E0,1.267544478E-1,-4.004218578E-1,-3.003927469E-1
3.221895841E0,2.046396956E-2,-4.834994674E-1,-4.109592736E-1
3.231895841E0,-5.467239767E-2,-5.806269646E-1,-4.390590489E-1
3.241895841E0,-5.467239767E-2,-5.806269646E-1,-4.390590489E-1
3.251895841E0,-5.467239767E-2,-5.806269646E-1,-4.390590489E-1
3.261895841E0,1.191186346E-2,-6.508764029E-1,-3.772090003E-2
3.271895841E0,7.727439702E-2,-6.905826330E-1,8.506292105E-2
3.281895841E0,1.566868126E-1,-7.687733173E-1,1.809686869E-1
3.291895841E0,2.483165264E-1,-8.781180978E-1,2.322813272E-1
3.301895841E0,3.277289569E-1,-9.324851036E-1,2.280052751E-1
3.311895841E0,3.277289569E-1,-9.324851036E-1,2.280052751E-1
3.321895841E0,3.106247485E-1,-7.706059217E-1,-3.649916872E-2
3.331895841E0,2.367101014E-1,-6.527090073E-1,-1.385135949E-1
3.341895841E0,1.511890292E-1,-5.342012644E-1,-2.044869810E-1
3.351895841E0,6.688969582E-2,-4.523453712E-1,-2.301433086E-1
3.361895841E0,-6.414080039E-3,-4.059196413E-1,-2.362519503E-1
3.371895841E0,-6.627883017E-2,-3.631591201E-1,-2.417497337E-1
3.381895841E0,-1.218675226E-1,-2.519817352E-1,-2.777907550E-1
3.391895841E0,-1.224783882E-1,-1.548542231E-1,-3.107774556E-1
3.401895841E0,-1.206457913E-1,-6.414080039E-3,-3.535379767E-1
3.411895841E0,-1.249218509E-1,1.853974611E-1,-3.950767815E-1
3.421895841E0,-1.340848207E-1,3.619373739E-1,-4.201222658E-1
3.431895841E0,-1.463021189E-1,4.822777510E-1,-4.292852283E-1
3.441895841E0,-1.603520066E-1,4.419606626E-1,-4.176788032E-1
3.451895841E0,-1.603520066E-1,4.419606626E-1,-4.176788032E-1
3.461895841E0,-2.409861535E-1,1.169806048E-1,-2.215912044E-1
3.471895841E0,-2.470948100E-1,1.548542231E-1,-1.690568328E-1
3.481895841E0,-2.422078848E-1,1.896735132E-1,-1.446222365E-1
3.491895841E0,-2.293797284E-1,2.141081095E-1,-1.464548260E-1
3.501895841E0,-2.134972364E-1,2.324340492E-1,-1.586721241E-1
3.511895841E0,-1.908952445E-1,2.196058929E-1,-1.641699076E-1
3.521895841E0,-1.517999023E-1,1.780670881E-1,-1.953240186E-1
3.531895841E0,-1.395826042E-1,1.255327165E-1,-2.301433086E-1
3.541895841E0,-1.249218509E-1,5.650499091E-2,-2.771798968E-1
3.551895841E0,-1.035415828E-1,2.138026757E-3,-3.413206935E-1
3.561895841E0,-7.422006875E-2,-1.130099874E-2,-4.182896614E-1
3.571895841E0,-3.940077871E-2,1.313359290E-2,-5.001455545E-1
3.581895841E0,1.130099874E-2,2.657261863E-2,-5.703949928E-1
3.591895841E0,1.084285006E-1,1.151480079E-1,-6.210967898E-1
3.601895841E0,1.084285006E-1,1.151480079E-1,-6.210967898E-1
3.611895841E0,1.084285006E-1,1.151480079E-1,-6.210967898E-1
3.621895841E0,1.084285006E-1,1.151480079E-1,-6.210967898E-1
3.631895841E0,1.267544478E-1,6.301070452E-1,-2.209803313E-1
3.641895841E0,6.627883017E-2,7.131846547E-1,-1.232419685E-1
3.651895841E0,-3.970621154E-3,6.985238791E-1,-5.787943676E-2
3.661895841E0,-3.970621154E-3,6.985238791E-1,-5.787943676E-2
3.671895841E0,-3.970621154E-3,6.985238791E-1,-5.787943676E-2
3.681895841E0,-3.970621154E-3,6.985238791E-1,-5.787943676E-2
3.691895841E0,-2.678641975E-1,3.313941360E-1,-1.397353113E-1
3.701895841E0,-2.580903769E-1,3.216203153E-1,-1.733328849E-1
3.711895841E0,-2.238819450E-1,3.356702030E-1,-1.831067204E-1
3.721895841E0,-1.713475734E-1,3.900371492E-1,-1.421787739E-1
3.731895841E0,-1.713475734E-1,3.900371492E-1,-1.421787739E-1
3.741895841E0,-1.713475734E-1,3.900371492E-1,-1.421787739E-1
3.751895841E0,8.246674202E-3,7.156280875E-1,4.198168218E-1
3.761895841E0,-1.374445762E-2,7.553343177E-1,4.992292523E-1
3.771895841E0,-9.560033679E-2,5.451968312E-1,5.108356476E-1
3.781895841E0,-2.269362658E-1,2.623664141E-1,4.247037470E-1
3.791895841E0,-3.778198659E-1,-1.863137633E-2,2.695440948E-1
3.801895841E0,-3.778198659E-1,-1.863137633E-2,2.695440948E-1
