"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.013923914E0,3.852444589E-1,9.332008660E-2,9.183652878E0
1.023923914E0,1.603191197E-1,2.823530734E-1,9.123832703E0
1.033923914E0,-6.436693072E-1,3.852444589E-1,8.099704742E0
1.043923914E0,-3.110669367E-2,7.920243144E-1,8.078168869E0
1.053923914E0,-8.135596663E-2,1.076770186E0,7.996813297E0
1.063923914E0,-8.135596663E-2,1.076770186E0,7.996813297E0
1.073923914E0,-7.824530005E-1,1.557727575E0,7.475177765E0
1.083923914E0,-7.824530005E-1,1.557727575E0,7.475177765E0
1.093923914E0,1.004985496E-1,1.665404558E0,8.137989998E0
1.103923914E0,1.938186288E-1,1.196411371E0,8.628518105E0
1.113923914E0,2.871387079E-2,1.639083505E0,8.535198212E0
1.123923914E0,-3.373879790E-1,2.237289190E0,8.977870941E0
1.133923914E0,-5.742774606E-1,2.366501570E0,1.004028416E1
1.143923914E0,-2.033899277E-1,2.062613010E0,1.006660461E1
1.153923914E0,2.033899277E-1,1.926222205E0,1.015274620E1
1.163923914E0,5.623133183E-1,1.957328916E0,1.036092186E1
1.173923914E0,5.934200287E-1,1.981257200E0,1.072941685E1
1.183923914E0,3.613162339E-1,1.864008784E0,1.099262714E1
1.193923914E0,4.785645381E-2,1.691725612E0,1.123430252E1
1.203923914E0,-7.633104324E-1,1.371087432E0,1.169851017E1
1.213923914E0,-1.076770186E0,1.229910851E0,1.163390350E1
1.223923914E0,-1.284945726E0,1.194018483E0,1.149512005E1
1.233923914E0,-1.335195065E0,1.184447169E0,1.122233772E1
1.243923914E0,-1.174875975E0,1.249053478E0,1.097827053E1
1.253923914E0,-1.071984529E0,1.347159147E0,1.105962658E1
1.263923914E0,-1.103091240E0,1.430907965E0,1.124626637E1
1.273923914E0,-1.483550072E0,1.485942841E0,1.137308598E1
1.283923914E0,-1.514656782E0,1.361516118E0,1.140897846E1
1.293923914E0,-1.588834286E0,1.261017561E0,1.138744259E1
1.303923914E0,-1.797009826E0,1.165304661E0,1.151426220E1
1.313923914E0,-2.093719721E0,1.004985452E0,1.169372463E1
1.323923914E0,-2.524427891E0,8.327022791E-1,1.176311588E1
1.333923914E0,-2.979064226E0,7.034898400E-1,1.163868904E1
1.343923914E0,-3.172882795E0,4.378865361E-1,1.110987568E1
1.353923914E0,-2.859423161E0,4.354937077E-1,1.102373409E1
1.363923914E0,-2.366501570E0,4.331009090E-1,1.090887833E1
1.373923914E0,-1.840080619E0,4.570291340E-1,1.085623646E1
1.383923914E0,-1.438086390E0,4.713860750E-1,1.082273674E1
1.393923914E0,-1.304088354E0,4.977070987E-1,1.080120182E1
1.403923914E0,-1.426122308E0,5.264210105E-1,1.071027374E1
1.413923914E0,-1.847259045E0,4.594219327E-1,1.035135078E1
1.423923914E0,-1.957328916E0,3.684946895E-1,1.010967541E1
1.433923914E0,-2.057827473E0,2.105683982E-1,9.834501266E0
1.443923914E0,-2.218146563E0,4.067798331E-2,9.542576790E0
1.453923914E0,-2.519642353E0,-8.135596663E-2,9.343972206E0
1.463923914E0,-2.804388046E0,-2.225325108E-1,9.154939651E0
1.473923914E0,-3.019742250E0,-4.235295951E-1,8.831908226E0
1.483923914E0,-3.019742250E0,-4.235295951E-1,8.831908226E0
1.493923914E0,-3.019742250E0,-4.235295951E-1,8.831908226E0
1.503923914E0,-3.019742250E0,-4.235295951E-1,8.831908226E0
1.513923914E0,-3.019742250E0,-4.235295951E-1,8.831908226E0
1.523923914E0,-2.775674343E0,9.810572863E-2,7.116254330E0
1.533923914E0,-2.533999205E0,2.081755698E-1,7.087540627E0
1.543923914E0,-2.309073925E0,3.014956415E-1,7.140182972E0
1.553923914E0,-2.309073925E0,3.014956415E-1,7.140182972E0
1.563923914E0,-2.309073925E0,3.014956415E-1,7.140182972E0
1.573923914E0,-1.447657704E0,3.302095234E-1,8.140382767E0
1.583923914E0,-1.387837172E0,4.378865361E-1,8.298309326E0
1.593923914E0,-1.387837172E0,4.378865361E-1,8.298309326E0
1.603923914E0,-1.607976794E0,5.024927258E-1,8.662017822E0
1.613923914E0,-1.639083505E0,5.670989752E-1,8.965906143E0
1.623923914E0,-1.639083505E0,5.670989752E-1,8.965906143E0
1.633923914E0,-1.639083505E0,5.670989752E-1,8.965906143E0
1.643923914E0,-1.201196909E0,2.464607358E-1,8.535198212E0
1.653923914E0,-1.103091240E0,3.493520916E-1,8.434700012E0
1.663923914E0,-1.292124271E0,6.340979934E-1,8.408378601E0
1.673923914E0,-1.462014675E0,8.829515576E-1,8.348558426E0
1.683923914E0,-1.524227977E0,1.009771109E0,8.169096947E0
1.693923914E0,-1.524227977E0,1.009771109E0,8.169096947E0
1.703923914E0,-1.524227977E0,1.009771109E0,8.169096947E0
1.713923914E0,-1.344766378E0,8.039883971E-1,7.781459332E0
1.723923914E0,-1.289731383E0,9.332008362E-1,7.424928665E0
1.733923914E0,-1.481157184E0,1.167697430E0,7.360322475E0
1.743923914E0,-1.550549030E0,1.612762451E0,7.302894592E0
1.753923914E0,-1.866401672E0,2.122433662E0,7.501499176E0
1.763923914E0,-1.866401672E0,2.122433662E0,7.501499176E0
1.773923914E0,-3.148954630E0,3.318845034E0,8.640482903E0
1.783923914E0,-3.187239647E0,3.345165968E0,8.614161491E0
1.793923914E0,-3.132204771E0,3.225524902E0,8.487341881E0
1.803923914E0,-2.555534601E0,2.933600664E0,8.530412674E0
1.813923914E0,-1.591227055E0,2.586641312E0,8.664410591E0
1.823923914E0,-1.194018483E0,2.641676188E0,8.798408508E0
1.833923914E0,-1.677368641E0,3.000599623E0,9.463613510E0
1.843923914E0,-2.043470621E0,2.758924484E0,1.008096218E1
1.853923914E0,-2.498106956E0,2.400001049E0,1.096152020E1
1.863923914E0,-2.514856577E0,2.275574446E0,1.181575775E1
1.873923914E0,-2.266003132E0,2.076970100E0,1.234935760E1
1.883923914E0,-1.715653777E0,1.646261930E0,1.249053383E1
1.893923914E0,-9.810572863E-1,1.658226132E0,1.253360462E1
1.903923914E0,-1.016949654E0,1.875972986E0,1.180857944E1
1.913923914E0,-1.311266780E0,1.890329838E0,1.124865913E1
1.923923914E0,-1.765903115E0,1.926222205E0,1.096152020E1
1.933923914E0,-2.311466694E0,1.871187329E0,1.082752228E1
1.943923914E0,-2.852244616E0,1.890329838E0,1.085862923E1
1.953923914E0,-3.187239647E0,1.986042738E0,1.067916775E1
1.963923914E0,-3.555734396E0,2.220539331E0,1.023410225E1
1.973923914E0,-4.280759811E0,2.904886723E0,9.468399048E0
1.983923914E0,-4.450650215E0,3.096312523E0,9.583254814E0
1.993923914E0,-4.606183529E0,2.797209740E0,1.008814049E1
2.003923914E0,-3.237488985E0,1.873580098E0,1.115533924E1
2.013923914E0,-2.407179594E0,1.598405480E0,1.197607708E1
2.023923914E0,-3.014956474E0,1.842473388E0,1.232303619E1
2.033923914E0,-3.610769272E0,1.548156261E0,1.238525009E1
2.043923914E0,-3.610769272E0,1.548156261E0,1.238525009E1
2.053923914E0,-3.610769272E0,1.548156261E0,1.238525009E1
2.063923914E0,-2.706282377E0,6.963114142E-1,1.030827999E1
2.073923914E0,-2.459821701E0,8.542376757E-1,9.743574142E0
2.083923914E0,-2.179861546E0,9.882357717E-1,9.516255379E0
2.093923914E0,-2.352144718E0,1.083948612E0,9.724431038E0
2.103923914E0,-2.620140791E0,9.858429432E-1,9.497113228E0
2.113923914E0,-2.620140791E0,9.858429432E-1,9.497113228E0
2.123923914E0,-2.620140791E0,9.858429432E-1,9.497113228E0
2.133923914E0,-1.280160069E0,7.633104324E-1,6.683153629E0
2.143923914E0,-1.536192179E0,9.523434043E-1,7.099504948E0
2.153923914E0,-2.646461725E0,1.356730461E0,7.719245911E0
2.163923914E0,-3.481556892E0,1.462014675E0,8.214560509E0
2.173923914E0,-3.739981890E0,1.129412293E0,8.341380119E0
2.183923914E0,-3.739981890E0,1.129412293E0,8.341380119E0
2.193923914E0,-4.467400074E0,1.567298889E0,8.377271652E0
2.203923914E0,-4.149154663E0,1.634297848E0,7.549355507E0
2.213923914E0,-3.986442566E0,1.952543259E0,7.025327206E0
2.223923914E0,-4.237689018E0,2.088934183E0,7.233502865E0
2.233923914E0,-4.713860512E0,2.088934183E0,7.317251682E0
2.243923914E0,-4.778466702E0,1.909472466E0,6.556334019E0
2.253923914E0,-4.778466702E0,1.909472466E0,6.556334019E0
2.263923914E0,-4.914857864E0,2.050648928E0,3.799802303E0
2.273923914E0,-4.364508629E0,2.065006018E0,3.337987661E0
2.283923914E0,-3.696911097E0,2.182254314E0,2.849851847E0
2.293923914E0,-2.947957516E0,2.495713949E0,2.220539331E0
2.303923914E0,-2.713460922E0,3.122633457E0,1.622333765E0
2.313923914E0,-3.704089403E0,2.811566591E0,2.036292076E0
2.323923914E0,-5.424529076E0,1.919043779E0,8.126026154E0
2.333923914E0,-4.733003139E0,1.028913736E0,7.726424217E0
2.343923914E0,-4.558327198E0,1.055234790E0,6.211767673E0
2.353923914E0,-4.350151539E0,7.034898400E-1,5.402993679E0
2.363923914E0,-4.969892502E0,1.014556766E0,5.749952793E0
2.373923914E0,-4.969892502E0,1.249053478E0,6.632904530E0
2.383923914E0,-4.850251675E0,1.665404558E0,7.525427341E0
2.393923914E0,-5.541777134E0,2.720639229E0,8.853444099E0
2.403923914E0,-6.388836384E0,3.168097258E0,9.272188187E0
2.413923914E0,-6.479763508E0,2.266003132E0,9.667003632E0
2.423923914E0,-6.709474564E0,1.182054400E0,9.262616158E0
2.433923914E0,-6.467799664E0,2.967100143E-1,8.458627701E0
2.443923914E0,-6.431907177E0,1.962114573E-1,8.312665939E0
2.453923914E0,-6.943971157E0,8.566305041E-1,8.803194046E0
2.463923914E0,-6.991827965E0,3.192025423E0,1.125583744E1
2.473923914E0,-5.843272686E0,3.996013880E0,1.185643578E1
2.483923914E0,-4.354937077E0,4.101297855E0,1.078684425E1
2.493923914E0,-3.515056372E0,3.957728624E0,9.868000984E0
2.503923914E0,-3.751945972E0,3.787838221E0,9.580862045E0
2.513923914E0,-4.505684853E0,3.687339783E0,9.499505997E0
2.523923914E0,-5.429314613E0,3.500699520E0,9.738788605E0
2.533923914E0,-6.398407936E0,2.792423964E0,9.643074989E0
2.543923914E0,-6.417550564E0,2.495713949E0,8.714659691E0
2.553923914E0,-6.417550564E0,2.495713949E0,8.714659691E0
2.563923914E0,-6.417550564E0,2.495713949E0,8.714659691E0
2.573923914E0,-5.489135265E0,2.033899307E0,8.561519623E0
2.583923914E0,-6.819544315E0,2.703889608E0,8.755337715E0
2.593923914E0,-7.776673794E0,3.445664644E0,9.346364975E0
2.603923914E0,-7.776673794E0,3.445664644E0,9.346364975E0
2.613923914E0,-7.776673794E0,3.445664644E0,9.346364975E0
2.623923914E0,-7.776673794E0,3.445664644E0,9.346364975E0
2.633923914E0,-5.709274769E0,8.135597110E-1,1.019820976E1
2.643923914E0,-5.938985825E0,6.125625968E-1,1.097348499E1
2.653923914E0,-5.642275810E0,2.823530734E-1,1.153340530E1
2.663923914E0,-5.072783947E0,-2.392822690E-2,1.177029419E1
2.673923914E0,-5.072783947E0,-2.392822690E-2,1.177029419E1
2.683923914E0,-5.072783947E0,-2.392822690E-2,1.177029419E1
2.693923914E0,-2.215753794E0,-2.658426046E0,1.049252701E1
2.703923914E0,-3.646661758E0,-1.172483087E0,1.006181908E1
2.713923914E0,-4.187439442E0,2.105683982E-1,9.028120041E0
2.723923914E0,-4.610969067E0,7.824530005E-1,8.109275818E0
2.733923914E0,-4.213760853E0,8.494520187E-1,7.511070251E0
2.743923914E0,-4.213760853E0,8.494520187E-1,7.511070251E0
2.753923914E0,-3.366701365E0,2.153540403E-2,7.144968510E0
2.763923914E0,-3.366701365E0,2.153540403E-2,7.144968510E0
2.773923914E0,-3.060420275E0,1.674975827E-2,8.025527000E0
2.783923914E0,-2.493321180E0,-3.230310678E-1,8.676374435E0
2.793923914E0,-2.009970903E0,-3.541377485E-1,8.683553696E0
2.803923914E0,-1.579262972E0,-2.440679073E-1,8.425128937E0
2.813923914E0,-8.159525394E-1,-2.584248483E-1,7.661818027E0
2.823923914E0,-6.604190469E-1,-1.483550072E-1,7.097112179E0
2.833923914E0,-8.398807645E-1,1.555334777E-1,6.790830612E0
2.843923914E0,-1.483550072E0,7.250252366E-1,6.927221775E0
2.853923914E0,-2.158325911E0,1.179661512E0,7.283751965E0
2.863923914E0,-2.440679073E0,1.418943882E0,7.324429989E0
2.873923914E0,-2.313859463E0,1.521835208E0,6.396014690E0
2.883923914E0,-2.682354212E0,1.794616938E0,4.747360229E0
2.893923914E0,-2.682354212E0,1.794616938E0,4.747360229E0
2.903923914E0,-2.945564747E0,1.847259045E0,5.718846321E0
2.913923914E0,-2.907279491E0,1.880758643E0,6.348158360E0
2.923923914E0,-2.675175667E0,1.978864312E0,7.171289444E0
2.933923914E0,-2.299502611E0,2.112862349E0,7.853243828E0
2.943923914E0,-2.103291035E0,1.722832322E0,8.030312538E0
2.953923914E0,-2.689532757E0,1.660618901E0,8.329415321E0
2.963923914E0,-3.247060299E0,2.600998163E0,9.600004196E0
2.973923914E0,-3.500699520E0,2.684746981E0,9.707681656E0
2.983923914E0,-3.419343472E0,2.715853691E0,9.884750366E0
2.993923914E0,-3.208775282E0,2.754138947E0,1.012881851E1
3.003923914E0,-2.878565550E0,2.734996319E0,1.013121128E1
3.013923914E0,-2.545963287E0,2.739781857E0,1.017667484E1
3.023923914E0,-2.160718918E0,2.514856577E0,1.024128056E1
3.033923914E0,-1.792224169E0,2.179861546E0,1.025563812E1
3.043923914E0,-1.354337573E0,1.823330879E0,1.060259724E1
3.053923914E0,-1.014556766E0,1.509871125E0,1.138504982E1
3.063923914E0,-8.638089895E-1,1.402194023E0,1.214596748E1
3.073923914E0,-6.077769399E-1,1.502692580E0,1.253121185E1
3.083923914E0,-2.344966233E-1,1.756331801E0,1.267717457E1
3.093923914E0,2.153540403E-1,1.990828395E0,1.125105190E1
3.103923914E0,4.498506486E-1,1.610369682E0,1.075095177E1
3.113923914E0,5.862415433E-1,1.110269666E0,1.067198944E1
3.123923914E0,3.278166950E-1,8.015955687E-1,1.074377346E1
3.133923914E0,-5.862415433E-1,1.024128079E0,1.083470058E1
3.143923914E0,-1.663011789E0,1.545763373E0,1.089452171E1
3.153923914E0,-1.663011789E0,1.545763373E0,1.089452171E1
3.163923914E0,-1.663011789E0,1.545763373E0,1.089452171E1
3.173923914E0,-7.944171429E-1,1.502692580E0,1.174397373E1
3.183923914E0,-2.703889608E-1,1.627119422E0,1.150469112E1
3.193923914E0,-2.703889608E-1,1.627119422E0,1.150469112E1
3.203923914E0,-3.349951655E-2,2.266003132E0,1.119601727E1
3.213923914E0,-1.196411327E-1,2.043470621E0,1.110987568E1
3.223923914E0,-3.493520916E-1,1.686939955E0,1.116491032E1
3.233923914E0,-3.493520916E-1,1.686939955E0,1.116491032E1
3.243923914E0,-3.493520916E-1,1.686939955E0,1.116491032E1
3.253923914E0,-3.493520916E-1,1.686939955E0,1.116491032E1
3.263923914E0,-1.043270707E0,2.105683982E-1,1.000199890E1
3.273923914E0,-1.045663476E0,2.871387303E-1,9.717252731E0
3.283923914E0,-8.494520187E-1,4.761717021E-1,9.757930756E0
3.293923914E0,-5.072783828E-1,7.226324677E-1,9.623932838E0
3.303923914E0,-5.072783828E-1,7.226324677E-1,9.623932838E0
3.313923914E0,-5.072783828E-1,7.226324677E-1,9.623932838E0
3.323923914E0,1.095912814E0,7.298108935E-1,7.814958572E0
3.333923914E0,1.071984529E0,7.106683254E-1,7.525427341E0
3.343923914E0,8.183453679E-1,6.915257573E-1,7.393822193E0
3.353923914E0,5.958128572E-1,7.106683254E-1,7.310073376E0
3.363923914E0,4.378865361E-1,6.532405615E-1,7.183253765E0
3.373923914E0,4.378865361E-1,6.532405615E-1,7.183253765E0
3.383923914E0,-2.177468538E-1,1.160519004E0,7.458428383E0
3.393923914E0,-3.014956415E-1,1.337587833E0,7.405786037E0
3.403923914E0,-3.397808075E-1,1.533799291E0,7.240681171E0
3.413923914E0,-3.684946895E-1,1.653440475E0,7.183253765E0
3.423923914E0,-3.732803464E-1,1.708475351E0,7.274180889E0
3.433923914E0,-3.373879790E-1,1.703689694E0,7.420143127E0
3.443923914E0,-3.373879790E-1,1.703689694E0,7.420143127E0
3.453923914E0,-3.373879790E-1,1.703689694E0,7.420143127E0
3.463923914E0,-7.609176040E-1,2.093719721E0,7.262216568E0
3.473923914E0,-6.508477330E-1,2.143969059E0,7.350750923E0
3.483923914E0,-5.192425251E-1,2.184647083E0,7.530212879E0
3.493923914E0,-5.096712112E-1,2.299502611E0,7.685746193E0
3.503923914E0,-5.814558864E-1,2.443071842E0,7.968099594E0
3.513923914E0,-2.344966233E-1,2.620140791E0,8.350951195E0
3.523923914E0,3.110669367E-2,2.694318295E0,8.592626572E0
3.533923914E0,3.014956415E-1,2.794816732E0,8.908478737E0
3.543923914E0,5.886343718E-1,2.895315409E0,9.276973724E0
3.553923914E0,7.872386575E-1,2.974278450E0,9.580862045E0
3.563923914E0,7.393822074E-1,2.950350285E0,9.755537987E0
3.573923914E0,6.867401004E-1,2.835494757E0,9.920642853E0
3.583923914E0,9.810572863E-2,2.488535643E0,1.010010433E1
3.593923914E0,-4.139583111E-1,2.380858421E0,1.010728264E1
3.603923914E0,-7.537391186E-1,2.352144718E0,1.002114105E1
3.613923914E0,-1.057627559E0,2.452643156E0,9.762716293E0
3.623923914E0,-1.232303619E0,2.660818815E0,9.518648148E0
3.633923914E0,-1.234696507E0,2.873780012E0,9.401400566E0
3.643923914E0,-1.174875975E0,3.031706333E0,9.422935486E0
3.653923914E0,-1.076770186E0,3.251846075E0,9.796216011E0
3.663923914E0,-1.067198873E0,3.369094372E0,9.946963310E0
3.673923914E0,-9.978070259E-1,3.378665686E0,1.035613632E1
3.683923914E0,-1.043270707E0,3.199203968E0,1.077966595E1
3.693923914E0,-1.043270707E0,3.199203968E0,1.077966595E1
3.703923914E0,-1.220339537E0,2.529213428E0,1.134197903E1
3.713923914E0,-1.538584948E0,2.230110645E0,1.151426220E1
3.723923914E0,-1.538584948E0,2.230110645E0,1.151426220E1
3.733923914E0,-1.538584948E0,2.230110645E0,1.151426220E1
3.743923914E0,-1.538584948E0,2.230110645E0,1.151426220E1
3.753923914E0,-3.105883837E0,2.512463808E0,1.055234814E1
3.763923914E0,-2.423929453E0,2.409572363E0,1.058824062E1
3.773923914E0,-1.567298889E0,2.378465652E0,1.081555843E1
3.783923914E0,-1.016949654E0,2.354537487E0,1.115294647E1
3.793923914E0,-1.016949654E0,2.354537487E0,1.115294647E1
3.803923914E0,-1.016949654E0,2.354537487E0,1.115294647E1
3.813923914E0,-1.016949654E0,2.354537487E0,1.115294647E1
3.823923914E0,-1.895115495E0,8.015955687E-1,1.289970684E1
3.833923914E0,-1.959721804E0,-1.028913707E-1,1.223450184E1
3.843923914E0,-1.631905079E0,-8.949156404E-1,1.146401310E1
3.853923914E0,-1.402194023E0,-1.359123230E0,1.052124119E1
3.863923914E0,-1.402194023E0,-1.359123230E0,1.052124119E1
3.873923914E0,-1.402194023E0,-1.359123230E0,1.052124119E1
3.883923914E0,-1.880758643E0,1.052841991E-1,7.664210796E0
3.893923914E0,-1.576870084E0,3.038884699E-1,7.054041386E0
3.903923914E0,-1.313659668E0,4.474578202E-1,6.503692150E0
3.913923914E0,-1.189232826E0,5.670989752E-1,6.108876228E0
3.923923914E0,-1.138983607E0,6.436693072E-1,5.972485542E0
3.933923914E0,-1.138983607E0,6.436693072E-1,5.972485542E0
3.943923914E0,-1.138983607E0,6.436693072E-1,5.972485542E0
3.953923914E0,-6.963114142E-1,2.081755698E-1,7.424928665E0
3.963923914E0,-3.373879790E-1,-6.699903309E-2,7.872386456E0
3.973923914E0,-1.555334777E-1,-3.397808075E-1,8.334200859E0
3.983923914E0,-3.397808075E-1,-4.067798555E-1,8.379665375E0
3.993923914E0,-7.776673436E-1,-3.326023519E-1,8.286344528E0
4.003923914E0,-7.776673436E-1,-3.326023519E-1,8.286344528E0
4.013923914E0,-1.289731383E0,6.939185411E-2,8.700303078E0
4.023923914E0,-1.174875975E0,1.890329868E-1,8.937192917E0
4.033923914E0,-8.446664214E-1,2.751746178E-1,9.253045082E0
4.043923914E0,-5.694918036E-1,3.230310678E-1,9.456435204E0
4.053923914E0,-4.785645306E-1,4.187439680E-1,9.446864128E0
4.063923914E0,-5.048855543E-1,5.144568682E-1,9.372686386E0
4.073923914E0,-5.551348329E-1,5.934200287E-1,9.128618240E0
