"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.005290633E0,6.984158158E-1,-8.099050522E-1,-1.024225235E0
1.015290633E0,5.950785279E-1,-4.819929600E-1,-6.728029251E-1
1.025290633E0,3.333030939E-1,-2.455555797E-1,-7.900676727E-1
1.035290633E0,-1.683237851E-1,-2.762061357E-2,-1.730176926E0
1.045290633E0,4.430761933E-1,4.572714269E-1,-1.719455719E0
1.055290633E0,2.676140368E-1,7.798331380E-1,-1.888442039E0
1.065290633E0,-5.972146988E-3,1.041195631E0,-2.150642872E0
1.075290633E0,6.860911846E-3,1.220976472E0,-2.252887726E0
1.085290633E0,1.051949263E-1,1.275923491E0,-2.024441719E0
1.095290633E0,1.086117148E0,1.392078280E0,-1.496185303E0
1.105290633E0,1.160455585E0,1.061534405E0,-1.067647934E0
1.115290633E0,9.967480302E-1,1.667287111E0,-9.738435745E-1
1.125290633E0,4.450229406E-1,2.256839752E0,-3.730564117E-1
1.135290633E0,3.674929142E-1,2.300339937E0,2.782278061E-1
1.145290633E0,7.671592236E-1,1.998740196E0,4.148674011E-1
1.155290633E0,1.208553314E0,1.800247788E0,4.959096909E-1
1.165290633E0,1.602876306E0,1.826362371E0,7.282543182E-1
1.175290633E0,1.589331985E0,1.825206041E0,1.124607086E0
1.185290633E0,1.318472743E0,1.662406921E0,1.396047592E0
1.195290633E0,8.992894888E-1,1.457926393E0,1.701614380E0
1.205290633E0,4.298589230E-1,1.257412076E0,1.959141731E0
1.215290633E0,2.148818970E-2,1.057236433E0,1.936366081E0
1.225290633E0,-2.475858927E-1,9.557491541E-1,1.771123886E0
1.235290633E0,-2.991907597E-1,8.991740346E-1,1.460664749E0
1.245290633E0,-1.028777361E-1,9.204024076E-1,1.227169037E0
1.255290633E0,1.892554760E-2,9.663186073E-1,1.379098892E0
1.265290633E0,-8.497893810E-2,9.827175736E-1,1.519937515E0
1.275290633E0,-2.869378328E-1,9.558885098E-1,1.577461243E0
1.285290633E0,-3.429875374E-1,7.862933874E-1,1.627219200E0
1.295290633E0,-4.164001942E-1,6.077570319E-1,1.602331161E0
1.305290633E0,-6.538960934E-1,4.438445568E-1,1.726209641E0
1.315290633E0,-1.021855593E0,2.116436958E-1,1.904516220E0
1.325290633E0,-1.519103169E0,-3.042501211E-2,1.910509109E0
1.335290633E0,-1.957389355E0,-2.207930088E-1,1.689879417E0
1.345290633E0,-2.003999233E0,-4.571821392E-1,1.354459763E0
1.355290633E0,-1.698991060E0,-5.639340878E-1,1.207737923E0
1.365290633E0,-1.157366991E0,-6.264656782E-1,1.084889412E0
1.375290633E0,-5.685970783E-1,-6.536782384E-1,1.017606735E0
1.385290633E0,-1.697182655E-1,-6.743984222E-1,9.776782990E-1
1.395290633E0,-1.206489801E-1,-6.709513068E-1,9.343290329E-1
1.405290633E0,-3.301208019E-1,-6.810819507E-1,7.729177475E-1
1.415290633E0,-5.938457251E-1,-7.373719811E-1,5.693187714E-1
1.425290633E0,-7.608224154E-1,-8.488970995E-1,3.117418289E-1
1.435290633E0,-8.812723160E-1,-1.030960321E0,4.064559937E-3
1.445290633E0,-1.071869016E0,-1.240124822E0,-3.182907104E-1
1.455290633E0,-1.411169410E0,-1.394104719E0,-5.322036743E-1
1.465290633E0,-1.703438759E0,-1.604442954E0,-7.857112885E-1
1.475290633E0,-1.908195615E0,-1.819873095E0,-1.163367271E0
1.485290633E0,-2.045187950E0,-1.886390567E0,-1.579028130E0
1.495290633E0,-2.051687479E0,-1.851531625E0,-1.910996437E0
1.505290633E0,-1.872240901E0,-1.729770184E0,-2.192854881E0
1.515290633E0,-1.591889501E0,-1.486118197E0,-2.469906807E0
1.525290633E0,-1.257366657E0,-1.306712747E0,-2.592677116E0
1.535290633E0,-9.478284121E-1,-1.181815147E0,-2.575117588E0
1.545290633E0,-6.793160439E-1,-1.072047710E0,-2.450424194E0
1.555290633E0,-3.974099159E-1,-1.032786369E0,-2.149711609E0
1.565290633E0,-1.225801706E-1,-1.066830635E0,-1.758716583E0
1.575290633E0,4.246437550E-2,-1.001344681E0,-1.507618904E0
1.585290633E0,9.135043621E-2,-8.485100269E-1,-1.323655128E0
1.595290633E0,-2.548921108E-2,-8.121683598E-1,-1.128312111E0
1.605290633E0,-1.844464540E-1,-7.124876976E-1,-8.452091217E-1
1.615290633E0,-1.594038010E-1,-6.740942597E-1,-6.409263611E-1
1.625290633E0,-4.955780506E-2,-7.919463515E-1,-7.861728668E-1
1.635290633E0,1.884984970E-2,-8.562749624E-1,-9.307317734E-1
1.645290633E0,2.687742710E-1,-9.640005827E-1,-1.060222626E0
1.655290633E0,3.861212730E-1,-8.546224833E-1,-1.160211563E0
1.665290633E0,1.787034273E-1,-5.501424074E-1,-1.181053162E0
1.675290633E0,3.778624535E-2,-3.285689950E-1,-1.269380569E0
1.685290633E0,5.214333534E-3,-2.757468224E-1,-1.497238159E0
1.695290633E0,-4.826879501E-2,-3.840842247E-1,-1.604537964E0
1.705290633E0,-5.934953690E-3,-5.528028011E-1,-1.547937393E0
1.715290633E0,2.217009068E-1,-5.746508241E-1,-1.704364300E0
1.725290633E0,2.965645790E-1,-4.553620815E-1,-2.075727463E0
1.735290633E0,1.294006109E-1,-1.635302305E-1,-2.115455151E0
1.745290633E0,-1.269817352E-2,3.498687744E-1,-2.088100910E0
1.755290633E0,-4.631698132E-1,9.058290720E-1,-1.793061256E0
1.765290633E0,-1.169442058E0,1.393019438E0,-1.264926910E0
1.775290633E0,-1.532676697E0,1.761570334E0,-8.319110870E-1
1.785290633E0,-1.645594716E0,1.812334418E0,-8.129558563E-1
1.795290633E0,-1.603232384E0,1.649757624E0,-9.432020187E-1
1.805290633E0,-8.824170828E-1,1.265148997E0,-8.754281998E-1
1.815290633E0,1.262533665E-2,9.907367229E-1,-7.291746140E-1
1.825290633E0,1.476702690E-1,1.183507323E0,-5.465755463E-1
1.835290633E0,-1.807556152E-1,1.405101538E0,-1.537494659E-1
1.845290633E0,-6.181874275E-1,1.287026882E0,4.914760590E-1
1.855290633E0,-1.130895257E0,8.989312649E-1,1.426547050E0
1.865290633E0,-1.178287983E0,7.486422062E-1,2.371802330E0
1.875290633E0,-8.598617315E-1,4.569022655E-1,2.886453629E0
1.885290633E0,-2.728939056E-2,7.654988766E-2,3.006917953E0
1.895290633E0,6.020717621E-1,2.069958448E-1,2.971832275E0
1.905290633E0,6.375381947E-1,2.778687477E-1,2.525094986E0
1.915290633E0,4.538593292E-1,2.458603382E-1,1.878600121E0
1.925290633E0,9.040641785E-2,2.673844099E-1,1.520534515E0
1.935290633E0,-4.132924080E-1,2.038116455E-1,1.388981819E0
1.945290633E0,-8.670508862E-1,2.369381189E-1,1.407363892E0
1.955290633E0,-1.123234034E0,3.973890543E-1,1.128333092E0
1.965290633E0,-1.481204033E0,7.424572706E-1,6.050462723E-1
1.975290633E0,-1.729297400E0,1.150912523E0,2.156486511E-1
1.985290633E0,-1.799598932E0,1.435146809E0,2.205991745E-1
1.995290633E0,-1.845236301E0,1.208250761E0,7.651071548E-1
2.005290633E0,-3.225684166E-1,2.583287954E-1,1.946642876E0
2.015290633E0,3.792612553E-1,1.017481089E-1,2.786443710E0
2.025290633E0,-3.449294567E-1,2.429376841E-1,3.096990585E0
2.035290633E0,-4.841959476E-1,-3.925437927E-1,2.978019714E0
2.045290633E0,1.251828671E-1,-1.114839792E0,2.616097450E0
2.055290633E0,2.567954063E-1,-1.190217733E0,2.009458542E0
2.065290633E0,5.370991230E-1,-9.508982897E-1,1.157847404E0
2.075290633E0,8.868026733E-1,-8.121356368E-1,5.499486923E-1
2.085290633E0,1.181628942E0,-7.025837898E-1,4.162912369E-1
2.095290633E0,9.364652634E-1,-7.603693008E-1,5.899648666E-1
2.105290633E0,8.848817348E-1,-8.200234175E-1,1.302757263E-1
2.115290633E0,1.135903120E0,-8.900887966E-1,-5.018281937E-1
2.125290633E0,1.661061049E0,-1.066876411E0,-1.506761074E0
2.135290633E0,2.463146687E0,-1.213130713E0,-2.183809280E0
2.145290633E0,2.228811264E0,-9.948874712E-1,-1.688762188E0
2.155290633E0,1.079175472E0,-5.820550919E-1,-9.710655212E-1
2.165290633E0,3.918156624E-1,-6.301971674E-1,-5.004358292E-1
2.175290633E0,2.438073158E-1,-8.717254400E-1,-3.058662415E-1
2.185290633E0,-6.869792938E-2,-5.854679346E-1,-1.055288315E-1
2.195290633E0,-2.697153091E-1,-4.331564903E-1,-1.995124817E-1
2.205290633E0,7.448577881E-2,-4.182085991E-1,-1.025232315E0
2.215290633E0,2.799677849E-1,-1.300878525E-1,-1.551861763E0
2.225290633E0,-4.930734634E-2,-5.296015739E-2,-1.273932457E0
2.235290633E0,-4.555468559E-1,-1.877000332E-1,-1.411823750E0
2.245290633E0,-4.023218155E-1,-4.364635944E-1,-2.635489464E0
2.255290633E0,-5.221023560E-1,-3.495919704E-1,-3.857750416E0
2.265290633E0,-4.816312790E-1,-3.322045803E-1,-4.454159737E0
2.275290633E0,1.891403198E-1,-3.496606350E-1,-4.898849487E0
2.285290633E0,1.102272511E0,-2.192916870E-1,-5.303178787E0
2.295290633E0,1.998324394E0,3.038978577E-1,-6.154673100E0
2.305290633E0,1.891443729E0,6.157083511E-1,-6.339726448E0
2.315290633E0,4.883050919E-2,6.101152897E-1,-4.631042004E0
2.325290633E0,-8.404736519E-1,5.212116241E-2,-6.695218086E-1
2.335290633E0,-4.446363449E-2,-1.046724558E0,-1.622266769E-1
2.345290633E0,2.709074020E-1,-1.123763323E0,-1.768917084E0
2.355290633E0,4.627752304E-1,-1.373161197E0,-2.626353264E0
2.365290633E0,-7.701444626E-2,-9.530915022E-1,-2.083841324E0
2.375290633E0,4.337596893E-2,-5.248066187E-1,-1.050718307E0
2.385290633E0,4.404354095E-2,-1.000221968E-1,-1.109800339E-1
2.395290633E0,-3.394145966E-1,6.210489273E-1,6.187162399E-1
2.405290633E0,-1.365400791E0,1.370669603E0,1.051338196E0
2.415290633E0,-1.637528896E0,6.268111467E-1,1.475131035E0
2.425290633E0,-1.874721050E0,-5.507999659E-1,9.797945023E-1
2.435290633E0,-1.606059074E0,-1.348755360E0,1.461458206E-1
2.445290633E0,-1.802080631E0,-1.123854995E0,2.275590897E-1
2.455290633E0,-2.290551662E0,-3.521418571E-2,1.108077049E0
2.465290633E0,-2.144823074E0,1.312349558E0,2.567355156E0
2.475290633E0,-1.095104694E0,2.346433163E0,3.665638924E0
2.485290633E0,6.421766281E-1,2.506182909E0,2.726556778E0
2.495290633E0,1.567441940E0,2.290490150E0,1.734703064E0
2.505290633E0,1.178561211E0,2.069041729E0,1.445034027E0
2.515290633E0,2.337560654E-1,1.880615592E0,1.465876579E0
2.525290633E0,-7.038083076E-1,1.604887128E0,1.814812660E0
2.535290633E0,-1.148252487E0,1.228824615E0,1.785430908E0
2.545290633E0,-1.387951374E0,6.879760027E-1,7.374105453E-1
2.555290633E0,-9.022421837E-1,6.393544674E-1,2.767095566E-1
2.565290633E0,-1.260852814E-2,3.675814867E-1,4.295349121E-3
2.575290633E0,-7.419247627E-1,4.841551781E-1,4.411678314E-1
2.585290633E0,-2.227324009E0,1.334070563E0,7.504320145E-1
2.595290633E0,-2.877460003E0,1.891297340E0,1.316224098E0
2.605290633E0,-2.144032001E0,1.513263822E0,1.507821083E0
2.615290633E0,-9.131064415E-1,5.566362143E-1,1.522282600E0
2.625290633E0,-6.402268410E-1,-3.052082062E-1,1.444628716E0
2.635290633E0,-1.467728138E0,-5.636552572E-1,1.537987709E0
2.645290633E0,-1.850053787E0,-7.338343859E-1,2.281131744E0
2.655290633E0,-1.595227480E0,-1.028662324E0,2.723583221E0
2.665290633E0,-1.005108118E0,-1.236841559E0,2.639162064E0
2.675290633E0,-2.635071278E-1,-1.717086554E0,1.823273659E0
2.685290633E0,5.713951588E-1,-2.787815094E0,1.134033203E0
2.695290633E0,1.405221462E0,-3.662870884E0,1.391203880E0
2.705290633E0,3.490710258E-2,-2.082710266E0,9.166660309E-1
2.715290633E0,-4.770708084E-1,-7.242904902E-1,-2.110614777E-1
2.725290633E0,-6.189310551E-1,-2.555979490E-1,-1.134589195E0
2.735290633E0,-8.483910561E-2,-4.348775148E-1,-1.613077164E0
2.745290633E0,5.076265335E-2,-8.960086703E-1,-1.848944664E0
2.755290633E0,2.942891121E-1,-1.152373672E0,-1.892826080E0
2.765290633E0,4.129791260E-1,-1.077707052E0,-1.660942554E0
2.775290633E0,4.490268230E-1,-1.243891954E0,-1.010955811E0
2.785290633E0,9.407148361E-1,-1.615326643E0,-4.422397614E-1
2.795290633E0,1.342273951E0,-1.601500630E0,-5.956745148E-1
2.805290633E0,1.741587400E0,-1.582717299E0,-9.437475204E-1
2.815290633E0,2.124597073E0,-1.654301405E0,-1.378048897E0
2.825290633E0,2.308161736E0,-1.619400144E0,-2.002800941E0
2.835290633E0,2.121217728E0,-1.371520758E0,-2.387437820E0
2.845290633E0,1.358422518E0,-8.195523024E-1,-2.213725090E0
2.855290633E0,6.258430481E-1,-4.184347391E-1,-1.819637299E0
2.865290633E0,3.993101120E-1,-3.331040144E-1,-2.230326176E0
2.875290633E0,2.375359535E-1,-2.450779676E-1,-3.411634922E0
2.885290633E0,-4.987311363E-2,-1.079982519E-1,-4.415413857E0
2.895290633E0,-3.519716263E-1,4.239702225E-2,-4.139216423E0
2.905290633E0,-5.259091854E-1,6.277048588E-2,-3.525894165E0
2.915290633E0,-5.257842541E-1,1.507738829E-1,-2.799338341E0
2.925290633E0,-2.816643715E-1,3.277617693E-1,-1.893327236E0
2.935290633E0,1.507651806E-1,5.294648409E-1,-1.289263248E0
2.945290633E0,2.166223526E-2,-4.158424139E-1,-1.423590660E0
2.955290633E0,-3.132956028E-1,-1.334310770E-1,-1.323268890E0
2.965290633E0,-1.032850742E0,1.037078857E0,7.549095154E-2
2.975290633E0,-1.448781013E0,1.311565757E0,3.554553986E-1
2.985290633E0,-1.440213084E0,1.387439370E0,5.338602066E-1
2.995290633E0,-1.263762236E0,1.440350652E0,7.219667435E-1
3.005290633E0,-9.832967520E-1,1.468881965E0,7.064638138E-1
3.015290633E0,-7.537755966E-1,1.443117619E0,7.669963837E-1
3.025290633E0,-6.586802006E-1,1.316429734E0,7.641172409E-1
3.035290633E0,-3.456200361E-1,9.677044153E-1,7.593240738E-1
3.045290633E0,5.883896351E-2,5.522793531E-1,1.082983017E0
3.055290633E0,3.278881311E-1,1.952954531E-1,1.952161789E0
3.065290633E0,3.937028050E-1,9.246015549E-2,2.701840401E0
3.075290633E0,5.962748528E-1,2.271190882E-1,3.062295914E0
3.085290633E0,8.469312787E-1,5.043849945E-1,2.874791145E0
3.095290633E0,9.904170036E-1,5.720280409E-1,1.928250313E0
3.105290633E0,1.227429867E0,1.893885136E-1,1.230528831E0
3.115290633E0,1.396877527E0,-4.022619724E-1,1.085952759E0
3.125290633E0,1.069983244E0,-7.338920832E-1,1.163836479E0
3.135290633E0,4.990041256E-3,-4.143074751E-1,1.276558876E0
3.145290633E0,-1.060090303E0,1.255986691E-1,1.271254539E0
3.155290633E0,-1.329541922E0,3.697522879E-1,1.312321663E0
3.165290633E0,-6.818690300E-1,2.190746069E-1,1.813128471E0
3.175290633E0,1.233134270E-1,-1.348307133E-1,2.158629417E0
3.185290633E0,7.323402166E-1,-9.659171104E-2,1.943151474E0
3.195290633E0,9.278866649E-1,3.571507931E-1,1.721807480E0
3.205290633E0,9.005589485E-1,4.704127312E-1,1.581905365E0
3.215290633E0,7.153351903E-1,1.445958614E-1,1.534441948E0
3.225290633E0,3.480740786E-1,-2.380288839E-1,1.582418442E0
3.235290633E0,8.402502537E-2,-6.133800745E-1,1.484333992E0
3.245290633E0,-5.207836628E-2,-1.037720203E0,1.187661171E0
3.255290633E0,-2.286041975E-1,-1.366802335E0,8.246250153E-1
3.265290633E0,-4.213203788E-1,-1.498185396E0,3.244705200E-1
3.275290633E0,-4.562926292E-1,-1.395145178E0,8.307266235E-2
3.285290633E0,-2.625602186E-1,-1.169809341E0,1.078081131E-1
3.295290633E0,9.946030378E-2,-9.608699083E-1,-2.528600693E-1
3.305290633E0,5.431009531E-1,-9.010872245E-1,-8.110589981E-1
3.315290633E0,1.031867623E0,-1.106670141E0,-1.253230095E0
3.325290633E0,1.217025518E0,-1.136526227E0,-1.783123970E0
3.335290633E0,1.121981263E0,-1.167051435E0,-2.094909668E0
3.345290633E0,7.756129503E-1,-1.178419948E0,-2.225351334E0
3.355290633E0,5.441314578E-1,-1.190962315E0,-2.324763298E0
3.365290633E0,2.841373980E-1,-1.184014797E0,-2.433776855E0
3.375290633E0,-5.227670819E-2,-9.636330605E-1,-2.261578560E0
3.385290633E0,-2.621712685E-1,-7.129350901E-1,-2.120831966E0
3.395290633E0,-3.686315715E-1,-4.905972481E-1,-2.163443565E0
3.405290633E0,-3.909518719E-1,-2.631833553E-1,-2.334711075E0
3.415290633E0,-3.747212887E-1,-1.275537014E-1,-2.354529381E0
3.425290633E0,-3.254592121E-1,-6.646203995E-2,-2.242970467E0
3.435290633E0,-2.916522920E-1,-2.201390266E-2,-1.753415585E0
3.445290633E0,-6.496660113E-1,1.410100460E-1,-1.935574532E0
3.455290633E0,-7.121515870E-1,2.900749445E-1,-2.296232700E0
3.465290633E0,-6.040508747E-1,3.883357048E-1,-2.285482407E0
3.475290633E0,-4.543015957E-1,4.651603699E-1,-2.170321941E0
3.485290633E0,-3.051636815E-1,5.543731451E-1,-1.973692894E0
3.495290633E0,-3.165645599E-1,7.126096487E-1,-1.746769905E0
3.505290633E0,-3.025928438E-1,8.811571598E-1,-1.433946609E0
3.515290633E0,-4.920056462E-2,9.928325415E-1,-1.241292953E0
3.525290633E0,2.824629843E-1,1.077928424E0,-9.857788086E-1
3.535290633E0,5.978219509E-1,1.198834181E0,-6.344671249E-1
3.545290633E0,9.234786630E-1,1.321623206E0,-2.222385406E-1
3.555290633E0,1.104499936E0,1.394037366E0,9.692478180E-2
3.565290633E0,1.006905079E0,1.329656005E0,2.836666107E-1
3.575290633E0,9.670996666E-1,1.158659101E0,4.385843277E-1
3.585290633E0,5.722122788E-1,9.421962500E-1,5.412626266E-1
3.595290633E0,3.457474709E-2,7.929537296E-1,5.671072006E-1
3.605290633E0,-3.469260335E-1,7.343642712E-1,4.852485657E-1
3.615290633E0,-6.346271038E-1,8.407418728E-1,1.978130341E-1
3.625290633E0,-7.162570953E-1,1.066781759E0,-4.266929626E-2
3.635290633E0,-6.233857274E-1,1.287265420E0,-1.294908524E-1
3.645290633E0,-5.193923712E-1,1.439338565E0,-1.307487488E-2
3.655290633E0,-3.769518137E-1,1.563046098E0,2.297353745E-1
3.665290633E0,-3.263133168E-1,1.708344698E0,4.002771378E-1
3.675290633E0,-2.139762044E-1,1.751309514E0,8.266019821E-1
3.685290633E0,-2.223260403E-1,1.559654236E0,1.296270370E0
3.695290633E0,-2.619711757E-1,1.226505637E0,1.635978699E0
3.705290633E0,-4.179211855E-1,8.176379204E-1,1.880221367E0
3.715290633E0,-9.306137562E-1,6.577334404E-1,2.006400108E0
3.725290633E0,-1.548029780E0,6.596322060E-1,1.852342606E0
3.735290633E0,-1.721972942E0,8.442101479E-1,1.623570442E0
3.745290633E0,-1.656526804E0,1.027490497E0,1.593213081E0
3.755290633E0,-1.834330440E0,9.384319782E-1,1.014701843E0
3.765290633E0,-9.395054579E-1,8.528859615E-1,1.127401352E0
3.775290633E0,-2.814579010E-2,8.094117641E-1,1.381903648E0
3.785290633E0,3.489965796E-1,8.785220385E-1,1.943360329E0
3.795290633E0,3.265610933E-1,8.937340975E-1,2.643249512E0
3.805290633E0,-1.752269268E-2,7.015630007E-1,3.092078209E0
3.815290633E0,-4.250670671E-1,1.653671265E-1,3.348469734E0
3.825290633E0,-8.323204517E-1,-6.082339287E-1,3.185486794E0
3.835290633E0,-7.858556509E-1,-1.590872049E0,2.398796082E0
3.845290633E0,-3.770428896E-1,-2.353055477E0,1.447298050E0
3.855290633E0,-1.405564547E-1,-2.650647163E0,3.554763794E-1
3.865290633E0,-6.598460674E-2,-2.429182529E0,-5.636196136E-1
3.875290633E0,-2.932583094E-1,-1.716399550E0,-1.179205894E0
3.885290633E0,-3.778582811E-1,-1.147483110E0,-1.902717113E0
3.895290633E0,7.097017765E-2,-9.319606423E-1,-2.571910858E0
3.905290633E0,4.518159628E-1,-7.717128396E-1,-3.142547131E0
3.915290633E0,6.707032919E-1,-6.307284832E-1,-3.467980385E0
3.925290633E0,7.396644354E-1,-4.961109161E-1,-3.452167988E0
