Time (s),Linear Accelerometer_X,Linear Accelerometer_Y,Linear Accelerometer_Z
10.25169974,0.017524678827481925,-0.08682859704173125,-0.022293602023653977
10.75169974,-0.01220528072835943,-0.026829383809057833,0.07024857497750185
11.25169974,-0.08928988782572533,0.055497383113846416,-0.07142448587045098
11.75169974,0.23738726670169405,-0.07122626402183843,0.024932130314369586
12.25169974,-0.09751785011046472,-0.1324349128008743,0.18524084330812504
12.75169974,0.016688772285027537,0.005541045753621108,-0.04208616745416674
13.25169974,-0.01128172050151503,-0.030283946103639083,0.1258106947843406
13.75169974,0.02493953147760154,0.03351221142229514,-0.10970766538305812
14.25169974,-0.03154559256006482,0.01942608271085114,-0.11367898002358812
14.75169974,0.033472636274742715,-0.023890522434404184,0.11194303352812178
15.25169974,0.0059809974038809366,0.004064157789622954,-0.016083069317771103
15.75169974,0.0034002462088511764,0.005224451726949364,0.04739131638743216
16.25169974,0.10196258819840955,-0.08104585698954668,0.12091349603900106
16.75169974,-0.016373812858259663,0.07674444687759914,0.0424027508539602
17.25169974,0.07097181321152092,-0.026425577387289366,0.13465900553796606
17.75169974,-0.01949741244115034,0.004327137463166994,0.03593240025292819
18.25169974,0.005902175928480444,-0.006448686993873735,-0.03483463084612317
18.75169974,-0.0035678822311421554,-0.006191220129819859,0.02367082830014455
19.25169974,-0.06734358319954235,-0.0005106885739574263,-0.13030927683364962
19.75169974,-0.08000940987715024,0.046919972589876575,-0.07807953399121903
20.25169974,-0.05069712649233682,-0.07404034907226735,-0.022455323120654885
20.75169974,-0.102946195768744,-0.42784401340818845,0.17627837966181142
21.25169974,-0.01780124135209127,-0.18341162703697297,0.01551397636764171
21.75169974,-0.004050675572235206,0.000823270638876302,-0.056606505234882115
22.25169974,-0.07343103328272964,-0.32984860053589315,0.16668065902879306
22.75169974,-0.14816104002284705,-0.42954605488843,0.30070021075859055
23.25169974,0.07298559641018111,-0.58766991712897,-0.023438391926016714
23.75169974,-0.12722935639378022,-0.36569768282316467,0.08503449520949202
24.25169974,-0.020661572740942106,-0.16096359499858987,0.05525174141257411
24.75169974,-0.005811253230870849,-0.03995569630595076,0.0439613847541515
25.25169974,0.058147177377018966,-0.028018627302847286,-0.04504908126820689
25.75169974,-0.01762047403285469,0.03504607334955462,-0.1665672320924988
26.25169974,0.14628443289717746,0.09489077251243822,0.05908269105658074
26.75169974,0.10234458618785151,0.13882761083633754,0.007737713141470889
27.25169974,0.19300196032327752,0.12056456859407279,-0.1983373456627829
27.75169974,0.20347041072862285,0.1581651245833435,-0.3818680708900601
28.25169974,0.20612791395796135,0.23020338084016423,0.03660676717383686
28.75169974,0.20168312502513935,-0.025366719488081658,0.2591927391608211
29.25169974,-0.1314611965349746,0.12112361017005797,-0.552921208763478
