Time (s),Accelerometer_X,Accelerometer_Y,Accelerometer_Z,pca1,pca2,temp_Accelerometer_X_mean,temp_Accelerometer_X_max,temp_Accelerometer_X_min,temp_Accelerometer_X_std,temp_Accelerometer_X_median,temp_Accelerometer_X_sum,temp_Accelerometer_X_skew,temp_Accelerometer_X_kurt,temp_Accelerometer_X_exp_avg,Accelerometer_X_lag1,Accelerometer_X_lag2,temp_Accelerometer_Y_mean,temp_Accelerometer_Y_max,temp_Accelerometer_Y_min,temp_Accelerometer_Y_std,temp_Accelerometer_Y_median,temp_Accelerometer_Y_sum,temp_Accelerometer_Y_skew,temp_Accelerometer_Y_kurt,temp_Accelerometer_Y_exp_avg,Accelerometer_Y_lag1,Accelerometer_Y_lag2,temp_Accelerometer_Z_mean,temp_Accelerometer_Z_max,temp_Accelerometer_Z_min,temp_Accelerometer_Z_std,temp_Accelerometer_Z_median,temp_Accelerometer_Z_sum,temp_Accelerometer_Z_skew,temp_Accelerometer_Z_kurt,temp_Accelerometer_Z_exp_avg,Accelerometer_Z_lag1,Accelerometer_Z_lag2
15.249556598571427,-3.9243215216574567,4.72736799528631,-7.283006530140383,-1.3942594685145941,-0.9810407649262816,-4.289709419498361,-3.4807167346889,-5.231422598373039,0.5713678326193286,-4.2227730255390945,-42.89709419498361,-0.30829985220867595,-0.9207587594687021,-4.226139840125765,-4.826520403013347,-4.1034122970380285,5.7055903352256205,6.454695906988707,4.72736799528631,0.5232780007509795,5.683444002713223,57.05590335225621,-0.39653299549928156,-0.29827871701942044,5.585978126259726,6.454695906988707,5.48560664120626,-6.7205380517010855,-6.023045671804214,-7.283006530140383,0.47083274637006245,-6.723863250220855,-67.20538051701085,0.1642507448133401,-1.7171941822716512,-6.73660459592164,-6.2948095853029375,-6.49127425078357
15.7458121202,-3.9482376866541737,5.42520998974459,-7.101286943135291,-1.1177932591346762,-0.45171012580090064,-4.286902152468903,-3.4807167346889,-5.231422598373039,0.5731449269708583,-4.2227730255390945,-42.86902152468903,-0.31714373207012486,-0.9454909302244532,-4.175612175858203,-3.9243215216574567,-4.826520403013347,5.63926180495662,6.454695906988707,4.72736799528631,0.5112491224909474,5.51851977014252,56.392618049566195,-0.01689450296810804,-0.16603480894637254,5.556747555984247,4.72736799528631,6.454695906988707,-6.725081308495011,-6.023045671804214,-7.283006530140383,0.4746317338728854,-6.723863250220855,-67.25081308495011,0.17350957787585267,-1.7547671964538754,-6.802910477233212,-7.283006530140383,-6.2948095853029375
16.247081175,-5.078890865560814,6.8031338272380575,-5.958664792238256,0.30068549673859213,1.118658182836743,-4.271648979187681,-3.4807167346889,-5.078890865560814,0.5466317693937052,-4.2227730255390945,-42.71648979187681,-0.17614935614592017,-1.1996115677091512,-4.339844664895041,-3.9482376866541737,-3.9243215216574567,5.764431897772548,6.8031338272380575,4.72736799528631,0.6273922779087856,5.6505308737769635,57.644318977725476,0.11873057469665618,-0.5359111799856358,5.783363241666757,5.42520998974459,4.72736799528631,-6.718643220538415,-5.958664792238256,-7.283006530140383,0.48552414937473637,-6.723863250220855,-67.18643220538415,0.23879358424324934,-1.5998760638309772,-6.6494112617795835,-7.101286943135291,-7.283006530140383
16.7483504506,-3.710602646533643,5.2051395145196935,-7.421257569372809,-1.48519090426473,-0.7144104035430487,-4.2946375703721555,-3.662284778847247,-5.078890865560814,0.5135033312176522,-4.2227730255390945,-42.94637570372156,-0.37085820528816993,-1.3529500503390592,-4.225437025192968,-5.078890865560814,-3.9482376866541737,5.753808754320025,6.8031338272380575,4.72736799528631,0.6367456206149373,5.6505308737769635,57.538087543200255,0.13205449565613264,-0.6699699612926386,5.678231654912746,6.8031338272380575,5.42520998974459,-6.735752829554873,-5.958664792238256,-7.421257569372809,0.5087928167422017,-6.723863250220855,-67.35752829554873,0.12624760454825085,-1.5205271900871427,-6.78974695406926,-5.958664792238256,-7.101286943135291
17.249619255,-4.14278395403105,5.644713903924733,-7.11933159555887,-1.0878543302528962,-0.16006133022839641,-4.268709511070318,-3.662284778847247,-5.078890865560814,0.5140219800132729,-4.12309812553454,-42.687095110703176,-0.5542219867143697,-1.2180175288602777,-4.21040919407262,-3.710602646533643,-5.078890865560814,5.736734634077733,6.8031338272380575,4.72736799528631,0.637197948154844,5.565160272565496,57.367346340777324,0.23146099735740447,-0.6496878389096687,5.67213751836947,5.2051395145196935,6.8031338272380575,-6.730314666670433,-5.958664792238256,-7.421257569372809,0.5038583133551635,-6.723863250220855,-67.30314666670434,0.11945030977209856,-1.469228225107224,-6.849671434340097,-7.421257569372809,-5.958664792238256
17.75088802,-4.328824622216168,6.433544506680089,-6.0756276295810165,0.06616285675170719,0.39685385990396327,-4.206801252959208,-3.662284778847247,-5.078890865560814,0.4572800455626848,-4.12309812553454,-42.06801252959208,-0.8435426738239574,0.08307658953275318,-4.231939271916901,-4.14278395403105,-3.710602646533643,5.848783084384616,6.8031338272380575,4.72736799528631,0.6527451672307722,5.878695103052941,58.487830843846154,-0.22849062545782728,-0.8467893094729126,5.810575152607765,5.644713903924733,5.2051395145196935,-6.719298539655485,-5.958664792238256,-7.421257569372809,0.5180896591819373,-6.723863250220855,-67.19298539655485,0.1491275105388131,-1.5068924113172761,-6.708936197111173,-7.11933159555887,-7.421257569372809
18.2521574068,-4.3826092211048655,5.386963918532486,-7.063480885113325,-1.0458512823767858,-0.22570993753956436,-4.27883369718497,-3.710602646533643,-5.078890865560814,0.4169291015536635,-4.235804288123609,-42.7883369718497,-0.7776908013453968,0.23367578404303554,-4.259333808132895,-4.328824622216168,-4.14278395403105,5.767905250630208,6.8031338272380575,4.72736799528631,0.655080174506848,5.565160272565496,57.67905250630208,0.17024334972628977,-0.9076231184929152,5.733554928230441,6.433544506680089,5.644713903924733,-6.733999756633713,-5.958664792238256,-7.421257569372809,0.5263264940978309,-6.797369335111998,-67.33999756633713,0.21547219376881135,-1.6158303945394457,-6.7733988676570185,-6.0756276295810165,-7.11933159555887
18.75342688,-3.774189053376282,5.568955924125499,-7.091898277608036,-1.1049296942344773,-0.44605188145301966,-4.222039227118582,-3.710602646533643,-5.078890865560814,0.44508077700405696,-4.12309812553454,-42.22039227118582,-0.9178183972519498,0.08621589875933619,-4.171125670904419,-4.3826092211048655,-4.328824622216168,5.713533212824642,6.8031338272380575,4.72736799528631,0.645782977552155,5.5272812826658795,57.135332128246425,0.46906885537050963,-0.55687242603264,5.703627836574997,5.386963918532486,6.433544506680089,-6.790063805883449,-5.958664792238256,-7.421257569372809,0.5321582339471363,-7.07768958136068,-67.90063805883449,0.555230455713162,-1.456608462390626,-6.8313078512844765,-7.063480885113325,-6.0756276295810165
19.249683611428573,-4.63851014320189,6.276144430876809,-5.94688829027812,0.20013915605136567,0.43973215657051234,-4.275549011734968,-3.710602646533643,-5.078890865560814,0.46111155404122567,-4.235804288123609,-42.75549011734969,-0.49273749567166064,-0.8720908451687761,-4.256104665867595,-3.774189053376282,-4.3826092211048655,5.792586991791698,6.8031338272380575,4.72736799528631,0.6629401471059604,5.606834914025116,57.92586991791698,0.07458904942395113,-1.0472717194705758,5.807721762811689,5.568955924125499,5.386963918532486,-6.7356252098329055,-5.94688829027812,-7.421257569372809,0.5907401777148921,-7.07768958136068,-67.35625209832905,0.44511643102098,-1.9074775660468828,-6.670504294737865,-7.091898277608036,-7.063480885113325
19.74594043,-4.763974138420344,5.27418027714439,-6.870538045491879,-0.8358907565904508,-0.11528516142937129,-4.269294385275669,-3.710602646533643,-5.078890865560814,0.45316335223524556,-4.235804288123609,-42.692943852756684,-0.49515626179554106,-0.7640549117479658,-4.348444569968095,-4.63851014320189,-3.774189053376282,5.674535428807266,6.8031338272380575,4.72736799528631,0.6365185114512678,5.497082956935044,56.74535428807266,0.5572656033230907,-0.3835123481513187,5.710714219963089,6.276144430876809,5.568955924125499,-6.793198055851798,-5.94688829027812,-7.421257569372809,0.5707210206307505,-7.07768958136068,-67.93198055851798,0.8075018867121353,-1.233030094106908,-6.706874067602231,-5.94688829027812,-7.091898277608036
20.247209762,-4.119447858347099,5.584513978770385,-6.841922626270931,-0.8245483254433115,-0.26658120564338894,-4.288807018944633,-3.710602646533643,-5.078890865560814,0.44068803409547114,-4.235804288123609,-42.88807018944633,-0.4334112810850425,-0.564474107999675,-4.306808804218822,-4.763974138420344,-4.63851014320189,5.7602500271556725,6.8031338272380575,5.2051395145196935,0.5460881216459296,5.576734951447942,57.60250027155673,1.0125896586725018,-0.3033669889695726,5.6877687215644155,5.27418027714439,6.276144430876809,-6.749089665464854,-5.94688829027812,-7.421257569372809,0.5451308295324462,-6.967009465302603,-67.49089665464854,0.7231336102902601,-1.1946674442479015,-6.7314283509965405,-6.870538045491879,-5.94688829027812
20.74847901,-4.702800573619299,5.984540525705058,-6.147374467853184,-0.031431887965527316,0.2837656055158959,-4.364263307641146,-3.710602646533643,-5.078890865560814,0.44049469270749847,-4.355716921660517,-43.64263307641146,0.035881756942528306,-0.7746215676410111,-4.3788073077461815,-4.119447858347099,-4.763974138420344,5.8161830807517205,6.8031338272380575,5.2051395145196935,0.5365195932686421,5.614613941347558,58.161830807517205,0.7191904215032733,-0.6338157842494277,5.741727231408168,5.584513978770385,5.27418027714439,-6.653698417936643,-5.94688829027812,-7.421257569372809,0.5599138770431172,-6.856230335881405,-66.53698417936643,0.2285513308744626,-1.8455878443269416,-6.625236735879566,-6.841922626270931,-6.870538045491879
21.249748602,-5.120379130534733,5.845040538388439,-6.408731405739417,-0.26992042922880266,0.46962359740002846,-4.368412134138537,-3.710602646533643,-5.120379130534733,0.448102993147536,-4.355716921660517,-43.68412134138537,-0.03511654253367464,-0.6561541773613158,-4.513638548253191,-4.702800573619299,-4.119447858347099,5.720373751866758,6.433544506680089,5.2051395145196935,0.41172350046384243,5.614613941347558,57.20373751866758,0.5685047846413189,-0.674064749746658,5.760511469040945,5.984540525705058,5.584513978770385,-6.698705079286759,-5.94688829027812,-7.421257569372809,0.5140485329339207,-6.856230335881405,-66.98705079286759,0.29633747260093646,-1.4747813322850263,-6.5858721303995384,-6.147374467853184,-6.841922626270931
21.75101821,-3.5593680126181595,5.276511717653355,-7.123035250324826,-1.195174698770562,-0.7988045712735881,-4.353288670746989,-3.5593680126181595,-5.120379130534733,0.47454288055209715,-4.355716921660517,-43.532886707469885,0.16919601820266866,-0.4186890370381161,-4.340134814501367,-5.120379130534733,-4.702800573619299,5.7275109721801245,6.433544506680089,5.27418027714439,0.402310542636908,5.614613941347558,57.27510972180124,0.6480353045537885,-0.6585411392108134,5.672511514243201,5.845040538388439,5.984540525705058,-6.668882847381961,-5.94688829027812,-7.123035250324826,0.4746101775690883,-6.856230335881405,-66.68882847381961,0.5313618557333428,-1.6867000394995526,-6.683538152204136,-6.408731405739417,-6.147374467853184
22.25228789,-4.18994111087824,5.963217450813058,-7.12582388960627,-1.0465639815846464,0.11804898881840842,-4.358004386431708,-3.5593680126181595,-5.120379130534733,0.4724482710255593,-4.355716921660517,-43.58004386431708,0.20234318779738852,-0.3426592017445443,-4.312826868388071,-3.5593680126181595,-5.120379130534733,5.759361326868957,6.433544506680089,5.27418027714439,0.40760025257202864,5.714777258579412,57.59361326868957,0.3574617560167841,-1.0695097972210792,5.725367139074083,5.276511717653355,5.845040538388439,-6.6695320767867,-5.94688829027812,-7.12582388960627,0.47529876127385484,-6.856230335881405,-66.695320767867,0.5289921879635476,-1.6871462747016912,-6.763953740822705,-7.123035250324826,-6.408731405739417
22.75355756,-5.187218253949284,5.555489301279085,-5.935366063312887,0.1637281729777289,0.20638336551426129,-4.44384374960502,-3.5593680126181595,-5.187218253949284,0.5397454683973371,-4.510559682153378,-44.4384374960502,0.23403728273016441,-0.8428463038056725,-4.471807120308291,-4.18994111087824,-3.5593680126181595,5.671555806328856,6.276144430876809,5.27418027714439,0.3341962898882644,5.576734951447942,56.71555806328856,0.4872072660866109,-0.707896178616936,5.694480259474992,5.963217450813058,5.276511717653355,-6.655505920159888,-5.935366063312887,-7.12582388960627,0.4963746484313696,-6.856230335881405,-66.55505920159888,0.569925816252645,-1.6231465845373267,-6.61330143582092,-7.12582388960627,-7.123035250324826
23.249814753061223,-3.5805450786272823,5.864196862444336,-7.240211617558422,-1.2287982750589963,-0.308130392358132,-4.363637335357261,-3.5593680126181595,-5.187218253949284,0.6054503167859265,-4.414225627040064,-43.63637335357261,0.06830056032183734,-1.4931571324596484,-4.309759476366289,-5.187218253949284,-4.18994111087824,5.719279100720041,6.276144430876809,5.27418027714439,0.3229254037015072,5.714777258579412,57.19279100720041,0.10590096887582044,-0.6345875650741851,5.725337823651236,5.555489301279085,5.963217450813058,-6.673178993404397,-5.935366063312887,-7.240211617558422,0.5152996894807679,-6.856230335881405,-66.73178993404397,0.5040971466093114,-1.6298580160352028,-6.727285105227738,-5.935366063312887,-7.12582388960627
23.74607212,-4.35165731135968,5.65922244950739,-6.876984181488779,-0.8276548842813138,-0.06243817868389456,-4.4213841611556015,-3.5593680126181595,-5.187218253949284,0.5694517889858266,-4.495083727280784,-44.21384161155601,0.30977840381949856,-0.8768410319096854,-4.317377264546906,-3.5805450786272823,-5.187218253949284,5.728305753258231,6.276144430876809,5.27418027714439,0.31950000635976067,5.752131493947914,57.283057532582305,0.0169088380606119,-0.495974366955802,5.713316846534173,5.864196862444336,5.555489301279085,-6.651687583792471,-5.935366063312887,-7.240211617558422,0.500155069138652,-6.856230335881405,-66.51687583792472,0.46214005501596434,-1.5342676680811789,-6.754503119093381,-7.240211617558422,-5.935366063312887
24.2473423808,-4.094862392269076,5.327096090952892,-6.507013303425354,-0.5314902310105358,-0.5372085939137028,-4.36701938606232,-3.5593680126181595,-5.187218253949284,0.5723630884888267,-4.27079921111896,-43.6701938606232,-0.018932726891767858,-1.023357052064441,-4.276920015041846,-4.35165731135968,-3.5805450786272823,5.6334009192658385,5.984540525705058,5.27418027714439,0.2767861163538148,5.621868214138887,56.334009192658385,-0.13214968905159724,-1.6023954693930063,5.6430948909739405,5.65922244950739,5.864196862444336,-6.707700085107194,-5.935366063312887,-7.240211617558422,0.44022853142075935,-6.856230335881405,-67.07700085107194,0.5927058894733076,-0.8144653360078021,-6.709504970790103,-6.876984181488779,-7.240211617558422
24.748612751,-4.797277089537561,6.245460897305936,-6.550108802953977,-0.38450461441421346,0.6104038601462936,-4.370349681174042,-3.5593680126181595,-5.187218253949284,0.5750201207015931,-4.27079921111896,-43.703496811740415,-0.009444634810464104,-1.0661144249460963,-4.371530392222884,-4.094862392269076,-4.35165731135968,5.730528981281994,6.245460897305936,5.276511717653355,0.3056385538759064,5.752131493947914,57.305289812819936,0.006452920437312689,-0.6303532538782436,5.752615983034303,5.327096090952892,5.65922244950739,-6.6756571608534045,-5.935366063312887,-7.240211617558422,0.4387180516779687,-6.696015714612454,-66.75657160853405,0.33795602634949673,-0.9842661018546737,-6.680523849365352,-6.507013303425354,-6.876984181488779
25.2498842304,-4.013814273423276,4.94976134379657,-7.149166972145042,-1.223743599918019,-0.7754000089934889,-4.359786322681659,-3.5593680126181595,-5.187218253949284,0.5810797592758586,-4.27079921111896,-43.597863226816585,-0.056429508506256054,-1.174627033781318,-4.306491097895683,-4.797277089537561,-4.094862392269076,5.667053717784612,6.245460897305936,4.94976134379657,0.3928133515726559,5.752131493947914,56.67053717784612,-0.4686206069458218,-0.36283781419435207,5.606642412263806,6.245460897305936,5.327096090952892,-6.706381595440815,-5.935366063312887,-7.240211617558422,0.4618067401708197,-6.7135464922213774,-67.06381595440816,0.39642222373475966,-1.2554232561810699,-6.76573168987075,-6.550108802953977,-6.507013303425354
25.75115637,-3.705160292304622,5.253884400738343,-7.506759997582935,-1.5633951857922312,-0.6656374735446278,-4.2600222945501915,-3.5593680126181595,-5.187218253949284,0.6009465709261915,-4.142401751573658,-42.60022294550191,-0.4745540402502931,-1.1199312940028316,-4.1971582241518535,-4.013814273423276,-4.797277089537561,5.59398810528794,6.245460897305936,4.94976134379657,0.39514359367668417,5.607355875393237,55.9398810528794,0.010993281465949675,-0.6786251684057589,5.542504591986448,4.94976134379657,6.245460897305936,-6.8423201484137905,-5.935366063312887,-7.506759997582935,0.47873826106672546,-7.000009715906803,-68.4232014841379,0.5823083771567733,-0.29484157660793997,-6.900464109454783,-7.149166972145042,-6.550108802953977
26.2524257024,-4.837552257195793,6.754622306687465,-5.67870332116336,0.5480976150529315,0.8893270489646596,-4.231739607216298,-3.5593680126181595,-5.187218253949284,0.5613039282155003,-4.142401751573658,-42.31739607216298,-0.42262590019519547,-0.9656755781559977,-4.313593502887115,-3.705160292304622,-4.013814273423276,5.684946282117844,6.754622306687465,4.94976134379657,0.5381611347484802,5.607355875393237,56.849462821178435,0.7429433690532661,0.3082497053700958,5.762889631022997,5.253884400738343,4.94976134379657,-6.769317339956186,-5.67870332116336,-7.506759997582935,0.593990621506786,-7.000009715906803,-67.69317339956186,0.8315227604593889,-0.30126252817577076,-6.678325784310888,-7.506759997582935,-7.149166972145042
26.75369456,-3.64014847344557,5.435891837926892,-7.031605427105153,-1.0758723107413743,-0.6406536760201451,-4.239817653299038,-3.5805450786272823,-5.187218253949284,0.551039710055244,-4.142401751573658,-42.398176532990384,-0.47216092647215974,-0.9471009628765786,-4.191148952079561,-4.837552257195793,-3.705160292304622,5.700884294145197,6.754622306687465,4.94976134379657,0.5269646607413349,5.607355875393237,57.008842941451974,0.7278616630935018,0.49897268977780435,5.703435486823706,6.754622306687465,5.253884400738343,-6.760174357634218,-5.67870332116336,-7.506759997582935,0.5886204648941143,-6.954294804296966,-67.60174357634219,0.8140869341715915,-0.2540569411519381,-6.742558446637117,-5.67870332116336,-7.506759997582935
27.24995233183673,-3.819794173767396,5.667058581536669,-7.318047480573723,-1.310467423831871,-0.30491297460175204,-4.202802959587954,-3.5805450786272823,-5.187218253949284,0.5669640432346331,-4.054338332846176,-42.02802959587954,-0.6223153445669389,-1.041616135735511,-4.123629901477349,-3.64014847344557,-4.837552257195793,5.671268407217558,6.754622306687465,4.94976134379657,0.5188427581533004,5.607355875393237,56.71268407217558,0.9589011153050085,1.1004743981982696,5.6968215040442445,5.435891837926892,6.754622306687465,-6.779396716730963,-5.67870332116336,-7.506759997582935,0.6048043132014707,-6.954294804296966,-67.79396716730963,0.791388875913998,-0.3990493420035475,-6.847192816443773,-7.031605427105153,-5.67870332116336
27.7462101,-4.458155100388873,5.79715975657895,-6.317417194737839,-0.2471286073468395,0.01778467246975346,-4.129896644231913,-3.5805450786272823,-4.837552257195793,0.46380215762276983,-4.054338332846176,-41.29896644231913,-0.4268131316107518,-1.2557248933687113,-4.184452664915807,-3.819794173767396,-3.64014847344557,5.695435452747544,6.754622306687465,4.94976134379657,0.5184789333306021,5.66314051552203,56.954354527475445,0.7895223993449317,0.8590396844745284,5.715064822686918,5.667058581536669,5.435891837926892,-6.817601829873459,-5.67870332116336,-7.506759997582935,0.5556313069666557,-6.954294804296966,-68.17601829873459,0.8719417265850157,0.4553923012037363,-6.750869976133602,-7.318047480573723,-7.031605427105153
28.247480785,-4.7861201766264365,5.238322130959789,-6.994130967638548,-0.960656731153116,-0.10966165502377478,-4.250454154031829,-3.64014847344557,-4.837552257195793,0.46182163739362375,-4.223259851814378,-42.504541540318286,-0.06093914486915199,-1.662991905181162,-4.293846757954103,-4.458155100388873,-3.819794173767396,5.63284797959909,6.754622306687465,4.94976134379657,0.5334045677814103,5.547557143717141,56.3284797959909,1.0755256859959956,1.0472686187193472,5.628384333281985,5.79715975657895,5.667058581536669,-6.792993764881471,-5.67870332116336,-7.506759997582935,0.5400661768853191,-6.9355575745636635,-67.92993764881471,0.8402249283241702,0.6880281343724651,-6.795099247316319,-6.317417194737839,-7.318047480573723
28.74875161,-3.2970736467343538,4.996737889539024,-7.587140046294499,-1.715142276224034,-1.0993638069964815,-4.144995787569296,-3.2970736467343538,-4.837552257195793,0.5484311630010902,-4.054338332846176,-41.44995787569296,-0.03685577078688762,-1.3949361090692878,-4.112615283186876,-4.7861201766264365,-4.458155100388873,5.566599523602253,6.754622306687465,4.94976134379657,0.5696720061349433,5.381493964439892,55.66599523602253,1.1278061356921842,0.804998626131579,5.513539525328719,5.238322130959789,5.79715975657895,-6.864009351362043,-5.67870332116336,-7.587140046294499,0.5961194016962449,-7.0128681973718505,-68.64009351362043,0.7458928499295491,0.12570796807335632,-6.939106665312352,-6.994130967638548,-6.317417194737839
29.250023094,-3.9696837571295887,5.678841928230856,-7.382332921810078,-1.3585225770665943,-0.19475739973942297,-4.132477924055347,-3.2970736467343538,-4.837552257195793,0.5511245721834565,-3.991749015276432,-41.32477924055347,-0.11714331340137568,-1.4392096272902637,-4.086627732994642,-3.2970736467343538,-4.7861201766264365,5.6017741073300495,6.754622306687465,4.94976134379657,0.5640724639132065,5.55147520973178,56.0177410733005,0.9392734008353092,0.5915521715543649,5.543594507674562,4.996737889539024,5.238322130959789,-6.951541313200515,-5.67870332116336,-7.587140046294499,0.6021092344338703,-7.090386199625097,-69.51541313200515,1.1557273686447618,0.8495909189340145,-7.019693257402847,-7.587140046294499,-6.994130967638548
29.75129485,-5.072139285291138,5.145035454927701,-6.326012639852811,-0.2880635237420197,-0.11939863373841142,-4.159964143630704,-3.2970736467343538,-5.072139285291138,0.5932111547696042,-3.991749015276432,-41.599641436307046,-0.2765791294289156,-1.2547519589241989,-4.265811651594005,-3.9696837571295887,-3.2970736467343538,5.491731563092226,6.754622306687465,4.94976134379657,0.5309094501672024,5.344888119332618,54.91731563092226,1.5801844325416636,3.1402087379008004,5.47112922535695,5.678841928230856,4.996737889539024,-6.929131696890399,-5.67870332116336,-7.587140046294499,0.6225338833777561,-7.090386199625097,-69.29131696890398,1.0142715956508601,0.14138449756887234,-6.893569508757385,-7.382332921810078,-7.587140046294499
30.25256591,-3.0621379754522007,5.685116399352181,-7.470198103608953,-1.527614579685829,-0.722965006005964,-4.064796513833597,-3.0621379754522007,-5.072139285291138,0.6880236592065422,-3.894738965448492,-40.64796513833598,-0.1367461513420311,-1.3278018890520502,-4.046961892295495,-5.072139285291138,-3.9696837571295887,5.565267068647787,6.754622306687465,4.996737889539024,0.4973680583286333,5.55147520973178,55.652670686477876,1.5508661634716017,3.3685543536306324,5.5100359842651745,5.145035454927701,5.678841928230856,-6.96123481003679,-5.67870332116336,-7.587140046294499,0.6430800156682206,-7.174826453839438,-69.6123481003679,1.0303448753566387,-0.004069111506150794,-6.99841107145767,-6.326012639852811,-7.382332921810078
30.75383703,-4.068874627211249,6.101917746475436,-7.016908818300144,-0.9313502766453858,0.13542414694454408,-4.101167947324259,-3.0621379754522007,-5.072139285291138,0.6764152741625079,-4.019279192170419,-41.011679473242594,0.03707403997112742,-1.1546956340145178,-4.0509460259165415,-3.0621379754522007,-5.072139285291138,5.650070403221497,6.754622306687465,4.996737889539024,0.5105001466536533,5.672950254883762,56.50070403221497,0.9977885389166966,1.4730963438101017,5.617650850121585,5.685116399352181,5.145035454927701,-6.912249692108512,-5.67870332116336,-7.587140046294499,0.6149501882384841,-7.0242571227026485,-69.12249692108512,0.9757462068227984,0.14668649325428923,-7.001774298156301,-7.470198103608953,-6.326012639852811
