Time (s),X,Y,Z,pca1,pca2,pca3
10.252581512173911,0.5953201386979198,-0.1306845255884925,-0.2281720087320946,-0.4618485275744621,0.32629423843888516,0.3234467190012797
10.750095561777778,0.1278877057693781,-0.0201392247073677,0.0325273196007715,0.013788709006850218,0.14924744198912965,0.12071257353541778
11.24760953,0.4912699733747114,-0.4080751641686104,0.0683202762836406,-0.391800689807258,-0.08361697650396963,0.37584685867415385
11.750590603043475,-0.3497128745125999,0.1372288851442668,0.3056483975083147,0.5299590190705384,-2.6160001820318968e-06,-0.07614979127888513
12.253571604565218,-0.6159937117604162,-0.1214032658375473,-0.5268804458741553,0.027009354471179234,0.17917142393386945,-0.8149587294785623
12.75108535777778,0.3268551395755652,-0.5573480091242399,-0.3172625319110734,-0.6196773070049342,-0.034867080643368825,-0.003210415069266547
13.248599040434785,0.4916963450826817,0.0241931411056071,0.1832732368847064,-0.0689200419816365,0.19758230624751533,0.5052505036312612
13.75157983652174,-0.7241361338908854,-0.0015524189564187,-0.2393209533432975,0.3279665021815653,0.08908031323158952,-0.714669858104759
14.249093369111112,-0.0623350771671415,-0.6373161382764359,-1.1291482023255008,-0.9379803117999757,0.24292863162424053,-0.8022942703039981
14.746606784565218,-0.0471798565446323,-0.2843635482264199,1.6977224185465956,0.945779146082821,-1.0164440494328097,0.9243885244586113
15.249587260652174,0.2428476687551105,-0.2748475228263426,-1.0113585405178926,-0.8209151092924221,0.5469745205014226,-0.4386375010249788
15.752567629565217,-0.0150479576993234,-0.1413647322652854,0.3584714305404403,0.21460293758861715,-0.16271651124269398,0.18168739221695393
16.250080708444447,-0.0920710809609304,-0.3631816884357676,-0.0363738573314741,-0.1092380426751353,-0.14369878683349036,-0.14358706201588753
16.74759367891304,0.1358428555657001,-0.2197334933903548,0.0466027305643168,-0.09974095881476795,-0.015136168181247689,0.10698971214146905
17.250573705,-0.176059892926714,-0.1904468014558497,-0.1122920498870798,-0.006860684097620293,0.013158111157744817,-0.23059179567766575
17.753553609565216,0.2329345306996262,-0.5012863212757781,0.5631655826525761,-0.010855066557470622,-0.4958181528543404,0.4484279879637738
18.25106620555556,0.2520229097402698,-0.3669487221601068,-0.9990845781516594,-0.8728648874750848,0.4694078824357487,-0.4371872169210456
18.748578661304347,-0.1237634556806347,-0.5983681239304431,-0.0699071578248341,-0.2504500216977452,-0.32078896583254257,-0.22194389822463803
19.25155813065217,-0.4202020835508399,0.0944270270638574,0.0013062424281658,0.3619180910768559,0.11370316448670839,-0.31751697423400577
19.749070285555558,0.0974098999851323,-0.6194262603532668,0.4487166114465259,-0.07463640978971987,-0.5628269307317993,0.25642720231820576
20.246582279347827,0.0136762348561922,0.1335529080083334,-0.1034081195838536,0.08569404857150968,0.3158128175427177,-0.028383278794398194
20.749561257391303,0.0760739644274059,-0.464361501990847,0.4135486461417593,0.007402525341435345,-0.42585519153586127,0.24076058175145984
21.252540051521738,0.5146986601392077,-0.3860761074036111,-0.523252987527808,-0.7440669678449958,0.2631644660064426,0.04928463059744347
21.750051492444445,-0.2936840234932261,-0.094650770091295,-0.0681549200775605,0.1400832814702458,0.03440947055352607,-0.2845941349933855
22.24756275652174,0.2354602530252888,0.0009201100099067,-0.3071068770357636,-0.23487737932547342,0.37973099622483714,0.009315788271296924
22.750540970217397,-0.3984770578954766,-0.1340085618174934,0.0742628929814503,0.25896016163045504,-0.10217597332480605,-0.289708153886553
23.25351992065217,-0.2488706856260067,-0.2268277365346883,0.2320661984103113,0.21661545415598926,-0.22297815909279306,-0.0909291140315788
23.75102962977778,-0.3748828963005047,-0.2855235284919528,0.4419536776135114,0.37588182969189843,-0.4173662951759183,-0.07594574549771854
24.24854010326087,0.233028241882627,0.1097663909322186,0.0363012822244801,0.035154337610948896,0.2781020246862811,0.22504018510139373
24.75151756456522,-0.0531764850438771,-0.0378117069373144,-0.3170946523952299,-0.10605411267597216,0.2786788698934866,-0.23173215218357773
25.249027749333337,0.6881293301242087,-0.1943538835760009,0.5063695055947237,-0.11241717696077942,-0.1012469827531185,0.8207643286022533
25.746537820652176,-0.572654625633536,-0.0351741417178248,0.3713003069129236,0.5892376177912884,-0.23148114364746786,-0.23936664164826485
26.249514903260867,0.6718030229939058,-0.0618992983547719,-0.1276667677987789,-0.40321148486888947,0.3461729609110502,0.45324993986467393
26.752491834347826,0.4340660484798589,-0.0787242634014932,0.4377862354587568,0.05354845745282165,-0.0384276045642018,0.5946423283417989
27.25000145911111,-0.501248526442441,0.0384212448115936,0.188294550007436,0.4845764823836925,-0.05424434293878172,-0.27985592653199387
27.747510922826088,0.7563677231754575,-0.243255757422532,-0.6756457490603214,-0.8826724269786097,0.523401309635499,0.17212783993922373
28.250487308913044,-0.3390999996126816,-0.0652366053249883,0.2294034875525171,0.3594781038770436,-0.11663746038378975,-0.14134768134570433
28.753463485869563,-0.0087310223838554,-0.1190498947657415,-0.8288431650419722,-0.48305129730349144,0.5052417624155405,-0.5092280278715375
29.25097229311111,-0.3265676968963261,0.0866652436849317,-0.3864047503631663,0.07524265069522487,0.3438646975043318,-0.472405056982822
29.74848087195652,-0.0176744218479829,-0.2754918756448076,-0.0359017802697046,-0.097921518310066,-0.054686832047259354,-0.07166073031001824
30.251456332826088,-0.5647835063919581,-0.0992314166466573,0.1158982600941083,0.3950496196449685,-0.14086694872061972,-0.3925840804806235
30.74896440333333,0.6822787099236757,-0.162035934355075,-0.2532934892906305,-0.5427597663444931,0.33788083367401134,0.3733958429003383
31.24647221956522,-0.2656084769842721,-0.2833746594949495,-0.3240505329031634,-0.1388652955974609,0.031417030115313466,-0.4397271232935392
31.749446874130435,-0.0546324424296415,-0.072791454350449,0.333165678574619,0.2615324363302311,-0.10472335214884476,0.145026478370158
32.25242125565217,0.0550674635679294,-0.3367716171251784,0.2774424495037614,0.012942831144965528,-0.2555181611712406,0.16202082267244813
32.749928256000004,0.0448389225784253,-0.359078185284646,0.4669156639828289,0.11826742361798907,-0.3794423790191993,0.26227960528036165
33.24743498195652,-0.4820343903234048,0.0054616605852112,0.6319528496711129,0.7189832111998269,-0.3177659659233206,-0.008013980201123958
33.75040855652174,0.4407277307356611,-0.0905742274605862,-0.416479527150636,-0.46600302809437716,0.42052019586532124,0.09525474021821698
34.25338186282609,-0.1902385356289326,0.1863277959042193,0.5116299446983898,0.5945265823858522,-0.03163460482314606,0.17900038534978308
34.750887808,0.1439763510352353,0.2634107988278816,-0.2368421533505391,0.011552531635989599,0.5261750603281801,0.01516664346033124
35.24839348543478,-0.052659732522824,0.214927317983633,-0.0183320417981094,0.22053042832463765,0.31667976019240607,-0.019517993471496197
35.75136600130435,0.3714175330086225,-0.354317723406379,-0.09904109566058,-0.3944046697838929,0.019134759541549085,0.1895685755975246
36.248871191333336,-0.0040717433490098,-0.1044038285824124,-0.3639844576673726,-0.20002538160229927,0.2641940300068969,-0.22972461876905936
36.74637614695652,-0.5366893909884175,-0.0933150952807592,-0.0895706511433862,0.26078657475961114,-0.016558850331168024,-0.49037307330110597
37.24934796456522,0.0579713109584434,0.0776179243988177,-0.10837230837994,0.025603818368070443,0.2856434752537138,-0.004003074762216587
37.75231956565217,-0.7228713631741577,-0.1949363274384783,-0.1961530458976249,0.23907989328141133,-0.08800866063754986,-0.7157042807495176
38.24982386355556,0.5117798612459924,-0.1280054373705875,-0.3787220984312217,-0.5043505694095813,0.3887521743400959,0.16870801129811452
38.74732797695652,-0.4031239951215989,-0.2158171718065681,-0.2192726921391394,0.038431929282352804,-0.008136458569135141,-0.4778603551172441
39.25029911173913,0.2125422438267875,-0.2543606167244787,0.52097204358805,0.120594215093314,-0.2816840345618713,0.44241887759292897
39.75326988152174,-0.1740591764528685,-0.1921358932945832,0.0463367656809236,0.08555610124524578,-0.0743091042162938,-0.135836420907903
40.25077351622223,0.3969781309635132,-0.0726773312452704,0.4395853910055186,0.07843139411753894,-0.04432631157569045,0.5670495631049663
40.74827702478261,0.0293597339647149,-0.3695074709235201,0.9154558223049516,0.3877958364308432,-0.6368057291026312,0.512589792102887
41.25124747543478,0.3337021105118543,-0.166609516863741,-0.5008257081449365,-0.5026082952343066,0.37803737576795077,-0.05036597012692663
41.74875073911111,-0.3537650770304993,0.0974287653433402,0.6318111087079471,0.7030404387179204,-0.21088779253136714,0.10702457524319892
42.246253897391306,-0.1162836676279767,-0.1511409466446749,-0.2030899842322089,-0.07043720624733428,0.10970000167227147,-0.230910263844057
42.74922401847826,0.0627160297621063,0.0451698113640441,-0.155123777258845,-0.023952859696248552,0.2866118047556795,-0.032363085967848516
43.25219404608696,-0.4425154746043955,-0.0632694553465071,-0.1062228186846274,0.21714777241061717,0.041136415625358455,-0.4209780237245247
43.749696906888886,0.1426418397333003,-0.3241135879479632,-0.7610724625220453,-0.6461160594997221,0.3447887021841808,-0.3779937771616153
44.247199683913045,0.1738812644063607,-0.0979056837016713,-0.3090784244871544,-0.26064505834702506,0.28604066482327334,-0.054875682043021075
44.75016944413044,-0.0329320717820526,-0.3445888161637224,-0.2439534783285425,-0.25424114144711607,-1.1677194186626716e-05,-0.21611658861917127
45.253139116304354,-0.3687280130077781,-0.0153108762994079,0.0708547162548014,0.3106068405917713,0.0019139515876551716,-0.2511897171105671
45.750641641777776,0.5922441522238766,-0.3140512230445603,0.0473388953263968,-0.4040447337881223,0.029122514029215604,0.4571880862709116
46.24814409869565,-0.1574339935618009,-0.1001343096395969,-0.2261702812022992,-0.03167467274546673,0.15209226772118928,-0.27000103292078
46.75111353608696,0.2515941224552254,-0.2569526944236449,0.7509194379283414,0.2347385360485355,-0.3991093415771806,0.6085210856490832
47.24861584644445,-0.4162317046112155,-0.3687360237217894,0.604438413728269,0.44624188630381195,-0.5831618512129194,-0.02498861828940883
47.74611807217392,-0.2166497165848646,0.0362235124058625,-0.166238749015271,0.11668242243044491,0.2123017374015769,-0.2624685626631447
48.24908728217391,0.6521394903358009,0.0159641832655998,0.6966103247759314,0.14445830789617126,-0.04728869079260459,0.9340074966033771
48.75205641,-0.2591892196700466,0.4477293995850885,0.1349350683671502,0.5617334324616421,0.36399629090089997,-0.060550921800716535
49.24955840022222,0.3755254552392243,-0.4663646370008639,-0.956872682810662,-0.9737076693553457,0.3996518242752922,-0.32817770967883086
49.747060322826094,-0.8749780674904607,0.1274413404328652,-0.20813627630089,0.504885346644459,0.1351047480058944,-0.7980163448531433
50.2500292076087,0.1567442033380678,-0.0212844189372469,-0.9076625896827432,-0.562764759280835,0.6694663184116255,-0.4100882302125201
50.75299800195653,-0.9596897857354736,-0.3891803148306337,-0.1580192026978134,0.27667525028109285,-0.3254700668249991,-0.9092670654039224
51.25049965688889,0.014273281740661,-0.5116745398647133,0.742320121292355,0.2091418911111405,-0.6592867455248939,0.3784539683290399
51.74800123,0.8603931703611052,-0.1947251228255207,-0.4169906011371141,-0.7567852309485646,0.4480035884740509,0.41409188524986984
52.25096976826087,0.1333228938481402,-0.4220589307712775,0.6609456444578187,0.14845279090718017,-0.512325175471045,0.43799137724112275
52.75393822369565,-0.1527080966086793,-0.288277174952819,-0.0251277760406973,-0.02530894891664605,-0.10615587901411627,-0.1745781162820147
53.251439528888895,0.4744988775621367,-0.0500379405287284,0.1371998346124622,-0.13070529091703198,0.15918662593964766,0.4538976116547537
53.74894075413044,0.0419430602565897,-0.5246291041484102,0.1904910270214325,-0.1423516670939402,-0.360908956710162,0.07370528441862395
54.2519089426087,0.3156026001719876,-0.047666304563294,-0.0127811132184695,-0.13190681290314232,0.20132676934963392,0.23948982029406843
54.74940998177778,0.0198923480942528,-0.0944417785919662,0.6627681798582117,0.40445320655032935,-0.28244187207799043,0.3953268397536
55.24691092326088,0.4726037420399676,-0.0835453783868488,-0.0164803257055403,-0.2409641959810067,0.21597883708575916,0.35714250732914693
55.74987881130435,-0.6360676699776002,-0.0847815314697416,-0.1480951303440706,0.28520512817631766,-0.0038644884777547517,-0.6026965621093243
