Time (s),Gyroscope_X,Gyroscope_Y,Gyroscope_Z,pca1,pca2
10.24782584,-0.0008165393566975,-0.0006048798089158,-0.0010032178037073,-0.0052520604447478785,0.00021891449015057015
10.7490630114,-2.2190534888555654e-05,0.0003817543106154,-0.0012392719921691,-0.005560992388006475,0.0010359213466208076
11.2503011872,0.0019613258860062,-0.0002641153253779,-0.0001472027423088,-0.004454731031295898,0.0030168848553540637
11.7515405964,0.0053988685129836,-0.0001798640586944,-0.0066322881861097,-0.010974574243030458,0.006362177914326973
12.25278082,0.0086205055621538,-0.0027084804975356,-0.0797957020510913,-0.08385911438187782,0.008466348576742503
12.7540211452,0.0313910595864686,0.0120849825050554,-0.2644556723183864,-0.2693599066423218,0.028976483408181652
13.25025006632653,-0.0052589861086039,-0.0123931760440745,-0.4810041527702053,-0.4834099787053021,-0.011414571896206881
13.746480265,-0.0187919648434307,0.0212076890508767,-0.6598891157375235,-0.6638996338075577,-0.02660512720797282
14.2477239,-0.0281668116757477,0.0366038190857706,-0.7867593048310678,-0.7913688296184335,-0.03738141939260027
14.7489685148,-0.0168942475837063,0.0409091525168505,-0.7701861094854313,-0.7752496453523293,-0.02576135722505296
15.25021429,-0.0107193033414565,0.0435989428890436,-0.652059093533913,-0.6576265638948533,-0.017824713251796142
15.75146136,-0.0199519680193045,0.0185230190313896,-0.5099648934768263,-0.514109966687689,-0.02568829365612833
16.2527097,-0.0267582497803863,0.0176054195607117,-0.5061810418556724,-0.510189630633838,-0.032461781002137126
16.7539584812,-0.0025517107034024,0.0263319617993215,-0.5527409591628265,-0.5575149267273779,-0.008699963850006265
17.250196234693878,-0.0114763688582836,0.0477333673541441,-0.5175691796380911,-0.5236812701797018,-0.01654376754062078
17.7464352836,-0.0107278296460316,0.0216609161262877,-0.3180003702434806,-0.32287494243669995,-0.013633903941538645
18.24768825,0.0557687260596558,-0.0374854700106528,-0.2172942638280918,-0.2194216883492371,0.05269194491533865
18.7489416732,-0.0268517610653403,0.0277087493677602,-0.0853094944528642,-0.09086891533655717,-0.026254480542580196
19.2501962176,-0.0088884710643254,-0.0074164020413305,-0.0460220728810144,-0.04963514084239825,-0.008676643625991624
19.7514521824,0.0295853577578748,0.0397818581935956,-0.0489903894990523,-0.05611358097792555,0.03100014187266629
20.2527092874,-0.0069169181150829,0.0076083694291409,-0.0186773040516663,-0.02333914033043009,-0.005912071085632779
20.7539673088,-0.0398810330804034,0.0148470366888922,-0.0216010930060449,-0.02630690461154035,-0.038709148541457745
21.25021379081633,0.0315059248842559,-0.0026234565533529,0.0039104239576731,-0.0006260126368568598,0.0325428593370387
21.7464616082,-0.0134448946120664,0.017624037704753,0.0036141599743952,-0.001656827614634016,-0.011849579874027575
22.2477231474,-0.0129105568436023,0.0055192444489526,-0.0032472226152555,-0.0077325184825492495,-0.011737774486861221
22.7489853904,-0.010681020527649,-0.0014600319773466,-0.0054181090292271,-0.009478406596017497,-0.009727165158671069
23.25024868,0.0064017214523105,0.012692024940079,0.0049504552817774,-0.0002562785729738389,0.007875034315487304
23.7515132946,-0.0047450470261196,-0.0039794118396164,0.061381065843937,0.05726462843166335,-0.002904239962167307
24.25277919,0.0062339009142183,-0.0030656530995612,0.099233435896816,0.09483893004235783,0.008636462605803471
24.75404635,0.0052665034196924,-0.0090961208489384,0.2378292924616111,0.2335370678966022,0.00949394977743559
25.25030202714285,-0.0215927301613341,-0.066361208264447,0.4497948251570003,0.44906496673579416,-0.01584845494163849
25.74655865,0.0055096679334014,-0.0246945072230472,0.5630580540212967,0.5590672009209308,0.013979490813906502
26.24782867,0.0283718583043524,-0.0537723493277176,0.6689467797657335,0.6663092310132444,0.03757010269583695
26.749099778,-0.0122703190183794,-0.0290693395138147,0.5069941654489228,0.5036283966090471,-0.004712688287769335
27.25037163,-0.0045681256326608,-0.0022755499752661,0.2927906914336902,0.28806611390024073,0.0006339021895532418
27.7516441182,0.0022461414966236,-0.0191578692035624,0.1087726895914095,0.10544177594381049,0.004356527947038182
28.252917160000003,-0.0068138867617818,-0.0188200947240482,0.0219456818126607,0.018893347971516775,-0.005934365091399122
28.7541904614,0.0051502473423431,-0.0116148335336621,-0.0095034852874649,-0.013101821330413294,0.005766484956141987
29.25045134346939,0.0041785505513694,-0.0122565607130601,-0.0131194231499395,-0.016656545213754023,0.0047262506221218015
29.746712702,-0.0229965551655698,-0.0007662895821601,-0.0122746090226169,-0.01620979162529143,-0.022116697752817504
30.247987400000003,0.0117829180157936,-0.000465618063476,0.002001528770977,-0.0024212564202895194,0.012859344623236346
30.749262132,0.004811557243178,-0.0134468994932443,0.0021525585667094,-0.00134881668140628,0.005545928259494942
31.2505375186,-0.0021558187332879,-0.0017689120886495,0.0014934205337323,-0.002669139414617298,-0.0011151293997438386
31.7518133638,-0.0028152088804612,0.0018665856857844,-0.009406408274647,-0.013770856649388152,-0.001833090368306665
32.25308978,-0.0015041590373219,-0.00091335461713,-0.0131112636279106,-0.0173056592880534,-0.000650131684248404
32.754366548600004,0.0065490036002401,-0.0123446021292727,-0.0212696325800773,-0.02481344286156638,0.006976476327724528
33.250631077142856,0.0012045542329874,0.0168210636313536,-0.0200018674506375,-0.02535494867551781,0.002433249056614936
33.746896666000005,0.0039487696903847,0.0131735296698719,0.0021686064134072,-0.003032227212002028,0.005396241129921151
34.24817564,-0.0192475636894055,0.016088035021912,0.0078723525265215,0.0027639329945723864,-0.01762967165956792
34.749454368,-0.0107657944224346,0.0012935620815094,0.0237039265834856,0.01940530994949039,-0.00932093398228612
35.25073344,0.007103425833867,0.0123717462492436,0.019151830661368,0.013926377229476452,0.008771324448095948
35.752013240000004,0.010155962885513,-0.0171052470421118,-0.0140665362562589,-0.01736533188227435,0.010557566475969175
36.25329332,-0.0173834353765468,-0.0112060964860102,-0.0043465134853925,-0.007698613163675481,-0.01667198165525507
36.74956132408163,0.0131754319929759,-0.0059332860524283,0.0006474001075424,-0.0034387222623306216,0.014085477031157572
37.2458302172,0.0080293329297947,-0.0045602591504515,-0.0056376579721468,-0.009733752129079825,0.008888443746779995
37.747112863400005,0.0259640607820192,0.009653447967291,-0.0022018054658711,-0.00744414515308715,0.027244552638161487
38.24839622,-0.0398758284911403,0.0151250601991256,-0.0071792055226758,-0.011933884230863586,-0.03848986457430937
38.7496799588,-0.0044484410018103,-0.0350383853619262,-0.0145284730488225,-0.016490349242755272,-0.004526689743078684
39.2509641476,0.0052624326824685,0.0220652119172629,-0.0086955151880815,-0.01446083615424504,0.006791612753909787
39.752249227,-2.109072818814034e-06,-0.0097487753666753,-0.0105666765420874,-0.014217783914697506,0.0006512130851138789
40.2535348476,-0.0316986804454549,0.0066260882245,-0.0135230795176084,-0.017821015445173095,-0.030634849900642983
40.74980844836735,0.0330552841125836,0.0176368197741413,-0.012536505321539,-0.018358815731238706,0.03439809718736841
41.2460829572,-0.0059589004987421,0.0008450253995977,-0.0481535503385365,-0.052329682233234025,-0.005557853756183627
41.74736824440001,0.001293184369514,0.0130606276202075,-0.0872324617505919,-0.09220083116909444,0.0014578953184562695
42.24865307,0.0118756021368312,0.0181996960568466,-0.1220285573482125,-0.12738561493258885,0.011674410317864103
42.7499406334,-0.0001733919672353,0.0080318921756673,-0.1562449353022615,-0.16072371543321745,-0.0011314242635931727
43.2512294774,0.0162782801498711,0.0267603569105703,-0.1630454918741197,-0.16891995409974672,0.015716476000264396
43.7525190722,0.0174043907432848,0.0038896613197411,-0.1557765823149813,-0.16021143718723257,0.016334104030453524
44.253809527,0.0019078674940062,0.0072871766159303,-0.1251046812623783,-0.12962861145269317,0.0013751302540335971
44.75008708693877,-0.0084770843298547,-0.0180200102294964,-0.0771351342366026,-0.08000538241023744,-0.008995039314363056
45.2463647468,0.0193759805850059,0.0117891963683271,-0.0267900698383821,-0.032033972116031734,0.020364363127389144
45.7476563442,-0.0093755006637069,-0.0100933386889377,-0.0241224841184037,-0.027604419851810315,-0.008921311394560576
46.24894864,-0.029900124255079,0.0189388507081246,-0.0197248385780955,-0.02482315981352672,-0.028596442717282955
46.750238798,0.0251526221114021,-0.0224211618173661,3.538615296478087e-05,-0.003140846484671063,0.02560709381011131
47.2515293974,0.0589495354051437,-0.025156695775076,0.0124105029195359,0.008958177243079601,0.05949252941105614
47.75282339420001,-0.1077648088974706,0.0402049491750762,0.0014215395264117,-0.004108593946699131,-0.10555307850936504
48.2541184,0.0523021855680001,0.0137595542692876,0.0010838207272749,-0.004760806611346971,0.05372751151170492
48.75040052489796,0.0335505652149448,-0.0150949843613565,-0.0054951940762057,-0.009235924571223558,0.03411800133503735
49.24668314,-0.0293553928233786,0.0002059063808566,0.0037214490167368,-0.00023049227629687134,-0.02821738867802829
49.747979581,-0.0363864260832559,0.0005764213562493,0.0088906368923663,0.004992278874227913,-0.03516119918610569
50.2492764972,-0.0055420358241374,-0.013375535867819,0.0125883231780264,0.009190262803932548,-0.004651456224070661
50.7505742772,-0.0317668923171628,0.0015395924557328,-0.0004342867994889,-0.004432652118403819,-0.030651626228182315
51.251872717400005,0.0071836903186575,0.0315341112027972,-0.031013806197009,-0.037363772025336583,0.008645629240636532
51.7531715772,0.0207213327144047,0.0385527949106713,-0.0272229470581603,-0.03420232965316117,0.022419197399092185
52.24945837734694,0.0044177087426615,0.0097836442752343,0.0329289931708565,0.027874057635384003,0.006214979852550212
52.7457453774,0.0038387582363905,-0.0158926661150514,0.0236341826266799,0.020256097138777227,0.0048159133366904965
53.2470458774,0.0036737573754178,0.0305047881535523,0.0020198686017227,-0.004290665551314018,0.005583080593154959
53.7483474314,-0.0172983517896609,0.0134095713618857,-0.0058297665113063,-0.010761236157715667,-0.015949372629831097
54.24964983,0.0120493984826933,-0.0195261483730073,0.0034391141071055,0.00023447224957242382,0.012636161733408036
54.75095184,0.0071254635013863,-0.0095713519676174,0.0111018853025647,0.007303201109515175,0.008090722069575122
55.25225398,0.010196826477399,-0.0161215462891242,0.012970397177351,0.009549884908440888,0.011012131654006309
55.75355736,0.0135078681937389,-0.0173604840417854,0.0029759981467283,-0.0003851406073814949,0.014145285698992125
56.24984845918368,-0.0042899902005355,-0.01159907100543,-0.0466880191947526,-0.050088801262522714,-0.004201769657619631
56.746139412800005,0.001206187219424,0.0231195612998822,-0.2115609170819051,-0.2169077241151201,-0.00014125490043764713
57.24744402,-0.0774600124673812,-0.0118959810915995,-0.2844801529905537,-0.2864309628473361,-0.08075316349665017
57.7487489088,0.0411882964289836,-0.0101686271089324,-0.3104963077269791,-0.3139953308553554,0.03751392317874588
58.25005418,0.0126712154837762,0.0032019686159139,-0.2846017772603528,-0.28865651831434713,0.009738862510954498
58.7513607456,-0.0050477941395717,0.0349697842284988,-0.1619157629976023,-0.16805171597031046,-0.005363863473392478
59.2526678664,-0.0089414933649417,0.0231940607091532,-0.181129030659147,-0.1864182133697959,-0.009846228023201498
59.7539746516,0.0234398350609416,0.02046992965079,-0.3508894585952788,-0.3560469158994738,0.020014892854008617
60.25026866836736,0.0177559524128571,0.0234002441656264,-0.4041600381748376,-0.4093199522519364,0.013648782014270302
60.7465638786,-0.0176172352799328,0.0188639613952286,-0.3508936240128484,-0.3554312390961773,-0.021066295687841345
61.24787344680001,-0.0099971090928136,0.0735777326857203,-0.0573584684964229,-0.06613689075556384,-0.007779463500414409
