Time_interval,Time,Acceleration_x,Acceleration_z,Acceleration_y
0,0.24663597332576,-2.6025419860978003,3.94871660158,8.63444358234
1,0.74790217,4.266514736912,3.055422216788,7.91717115778
2,1.24916792848,6.76769650266,3.319434201092,5.30203136902
3,1.750433712,6.85444710392,-0.17483941958500002,6.96638732302
4,2.25169954268,3.304647949246,-0.3276716033746,10.241103515479999
5,2.7529654299999997,3.712085678182,5.21512509156,6.9325067778400005
6,3.2542319375,2.3593247588720003,8.59280317386,3.010695227054
7,3.7504857321428573,4.002694720663469,8.733124069265306,-1.4224308154434693
8,4.246740345,4.78425808408,7.9259938109400006,-3.330370458988
9,4.748007885,5.3492821107,7.85465216692,-1.7076429381899998
10,5.249273195,4.954951126062,8.30292198482,-0.859871887248
11,5.750538255,4.232481509434,8.877463220040001,-1.5427697936959999
12,6.2518048450000006,3.3798365936059995,8.62917154518,1.5450869750832001
13,6.7530714650000006,2.748533395414,9.0056566404,2.8239136414002
14,7.2543381799999995,2.763415447992,8.65960026862,-0.631698376494
15,7.7505922499999995,2.9415635992653058,9.164795790489796,-3.3386694460632653
16,8.246846225,1.9075851562414,7.87061497184,-4.93799438776
17,8.74811302,0.9416198913399999,8.811797772376,-5.52096908568
18,9.249379715,-0.5275749023194,7.63300508426,-4.910718109092
19,9.750646385,-2.1041893158139997,7.209302178962,-7.251679055966
20,10.251914065200001,-3.931891589306,5.13800546262,-6.92474691456
21,10.75318192,-3.9461269867,6.12228963324,-7.0481682587
22,11.249437038163265,-5.184007555938775,5.480137668530612,-6.025337592877551
23,11.74569225,-3.5082305969200003,5.35194357606,-7.2586485624399995
24,12.24696011,-4.45219161994,5.79787226262,-7.130006076020001
25,12.74822805,-4.90569156188,5.31801513062,-6.2349782958799995
26,13.24949632,-3.68415076908,6.22767947392,-6.8829029296
27,13.750764830000001,-4.31112197574,6.0374400787199995,-6.51113302934
28,14.2520328968,-4.0870229919000005,5.51053278804,-6.55342009278
29,14.75330103,-4.81947984012,6.43082503048,-6.2641316711399995
30,15.249556598571429,-3.928006158897959,4.792846489755102,-7.313992515142857
31,15.7458121202,-4.000925033608,5.431745626880001,-7.09139237342
32,16.247081175,-4.9964927399,6.76281066282,-5.991440734899999
33,16.7483504506,-3.7634319031400003,5.24625435792,-7.3442405731400004
34,17.249619255,-4.12451702266,5.630050250199999,-7.12673986822
35,17.75088802,-4.30743663946,6.39542963566,-6.1041204163
36,18.2521574068,-4.430896902460001,5.42624306944,-7.05529344168
37,18.75342688,-3.75832452392,5.557708685380001,-7.0557484955200005
38,19.249683611428573,-4.635056248877551,6.2561178868775515,-5.974428153571429
39,19.74594043,-4.7984096558400005,5.3160212769,-6.874071295139999
40,20.247209762,-4.075511929339999,5.542874533079999,-6.82883536374
41,20.74847901,-4.71047651364,5.9821510529,-6.180168273960001
42,21.249748602,-5.09860739136,5.808081033280001,-6.3847358734
43,21.75101821,-3.56416627806,5.32501756894,-7.17126627504
44,22.25228789,-4.2639341033400004,5.98686025998,-7.0418334319
45,22.75355756,-5.138703012140001,5.53160895996,-5.99118027648
46,23.249814753061223,-3.6207410384591836,5.905449147081633,-7.203995744367346
47,23.746072119999997,-4.30593675848,5.57465344842,-6.8630422303600005
48,24.2473423808,-4.0787721497,5.3683943665000005,-6.57202041316
49,24.748612751,-4.794724319496,6.20550458674,-6.53746626898
50,25.2498842304,-4.024968035840001,5.02433184822,-7.1599228638
51,25.75115637,-3.7621116485058,5.27477005922,-7.42826683968
52,26.2524257024,-4.7332741058200005,6.69369039924,-5.78391528626
53,26.75369456,-3.7473283904800003,5.5121524200800005,-6.97370410762
54,27.249952331836734,-3.765401440102041,5.577239825367347,-7.302848342734694
55,27.7462101,-4.477228555304,5.8124429626200005,-6.3610850556
56,28.247480784999997,-4.7543742279000005,5.2047426819,-6.966923208660001
57,28.74875161,-3.299579489169,5.03719310304,-7.60284879428
58,29.250023094,-4.047603964262,5.68059414372,-7.33181640926
59,29.75129485,-5.00703980714,5.13100003054,-6.3869422851
60,30.252565909999998,-3.1232910827500002,5.74825344546,-7.41592051384
61,30.75383703,-4.03417089842,6.035491131600001,-7.01200645762
62,31.250095852040815,-4.5514902294285715,5.3929607905102035,-6.309126023326531
63,31.74635479,-3.86422031246,5.98606391602,-7.19577630616
64,32.247626555800004,-3.84923647154,4.96247448112,-7.29595997318
65,32.7488985104,-4.179183343492,5.417456341539999,-6.849555276339999
66,33.250170375399996,-4.667869116208,6.01999535518,-6.5334905365800005
67,33.751442280199996,-3.4085498839899997,4.64770305174,-7.75281593646
68,34.25271436,-3.87127065123,5.314081311060001,-7.3455608276
69,34.75398647,-4.93770997926,6.20743856508,-6.0280037017799994
70,35.250246265306124,-3.8790243437142857,4.633321081632653,-7.727976528938775
71,35.74650624,-3.910399282872,5.3661041291,-7.28366154798
