"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.905810739E1,6.866580248E-1,-2.398149967E-1,-1.918954372E0
2.906810739E1,3.974025249E-1,-8.550739288E-2,-1.889432907E0
2.907810739E1,5.168512464E-2,1.202967167E-1,-1.814461708E0
2.908810739E1,-8.770146966E-2,2.890968323E-1,-1.697700500E0
2.909810739E1,2.999226749E-2,2.832171917E-1,-1.376121521E0
2.910810739E1,1.368902326E-1,1.484229565E-1,-8.058261871E-1
2.911810739E1,1.996976584E-1,-1.500282288E-1,-3.648757935E-3
2.912810739E1,3.324015737E-1,-4.836542606E-1,5.930109024E-1
2.913810739E1,5.508131385E-1,-6.532986164E-1,8.312397003E-1
2.914810739E1,7.863588929E-1,-7.365932465E-1,7.173328400E-1
2.915810739E1,7.889117599E-1,-6.325198412E-1,5.074310303E-1
2.916810739E1,5.911070704E-1,-5.644185543E-1,1.746597290E-1
2.917810739E1,4.214208126E-1,-4.521694183E-1,-3.478212357E-1
2.918810739E1,5.671951175E-1,-3.604171276E-1,-9.229412079E-1
2.919810739E1,9.526740909E-1,-2.170608044E-1,-1.334742546E0
2.920810739E1,1.264827967E0,-1.985812187E-2,-1.566346169E0
2.921810739E1,1.385371923E0,2.088294029E-1,-1.495205879E0
2.922810739E1,1.303555489E0,3.988656998E-1,-1.202642441E0
2.923810739E1,1.254333138E0,4.881925583E-1,-8.219909668E-1
2.924810739E1,1.300250292E0,3.793156147E-1,-4.626474380E-1
2.925810739E1,1.202696085E0,2.171006203E-1,-1.252269745E-2
2.926810739E1,1.141623378E0,-5.636453629E-3,4.836683273E-1
2.927810739E1,1.127683043E0,-1.676676273E-1,9.446468353E-1
2.928810739E1,1.173761964E0,-3.162539005E-1,1.387652397E0
2.929810739E1,1.221607447E0,-4.476735592E-1,1.821010590E0
2.930810739E1,1.144825220E0,-5.312739611E-1,2.125412941E0
2.931810739E1,1.062697649E0,-6.516292095E-1,2.120844841E0
2.932810739E1,1.261381626E0,-5.589320660E-1,1.843358040E0
2.933810739E1,1.290953755E0,-5.405653715E-1,1.451645851E0
2.934810739E1,1.393830776E0,-4.375512600E-1,1.080525398E0
2.935810739E1,1.418526173E0,-3.181803226E-1,8.109674454E-1
2.936810739E1,1.404925823E0,-2.000648975E-1,5.392112732E-1
2.937810739E1,1.313804150E0,-8.637166023E-2,1.647253036E-1
2.938810739E1,1.137333035E0,-4.707551003E-2,-2.487258911E-1
2.939810739E1,9.116753936E-1,-1.134033203E-1,-5.547723770E-1
2.940810739E1,8.358662128E-1,-1.316462755E-1,-7.017183304E-1
2.941810739E1,8.504917026E-1,-1.182949543E-1,-7.398576736E-1
2.942810739E1,7.946966290E-1,-1.538969278E-1,-6.117057800E-1
2.943810739E1,6.813170314E-1,-2.180231810E-1,-3.772411346E-1
2.944810739E1,6.151615381E-1,-1.895303726E-1,-1.283140182E-1
2.945810739E1,6.801592112E-1,-6.865978241E-2,-6.839561462E-2
2.946810739E1,8.889968991E-1,9.442043304E-2,-1.036853790E-1
2.947810739E1,8.213471770E-1,1.821025610E-1,-1.257438660E-1
2.948810739E1,4.893380404E-1,1.593662500E-1,-1.726427078E-1
2.949810739E1,1.137349308E-1,9.445023537E-2,-2.962341309E-1
2.950810739E1,5.846506357E-2,-4.912328720E-2,-4.825325012E-1
2.951810739E1,4.595094323E-1,-1.756401062E-1,-6.416873932E-1
2.952810739E1,9.246740937E-1,-2.092726231E-1,-6.133918762E-1
2.953810739E1,1.202770472E0,-1.675199270E-1,-3.745155334E-1
2.954810739E1,1.315421700E0,-7.781672478E-2,-6.572437286E-2
2.955810739E1,1.286841631E0,-4.977846146E-2,2.865076065E-1
2.956810739E1,1.058514833E0,-1.275933981E-1,5.155000687E-1
2.957810739E1,7.748777270E-1,-2.373869419E-1,6.277780533E-1
2.958810739E1,5.864492059E-1,-2.493897676E-1,5.477962494E-1
2.959810739E1,4.501349032E-1,-1.978464127E-1,3.640823364E-1
2.960810739E1,4.253219366E-1,-1.563796997E-1,1.083278656E-1
2.961810739E1,5.078167915E-1,-1.691963673E-1,-1.214723587E-1
2.962810739E1,8.032820821E-1,-1.810766459E-1,-2.565517426E-1
2.963810739E1,1.243264318E0,-1.530976295E-1,-3.120937347E-1
2.964810739E1,1.490642905E0,-1.174154282E-1,-2.866382599E-1
2.965810739E1,1.429374456E0,-7.259380817E-2,-1.578998566E-1
2.966810739E1,1.053168654E0,-1.152787209E-1,2.423286438E-3
2.967810739E1,7.740952969E-1,-1.949446201E-1,4.466056824E-2
2.968810739E1,6.907756329E-1,-2.439578772E-1,-6.259250641E-2
2.969810739E1,6.958929896E-1,-2.780107260E-1,-2.059450150E-1
2.970810739E1,8.200141788E-1,-2.701493502E-1,-2.720804214E-1
2.971810739E1,9.605334997E-1,-2.948650122E-1,-2.096776962E-1
2.972810739E1,1.030369282E0,-2.243258953E-1,-1.203641891E-1
2.973810739E1,9.372985959E-1,-6.588041782E-2,-5.619525909E-2
2.974810739E1,8.945675492E-1,4.985070229E-2,1.080608368E-2
2.975810739E1,1.072912455E0,1.813054085E-3,2.155399323E-2
2.976810739E1,1.235949516E0,-1.122207642E-1,2.190971375E-2
2.977810739E1,1.118159652E0,-1.503576040E-1,7.218265533E-2
2.978810739E1,9.382046461E-1,-8.687317371E-2,1.993427277E-1
2.979810739E1,9.804785252E-1,-2.257704735E-2,2.786731720E-1
2.980810739E1,1.136783719E0,4.201054573E-3,3.240261078E-1
2.981810739E1,1.200343251E0,2.468729019E-2,3.595962524E-1
2.982810739E1,1.101885080E0,1.942062378E-2,4.118480682E-1
2.983810739E1,8.386219740E-1,-6.726300716E-2,4.070491791E-1
2.984810739E1,7.843279839E-1,-1.826534271E-1,2.783679962E-1
2.985810739E1,9.663755298E-1,-1.779254675E-1,4.217624664E-2
2.986810739E1,1.084193707E0,-1.067705154E-1,-1.075162888E-1
2.987810739E1,1.096774817E0,-2.006173134E-2,1.722335815E-3
2.988810739E1,1.118972301E0,2.071659565E-1,3.452920914E-1
2.989810739E1,1.009766459E0,3.682315350E-1,8.167905807E-1
2.990810739E1,6.513156891E-1,2.307578325E-1,1.098603249E0
2.991810739E1,3.603821397E-1,-9.599745274E-2,1.155602455E0
2.992810739E1,5.137899518E-1,-3.984831572E-1,1.012253761E0
2.993810739E1,9.613178968E-1,-5.809161663E-1,4.586582184E-1
2.994810739E1,1.439966559E0,-5.176867247E-1,3.150367737E-2
2.995810739E1,1.507680774E0,-3.501192331E-1,-4.899883270E-2
2.996810739E1,1.346067667E0,-9.453070164E-2,-9.953022003E-2
2.997810739E1,1.078397989E0,1.924718618E-1,-4.585466385E-1
2.998810739E1,9.727845788E-1,2.168884277E-1,-9.226169586E-1
2.999810739E1,9.106780887E-1,1.127235889E-1,-1.206642151E0
3.000810739E1,7.622820139E-1,4.357028008E-2,-1.327942848E0
3.001810739E1,7.258574963E-1,-8.269619942E-2,-1.356939316E0
3.002810739E1,9.081699848E-1,-1.499943733E-1,-1.204536438E0
3.003810739E1,1.170527935E0,-1.617742777E-1,-9.164667130E-1
3.004810739E1,1.281158924E0,-1.499292850E-1,-6.692276001E-1
3.005810739E1,1.301778555E0,-1.190354824E-1,-3.859472275E-1
3.006810739E1,1.278241277E0,-8.312892914E-2,4.017829895E-3
3.007810739E1,1.101470947E0,-1.261293888E-1,3.732681274E-1
3.008810739E1,8.843136430E-1,-1.911258698E-1,6.630039215E-1
3.009810739E1,8.348191977E-1,-2.259922028E-1,7.616100311E-1
3.010810739E1,8.291543722E-1,-2.561299801E-1,5.958185196E-1
3.011810739E1,8.379660845E-1,-3.355065584E-1,3.119096756E-1
3.012810739E1,9.346227646E-1,-2.789045572E-1,3.359794617E-2
3.013810739E1,1.034962535E0,-1.226778030E-1,-2.798271179E-1
3.014810739E1,1.024966717E0,-4.897809029E-2,-6.511201859E-1
3.015810739E1,9.944460392E-1,2.725720406E-2,-8.451690674E-1
3.016810739E1,9.633881450E-1,1.070764065E-1,-8.537349701E-1
3.017810739E1,1.076536298E0,1.707990170E-1,-8.254489899E-1
3.018810739E1,1.327761650E0,1.286082268E-1,-6.993894577E-1
3.019810739E1,1.451223135E0,-3.643989563E-3,-3.061056137E-1
3.020810739E1,1.446239710E0,-8.888399601E-2,1.822128296E-1
3.021810739E1,1.385099888E0,-1.113262177E-1,6.393518448E-1
3.022810739E1,1.157226562E0,-1.305336952E-1,9.026594162E-1
3.023810739E1,1.175762653E0,5.235171318E-2,8.860406876E-1
3.024810739E1,8.048996925E-1,2.001630068E-1,7.677183151E-1
3.025810739E1,8.268551230E-1,1.739203930E-2,5.814476013E-1
3.026810739E1,7.980247140E-1,-2.886472940E-1,7.523212433E-1
3.027810739E1,5.857505798E-1,-4.939813614E-1,6.668157578E-1
3.028810739E1,4.057851434E-1,-5.206323862E-1,5.940446854E-1
3.029810739E1,4.347798824E-1,-4.527193308E-1,4.439048767E-1
3.030810739E1,5.340423584E-1,-3.632305861E-1,4.951248169E-1
3.031810739E1,5.954654813E-1,-2.938184738E-1,5.698795319E-1
3.032810739E1,7.112181783E-1,-1.440004110E-1,5.206041336E-1
3.033810739E1,7.736504078E-1,-3.026533127E-2,6.075983047E-1
3.034810739E1,6.657337546E-1,2.274346352E-2,6.395416260E-1
3.035810739E1,5.698617697E-1,5.644178391E-2,5.257835388E-1
3.036810739E1,5.821120739E-1,4.209864140E-2,2.929506302E-1
3.037810739E1,6.388351321E-1,-8.657288551E-2,6.722545624E-2
3.038810739E1,7.016789913E-1,-1.994816065E-1,-3.899097443E-2
3.039810739E1,8.424236178E-1,-2.203389406E-1,-9.681606293E-2
3.040810739E1,1.018842459E0,-1.928344965E-1,-9.906387329E-2
3.041810739E1,1.069687366E0,-1.836793423E-1,-8.308982849E-2
3.042810739E1,1.135173082E0,-9.783351421E-2,-4.636764526E-2
3.043810739E1,1.030798912E0,-5.022442341E-2,-6.198406219E-2
3.044810739E1,8.034156561E-1,-9.971809387E-2,-7.870292664E-2
3.045810739E1,6.715255976E-1,-8.640968800E-2,-1.005306244E-1
3.046810739E1,6.014083624E-1,-7.844233513E-2,-1.661329269E-1
3.047810739E1,5.467571020E-1,-1.251553297E-1,-2.516183853E-1
3.048810739E1,4.443427920E-1,-2.888936996E-1,-3.350458145E-1
3.049810739E1,3.681850433E-1,-4.287171364E-1,-4.072523117E-1
3.050810739E1,3.611330390E-1,-4.508122206E-1,-5.577507019E-1
3.051810739E1,6.388375163E-1,-1.415611506E-1,-7.397222519E-1
3.052810739E1,1.016406298E0,2.800543308E-1,-8.455657959E-1
3.053810739E1,9.736242294E-1,3.659822941E-1,-9.000158310E-1
3.054810739E1,6.159811020E-1,2.212507725E-1,-8.653163910E-1
3.055810739E1,1.927844286E-1,1.248600483E-1,-7.333660126E-1
3.056810739E1,1.181299686E-1,8.204674721E-2,-6.223516464E-1
3.057810739E1,4.652267694E-1,6.543207169E-2,-4.233503342E-1
3.058810739E1,8.067356348E-1,-2.375268936E-2,-6.416225433E-2
3.059810739E1,9.116483927E-1,-1.709076166E-1,3.711328506E-1
3.060810739E1,1.091490388E0,-2.766915560E-1,8.872013092E-1
3.061810739E1,1.162372231E0,-3.602555990E-1,1.368817329E0
3.062810739E1,1.084740281E0,-3.827059269E-1,1.706295967E0
3.063810739E1,9.565486312E-1,-3.296713829E-1,1.756888390E0
3.064810739E1,9.746579528E-1,-3.044720888E-1,1.443670273E0
3.065810739E1,1.041062593E0,-3.299245834E-1,8.726224899E-1
3.066810739E1,1.150157928E0,-2.597566843E-1,2.218999863E-1
3.067810739E1,1.213175535E0,-7.037985325E-2,-3.261632919E-1
3.068810739E1,1.084712505E0,3.766751289E-2,-7.952127457E-1
3.069810739E1,8.549801111E-1,3.716230392E-2,-1.014190674E0
3.070810739E1,7.813577652E-1,-3.027319908E-3,-8.966751099E-1
3.071810739E1,7.348437309E-1,-5.246090889E-2,-5.070934296E-1
3.072810739E1,7.593017817E-1,-7.458424568E-2,5.337810516E-2
3.073810739E1,6.974328160E-1,-1.089589596E-1,7.201890945E-1
3.074810739E1,5.550909042E-1,-1.613346338E-1,1.330801010E0
3.075810739E1,4.254692197E-1,-1.538319588E-1,1.759234428E0
3.076810739E1,3.739337921E-1,-1.034535170E-1,2.093118668E0
3.077810739E1,5.028392076E-1,3.665924072E-3,2.107380867E0
3.078810739E1,6.397582293E-1,7.361471653E-2,1.847133636E0
3.079810739E1,5.094203949E-1,3.490161896E-2,1.437240601E0
3.080810739E1,1.710954309E-1,-3.530120850E-2,9.610700607E-1
3.081810739E1,8.271569014E-2,-3.231143951E-2,3.869400024E-1
3.082810739E1,1.621926427E-1,1.246929169E-4,-1.266231537E-1
3.083810739E1,2.062206268E-1,-4.208481312E-2,-5.545158386E-1
3.084810739E1,4.602708817E-1,-8.647954464E-2,-8.745794296E-1
3.085810739E1,7.698938251E-1,-4.744720459E-2,-9.769964218E-1
3.086810739E1,8.835293055E-1,-8.587765694E-2,-9.117898941E-1
3.087810739E1,8.645721674E-1,-1.731755733E-1,-7.736616135E-1
3.088810739E1,7.904223800E-1,-2.105188370E-1,-6.699962616E-1
3.089810739E1,7.025620341E-1,-2.058956623E-1,-6.080856323E-1
3.090810739E1,5.708532333E-1,-2.053687572E-1,-5.603027344E-1
3.091810739E1,5.296648741E-1,-1.900013685E-1,-5.037755966E-1
3.092810739E1,5.617769361E-1,-1.463161707E-1,-4.680309296E-1
3.093810739E1,6.216170788E-1,-5.491566658E-2,-3.004922867E-1
3.094810739E1,5.762664676E-1,2.804756165E-3,-1.233043671E-1
3.095810739E1,4.370931387E-1,2.313232422E-2,-1.770114899E-2
3.096810739E1,3.297846317E-1,-7.704973221E-3,3.228378296E-2
3.097810739E1,2.767956853E-1,-9.154748917E-2,7.443332672E-2
3.098810739E1,2.164095640E-1,-2.109992504E-1,5.569362640E-2
3.099810739E1,2.693024278E-1,-2.217853069E-1,-5.929183960E-2
3.100810739E1,2.525801063E-1,-2.088700533E-1,-1.435136795E-1
3.101810739E1,1.326584816E-1,-1.933465004E-1,-2.035217285E-1
3.102810739E1,1.847137213E-1,-9.352684021E-3,-2.299261093E-1
3.103810739E1,3.845734596E-1,1.230866909E-1,-2.770261765E-1
3.104810739E1,6.135724187E-1,9.218883514E-2,-3.026857376E-1
3.105810739E1,8.079531789E-1,-5.712890625E-2,-3.472785950E-1
3.106810739E1,7.637009621E-1,-1.075475216E-1,-5.278053284E-1
3.107810739E1,6.875216365E-1,-1.776690483E-1,-6.975221634E-1
3.108810739E1,5.614991188E-1,-1.425266266E-1,-7.234935760E-1
3.109810739E1,4.325218201E-1,-5.482363701E-2,-8.885507584E-1
3.110810739E1,3.839324713E-1,-2.174592018E-2,-1.007125854E0
3.111810739E1,3.158061504E-1,-2.748131752E-2,-1.034977913E0
3.112810739E1,2.952205539E-1,2.470278740E-2,-9.614820480E-1
3.113810739E1,2.449709177E-1,-3.087186813E-2,-7.647333145E-1
3.114810739E1,3.301705122E-1,-1.564170122E-1,-4.556684494E-1
3.115810739E1,4.788054228E-1,-2.013947964E-1,-1.700201035E-1
3.116810739E1,5.896254778E-1,-1.828029156E-1,-6.313323975E-4
3.117810739E1,5.661951303E-1,-1.549985409E-1,1.227169037E-1
3.118810739E1,4.989923835E-1,-1.129412651E-1,1.850404739E-1
3.119810739E1,3.799602985E-1,-3.531837463E-2,1.858673096E-1
3.120810739E1,2.222005725E-1,3.543353081E-2,1.408786774E-1
3.121810739E1,1.570723057E-1,3.698325157E-2,3.190307617E-1
3.122810739E1,2.554296851E-1,4.730403423E-2,6.334257126E-1
3.123810739E1,6.058816314E-1,9.421753883E-2,7.313375473E-1
3.124810739E1,7.135087252E-1,1.002844572E-1,9.708623886E-1
3.125810739E1,5.098105669E-1,1.289377213E-1,1.224283218E0
3.126810739E1,4.043520689E-1,7.462608814E-2,1.164021492E0
3.127810739E1,-2.182000875E-1,-5.956602097E-2,1.730676651E0
3.128810739E1,-4.060883522E-1,-1.243394613E-1,1.814902306E0
3.129810739E1,-1.506488919E-1,-1.045689583E-1,1.572973251E0
3.130810739E1,7.871550322E-2,-9.541165829E-2,1.221528053E0
3.131810739E1,2.584129572E-1,-1.680656672E-1,7.657594681E-1
3.132810739E1,3.544737697E-1,-1.296823025E-1,1.613836288E-1
3.133810739E1,3.039054871E-1,2.209186554E-3,-3.164787292E-1
3.134810739E1,3.797554970E-2,1.274147034E-1,-6.317949295E-1
3.135810739E1,-1.496018767E-1,1.452302933E-1,-8.853635788E-1
3.136810739E1,-1.980471015E-1,2.090716362E-2,-9.034585953E-1
3.137810739E1,-2.011507750E-1,-1.750741005E-1,-8.508510590E-1
3.138810739E1,-1.277947426E-2,-1.972279549E-1,-7.831983566E-1
3.139810739E1,1.554653049E-1,-1.387621164E-1,-8.114337921E-1
3.140810739E1,4.044924378E-1,-1.480815411E-1,-6.767978668E-1
3.141810739E1,5.500319600E-1,-1.863877773E-1,-2.714700699E-1
3.142810739E1,5.425463319E-1,-1.960308552E-1,2.381801605E-1
3.143810739E1,5.038253069E-1,-1.361780167E-1,6.220149994E-1
3.144810739E1,4.128574729E-1,-2.234017849E-2,8.751382828E-1
3.145810739E1,3.009548187E-1,4.623305798E-2,9.991331100E-1
3.146810739E1,2.050486803E-1,3.212618828E-2,9.227800369E-1
3.147810739E1,3.311123848E-1,-3.342914581E-2,8.768882751E-1
3.148810739E1,5.359959602E-1,-9.287667274E-2,9.281921387E-1
3.149810739E1,4.478791356E-1,-7.650244236E-2,9.844388962E-1
3.150810739E1,2.356415391E-1,-7.094001770E-2,9.537401199E-1
3.151810739E1,2.162433863E-1,-1.194498539E-1,8.064908981E-1
3.152810739E1,2.202004194E-1,-1.725335121E-1,5.944404602E-1
3.153810739E1,2.018309832E-1,-1.424938440E-1,3.890018463E-1
3.154810739E1,3.107709885E-1,-1.004663706E-1,2.679662704E-1
3.155810739E1,4.263307452E-1,-9.125065804E-2,2.135601044E-1
3.156810739E1,4.007856846E-1,-7.464420795E-2,1.508369446E-1
3.157810739E1,3.118466735E-1,-3.939878941E-2,1.137638092E-1
3.158810739E1,2.691876292E-1,-5.443131924E-2,-9.241676331E-2
3.159810739E1,3.480694294E-1,-5.152559280E-2,-2.836952209E-1
3.160810739E1,3.004608750E-1,-4.396128654E-2,-4.672260284E-1
3.161810739E1,1.346468925E-1,-5.509960651E-2,-6.953668594E-1
3.162810739E1,1.470549107E-1,-7.923173904E-2,-7.646760941E-1
3.163810739E1,1.801021099E-1,-9.097099304E-2,-6.240053177E-1
3.164810739E1,1.963537335E-1,-1.428961754E-1,-3.842897415E-1
3.165810739E1,1.979403496E-1,-1.877312660E-1,-9.383487701E-2
3.166810739E1,1.787967682E-1,-2.293612957E-1,8.956718445E-2
3.167810739E1,2.195245028E-1,-2.427331209E-1,1.374301910E-1
3.168810739E1,4.012428522E-1,-2.110486031E-1,1.155891418E-1
3.169810739E1,4.416728020E-1,-1.405627728E-1,-1.364135742E-2
3.170810739E1,4.092778563E-1,-5.566573143E-2,-9.463119507E-2
3.171810739E1,3.916572332E-1,-5.553245544E-3,-6.419944763E-2
3.172810739E1,2.129127383E-1,1.598358154E-3,1.109218597E-2
3.173810739E1,4.721403122E-2,-3.297328949E-4,1.034803391E-1
3.174810739E1,8.464097977E-3,1.011765003E-2,1.417608261E-1
3.175810739E1,5.192053318E-2,1.137089729E-2,1.722774506E-1
3.176810739E1,3.547191620E-2,1.929533482E-2,2.447261810E-1
3.177810739E1,3.795415163E-2,2.285337448E-2,3.758497238E-1
3.178810739E1,1.062870026E-1,4.130530357E-2,5.117216110E-1
3.179810739E1,7.072108984E-2,5.878698826E-2,5.118980408E-1
3.180810739E1,4.535150528E-2,2.866351604E-2,4.047279358E-1
3.181810739E1,1.607166529E-1,-2.749085426E-3,2.682752609E-1
3.182810739E1,2.244673967E-1,-4.384541512E-2,8.670425415E-2
3.183810739E1,1.244161129E-1,-1.028466225E-1,-9.819984436E-2
3.184810739E1,1.326369643E-1,-1.309220791E-1,-2.703380585E-1
3.185810739E1,2.671246529E-1,-7.966375351E-2,-4.501056671E-1
3.186810739E1,3.649768829E-1,-3.572010994E-2,-5.617733002E-1
3.187810739E1,4.508666992E-1,2.252292633E-2,-5.355348587E-1
3.188810739E1,3.984001875E-1,1.019847393E-1,-3.604068756E-1
3.189810739E1,3.337251544E-1,1.784539223E-1,-1.318712234E-1
3.190810739E1,3.008703589E-1,1.409635544E-1,1.302299500E-1
3.191810739E1,2.617582679E-1,1.161003113E-2,3.362989426E-1
3.192810739E1,2.045536041E-1,-1.061954498E-1,3.822135925E-1
3.193810739E1,2.066028118E-1,-9.710502625E-2,2.771873474E-1
3.194810739E1,2.579589486E-1,1.571607590E-2,1.469297409E-1
3.195810739E1,2.760569453E-1,1.385908127E-1,4.567623138E-2
3.196810739E1,1.686051488E-1,1.833610535E-1,-6.686210632E-2
3.197810739E1,-7.396316528E-2,1.280457973E-1,-2.138376236E-1
3.198810739E1,-1.503935456E-1,1.298882961E-1,-3.083982468E-1
3.199810739E1,-6.338638067E-2,1.341168880E-1,-3.485898972E-1
3.200810739E1,2.442431450E-2,9.479951859E-2,-3.829870224E-1
3.201810739E1,8.432978392E-2,4.346132278E-3,-3.000450134E-1
3.202810739E1,1.008753181E-1,-1.413803101E-1,-1.697645187E-1
3.203810739E1,1.147120595E-1,-1.991662979E-1,3.166961670E-2
3.204810739E1,1.924768090E-1,-1.930625439E-1,1.593065262E-1
3.205810739E1,1.652598977E-1,-2.220042944E-1,2.104949951E-1
3.206810739E1,8.741521835E-2,-2.813909054E-1,1.992502213E-1
3.207810739E1,1.957280040E-1,-2.327327728E-1,3.271102905E-4
3.208810739E1,2.662017941E-1,-1.194334030E-1,-2.900381088E-1
3.209810739E1,3.772034645E-1,-2.935028076E-2,-4.846735001E-1
3.210810739E1,3.930341899E-1,1.018495560E-1,-7.413740158E-1
3.211810739E1,3.786373734E-1,2.129423618E-1,-1.137910843E0
3.212810739E1,3.484957814E-1,2.915637493E-1,-1.395540237E0
3.213810739E1,2.205691040E-1,4.145805836E-1,-1.398066044E0
3.214810739E1,6.041842699E-2,5.620663166E-1,-1.168071747E0
3.215810739E1,6.771796942E-2,5.558700562E-1,-9.535408020E-1
3.216810739E1,1.023662090E-1,3.868908882E-1,-5.155944824E-1
3.217810739E1,-3.992223740E-2,2.151439190E-1,8.507156372E-2
3.218810739E1,-1.033336520E-1,1.015591621E-1,5.307645798E-1
3.219810739E1,-2.228968740E-1,-2.560424805E-2,8.253536224E-1
3.220810739E1,-2.130653262E-1,-1.282098293E-1,9.257221222E-1
3.221810739E1,-1.160832942E-1,-1.592056751E-1,8.293085098E-1
3.222810739E1,-1.104561090E-1,-1.570692062E-1,6.421947479E-1
3.223810739E1,-1.364088058E-2,-1.854010820E-1,3.420934677E-1
3.224810739E1,2.671347260E-1,-2.004857063E-1,6.149291992E-2
3.225810739E1,7.893228531E-2,-8.990514278E-2,-1.628656387E-1
3.226810739E1,1.083426178E-1,1.193997860E-1,-6.260528564E-1
3.227810739E1,2.348504663E-1,2.802584171E-1,-1.041247368E0
3.228810739E1,2.554772496E-1,3.998067379E-1,-1.146439552E0
3.229810739E1,1.111985147E-1,4.507482052E-1,-1.173667908E0
3.230810739E1,-1.503288746E-3,4.555401802E-1,-1.035694122E0
3.231810739E1,3.745800257E-2,4.050657749E-1,-6.916913986E-1
3.232810739E1,1.355256438E-1,2.812743187E-1,-1.850547791E-1
3.233810739E1,9.038233757E-2,1.859900951E-1,3.229274750E-1
3.234810739E1,-3.022611141E-2,8.252382278E-3,8.040180206E-1
3.235810739E1,-1.125780344E-1,-1.136236191E-1,1.278254509E0
3.236810739E1,-2.206182182E-1,-8.420300484E-2,1.573626518E0
3.237810739E1,-2.484889627E-1,1.027348042E-1,1.639916420E0
3.238810739E1,-2.057063580E-1,1.956906319E-1,1.348996162E0
3.239810739E1,-6.307423115E-2,1.882429123E-1,8.933496475E-1
3.240810739E1,2.427184582E-2,1.430888176E-1,4.353141785E-1
3.241810739E1,1.086980700E-1,8.612632751E-2,1.290416718E-2
3.242810739E1,3.365306258E-1,2.961182594E-2,-3.420333862E-1
3.243810739E1,4.211580753E-1,2.123951912E-2,-5.864429474E-1
3.244810739E1,1.869958639E-1,6.083512306E-2,-6.560554504E-1
3.245810739E1,1.636987925E-2,1.922571659E-1,-6.353673935E-1
3.246810739E1,-5.555576086E-2,2.613177299E-1,-5.573959351E-1
3.247810739E1,-8.565598726E-2,2.559278011E-1,-4.108848572E-1
3.248810739E1,-1.084944010E-1,2.980871201E-1,-2.679834366E-1
3.249810739E1,-9.076261520E-2,3.746654987E-1,-1.133632660E-1
3.250810739E1,-1.147053838E-1,3.894922733E-1,1.467180252E-1
3.251810739E1,-1.660939753E-1,3.530790806E-1,4.131898880E-1
3.252810739E1,-4.467076063E-2,3.336451054E-1,6.198558807E-1
3.253810739E1,3.749334812E-2,2.033410072E-1,6.801652908E-1
3.254810739E1,-3.316736221E-2,-1.882958412E-2,6.545572281E-1
3.255810739E1,8.501350880E-3,-9.606623650E-2,5.938062668E-1
3.256810739E1,1.187612414E-1,-7.120633125E-2,5.815477371E-1
3.257810739E1,2.397195101E-1,-1.756143570E-2,6.178398132E-1
3.258810739E1,3.073565364E-1,1.192426682E-1,5.595979691E-1
3.259810739E1,2.981495261E-1,2.257740498E-1,3.069524765E-1
3.260810739E1,1.411030889E-1,2.300815582E-1,1.761054993E-2
3.261810739E1,-4.193681479E-2,2.104732990E-1,-2.118082047E-1
3.262810739E1,-9.479659796E-2,1.970217228E-1,-3.707027435E-1
3.263810739E1,-3.181517124E-2,1.473426819E-1,-3.851537704E-1
3.264810739E1,3.702002764E-2,9.676337242E-2,-2.478961945E-1
3.265810739E1,1.078533530E-1,6.700062752E-2,-7.918357849E-3
3.266810739E1,3.320823312E-1,4.631590843E-2,3.189144135E-1
3.267810739E1,6.310247183E-1,-1.615452766E-2,6.792182922E-1
3.268810739E1,6.704300046E-1,-1.535177231E-2,8.291168213E-1
3.269810739E1,4.469763637E-1,2.960181236E-2,6.724863052E-1
3.270810739E1,2.261268497E-1,1.148715019E-1,2.784271240E-1
3.271810739E1,-6.455951929E-2,1.133236885E-1,-2.576799393E-1
3.272810739E1,-1.653867364E-1,1.412625313E-1,-6.976022720E-1
3.273810739E1,-2.243574262E-1,2.233364582E-1,-9.392099380E-1
3.274810739E1,-2.852969170E-1,2.484765053E-1,-9.060440063E-1
3.275810739E1,-2.533585429E-1,3.242681026E-1,-6.867141724E-1
3.276810739E1,-1.378748417E-1,4.699385166E-1,-2.969093323E-1
3.277810739E1,8.149069548E-2,5.047974586E-1,1.568050385E-1
3.278810739E1,1.202619672E-1,4.040274620E-1,5.985803604E-1
3.279810739E1,1.544415951E-2,3.387849331E-1,9.027967453E-1
3.280810739E1,-1.052585840E-1,2.833735943E-1,1.163507462E0
3.281810739E1,-6.501108408E-2,2.303295135E-1,1.173008919E0
3.282810739E1,1.323300004E-1,3.159501553E-1,1.099281311E0
3.283810739E1,2.505148053E-1,9.948801994E-2,9.054250717E-1
3.284810739E1,3.699340820E-1,-2.141046524E-2,8.039960861E-1
3.285810739E1,4.900984764E-1,-1.034440994E-1,6.863574982E-1
3.286810739E1,6.061303616E-1,-8.561599255E-2,3.960952759E-1
3.287810739E1,5.784255862E-1,2.727079391E-2,7.050132751E-2
3.288810739E1,4.408994913E-1,1.158773899E-1,-1.674461365E-1
3.289810739E1,3.518268466E-1,1.249744892E-1,-3.280429840E-1
3.290810739E1,3.752052784E-1,8.346128464E-2,-3.893060684E-1
3.291810739E1,4.210907221E-1,5.933237076E-2,-2.897272110E-1
3.292810739E1,4.141727686E-1,9.425091743E-2,-1.562023163E-2
