"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.422279962E0,-7.034898400E-1,1.287338614E0,1.020060253E1
1.432279962E0,-9.284151793E-1,1.828116536E0,1.000199890E1
1.442279962E0,-1.012163997E0,2.031506538E0,9.812965393E0
1.452279962E0,-1.052842021E0,2.490928411E0,9.056833267E0
1.462279962E0,-1.347159147E0,3.122633457E0,7.599604607E0
1.472279962E0,-1.428515077E0,3.661018610E0,7.343572617E0
1.482279962E0,-1.428515077E0,3.661018610E0,7.343572617E0
1.492279962E0,-1.332802176E0,3.357130051E0,8.025527000E0
1.502279962E0,-1.447657704E0,2.945564747E0,8.085348129E0
1.512279962E0,-1.414158225E0,2.545963287E0,8.245666504E0
1.522279962E0,-1.476371527E0,2.132004976E0,8.224131584E0
1.532279962E0,-1.588834286E0,1.969292998E0,8.410771370E0
1.542279962E0,-1.751546144E0,2.031506538E0,8.700303078E0
1.552279962E0,-1.576870084E0,2.108076811E0,9.195617676E0
1.562279962E0,-1.306481123E0,2.033899307E0,9.224330902E0
1.572279962E0,-1.036092162E0,1.916650891E0,9.061619759E0
1.582279962E0,-8.733802438E-1,1.751546144E0,8.934800148E0
1.592279962E0,-8.590233326E-1,1.586441398E0,8.731410027E0
1.602279962E0,-9.858429432E-1,1.521835208E0,8.338987350E0
1.612279962E0,-1.119840980E0,1.473978758E0,8.030312538E0
1.622279962E0,-1.641476393E0,1.574477315E0,7.953742504E0
1.632279962E0,-1.909472466E0,1.761117458E0,8.061419487E0
1.642279962E0,-2.007578135E0,1.887937069E0,8.236095428E0
1.652279962E0,-2.067398787E0,2.050648928E0,8.451449394E0
1.662279962E0,-2.189432621E0,2.232503414E0,8.803194046E0
1.672279962E0,-1.993221283E0,2.132004976E0,9.260223389E0
1.682279962E0,-1.552941918E0,1.806581140E0,9.724431038E0
1.692279962E0,-1.552941918E0,1.806581140E0,9.724431038E0
1.702279962E0,-1.552941918E0,1.806581140E0,9.724431038E0
1.712279962E0,-1.552941918E0,1.806581140E0,9.724431038E0
1.722279962E0,-8.494520187E-1,1.593619823E0,1.025085258E1
1.732279962E0,-4.139583111E-1,1.438086390E0,1.029870892E1
1.742279962E0,-2.081755698E-1,1.361516118E0,1.052124119E1
1.752279962E0,-2.967100143E-1,1.426122308E0,1.094955635E1
1.762279962E0,-2.967100143E-1,1.426122308E0,1.094955635E1
1.772279962E0,-2.967100143E-1,1.426122308E0,1.094955635E1
1.782279962E0,-2.967100143E-1,1.426122308E0,1.094955635E1
1.782279962E0,-1.134197950E0,1.404586911E0,1.112183952E1
1.802279962E0,-1.055234790E0,1.182054400E0,1.077966595E1
1.812279962E0,-9.427721500E-1,1.177268744E0,1.057627583E1
1.822279962E0,-8.829515576E-1,1.246660590E0,1.028195858E1
1.832279962E0,-8.829515576E-1,1.246660590E0,1.028195858E1
1.842279962E0,-6.436693072E-1,1.481157184E0,9.774680138E0
1.852279962E0,-6.340979934E-1,1.557727575E0,9.832108498E0
1.862279962E0,-6.029912829E-1,1.603191137E0,1.000439167E1
1.872279962E0,-5.647061467E-1,1.610369682E0,1.017906761E1
1.882279962E0,-5.264210105E-1,1.584048629E0,1.032024384E1
1.892279962E0,-5.192425251E-1,1.485942841E0,1.037767220E1
1.902279962E0,-7.393822074E-1,1.268195987E0,1.034656525E1
1.912279962E0,-7.010970116E-1,1.064806104E0,1.027956581E1
1.922279962E0,-7.250252366E-1,9.403793216E-1,1.021256733E1
1.932279962E0,-8.662018180E-1,8.709874153E-1,1.012881851E1
1.942279962E0,-9.690931439E-1,7.609176040E-1,1.009531879E1
1.952279962E0,-1.158126116E0,7.082754970E-1,1.005703354E1
1.962279962E0,-1.294517040E0,7.226324677E-1,9.951749802E0
1.972279962E0,-1.347159147E0,7.082754970E-1,9.741181374E0
1.982279962E0,-1.287338614E0,6.867401004E-1,9.614361763E0
1.992279962E0,-1.184447169E0,6.867401004E-1,9.439684868E0
2.002279962E0,-1.086341500E0,6.867401004E-1,9.178867340E0
2.012279962E0,-1.055234790E0,7.393822074E-1,8.975478172E0
2.022279962E0,-1.107876897E0,8.470591903E-1,8.930013657E0
2.032279962E0,-1.203589797E0,1.004985452E0,8.906085968E0
2.042279962E0,-1.351944804E0,1.411765337E0,9.219545364E0
2.052279962E0,-1.294517040E0,1.560120344E0,9.528220177E0
2.062279962E0,-1.076770186E0,1.560120344E0,9.772287369E0
2.072279962E0,-7.298108935E-1,1.428515077E0,9.963713646E0
2.082279962E0,-4.618147612E-1,1.292124271E0,1.020538902E1
2.092279962E0,-4.067798555E-1,1.210768223E0,1.035135078E1
2.102279962E0,-4.953143001E-1,1.088734269E0,1.026042366E1
2.112279962E0,-6.747759581E-1,8.614161611E-1,9.856036186E0
2.122279962E0,-6.747759581E-1,8.614161611E-1,9.856036186E0
2.132279962E0,-6.747759581E-1,8.614161611E-1,9.856036186E0
2.142279962E0,-6.747759581E-1,8.614161611E-1,9.856036186E0
2.152279962E0,-3.349951804E-1,1.229910851E0,9.485149384E0
2.162279962E0,-2.129612118E-1,1.339980721E0,9.621540070E0
2.172279962E0,-2.536391914E-1,1.488335729E0,9.829715729E0
2.182279962E0,-2.536391914E-1,1.488335729E0,9.829715729E0
2.192279962E0,-2.536391914E-1,1.488335729E0,9.829715729E0
2.202279962E0,-2.536391914E-1,1.488335729E0,9.829715729E0
2.212279962E0,-2.847459018E-1,1.052842021E0,1.080120182E1
2.212279962E0,-2.847459018E-1,1.052842021E0,1.080120182E1
2.232279962E0,-5.958128572E-1,6.604190469E-1,1.020060253E1
2.242279962E0,-7.441678643E-1,5.790630579E-1,1.006660461E1
2.252279962E0,-7.441678643E-1,5.790630579E-1,1.006660461E1
2.262279962E0,-7.441678643E-1,5.790630579E-1,1.006660461E1
2.272279962E0,-8.183453679E-1,6.029912829E-1,9.169296265E0
2.282279962E0,-6.867401004E-1,7.274180651E-1,8.953942299E0
2.292279962E0,-7.298108935E-1,7.968099117E-1,8.848658562E0
2.302279962E0,-9.427721500E-1,8.303094506E-1,8.863015175E0
2.312279962E0,-1.165304661E0,9.332008362E-1,8.961120605E0
2.322279962E0,-1.165304661E0,9.332008362E-1,8.961120605E0
2.332279962E0,-1.165304661E0,9.332008362E-1,8.961120605E0
2.342279962E0,-5.479564071E-1,1.395015597E0,9.470791817E0
2.352279962E0,-1.220339537E-1,1.253839016E0,9.588040352E0
2.362279962E0,2.249253243E-1,1.060020447E0,9.779465675E0
2.372279962E0,3.445664644E-1,9.643075466E-1,1.006899738E1
2.382279962E0,3.445664644E-1,8.374879360E-1,1.016471100E1
2.392279962E0,1.746760458E-1,7.680960894E-1,1.001396275E1
2.402279962E0,-6.699903309E-2,9.044869542E-1,9.803394318E0
2.412279962E0,-4.881358147E-1,1.093519926E0,9.729216576E0
2.422279962E0,-6.197410822E-1,1.368694544E0,9.722038269E0
2.432279962E0,-6.269195080E-1,1.395015597E0,9.410971642E0
2.442279962E0,-6.197410822E-1,1.244267821E0,8.889336586E0
2.452279962E0,-6.675975323E-1,1.251446247E0,8.573483467E0
2.462279962E0,-1.107876897E0,1.540977836E0,8.322237015E0
2.472279962E0,-1.112662554E0,1.593619823E0,8.453842163E0
2.482279962E0,-9.116654396E-1,1.579262972E0,8.559126854E0
2.492279962E0,-5.383850932E-1,1.442872047E0,8.714659691E0
2.502279962E0,-2.344966233E-1,1.217946768E0,9.020941734E0
2.512279962E0,-5.982056633E-2,8.614161611E-1,9.504291534E0
2.522279962E0,-1.435693651E-1,5.838487148E-1,9.901499748E0
2.532279962E0,-5.742774606E-1,4.019941986E-1,1.009771156E1
2.542279962E0,-8.087740541E-1,4.977070987E-1,1.010728264E1
2.552279962E0,-1.100698471E0,6.293123364E-1,1.004985523E1
2.562279962E0,-1.098305583E0,7.513462901E-1,9.769894600E0
2.572279962E0,-9.236295223E-1,9.116654396E-1,9.506684303E0
2.582279962E0,-1.055234790E0,1.064806104E0,9.169296265E0
2.592279962E0,-1.545763373E0,8.877372146E-1,8.575876236E0
2.602279962E0,-1.993221283E0,9.858429432E-1,8.532805443E0
2.612279962E0,-2.237289190E0,1.196411371E0,8.382058144E0
2.622279962E0,-2.189432621E0,1.318445325E0,8.697910309E0
2.632279962E0,-1.976471543E0,1.299302697E0,9.068798065E0
2.642279962E0,-1.694118381E0,1.229910851E0,9.193224907E0
2.652279962E0,-1.493121386E0,1.179661512E0,9.200403214E0
2.662279962E0,-1.251446247E0,1.153340459E0,9.394221306E0
2.672279962E0,-6.891329288E-1,1.105484009E0,9.942177773E0
2.682279962E0,-6.891329288E-1,1.105484009E0,9.942177773E0
2.692279962E0,-6.891329288E-1,1.105484009E0,9.942177773E0
2.702279962E0,-1.962114573E-1,7.465606928E-1,9.839286804E0
2.712279962E0,1.459621787E-1,7.609176040E-1,9.863214493E0
2.722279962E0,4.857429862E-1,7.274180651E-1,9.956535339E0
2.732279962E0,8.709874153E-1,6.317051649E-1,9.982855797E0
2.742279962E0,8.709874153E-1,6.317051649E-1,9.982855797E0
